#{"t_start": 1660922608.725835, "env_id": null}
r,l,t
-28,11,0.019089
-7,6,0.024855
-9,6,0.03037
-14,9,0.038075
-11,6,0.043401
-30,12,0.053862
-26,11,0.063563
-18,10,0.07231
-17,10,0.08074
-8,7,0.087038
-47,19,0.103306
-22,10,0.111835
-24,14,0.123809
-11,7,0.130018
-6,6,0.135491
-9,7,0.141446
-19,10,0.150044
-15,9,0.158075
-32,14,0.170245
-10,8,0.177151
-21,11,0.186616
-30,12,0.19674
-20,12,0.207111
-36,14,0.218893
-10,6,0.224127
-10,6,0.229416
-18,10,0.238124
-10,7,0.244355
-38,16,0.257787
-8,7,0.26392
-26,12,0.274287
-21,10,0.283083
-19,12,0.293377
-15,9,0.301179
-8,6,0.306489
-12,8,0.313482
-14,8,0.320473
-19,9,0.328212
-18,10,0.336711
-10,7,0.342922
-22,12,0.353355
-20,9,0.361418
-50,21,0.379205
-20,9,0.38711
-14,8,0.393892
-15,9,0.401844
-21,9,0.409646
-32,15,0.422432
-16,7,0.428795
-20,9,0.436586
-18,10,0.445171
-19,8,0.452311
-17,8,0.740321
-12,7,0.746662
-30,12,0.757235
-19,8,0.76419
-15,9,0.772146
-30,15,0.784997
-21,11,0.794673
-14,8,0.801801
-27,11,0.811195
-12,7,0.817602
-14,8,0.824874
-39,17,0.83968
-12,7,0.845819
-12,8,0.853035
-13,8,0.860104
-13,8,0.867325
-21,12,0.877709
-6,6,0.883139
-3,6,0.888559
-32,12,0.899147
-11,7,0.905457
-29,13,0.916687
-20,11,0.926407
-14,8,0.933581
-28,12,0.944175
-6,5,0.948761
-10,8,0.95585
-24,11,0.965541
-21,10,0.974502
-4,5,0.979136
-25,11,0.988782
-15,8,0.995885
-12,7,1.002128
-18,9,1.010093
-15,9,1.017929
0,5,1.02245
-38,16,1.036325
-8,6,1.041677
-29,11,1.05145
-9,7,1.057609
-24,11,1.067165
-24,11,1.07684
-12,9,1.084803
-18,9,1.092671
-19,11,1.102388
-16,10,1.11114
-21,11,1.120888
-12,8,1.128022
-29,12,1.138363
-5,5,1.142961
-22,10,1.151644
-9,6,1.15708
-8,7,1.163358
-8,7,1.169747
-9,8,1.177015
-7,7,1.183192
-12,9,1.500924
-11,7,1.507165
-2,5,1.511701
-14,8,1.518907
-15,8,1.525717
-11,5,1.530163
-20,9,1.538016
-13,9,1.546041
-3,5,1.550481
-6,6,1.555728
-8,6,1.561147
-8,7,1.567511
-9,7,1.573798
-5,6,1.579052
-14,8,1.586005
-13,7,1.592271
-4,6,1.597723
-18,10,1.606489
-18,9,1.614438
-17,9,1.622449
-9,7,1.628682
-23,12,1.639277
-27,11,1.648574
-13,8,1.65565
-15,9,1.663702
-8,6,1.669177
-12,6,1.674755
-7,6,1.680165
-11,6,1.685501
-10,6,1.69062
-12,7,1.696878
-9,6,1.702383
-5,7,1.708509
-10,7,1.714751
-15,9,1.722637
-25,10,1.73129
-32,13,1.742707
-16,11,1.752272
-7,6,1.757588
-10,6,1.762875
-3,5,1.767335
-21,10,1.776298
-22,12,1.786887
-12,8,1.793894
-23,14,1.805923
-9,7,1.812215
-5,5,1.81692
-15,9,1.824762
-7,5,1.829237
-11,7,1.835396
-7,5,1.839948
-11,6,1.845257
-5,5,1.849704
-9,7,1.855885
-10,7,1.861968
-16,8,1.869012
-18,10,1.878001
-14,8,1.885164
-6,6,1.890518
-14,7,1.896566
-17,9,1.904474
-9,6,1.909837
-17,8,1.916547
-20,10,1.925283
-12,7,1.931343
-13,9,1.939144
-17,8,1.946133
-10,6,2.261847
-8,6,2.267257
-20,9,2.277544
-8,6,2.283049
-12,7,2.289235
