#{"t_start": 1660921265.4007027, "env_id": null}
r,l,t
-31,14,0.021948
-10,6,0.028787
-14,9,0.038686
-9,6,0.045307
-3,5,0.050846
-27,11,0.062596
-18,8,0.068436
-14,8,0.073814
-16,11,0.080955
-31,13,0.089467
-16,9,0.095635
-17,11,0.102987
-30,12,0.110806
-16,8,0.116099
-10,7,0.120957
-19,10,0.127511
-19,10,0.134066
1,5,0.137747
-20,11,0.144914
-13,8,0.150193
-9,6,0.154415
-24,12,0.162193
-21,12,0.170228
-13,9,0.176149
-8,6,0.180183
-49,19,0.192651
-57,21,0.685483
-9,7,0.690001
-10,7,0.694695
-12,8,0.699625
-14,7,0.704134
-22,9,0.709558
-8,6,0.713269
-18,10,0.719362
-1,5,0.722575
-14,9,0.728091
-11,7,0.732395
-3,5,0.735507
-27,13,0.743584
-13,9,0.749066
-14,9,0.754685
-42,17,0.764789
-8,7,0.769062
-18,9,0.774674
-11,7,0.778992
-19,9,0.784436
-16,8,0.789487
-15,8,0.79435
-16,10,0.800394
-27,12,0.807754
-17,11,0.81437
-30,12,0.821728
-12,7,0.82601
-12,9,0.831424
-19,10,1.332558
-21,10,1.339272
-22,9,1.344824
-5,5,1.347984
-16,8,1.352868
-27,10,1.359221
-19,9,1.364715
-8,6,1.368443
-15,8,1.373533
-27,12,1.38075
-14,7,1.385115
-13,9,1.39066
-23,12,1.3978
-14,8,1.402743
-3,5,1.40609
-7,5,1.409316
-29,12,1.416688
-11,6,1.420562
-1,5,1.423792
-17,9,1.429372
-5,5,1.432608
-9,7,1.437057
-12,8,1.442041
-8,6,1.445861
-12,9,1.451453
-4,6,1.455318
-10,5,1.45854
-8,7,1.462939
-5,5,1.466154
-29,12,1.473572
-13,8,1.478557
-14,7,1.482977
-22,10,1.489202
-19,7,2.020528
-10,6,2.024453
-4,6,2.028213
-14,9,2.033692
-8,6,2.037617
-10,8,2.04249
-16,7,2.04682
-4,6,2.050538
-7,6,2.054434
-21,9,2.059942
-12,7,2.064253
-3,5,2.067386
-17,10,2.073631
-12,8,2.07851
-6,6,2.082239
-10,7,2.08659
-12,7,2.091025
-20,9,2.096474
-7,5,2.09961
-10,7,2.104032
-16,9,2.109517
0,5,2.112634
-9,8,2.117746
-8,7,2.122207
-2,6,2.125952
-5,5,2.129093
-3,5,2.132257
-11,7,2.136635
-6,5,2.140079
-6,6,2.143815
-10,5,2.146944
-10,7,2.151221
-5,6,2.1551
-18,10,2.161141
-17,8,2.166011
-8,6,2.169806
-4,5,2.173432
-16,10,2.707142
-20,11,2.713905
-1,5,2.717057
-8,7,2.721513
-4,6,2.725279
-10,7,2.729678
-2,5,2.732843
-6,6,2.736573
-5,6,2.740672
-13,8,2.745618
-18,11,2.752399
-7,6,2.756318
-3,5,2.759537
-11,7,2.76383
-5,5,2.766994
-7,5,2.770136
-6,5,2.773432
-3,5,2.776578
-6,6,2.780285
-8,7,2.784608
-6,6,2.788535
-4,6,2.792249
-6,6,2.795962
-8,6,2.799667
-5,5,2.802795
-10,7,2.807519
-25,10,2.813557
-4,6,2.81727
-10,7,2.821694
-5,5,2.824867
-12,8,2.829789
-11,6,2.833517
-10,7,2.837929
-6,6,2.841713
-5,5,2.844851
-8,8,2.849744
-10,9,2.855315
-17,9,2.860876
-16,8,2.865725
-6,6,3.39681
-9,7,3.401155
-6,5,3.404296
-13,7,3.408789
-8,6,3.412549
-8,6,3.416267
-2,5,3.419406
-1,5,3.42267
-12,9,3.428128
-7,6,3.431881
-4,5,3.43516
-4,5,3.438383
-5,5,3.441648
-5,6,3.445365
-8,5,3.448537
-14,8,3.453428
-8,6,3.457299
-8,6,3.461067
-7,6,3.464775
-8,6,3.468488
-4,5,3.47165
-9,7,3.476114
-9,6,3.479825
-2,5,3.482966
-2,5,3.48612
-8,5,3.489404
-2,5,3.492577
-5,5,3.495705
-11,7,3.500033
-15,8,3.504892
-6,7,3.509311
-7,7,3.513636
-6,6,3.517352
-6,6,3.521059
-4,6,3.524892
-9,7,3.529187
-11,7,3.533517
-7,6,3.537228
-3,5,3.541011
-5,6,3.544756
-8,6,3.548531
-5,6,3.552281
-8,6,4.086142
-2,5,4.089635
-4,5,4.092885
-3,5,4.096118
-7,6,4.099854
-8,7,4.104163
-2,5,4.107519
-5,5,4.110681
-4,5,4.113856
-11,8,4.118726
-3,5,4.121874
-9,6,4.12585
-4,5,4.128997
-8,5,4.132132
-3,5,4.135346
-6,5,4.138509
-2,5,4.143126
-8,7,4.14746
-4,5,4.150606
-8,6,4.154343
-1,6,4.158225
1,5,4.1614
-4,5,4.164577
-5,6,4.168293
-3,5,4.171584
-8,8,4.176766
-5,5,4.179913
-5,5,4.183054
-3,5,4.186532
-6,6,4.190656
-4,7,4.195082
-5,5,4.198232
-7,5,4.201387
-3,5,4.204633
-1,5,4.208049
0,5,4.211285
-4,5,4.214528
-7,5,4.217764
-6,6,4.221578
-5,5,4.224878
-6,6,4.228687
-2,5,4.231907
-2,5,4.235142
-3,5,4.238361
-4,5,4.241667
-2,5,4.244887
-2,5,4.248111
-1,5,4.251333
-3,5,4.784892
0,5,4.78813
-3,5,4.791496
-6,6,4.795257
-1,5,4.798433
-3,6,4.802168
-5,6,4.805891
-5,5,4.809227
-1,5,4.812359
-4,6,4.816083
-2,5,4.819215
-3,5,4.822348
0,5,4.825706
-2,5,4.828872
-4,6,4.832578
-2,5,4.835784
-1,5,4.839065
-2,5,4.842385
-1,6,4.846156
0,6,4.84987
-1,5,4.853021
-1,5,4.85629
0,5,4.859581
-10,7,4.863942
-2,5,4.867078
-4,6,4.870798
-3,5,4.874164
-1,5,4.877377
2,5,4.880517
-7,6,4.884242
-6,5,4.887428
-5,6,4.891325
-5,5,4.894526
-1,6,4.898268
0,5,4.901457
-4,6,4.905285
-7,6,4.909307
0,5,4.912717
1,6,4.916484
-2,5,4.919605
-1,5,4.922724
-3,6,4.926625
1,5,4.929758
-4,6,4.933446
-2,5,4.936723
0,5,4.940042
1,5,4.944464
-2,7,5.479652
1,5,5.482887
-3,5,5.486036
-2,5,5.489202
-3,5,5.492609
-2,5,5.495962
1,5,5.499125
0,5,5.502325
-1,5,5.505563
-1,5,5.509366
-2,5,5.512889
-5,6,5.516639
0,5,5.519809
-2,6,5.523639
-2,5,5.526883
-3,5,5.530052
1,5,5.533189
0,6,5.536915
0,6,5.541058
2,5,5.54528
1,5,5.548475
-1,6,5.552199
1,5,5.555345
1,6,5.559339
2,5,5.562534
-4,7,5.566815
-3,5,5.569946
-3,5,5.573084
-1,5,5.576416
2,5,5.579571
0,5,5.582744
0,6,5.586474
1,5,5.589609
3,5,5.592947
-2,5,5.596087
-2,6,5.599836
3,5,5.603029
3,5,5.606256
0,5,5.609563
-1,5,5.612792
-1,5,5.616019
1,5,5.619245
0,6,5.623058
0,6,5.62696
-1,5,5.630192
-1,5,5.633419
1,5,5.636662
-2,5,5.639895
