#{"t_start": 1660922221.3649895, "env_id": null}
r,l,t
-18,11,0.019938
-22,10,0.028878
-20,10,0.037476
-35,14,0.049436
-18,9,0.057242
-17,9,0.065077
-18,11,0.106643
-19,11,0.116319
-27,13,0.127969
-13,6,0.133559
-17,10,0.142316
-28,12,0.152577
-21,10,0.193294
-16,10,0.202098
-16,9,0.209742
-22,11,0.21929
-11,7,0.225415
-14,6,0.230806
-9,6,0.236196
-14,7,0.24222
-7,6,0.279494
-48,17,0.294024
-21,11,0.30359
-7,5,0.308181
-16,9,0.316255
-4,6,0.321687
-7,6,0.327144
-16,9,0.366801
-24,10,0.375289
-2,5,0.37971
-28,11,0.389212
-8,7,0.395385
-9,5,0.399881
-31,13,0.411136
-39,18,0.458749
-7,6,0.463986
-13,9,0.471849
-27,12,0.482529
-22,12,0.492843
-3,6,0.498158
-40,19,0.546119
-20,12,0.556699
-25,13,0.567887
-28,15,0.581066
-15,9,0.589002
-10,8,0.628123
-6,5,0.632554
-12,8,0.639565
-11,7,0.645991
-9,8,0.652959
-3,5,0.657226
-9,6,0.66274
-19,12,0.673088
-31,14,0.717284
-7,6,0.722629
-18,9,0.730677
-22,13,0.742039
-18,10,0.750945
-18,9,0.758713
-14,10,0.767488
-3,6,0.804577
-7,5,0.810477
-6,6,0.815938
-7,5,0.82049
-9,6,0.82582
-14,8,0.832824
-5,5,0.837321
-78,28,0.894662
-7,7,0.90066
-8,6,0.90606
-14,7,0.912149
-7,6,0.917325
-6,6,0.92276
-7,6,0.928211
-6,6,0.933714
-7,6,0.939054
-4,6,0.944275
-4,6,0.949686
-2,5,0.986187
-20,9,0.99403
-6,5,0.998366
-10,8,1.005437
-6,6,1.012051
-21,10,1.020668
-6,7,1.026929
-12,7,1.032942
-43,16,1.07884
-4,5,1.083314
-7,7,1.089417
-5,5,1.09408
-2,5,1.098656
-4,6,1.103856
-4,5,1.108358
-5,6,1.113796
-3,5,1.118264
-5,5,1.122608
-2,5,1.127116
-7,6,1.165713
-4,5,1.17036
-8,6,1.175785
-4,6,1.181208
0,5,1.185625
-14,8,1.192705
-4,6,1.198047
-5,5,1.202483
-25,11,1.213416
-2,6,1.218834
-9,6,1.256247
-5,7,1.262483
-4,6,1.267757
-8,7,1.273893
-7,6,1.279303
-11,7,1.285623
-6,6,1.290884
-2,5,1.295345
-6,5,1.299903
-4,7,1.306139
-3,6,1.344244
-1,5,1.348805
-4,5,1.353261
-5,6,1.358422
-7,6,1.363783
-1,5,1.368349
-4,7,1.374644
0,5,1.379156
1,5,1.383717
-3,5,1.388221
-1,5,1.392771
2,5,1.397235
0,5,1.435329
-2,5,1.439895
-4,6,1.445295
-24,12,1.455668
-5,6,1.461029
-8,8,1.468205
0,5,1.472729
-8,7,1.479047
-5,6,1.484257
0,5,1.488816
-4,6,1.52605
2,5,1.53072
-2,5,1.535114
0,5,1.539609
1,5,1.544204
-3,5,1.548724
-20,10,1.557512
-6,7,1.563798
-12,8,1.570738
-4,6,1.575985
-5,6,1.614977
0,5,1.619458
-1,5,1.624052
-1,6,1.629334
-2,6,1.634758
0,5,1.639337
-1,5,1.644013
0,5,1.648553
-6,7,1.65458
-2,6,1.659892
1,5,1.664494
0,5,1.668939
-2,5,1.705382
-3,6,1.710595
-1,5,1.715092
1,5,1.71953
-2,5,1.724142
-6,7,1.730253
-1,5,1.73473
-1,5,1.739192
-1,5,1.743576
2,5,1.748004
-2,6,1.753333
0,5,1.757844
-7,7,1.796165
-1,5,1.800714
-3,5,1.805169
-3,5,1.810778
-2,7,1.817121
-1,5,1.821621
2,5,1.826131
-2,5,1.830654
-5,8,1.837778
-2,5,1.8424
-10,9,1.882602
-2,5,1.887236
-1,5,1.891838
-2,6,1.897293
1,5,1.901864
-2,5,1.906291
0,6,1.911718
-4,6,1.917218
0,5,1.921839
1,5,1.926498
0,5,1.931413
-4,6,1.937134
-1,5,1.973804
-2,6,1.979171
1,5,1.983678
-4,5,1.988065
-1,5,1.992592
-1,5,1.997112
-1,5,2.001579
-1,5,2.00601
-2,5,2.010339
-3,5,2.014863
0,5,2.019453
0,5,2.023955
-3,6,2.029181
-1,6,2.066786
-4,6,2.072202
2,5,2.076816
0,5,2.081375
1,5,2.085858
3,5,2.090414
-1,5,2.094857
2,5,2.099351
1,5,2.103848
3,5,2.108426
-1,5,2.112808
0,5,2.117293
-3,6,2.154586
2,5,2.159289
2,5,2.16387
4,5,2.168379
-2,7,2.174514
2,5,2.178918
2,5,2.183394
3,5,2.187826
1,5,2.192345
3,5,2.196857
1,5,2.201413
0,5,2.205901
3,5,2.243905
0,5,2.24844
3,5,2.252999
2,5,2.257572
2,5,2.262112
-2,5,2.26662
-1,5,2.271121
-1,5,2.275622
-119,41,2.342889
2,5,2.347495
2,5,2.352012
-1,5,2.356421
3,5,2.360809
1,5,2.36534
2,5,2.369786
-1,5,2.374267
3,5,2.378782
2,5,2.383365
1,5,2.387973
3,5,2.424926
2,5,2.4295
1,5,2.433892
2,5,2.438392
2,5,2.442953
-4,6,2.448399
1,5,2.453041
2,5,2.457663
2,5,2.462219
2,5,2.466843
-12,8,2.473797
-1,5,2.478251
2,5,2.514585
2,5,2.519175
2,5,2.523607
2,5,2.527961
2,5,2.532901
2,5,2.537397
1,5,2.542219
2,5,2.546807
1,5,2.551237
2,5,2.555758
1,5,2.560077
3,5,2.564562
1,5,2.569003
1,5,2.605525
2,5,2.609949
2,5,2.614447
4,5,2.61887
1,5,2.623471
2,5,2.627976
3,5,2.632489
2,5,2.636994
3,5,2.641418
2,5,2.645893
1,5,2.650395
2,5,2.654867
2,5,2.691441
-1,6,2.696943
3,5,2.701483
3,5,2.705849
4,6,2.710965
2,5,2.715446
4,5,2.719932
3,5,2.724397
4,5,2.728828
4,5,2.733283
3,5,2.737822
-498,156,2.967909
3,5,2.972461
4,5,2.976969
3,5,2.981469
-221,80,3.083447
-91,37,3.14913
1,6,3.154406
-44,23,3.173795
-17,13,3.184796
3,5,3.222133
1,5,3.226655
2,5,3.231263
0,7,3.237629
3,5,3.242275
3,5,3.246693
3,5,3.251322
3,5,3.255931
-1,6,3.261319
4,5,3.265887
4,5,3.270369
4,5,3.274758
3,5,3.311328
5,5,3.315841
1,5,3.320307
3,5,3.324885
4,5,3.329391
5,5,3.33387
4,5,3.338324
0,6,3.343645
3,5,3.348298
3,5,3.35288
2,5,3.357409
4,5,3.361984
2,5,3.366575
0,6,3.404733
5,5,3.409194
4,5,3.413634
4,5,3.418077
4,5,3.422555
-3,6,3.428081
1,5,3.432572
4,5,3.437003
5,5,3.441474
4,5,3.446003
3,5,3.450504
3,5,3.45504
1,6,3.492446
1,6,3.49782
4,5,3.502388
4,5,3.506757
5,5,3.511154
4,5,3.515612
5,5,3.520105
4,5,3.524622
4,5,3.529166
3,5,3.533602
5,5,3.537977
5,5,3.542489
5,5,3.579235
4,5,3.583722
5,5,3.588214
5,5,3.592727
4,5,3.597129
2,5,3.601605
3,5,3.606058
4,5,3.611745
4,5,3.616577
4,5,3.621114
5,5,3.625695
3,5,3.630205
3,5,3.634619
-1,7,3.673881
4,5,3.678561
-7,9,3.68645
4,5,3.690898
-2,7,3.697151
3,5,3.70161
4,5,3.706116
3,5,3.710707
-9,9,3.718666
5,5,3.723086
4,5,3.727608
2,6,3.766819
3,6,3.772386
2,6,3.777765
4,5,3.782276
-7,8,3.78912
-79,32,3.81605
3,6,3.855225
2,6,3.860526
4,5,3.864976
1,7,3.871001
4,5,3.875571
-1,7,3.881649
1,6,3.887018
0,6,3.892383
2,6,3.897781
-7,9,3.905625
4,5,3.941806
3,5,3.946456
3,5,3.951084
2,6,3.956288
4,5,3.960728
0,6,3.966096
3,5,3.97059
3,6,3.97594
-1,6,3.981267
5,5,3.985663
2,6,3.991081
-5,9,4.031284
1,7,4.037532
3,5,4.042171
2,6,4.047318
5,5,4.051811
3,5,4.05634
4,5,4.060757
-5,9,4.068575
-1,7,4.074759
3,6,4.080164
1,6,4.085551
4,5,4.122408
5,5,4.126983
0,5,4.13158
3,5,4.135957
5,5,4.140401
3,5,4.144973
4,5,4.14957
5,5,4.153928
5,5,4.158293
5,5,4.162807
4,5,4.167365
4,5,4.17199
4,5,4.208651
4,5,4.213003
4,5,4.217601
4,5,4.222179
5,5,4.22651
4,5,4.230875
4,5,4.235448
4,5,4.239989
2,6,4.245309
4,5,4.249861
4,5,4.254279
4,5,4.258684
2,6,4.26412
1,7,4.302307
-1,6,4.307799
3,6,4.313153
-1,7,4.319535
-2,7,4.325632
2,7,4.331721
-1,8,4.339302
1,6,4.344971
3,5,4.349431
2,6,4.354697
5,5,4.391457
5,5,4.396066
-3,9,4.404089
4,5,4.408679
0,8,4.415858
3,6,4.421268
3,6,4.426477
4,5,4.431045
4,5,4.435634
3,6,4.440988
5,5,4.477541
5,5,4.481963
3,6,4.487305
4,6,4.492694
5,5,4.497133
4,5,4.501651
-20,16,4.515391
5,5,4.519953
4,5,4.524343
4,5,4.528767
5,5,4.533277
5,5,4.569753
4,5,4.57433
2,6,4.579455
5,5,4.583936
5,5,4.58853
1,6,4.593887
5,5,4.598417
3,6,4.603675
5,5,4.608041
5,5,4.612522
3,6,4.617764
5,5,4.622189
4,6,4.659318
5,5,4.663722
2,5,4.668234
-13,16,4.682199
4,5,4.686787
5,5,4.691375
5,5,4.695786
5,5,4.700222
5,5,4.704644
4,5,4.709195
5,5,4.745747
5,5,4.750296
5,5,4.754772
4,5,4.759154
5,5,4.763533
4,5,4.767982
5,5,4.77245
5,5,4.776975
4,6,4.782266
5,5,4.786733
5,5,4.79124
4,5,4.795701
4,5,4.800171
5,5,4.837029
5,5,4.841568
5,5,4.845942
5,5,4.850343
4,5,4.854871
5,5,4.85948
3,6,4.864795
4,5,4.869383
5,5,4.874062
5,5,4.878587
5,5,4.882982
5,5,4.887338
4,5,4.923904
4,5,4.928392
4,5,4.93293
4,5,4.937577
4,5,4.942331
5,5,4.94695
5,5,4.951507
3,5,4.955896
5,5,4.960296
4,5,4.964852
4,5,4.969435
4,5,4.974028
5,5,4.978521
1,7,5.017262
5,5,5.021884
4,5,5.026393
5,5,5.03073
3,6,5.036073
5,5,5.040485
-249,112,5.199151
0,7,5.205446
5,5,5.209821
4,5,5.214282
-3,10,5.223017
5,5,5.227597
5,5,5.232097
4,6,5.237236
5,5,5.241675
5,5,5.28118
5,5,5.285623
