#{"t_start": 1660921136.6527488, "env_id": null}
r,l,t
-24,11,0.012572
-36,15,0.023063
-7,6,0.027313
-28,12,0.077907
-23,11,0.085092
-9,7,0.089762
-30,13,0.143477
-12,7,0.14816
-40,16,0.20334
-38,14,0.212583
-16,9,0.218554
-11,8,0.270094
-16,8,0.275621
-11,7,0.280375
-32,17,0.337551
-31,12,0.345571
-36,14,0.354594
-41,16,0.414549
-19,9,0.420527
-21,11,0.427844
-37,17,0.486362
-21,9,0.49239
-6,6,0.496482
-17,9,0.550028
-23,10,0.556572
-16,12,0.564526
-28,12,0.621067
-14,8,0.626658
-17,10,0.633228
-11,8,0.687723
-22,10,0.694472
-22,11,0.701654
-14,7,0.70637
-25,11,0.762825
-4,6,0.766852
-18,9,0.772783
-16,8,0.827766
-30,12,0.835567
-2,5,0.838981
-25,12,0.846905
-16,9,0.903213
-5,5,0.906671
-21,9,0.912741
-35,13,0.973264
-16,7,0.978236
-12,7,0.982914
-17,9,0.98884
-15,8,1.047797
-15,9,1.053717
-17,9,1.059753
-14,7,1.064492
-6,6,1.119161
-27,10,1.125768
-3,5,1.129428
-20,9,1.135337
-20,9,1.191908
-20,9,1.197981
-26,11,1.205405
-23,11,1.265371
-20,10,1.271957
-15,7,1.276785
-10,7,1.281509
-40,13,1.34035
-15,7,1.345155
-18,9,1.351053
-19,10,1.357587
-12,8,1.415449
-12,7,1.420126
-30,12,1.428084
-25,11,1.487225
-11,7,1.491934
-13,7,1.496777
-11,8,1.502078
-21,9,1.558735
0,5,1.562343
-1,6,1.566375
-14,7,1.571048
-20,9,1.577188
-34,12,1.638554
-13,8,1.644053
-4,6,1.64815
-26,10,1.70657
-3,5,1.710076
-11,7,1.714824
-28,11,1.722011
-13,8,1.779602
-19,10,1.786172
-18,9,1.792119
-15,9,1.798135
-13,7,1.85732
-15,9,1.863384
-7,6,1.867425
-3,6,1.871535
-9,6,1.927933
-10,7,1.932677
-31,12,1.940603
-2,5,1.944153
-23,10,2.008069
-19,9,2.014133
-2,5,2.017534
-12,8,2.02281
-26,11,2.083672
-18,9,2.089649
-10,7,2.094456
-24,11,2.101621
-20,9,2.163972
-9,5,2.167393
-8,6,2.171489
-12,7,2.176145
