#{"t_start": 1660921174.4971697, "env_id": null}
r,l,t
-24,11,0.010921
-36,15,0.021477
-7,6,0.025628
-25,13,0.034358
-22,12,0.042192
-49,20,0.055137
-33,13,0.063766
-21,12,0.071513
-31,12,0.079666
-31,12,0.087497
-9,6,0.091514
-10,7,0.096367
-16,8,0.101745
-36,16,0.112011
-27,12,0.119959
-35,15,0.129713
-10,8,0.135015
-13,8,0.14028
-12,7,0.144927
-46,18,0.156629
-8,9,0.162543
-32,13,0.171241
-13,7,0.175874
-31,11,0.18322
-16,10,0.189822
-39,16,0.200235
-9,7,0.204528
-29,12,0.211665
-10,8,0.216703
-25,12,0.223843
-31,14,0.232284
-11,8,0.237108
-27,10,0.243097
-56,24,0.257342
-37,15,0.266419
-10,7,0.272403
-17,9,0.27784
-27,11,0.284695
-24,9,0.290124
-26,13,0.298103
-29,13,0.305863
-19,9,0.311253
-3,5,0.314599
-14,9,0.320024
-20,11,0.3266
-13,7,0.330976
-26,13,0.42008
-17,9,0.426013
-18,10,0.432716
-34,15,0.442355
-27,11,0.449632
-33,14,0.458608
-13,8,0.464273
-12,6,0.468292
-12,6,0.472316
-24,12,0.480279
-26,14,0.489302
-26,12,0.497245
-13,9,0.503112
-15,8,0.508356
-38,14,0.517532
-8,6,0.52154
-12,9,0.527439
-9,7,0.532264
-18,9,0.538134
-21,11,0.545264
-21,11,0.55257
-20,10,0.559074
-25,11,0.566479
-23,9,0.572354
-14,8,0.577593
-10,7,0.582444
-9,6,0.586464
-29,12,0.594195
-9,7,0.599014
-18,9,0.604899
-22,9,0.610704
-25,14,0.619826
-50,22,0.632933
-3,5,0.636056
-14,8,0.640914
-29,11,0.647739
-22,11,0.654327
-17,9,0.659796
-38,15,0.668871
-32,14,0.677181
-35,15,0.686283
-28,13,0.694002
-16,12,0.701348
-29,14,0.709815
-8,7,0.714319
-11,7,0.718711
-14,8,0.723708
-12,7,0.728095
-7,6,0.731932
-5,6,0.735728
-31,14,0.833973
-33,14,0.843011
-5,5,0.846425
-15,8,0.851849
-15,8,0.857106
-26,11,0.864429
-16,7,0.869073
-10,7,0.873714
-2,5,0.877106
-26,12,0.885086
-16,9,0.890981
-16,8,0.896274
-19,10,0.905289
-23,12,0.913347
-14,8,0.9187
-17,10,0.925233
-23,10,0.931897
-14,8,0.937154
-21,11,0.944325
-21,10,0.95094
-27,13,0.959311
-13,7,0.964205
-29,11,0.971413
-10,6,0.975424
-13,8,0.980832
-15,9,0.986802
-18,9,0.992701
-21,10,0.999416
-23,11,1.006511
-12,7,1.011146
-27,13,1.019652
-43,16,1.029779
-30,12,1.037104
-21,11,1.044051
-29,15,1.053102
-24,11,1.059672
-6,6,1.063411
-14,8,1.068471
-15,8,1.073314
-18,9,1.078859
-24,13,1.086861
-14,7,1.091136
-15,8,1.095981
-14,9,1.101561
-4,5,1.104692
-21,9,1.110097
-14,9,1.115722
-16,10,1.121699
-18,9,1.127181
-12,8,1.13222
-9,6,1.13595
-21,12,1.143095
-22,10,1.149209
-16,9,1.154936
-9,7,1.15923
-8,6,1.254945
-24,11,1.262208
-16,8,1.267648
-7,6,1.271686
-18,10,1.278186
-38,16,1.288621
-16,9,1.294528
-5,5,1.298084
-35,16,1.308387
-23,11,1.31566
-7,6,1.319668
-11,7,1.3243
-6,5,1.327726
-12,6,1.331921
-21,10,1.338402
-13,7,1.343045
-26,11,1.350316
-18,9,1.356191
-5,5,1.359577
-8,6,1.363612
-17,9,1.369789
-18,8,1.375037
-22,12,1.38336
-10,7,1.388022
-9,7,1.392658
-1,6,1.396674
-7,7,1.401469
-8,8,1.406737
0,5,1.410126
-25,11,1.417428
-16,9,1.423311
-16,8,1.428586
-19,10,1.435264
-31,14,1.444279
-22,12,1.451948
-6,7,1.45623
-14,9,1.461623
-7,7,1.466066
-18,9,1.471507
-9,7,1.475773
-34,14,1.4843
-23,12,1.491452
-3,6,1.495138
-15,11,1.501878
-19,11,1.508492
-23,10,1.514628
-16,10,1.520647
-27,12,1.527802
-3,6,1.531685
-12,8,1.536524
-50,21,1.549504
-2,5,1.552632
-4,5,1.555793
-17,8,1.560655
-29,12,1.568235
-10,7,1.572547
-10,7,1.576821
-19,10,1.676447
-10,6,1.680519
-7,6,1.684665
-16,9,1.6906
-11,10,1.697144
-12,7,1.701906
-15,8,1.707195
-10,7,1.711875
-15,11,1.719159
-32,14,1.728241
-34,16,1.738594
-13,9,1.744472
-5,5,1.748015
-23,10,1.754562
-6,7,1.759185
-11,7,1.763816
-10,7,1.76874
0,5,1.772126
-10,7,1.776745
-7,7,1.78154
-20,9,1.787437
-12,7,1.792094
-10,7,1.796748
-4,5,1.800291
-19,10,1.806769
-5,5,1.810585
-7,6,1.814762
-4,5,1.818565
-10,8,1.823822
-10,6,1.827887
-8,8,1.833398
-18,10,1.839877
-18,10,1.846386
-16,8,1.851741
-17,9,1.857615
-4,5,1.861006
-11,8,1.866389
-34,13,1.874543
-7,5,1.877726
-9,7,1.882199
-17,10,1.888268
-15,8,1.893172
-14,9,1.898718
-10,9,1.90415
-31,14,1.912453
-10,8,1.917485
-10,9,1.922884
-38,15,1.931944
-11,7,1.936215
-10,8,1.941056
-7,5,1.944191
-18,10,1.950344
-12,9,1.955767
-32,12,1.962944
-13,9,1.968761
-27,13,1.976485
-2,5,1.97966
-8,6,1.983538
-11,7,1.987802
-14,9,1.993272
-12,7,1.997636
-8,7,2.0026
-19,10,2.107026
-8,6,2.11116
-15,9,2.117274
-20,10,2.123804
-6,5,2.127193
-25,12,2.135187
-8,7,2.139813
-14,10,2.146317
-17,9,2.152425
-8,8,2.157679
-18,9,2.16355
-13,9,2.169786
-10,6,2.173792
-2,5,2.177189
-10,8,2.182649
-8,7,2.187293
-25,13,2.195656
-10,8,2.201087
-11,8,2.20633
-14,9,2.212224
-25,10,2.218919
-10,7,2.223557
-16,10,2.230077
-8,8,2.235504
-15,9,2.241559
-4,5,2.245004
-8,7,2.249857
-13,8,2.255119
-10,7,2.259923
-12,8,2.265354
-31,15,2.275026
-15,9,2.280921
-7,6,2.285088
-4,6,2.289094
-10,9,2.295023
-16,9,2.300961
-36,13,2.308707
-22,10,2.314853
-23,11,2.32144
-6,6,2.325819
-19,10,2.331993
-16,9,2.337426
-22,11,2.344023
-26,12,2.351311
-12,7,2.355609
-35,14,2.363944
-9,8,2.369103
-9,6,2.372841
-5,5,2.375972
-19,9,2.381566
-8,7,2.38587
-11,6,2.389607
-11,7,2.393911
-10,7,2.398316
-16,8,2.403152
-17,8,2.408021
-10,7,2.412298
-10,7,2.416844
-13,7,2.42145
-13,8,2.426374
-22,10,2.432557
-1,5,2.536422
-14,10,2.542992
-2,5,2.546381
-15,8,2.551824
-9,6,2.555849
-15,9,2.561749
-12,9,2.567888
-12,7,2.572572
-15,8,2.577834
-18,8,2.583269
-24,11,2.590411
-18,10,2.596963
-5,5,2.600491
-6,7,2.605114
-6,6,2.609103
-30,13,2.617652
-5,5,2.621068
-17,9,2.626937
-12,7,2.631644
-20,10,2.638229
-31,13,2.646598
-3,5,2.650144
-10,7,2.655122
-10,8,2.660374
-30,13,2.668885
-28,12,2.676632
-8,6,2.680655
-10,7,2.685428
-13,6,2.68944
-5,6,2.693486
-9,6,2.697501
-11,9,2.703522
-19,10,2.71003
-13,8,2.715432
-8,7,2.720154
-3,7,2.724766
-18,10,2.731273
-14,7,2.735661
-1,5,2.7388
-7,6,2.742482
-16,10,2.74859
-8,6,2.752296
-14,9,2.757673
-16,8,2.762496
-6,6,2.766425
-16,9,2.771964
-4,5,2.775086
-12,8,2.77994
-27,10,2.786115
-14,8,2.791016
-5,6,2.794814
-14,9,2.800416
-23,10,2.806404
-5,5,2.809521
-21,11,2.816273
-7,6,2.819996
-27,12,2.827143
-12,8,2.832112
-9,7,2.836378
-19,9,2.841794
-5,6,2.845495
-12,8,2.850456
-9,7,2.854747
-3,6,2.858447
-8,6,2.86215
-6,6,2.967298
-2,5,2.970823
-12,9,2.976748
-18,10,2.98344
-12,9,2.989319
-1,5,2.992824
-7,6,2.996906
-6,7,3.001759
-4,6,3.005771
-22,9,3.011663
-3,5,3.015149
1,5,3.019226
-14,7,3.023898
-3,6,3.02793
-5,5,3.031406
-10,6,3.035662
-4,5,3.039057
-16,8,3.044341
-39,18,3.055996
-9,8,3.061263
-13,8,3.066703
-40,16,3.077712
-15,9,3.084289
-2,5,3.087699
-4,6,3.09173
-24,10,3.098363
-10,6,3.102596
-8,6,3.106607
-8,6,3.110605
-11,9,3.116677
-12,8,3.121945
-5,5,3.125341
-5,6,3.129369
-10,7,3.134218
-1,5,3.13762
-16,10,3.144166
-3,6,3.148234
-2,5,3.151841
-5,6,3.155874
-12,8,3.16112
-9,7,3.165624
-4,5,3.168906
-14,8,3.173824
3,5,3.176942
-5,6,3.18062
-7,7,3.185067
-3,6,3.188791
-17,10,3.194844
-11,7,3.199276
-19,11,3.205914
-2,6,3.209619
-10,7,3.213902
-4,6,3.217775
-54,19,3.22895
-11,8,3.233913
-13,7,3.238223
-20,10,3.244201
-13,8,3.249209
-3,6,3.252928
-5,6,3.256631
-8,6,3.260316
-7,5,3.264336
-3,6,3.268284
-9,7,3.272568
-9,6,3.276283
-15,8,3.281141
0,5,3.28449
-3,6,3.288182
-2,5,3.291303
-16,10,3.297395
-7,6,3.407685
-9,7,3.412378
-17,10,3.419129
-4,5,3.42257
-9,6,3.426601
-8,6,3.430635
