#{"t_start": 1660920965.1957848, "env_id": null}
r,l,t
-70,25,0.031654
-23,11,0.041515
-25,11,0.050987
-13,8,0.057775
-18,11,0.067359
-11,6,0.072481
-13,8,0.079555
-42,18,0.094964
-21,10,0.103711
-23,12,0.1138
-11,9,0.121746
-22,11,0.131447
-18,9,0.139313
-34,13,0.150396
-28,12,0.160618
-6,6,0.165817
-16,10,0.174674
-16,8,0.181446
-11,8,0.188555
-27,14,0.20043
-3,5,0.2049
-32,13,0.215853
-29,13,0.227041
-20,9,0.235054
-12,7,0.240961
-19,11,0.250536
-22,11,0.260209
-18,10,0.269109
-20,11,0.278523
-13,8,0.285404
-21,10,0.293925
-29,12,0.304403
-4,5,0.308766
-10,7,0.31508
-31,13,0.326342
-15,7,0.332314
-15,8,0.339254
-13,7,0.345445
-14,9,0.353158
-34,16,0.366923
-19,10,0.37559
-14,8,0.382704
-13,9,0.390618
-29,12,0.400755
-29,12,0.411055
-9,7,0.417139
-15,9,0.4249
-45,19,0.44095
-11,7,0.44707
-13,8,0.454152
-13,7,0.460411
-15,8,0.467365
-6,8,0.474362
-22,11,0.4839
-27,13,0.495139
-11,6,0.500498
-26,12,0.51159
-25,11,0.521225
-10,6,0.526479
-17,10,0.535146
-21,10,0.543683
-49,20,0.5609
-27,12,0.571366
-53,23,0.590595
-25,12,0.600939
-24,11,0.610761
-28,13,0.621825
-16,8,0.630008
-15,8,0.637069
-15,9,0.64498
-28,11,0.654305
-18,11,0.663951
-21,10,0.672754
-41,16,0.686708
-20,12,0.696963
-17,8,0.704159
-7,7,0.710448
-23,10,0.718961
-22,9,0.726829
-23,10,0.735436
-44,19,0.751772
-18,11,0.761477
-18,10,0.770276
-11,7,0.77628
-24,9,0.784399
-15,8,0.791245
-11,9,0.799056
-24,11,0.808393
-7,7,0.8145
-25,13,0.825503
-36,16,0.839242
-6,6,0.844623
-14,8,0.851592
-13,7,0.857496
-19,10,0.866466
-25,10,0.875046
-16,7,0.881334
-28,11,0.891048
-30,14,1.135746
-17,8,1.14299
-15,9,1.1507
-37,15,1.163673
-4,5,1.168032
-18,9,1.175836
-15,9,1.183719
-19,10,1.192367
-7,8,1.199491
-32,12,1.209649
-37,15,1.222477
-6,6,1.227543
-7,7,1.233759
-14,7,1.240023
-22,10,1.248589
-3,6,1.253772
-17,9,1.261671
-6,6,1.266906
-26,11,1.27641
-16,9,1.284315
-4,5,1.28883
-12,8,1.295956
-18,10,1.30445
-13,8,1.311517
-18,7,1.317779
-4,5,1.322306
-14,7,1.328564
-12,8,1.335544
-41,20,1.352439
-11,7,1.358382
-25,12,1.368762
-14,8,1.375564
-11,8,1.382551
-6,6,1.387922
-9,6,1.393346
-7,7,1.399534
-34,13,1.410583
-17,9,1.418478
-9,7,1.424811
-9,7,1.430797
-13,7,1.436872
-17,10,1.445686
-8,7,1.451915
-24,10,1.460857
-13,7,1.466851
-8,7,1.473038
-14,8,1.480003
-27,11,1.489373
-16,9,1.497235
-13,8,1.504022
-14,9,1.511995
-7,6,1.517384
-19,9,1.525163
-14,8,1.532043
-16,10,1.540931
-48,19,1.557077
-17,8,1.564003
-16,8,1.570958
-11,8,1.577704
-1,5,1.582309
