#{"t_start": 1660921558.2024407, "env_id": null}
r,l,t
-28,11,0.017771
-7,6,0.023309
-9,6,0.028586
-14,9,0.036162
-12,8,0.119723
-22,11,0.129061
-13,8,0.135981
-33,14,0.236068
-27,12,0.246552
-4,6,0.251811
-16,9,0.350876
-38,16,0.364396
-28,15,0.472915
-17,11,0.482446
-25,11,0.492322
-13,8,0.598651
-22,11,0.608248
-14,9,0.615806
-13,9,0.62348
-13,8,0.724485
-12,9,0.732505
-14,9,0.740088
-18,8,0.747008
-10,8,0.850647
-22,10,0.859285
-8,7,0.865325
-10,7,0.871302
-12,7,0.972966
-5,5,0.97751
-39,16,0.991335
-17,9,1.100924
-11,7,1.10703
-23,12,1.117038
-14,8,1.12403
-17,10,1.230401
-11,8,1.237203
-19,10,1.245834
-9,7,1.353254
-18,9,1.360997
-4,5,1.365356
-20,10,1.373991
-6,7,1.477667
-13,9,1.485505
-16,9,1.493359
-10,7,1.499318
-10,8,1.608039
-22,12,1.618002
-18,10,1.626544
-13,10,1.739218
-15,9,1.746922
-2,5,1.751334
-19,9,1.759035
-1,5,1.763428
-8,6,1.870813
-4,6,1.875968
-9,7,1.882012
-12,9,1.889559
-5,7,1.998952
-13,8,2.005896
-20,7,2.01203
-6,5,2.016355
-11,9,2.023972
-30,13,2.137979
-3,5,2.142464
-25,11,2.151905
-6,5,2.259772
-8,6,2.265254
-12,8,2.272167
-10,7,2.278404
-9,8,2.285545
-14,9,2.399258
-3,5,2.403776
-20,9,2.411638
-10,7,2.417933
-11,7,2.527528
-17,8,2.534607
-5,5,2.53975
-25,14,2.552629
-14,8,2.663762
-14,7,2.669787
-3,5,2.674248
-8,6,2.679668
-12,9,2.792341
-11,7,2.798469
-4,5,2.802761
-6,5,2.807153
-4,5,2.811619
-4,5,2.816091
-12,7,2.926152
-8,6,2.931574
-10,6,2.937082
-17,10,2.945628
-6,5,2.950428
-18,9,3.062933
-10,5,3.067544
-12,8,3.074468
-9,7,3.080646
-3,5,3.08519
-2,5,3.195169
-15,8,3.202283
-7,6,3.20775
-16,9,3.215691
-6,6,3.327943
-2,5,3.33247
-5,5,3.337129
-4,5,3.34146
-5,5,3.345809
-11,7,3.35289
-1,5,3.469394
-16,8,3.476289
-6,5,3.480704
-7,6,3.485917
-5,6,3.4911
-6,5,3.495581
-7,6,3.624798
-3,5,3.629148
-11,7,3.635347
-3,5,3.639918
-2,6,3.645276
-5,6,3.778085
-3,5,3.78247
-2,6,3.787662
-12,8,3.794683
-3,5,3.799127
-7,7,3.931949
-2,5,3.936555
-2,6,3.941801
-4,5,3.946239
-2,5,3.950884
-8,7,3.957999
-5,5,4.088359
-5,6,4.093714
-3,5,4.098028
-6,6,4.103487
-1,5,4.108133
-12,8,4.242895
-5,5,4.247538
-2,5,4.252101
-14,8,4.259196
-3,5,4.263641
-9,6,4.269101
0,5,4.401127
-8,5,4.405712
-2,5,4.410258
-4,5,4.414814
-8,7,4.421196
-2,5,4.425732
-3,5,4.556181
-5,5,4.560655
-2,5,4.564895
-3,6,4.569958
-7,6,4.57514
-6,5,4.579546
-5,6,4.710533
-1,5,4.715113
-12,6,4.720277
-5,5,4.724534
-18,10,4.732947
4,5,4.863546
-2,5,4.868083
-4,6,4.873362
-1,5,4.877734
-5,6,4.882781
-1,5,4.887173
-5,6,5.018465
-1,5,5.023029
-6,6,5.028415
-12,7,5.034424
-3,5,5.038839
-3,6,5.170559
-4,6,5.175861
-1,6,5.181161
-1,5,5.185445
-3,5,5.189678
-3,5,5.194166
-4,7,5.326231
3,5,5.330557
-50,21,5.34818
-2,5,5.479918
-4,5,5.484441
-4,5,5.488966
-8,6,5.4941
-4,5,5.498515
-2,5,5.5031
1,5,5.633932
0,5,5.638248
-2,6,5.643567
-2,5,5.648053
2,5,5.652435
1,5,5.656708
-4,6,5.787801
-1,5,5.792381
-1,5,5.796789
-1,5,5.801178
-3,5,5.805593
-1,5,5.810127
-2,5,5.814545
-2,5,5.94335
0,5,5.947744
-4,5,5.952164
-4,6,5.957298
0,5,5.961658
0,5,5.966138
1,5,6.09556
-3,5,6.100026
-1,5,6.104251
1,5,6.108573
0,6,6.113835
0,5,6.118336
-2,6,6.250047
0,5,6.254581
0,5,6.259009
-3,6,6.264295
-3,6,6.269594
1,5,6.27411
0,5,6.404185
2,5,6.40865
-2,5,6.412976
-1,6,6.418361
1,5,6.422807
-5,8,6.429861
-1,5,6.561484
-1,5,6.566143
3,5,6.570662
4,5,6.574942
-2,5,6.57946
2,5,6.583868
2,5,6.71256
2,5,6.71711
3,5,6.721539
0,5,6.726116
-1,5,6.730527
1,5,6.734792
-2,5,6.861024
3,5,6.865638
-1,6,6.870929
0,6,6.876258
2,5,6.88081
0,6,6.886122
-113,42,7.174495
0,5,7.179079
2,5,7.18342
0,5,7.187717
0,5,7.192314
0,5,7.19693
2,5,7.327883
-2,6,7.333214
2,5,7.337513
3,5,7.341964
1,5,7.346509
2,5,7.351031
-1,6,7.482762
-1,5,7.487249
0,6,7.492294
-1,5,7.496716
3,5,7.501138
-1,5,7.505539
3,5,7.636831
3,5,7.641217
2,5,7.648854
2,5,7.653082
-1,5,7.657311
2,5,7.661645
1,5,7.787958
2,5,7.792441
4,5,7.796992
1,5,7.801472
2,5,7.806029
4,5,7.810515
3,5,7.815027
1,5,7.939708
0,6,7.945031
2,5,7.949334
4,5,7.953708
0,5,7.958043
0,5,7.962553
-1,5,8.090016
3,5,8.094357
1,5,8.098718
-1,5,8.103206
-1,6,8.108531
1,5,8.113035
1,5,8.241694
-1,6,8.246887
3,5,8.251353
4,5,8.255649
1,5,8.260047
2,5,8.264344
5,5,8.389472
2,5,8.394077
2,5,8.398465
4,5,8.402852
3,5,8.407361
1,5,8.411798
3,5,8.416431
4,5,8.537788
4,5,8.542363
3,5,8.546774
3,5,8.551272
4,5,8.555677
4,5,8.560124
1,6,8.681701
3,5,8.686208
4,5,8.690659
3,5,8.695224
4,5,8.699726
5,5,8.704288
-66,38,8.979342
4,5,8.983764
5,5,8.988179
3,5,8.992685
5,5,8.997212
4,5,9.001611
-17,14,9.137936
-3,8,9.144697
0,7,9.150967
4,5,9.155511
2,5,9.285721
4,5,9.290169
-3,9,9.297949
1,6,9.30336
5,5,9.307832
3,5,9.440084
1,5,9.444431
3,6,9.449622
3,5,9.453992
4,5,9.458518
4,5,9.462992
3,5,9.467408
4,5,9.593264
3,5,9.597893
5,5,9.602443
4,5,9.606924
2,5,9.611305
3,5,9.615651
1,6,9.738914
2,6,9.744269
4,5,9.748632
4,5,9.752991
5,5,9.757443
4,5,9.76194
2,5,9.893065
3,5,9.897678
4,5,9.902163
4,5,9.906687
4,5,9.911285
3,5,9.915813
4,5,10.036323
5,5,10.040764
-646,273,11.152375
-1191,491,13.183938
-82,55,13.356454
3,5,13.360977
-2,8,13.498175
3,5,13.502571
3,6,13.507833
-13,15,13.520286
3,5,13.652823
-27,21,13.670936
5,5,13.675342
5,5,13.806951
5,5,13.811455
5,5,13.815753
5,5,13.820063
5,5,13.824517
4,5,13.829043
5,5,13.94689
4,6,13.952356
5,5,13.956957
4,5,13.961558
2,7,13.967743
2,5,13.9723
5,5,14.103179
5,5,14.107686
5,5,14.11217
4,5,14.116737
-86,53,14.419371
5,5,14.423786
4,5,14.42833
-4,8,14.435414
5,5,14.439961
5,5,14.571618
4,5,14.576252
4,5,14.580736
3,5,14.585072
4,5,14.589578
3,6,14.594915
4,5,14.721371
4,5,14.725806
5,5,14.73016
5,5,14.734739
3,5,14.73913
4,5,14.74357
5,5,14.748008
4,5,14.863727
4,5,14.868353
4,5,14.872957
4,5,14.877451
4,5,14.881918
4,5,14.886449
5,5,15.004993
4,5,15.009602
-349,190,15.808693
4,5,15.813168
4,5,15.817694
5,5,15.822206
5,5,15.826763
4,5,15.831254
-94,65,16.130284
4,5,16.242696
4,5,16.247116
5,5,16.251748
2,5,16.256375
4,5,16.260879
4,5,16.265215
3,5,16.382901
5,5,16.387368
3,5,16.391854
3,5,16.396238
4,5,16.400716
4,5,16.405146
4,5,16.524749
4,5,16.529156
4,5,16.533557
4,5,16.537949
3,5,16.542378
5,5,16.546796
5,5,16.551274
5,5,16.669035
3,6,16.674452
5,5,16.678768
5,5,16.683203
4,6,16.688568
5,5,16.692954
3,6,16.815764
5,5,16.820244
4,5,16.824606
4,5,16.828902
4,5,16.833288
2,7,16.839398
4,5,16.969389
5,5,16.973766
5,5,16.978166
5,5,16.98257
4,5,16.987199
4,5,16.991807
5,5,17.107195
-37,29,17.131361
5,5,17.265783
-3,10,17.274601
5,5,17.27914
3,5,17.283535
4,5,17.288079
5,5,17.414844
5,5,17.419494
4,5,17.424005
-3,11,17.433486
4,5,17.438113
4,5,17.565532
5,5,17.569963
5,5,17.574439
4,5,17.578738
3,5,17.583125
5,5,17.587474
2,5,17.59197
5,5,17.709558
4,5,17.713868
5,5,17.71812
-12,16,17.731702
3,5,17.863077
5,5,17.867666
5,5,17.872218
5,5,17.876653
4,5,17.881182
5,5,17.885684
5,5,18.000385
5,5,18.00477
4,5,18.009262
3,5,18.013752
5,5,18.018254
5,5,18.022737
5,5,18.027071
5,5,18.141786
4,5,18.146456
5,5,18.15097
4,5,18.155431
-319,219,19.107203
4,5,19.111576
3,5,19.116039
5,5,19.120592
4,5,19.237916
5,5,19.242349
5,5,19.246749
5,5,19.25115
5,5,19.255576
5,5,19.260025
5,5,19.371623
4,5,19.376195
5,5,19.380592
3,6,19.385957
-4,13,19.397138
4,5,19.526079
5,5,19.530524
5,5,19.534943
5,5,19.539408
5,5,19.543756
4,5,19.548186
4,5,19.663016
5,5,19.667533
4,5,19.672072
5,5,19.67644
5,5,19.680908
5,5,19.685443
5,5,19.689906
4,5,19.801436
4,5,19.806036
5,5,19.810472
2,6,19.815684
-2,10,19.824549
5,5,19.953477
4,6,19.958827
4,6,19.964187
5,5,19.968576
5,5,19.97293
5,5,19.977371
5,5,20.089046
5,5,20.093547
4,6,20.098863
3,5,20.103339
5,5,20.107688
-6,15,20.244015
5,5,20.248471
5,5,20.252921
5,5,20.257377
5,5,20.26175
2,6,20.395067
5,5,20.39959
4,5,20.404168
4,5,20.408684
4,5,20.413168
4,5,20.417645
5,5,20.422132
5,5,20.543725
5,5,20.548276
5,5,20.552778
5,5,20.557337
4,5,20.561923
5,5,20.56647
5,5,20.679199
5,5,20.683686
5,5,20.688067
5,5,20.692631
4,5,20.697212
2,6,20.702726
5,5,20.820387
-10,11,20.829726
2,6,20.834845
5,5,20.839309
5,5,20.843734
-1,7,20.977264
1,6,20.982638
4,5,20.987103
4,5,20.991529
5,5,20.99601
-1,7,21.002088
5,5,21.128939
5,5,21.133451
5,5,21.137976
5,5,21.142496
4,5,21.147016
4,5,21.151449
5,5,21.263627
5,5,21.268167
5,5,21.27274
5,5,21.277375
5,5,21.281979
4,5,21.286512
5,5,21.291074
3,6,21.403213
-17,14,21.415648
4,5,21.420141
-50,31,21.572563
-8,11,21.710257
5,5,21.714779
5,5,21.719295
4,5,21.723827
3,6,21.729191
5,5,21.73367
5,5,21.857817
4,5,21.862376
4,6,21.867612
5,5,21.87197
5,5,21.876318
5,5,21.880717
-1210,597,24.287558
5,5,24.292115
4,6,24.300659
4,5,24.418263
5,5,24.422959
-656,396,25.940049
1,8,25.946972
5,5,25.951303
5,5,26.069954
5,5,26.074469
5,5,26.079018
3,7,26.085207
5,5,26.089737
5,5,26.094117
5,5,26.208921
5,5,26.213434
5,5,26.217797
5,5,26.22206
5,5,26.226548
5,5,26.230885
5,5,26.337595
5,5,26.342073
5,5,26.346358
5,5,26.350708
5,5,26.355327
5,5,26.359772
5,5,26.364091
5,5,26.477767
5,5,26.482164
5,5,26.486711
5,5,26.491306
5,5,26.495783
0,8,26.620734
3,5,26.625265
-1392,1123,30.846506
