#{"t_start": 1660922100.023914, "env_id": null}
r,l,t
-24,11,0.019932
-35,15,0.030208
-7,6,0.034604
-25,13,0.043343
-22,12,0.051617
-34,14,0.061002
-33,15,0.071054
-8,6,0.075188
-17,11,0.082739
-34,13,0.091388
-15,8,0.097006
-21,9,0.10308
-23,11,0.110463
-12,7,0.115476
-23,12,0.12346
-22,10,0.131651
-13,9,0.137738
-18,10,0.14452
-23,11,0.151927
-32,14,0.161284
-21,10,0.168044
-66,26,0.185166
-18,10,0.251329
-12,6,0.255651
-34,14,0.265129
-19,10,0.271854
-36,15,0.281981
-10,7,0.286764
-7,5,0.290264
-24,11,0.297772
-12,6,0.301928
-15,6,0.306076
-34,14,0.315519
-40,15,0.325471
-13,7,0.330567
-22,10,0.33729
-9,7,0.342072
-19,8,0.347648
-40,16,0.358214
-8,6,0.36252
-15,9,0.368622
-24,10,0.375357
-13,7,0.380297
-35,16,0.390867
-9,6,0.395107
-14,7,0.399962
-12,7,0.404763
-12,7,0.40961
-24,11,0.41713
-1,5,0.420621
-17,9,0.485955
-9,5,0.489588
-8,6,0.493743
-22,11,0.501273
-13,8,0.506705
-6,5,0.510208
-10,7,0.515165
-15,7,0.519956
-27,12,0.527985
-10,5,0.53169
-9,8,0.537134
-11,8,0.542552
-11,7,0.547492
-12,7,0.552287
-16,10,0.559015
-12,6,0.56333
-7,6,0.567468
-22,10,0.574208
-13,8,0.579789
-10,6,0.583933
-7,6,0.58808
-17,9,0.594156
-32,12,0.602325
-11,8,0.608038
-6,6,0.612474
-16,8,0.618193
-14,8,0.623608
-17,9,0.629929
-6,6,0.63407
-7,5,0.637563
-9,6,0.641706
-14,8,0.647262
-5,6,0.651414
-21,10,0.717231
-16,8,0.722912
-16,8,0.728422
-7,6,0.732774
-8,6,0.736932
-4,5,0.740429
-11,6,0.744568
-6,7,0.749543
-6,5,0.753095
-4,6,0.757246
-3,5,0.760752
-14,9,0.767018
-7,6,0.771173
-16,10,0.777919
-14,10,0.784837
-7,7,0.789625
-25,11,0.797172
-18,10,0.803867
-28,13,0.812697
-14,8,0.818111
-14,8,0.823512
-19,10,0.830399
-18,9,0.83644
-21,11,0.843766
-5,5,0.847465
-9,7,0.852242
-13,7,0.857419
-4,6,0.861577
-10,7,0.866551
-34,15,0.876468
-8,5,0.880237
-23,12,0.888241
-7,6,0.892382
-11,8,0.956658
-7,7,0.961473
-15,9,0.967727
-13,8,0.973158
-13,7,0.977931
-11,7,0.982893
-3,5,0.986373
-11,6,0.990512
-8,7,0.995418
-8,7,1.000272
-5,5,1.003756
-5,5,1.007247
-15,8,1.012877
-6,5,1.016532
-16,8,1.021977
-11,7,1.026791
-5,6,1.031109
-9,7,1.03589
-9,7,1.040692
