#{"t_start": 1660920879.687814, "env_id": null}
r,l,t
-31,14,0.014024
-10,6,0.018236
-14,9,0.02484
-9,6,0.031354
-3,5,0.036197
-27,11,0.045287
-18,8,0.050802
-14,8,0.056312
-16,11,0.064052
-31,13,0.072681
-15,9,0.079258
-18,11,0.087249
-30,12,0.096094
-16,8,0.101384
-10,7,0.105982
-19,10,0.112753
-19,10,0.119246
2,5,0.122618
-21,11,0.129981
-13,8,0.135223
-9,6,0.139261
-25,12,0.147242
-21,12,0.154994
-13,9,0.161109
-8,6,0.165105
-48,19,0.177377
-65,25,0.193443
-26,10,0.199942
-14,7,0.204293
-10,7,0.208988
-43,16,0.218529
-18,9,0.22412
-24,11,0.232017
-29,12,0.239189
-11,8,0.24425
-7,7,0.248525
-27,14,0.256819
-36,15,0.265933
-20,9,0.271319
-16,8,0.276353
-18,9,0.281827
-28,10,0.287972
-20,9,0.2936
-25,10,0.299637
-10,6,0.303346
-10,7,0.307774
-16,10,0.313897
-14,7,0.318253
-13,9,0.323781
-12,8,0.328828
-34,13,0.336725
-37,14,0.749918
-15,9,0.755849
-17,8,0.761321
-17,9,0.76721
-38,15,0.776998
-13,8,0.782244
-21,10,0.788717
-17,8,0.79414
-17,11,0.80141
-11,7,0.806218
-11,7,0.811046
-13,8,0.816286
-10,6,0.820282
-21,10,0.828216
-15,10,0.834716
-23,11,0.84208
-22,9,0.847957
-9,5,0.851342
-4,5,0.854731
-32,13,0.863287
-11,8,0.868543
-20,10,0.875177
-8,6,0.879173
-12,7,0.883786
-19,10,0.890264
-11,7,0.89507
-11,7,0.899712
-20,10,0.906239
-21,11,0.913536
-25,12,0.921264
-11,8,0.926686
-18,8,0.931937
-16,9,0.937798
-16,9,0.943844
-23,10,0.949866
-10,7,0.95415
-31,12,0.961474
-26,12,0.968638
-10,9,0.974034
-33,13,0.981966
-22,10,0.987949
-20,11,0.994682
-25,10,1.000722
-10,7,1.004989
-16,9,1.010698
-20,10,1.016736
-21,10,1.022723
-14,10,1.030042
-12,8,1.034864
-16,8,1.039665
-16,10,1.045852
-13,8,1.050689
-37,16,1.060333
-33,13,1.06819
-6,6,1.072003
-25,12,1.491764
-18,8,1.497127
-20,10,1.503682
-16,9,1.50976
-30,13,1.5181
-32,14,1.527198
-30,14,1.536285
-28,12,1.544268
-34,13,1.552617
-20,10,1.559455
-17,8,1.564719
-19,11,1.571791
-11,7,1.576648
-23,11,1.583786
-4,6,1.587793
-35,13,1.596401
-16,8,1.601761
-23,12,1.609805
-17,9,1.616083
-11,7,1.62071
-19,9,1.627217
-16,8,1.632567
-23,10,1.639095
-23,9,1.645667
-38,15,1.655331
-6,6,1.659516
-7,6,1.663581
-47,18,1.675113
-19,9,1.681173
-3,5,1.684558
-12,7,1.689003
-18,9,1.694701
-17,10,1.700808
-19,10,1.706896
-24,11,1.713641
-28,13,1.721488
-20,10,1.727729
-32,14,1.736269
-12,9,1.741824
-23,10,1.747964
-14,9,1.753517
-23,11,1.760253
-5,5,1.763402
-7,5,1.767034
-20,10,1.77319
-17,10,1.779389
-15,8,1.784243
-25,11,1.790775
-26,12,1.798202
-8,7,1.802486
-8,7,1.806814
-8,6,1.810621
-21,8,1.81557
-11,6,1.819349
-13,8,2.257266
-6,6,2.262197
-12,7,2.269125
-8,7,2.273995
-5,7,2.279452
-25,12,2.289134
-6,6,2.293406
-23,11,2.300875
-4,5,2.304944
-7,6,2.309041
-6,7,2.31403
-17,8,2.320241
-26,12,2.329121
-18,9,2.335749
-15,9,2.341658
-4,5,2.345351
-15,9,2.351287
-17,8,2.356542
-21,10,2.363216
-30,14,2.372248
-12,6,2.376424
-23,10,2.382911
-15,8,2.388156
-21,11,2.395456
-15,8,2.40071
-20,9,2.406564
-8,7,2.411368
-17,11,2.418474
-25,12,2.426343
-23,10,2.433047
-11,8,2.438298
-15,8,2.443681
-22,11,2.450647
-15,8,2.455473
-26,11,2.462218
-14,8,2.467207
-12,7,2.474771
-17,8,2.480076
-18,9,2.485589
-9,6,2.490079
-12,8,2.497014
-11,7,2.503314
-6,5,2.506664
-19,9,2.512665
-7,6,2.516546
-14,9,2.522232
-19,9,2.528108
-16,10,2.534269
-10,7,2.538701
-16,9,2.544386
-10,7,2.54888
-10,6,2.552665
-23,11,2.559521
-16,8,2.564472
-11,7,2.568909
-31,13,2.576951
-14,8,2.581913
-20,9,2.587482
-7,7,2.591886
-15,9,2.597553
-7,6,2.601338
-38,16,3.151483
-19,11,3.159129
-6,5,3.164552
-10,7,3.170043
-12,7,3.174986
-6,6,3.180206
-7,5,3.185483
-13,7,3.190516
-24,11,3.199788
-10,7,3.204798
-15,8,3.21078
-15,8,3.216418
-7,6,3.220734
-25,11,3.228781
-5,6,3.233127
-51,22,3.24746
-14,7,3.252157
-8,6,3.256156
-16,9,3.262247
-16,9,3.268097
-25,12,3.27586
-25,11,3.283152
-13,8,3.288466
-3,5,3.291866
-15,9,3.297897
-10,7,3.302547
-7,5,3.305936
-8,6,3.310061
-5,5,3.31353
-6,7,3.318142
-14,9,3.324009
-10,7,3.328796
-13,8,3.334099
-11,7,3.33851
-20,10,3.344545
-8,7,3.348797
-28,12,3.355913
-15,9,3.361508
-20,11,3.368067
-20,9,3.373598
-6,8,3.378535
-4,5,3.381641
-7,5,3.384748
-27,12,3.391905
-43,15,3.401094
-8,6,3.404854
-12,8,3.40971
-35,14,3.418173
-10,8,3.423734
-33,12,3.431146
-28,13,3.438973
-4,6,3.442666
-12,7,3.447311
-14,10,3.453577
-11,9,3.459133
-15,8,3.464396
-9,7,3.468704
-14,8,3.473883
-13,7,3.47859
-27,11,3.93866
-5,5,3.942105
-15,8,3.947443
-10,7,3.952059
-16,7,3.956687
-8,7,3.961358
-37,15,3.971013
-7,6,3.975016
-11,7,3.979672
-6,6,3.983658
-12,8,3.988909
-20,11,3.996063
-10,7,4.00071
-8,6,4.004703
-5,5,4.008098
-22,11,4.015288
-21,11,4.022408
-2,5,4.025796
-16,11,4.033109
-31,14,4.042403
-15,7,4.047214
-11,8,4.052451
-5,5,4.055826
-32,14,4.064882
-18,8,4.070117
-12,8,4.07534
-1,5,4.078787
-7,6,4.082782
-12,7,4.087406
-30,14,4.097011
-10,7,4.101675
-29,12,4.109378
-24,11,4.116555
-4,5,4.119942
-8,6,4.12395
-17,9,4.129935
-7,6,4.133798
-3,5,4.13695
-16,8,4.141815
-15,7,4.146215
-14,7,4.150776
-18,8,4.155809
-15,8,4.160767
-13,8,4.165677
-34,13,4.17351
-8,6,4.17748
-14,8,4.182387
-13,6,4.186119
-25,11,4.192729
-17,8,4.197718
-6,5,4.200866
-10,7,4.205175
-19,9,4.21061
-6,6,4.214421
-11,9,4.219861
-10,7,4.224304
-31,12,4.233918
-4,6,4.238055
-19,10,4.244272
-3,5,4.247883
-22,10,4.254201
-3,5,4.257417
-9,6,4.261281
-12,8,4.26688
-19,9,4.762652
-13,8,4.767957
-10,6,4.771987
-3,5,4.775393
-6,6,4.779578
-17,8,4.784844
-7,6,4.788867
-14,9,4.794832
-13,7,4.799505
-13,7,4.804235
-8,6,4.808238
-22,12,4.81644
-10,7,4.821088
-13,7,4.825718
-14,8,4.831243
-6,6,4.835245
-13,8,4.840472
-7,6,4.844577
-16,7,4.849284
-9,6,4.853282
-12,8,4.858513
-10,7,4.863218
-8,7,4.867855
-11,7,4.872483
-18,9,4.878417
-4,6,4.882441
-14,9,4.888303
-6,6,4.892304
-15,8,4.897645
-6,7,4.902637
-18,10,4.910161
-17,7,4.915297
-14,7,4.92044
-5,5,4.924393
-13,8,4.931346
-19,9,4.938031
-13,8,4.943399
-5,5,4.947211
-18,11,4.955275
-5,6,4.959326
-11,7,4.964368
-10,7,4.969763
-17,9,4.975648
-9,6,4.97998
-11,7,4.985212
-13,9,4.990903
-19,13,4.999174
-18,8,5.004183
-8,7,5.008659
-11,7,5.013266
-12,8,5.018317
-13,6,5.02226
-13,9,5.027919
-16,8,5.033585
-9,5,5.03681
-11,7,5.041223
-13,7,5.045637
-29,12,5.054331
-10,8,5.059325
-17,9,5.065063
-2,5,5.068258
-23,12,5.075564
-8,8,5.080637
-20,11,5.087367
-3,5,5.09056
-24,11,5.097475
-20,9,5.103104
-11,7,5.582078
-17,10,5.588715
-6,7,5.593502
-2,5,5.59712
-14,8,5.60249
-21,11,5.60974
-10,8,5.615323
-16,9,5.621216
-11,7,5.626004
-11,7,5.631054
-7,5,5.634505
-2,5,5.638016
-11,6,5.64207
-17,8,5.647625
-14,8,5.652871
-14,7,5.65766
-27,12,5.665702
-12,6,5.669715
-12,7,5.674364
-18,9,5.680597
-11,7,5.685244
-14,9,5.691102
-10,7,5.696095
-13,9,5.702119
-11,6,5.706213
-10,7,5.710834
-23,10,5.717523
-9,8,5.722761
-16,10,5.729448
-10,7,5.734519
-23,12,5.742657
-7,6,5.747063
-3,5,5.750461
-8,7,5.755092
-10,6,5.759099
-17,9,5.765246
-17,8,5.771303
-6,6,5.775344
-8,6,5.779431
-9,7,5.784837
-9,6,5.789302
-10,6,5.79331
-7,5,5.796855
-17,8,5.802788
-11,7,5.807431
-11,7,5.812052
-5,6,5.818527
-7,6,5.823264
-2,5,5.826542
-2,5,5.831133
-7,5,5.835955
-22,11,5.842767
-18,9,5.848807
-17,8,5.853907
-19,9,5.859473
-11,7,5.863943
-16,7,5.868319
-4,5,5.871518
-13,7,5.875891
-9,6,5.88035
-17,8,5.885455
-9,6,5.889655
-17,8,5.894709
-7,6,5.899069
-5,6,5.903002
-9,7,5.907387
-12,7,5.913499
-29,13,5.923081
-7,7,5.927664
-13,7,5.935097
-8,6,6.474336
1,5,6.477784
-8,6,6.482507
-3,5,6.48614
-3,5,6.489551
-8,6,6.49359
-8,7,6.498505
-11,8,6.503805
-18,9,6.509817
-7,5,6.513549
-14,8,6.519058
-8,8,6.524312
-10,7,6.52921
-17,9,6.535524
-10,6,6.539545
-13,7,6.54433
-6,5,6.547875
-10,6,6.552082
-15,8,6.557342
-7,6,6.561487
-9,6,6.565933
-21,8,6.571228
-6,5,6.5748
-8,6,6.57883
-11,7,6.583907
-3,5,6.587302
-2,5,6.590686
-8,7,6.595316
-2,5,6.599197
-13,8,6.604453
-10,7,6.609266
-12,8,6.614847
-9,7,6.619483
-3,6,6.623473
-20,8,6.628735
-7,7,6.63374
-13,8,6.638986
-12,7,6.643609
