#{"t_start": 1660922236.1722534, "env_id": null}
r,l,t
-18,11,0.018204
-22,10,0.027519
-20,10,0.036587
-35,14,0.048509
-18,9,0.056326
-17,9,0.064102
-17,8,0.071191
-25,14,0.083229
-25,12,0.093662
-27,14,0.105882
-15,8,0.112717
-12,7,0.118922
-12,8,0.125858
-12,7,0.131944
-29,11,0.141405
-10,6,0.146646
-33,14,0.158728
-13,8,0.165624
-23,11,0.175236
-17,10,0.183849
-17,8,0.190856
-9,8,0.197814
-6,6,0.203149
-49,19,0.219509
-4,5,0.224087
-20,10,0.232914
-12,7,0.239006
-23,12,0.249237
-31,12,0.259781
-34,12,0.269861
-15,9,0.27774
-35,13,0.28908
-13,9,0.296734
-21,10,0.305451
-40,17,0.319855
-20,10,0.328464
-15,9,0.336419
-5,5,0.340966
-13,7,0.346985
-17,7,0.353131
-16,9,0.360991
-19,9,0.369023
-9,7,0.375276
-20,9,0.383038
-32,13,0.394245
-37,14,0.406394
-13,9,0.41386
-12,10,0.422778
-26,12,0.433001
-41,16,0.446895
-36,15,0.459463
-12,8,0.466509
-7,7,0.472625
-21,10,0.481092
-19,9,0.488811
-7,7,0.495024
-6,6,0.500451
-56,23,0.520182
-8,6,0.525608
-6,6,0.530946
-22,11,0.5406
-21,10,0.549232
-29,13,0.560554
-21,10,0.5692
-24,10,0.577918
-16,8,0.585022
-21,11,0.594737
-21,9,0.602503
-19,9,0.611036
-30,14,0.624159
-34,16,0.638157
-31,14,0.65037
-19,10,0.65902
-23,11,0.668565
-31,15,0.681537
-18,10,0.690222
-21,10,0.699184
-2,6,0.704677
-40,17,0.719113
-11,7,0.725373
-37,14,0.737688
-15,8,0.744497
-20,13,0.755856
-18,9,0.763664
-22,11,0.773091
-35,14,0.785388
-13,9,0.793236
-12,7,0.799538
-13,8,0.806372
-12,6,0.811913
-19,9,0.820817
-9,7,0.82683
-22,11,0.836834
-18,11,0.846406
-24,10,0.855127
-15,8,0.862102
-9,6,0.867484
-32,14,0.879437
-38,15,0.892571
-20,9,0.900407
-50,19,1.130905
-19,9,1.138854
-22,10,1.147275
-15,8,1.154275
-7,6,1.159562
-20,12,1.169653
-10,6,1.175001
-6,6,1.180478
-13,7,1.186711
-18,11,1.196409
-13,8,1.203449
-37,15,1.217046
-22,10,1.225865
-4,5,1.23032
-23,10,1.239254
-21,10,1.247858
-31,14,1.260083
-22,11,1.269931
-17,10,1.27868
-26,12,1.289051
-11,6,1.294614
-28,13,1.305685
-6,6,1.311041
-5,6,1.316649
-17,10,1.32555
-20,11,1.335131
-18,8,1.342097
-23,12,1.352333
-9,6,1.357549
-14,8,1.364681
-15,7,1.370785
-7,6,1.376207
-12,7,1.382643
-9,7,1.388731
-10,7,1.394762
-14,8,1.401777
-12,8,1.408784
-13,7,1.414995
-8,6,1.420366
-10,10,1.429286
-5,6,1.434626
-15,8,1.441738
-11,7,1.448074
-26,12,1.458655
-17,10,1.467346
-10,7,1.473552
-18,9,1.481282
-8,6,1.486777
-21,10,1.495737
-11,7,1.502035
-17,10,1.510641
-34,12,1.521112
-28,11,1.530941
-35,15,1.544122
-25,11,1.553615
-15,8,1.560734
-19,10,1.56964
