#{"t_start": 1660922388.730304, "env_id": null}
r,l,t
-31,14,0.014474
-10,6,0.019066
-14,9,0.025187
-9,6,0.029391
-3,5,0.033088
-27,11,0.040662
-18,8,0.0461
-14,8,0.051672
-16,11,0.05924
-31,13,0.068055
-15,9,0.074125
-18,11,0.081553
-30,12,0.08957
-24,12,0.148677
-9,7,0.153471
-30,16,0.164012
-26,11,0.17146
-18,10,0.178168
-7,5,0.18173
-17,9,0.187785
-9,7,0.192561
-12,8,0.198038
-21,11,0.205499
-10,8,0.210921
-26,12,0.219065
-25,10,0.225783
-20,10,0.296094
-12,6,0.300556
-16,7,0.305351
-31,12,0.313335
-43,18,0.32532
-14,7,0.330098
-37,15,0.340161
-28,13,0.348951
-22,10,0.355653
-20,10,0.362344
-12,8,0.367937
-14,8,0.373354
-16,10,0.380056
-9,5,0.448486
-29,11,0.456161
-24,12,0.464141
-21,10,0.471018
-12,7,0.475784
-28,12,0.483964
-11,7,0.488751
-8,5,0.49224
-14,8,0.497654
-29,12,0.505815
-7,6,0.50995
-24,11,0.517484
-5,5,0.520985
-42,16,0.531673
-8,5,0.604576
-10,5,0.608113
-8,5,0.611626
-14,8,0.617267
-17,8,0.62269
-11,6,0.626822
-8,6,0.630944
-18,8,0.63659
-35,15,0.646516
-15,7,0.651481
-7,6,0.655617
-6,5,0.659117
-28,13,0.66794
-7,6,0.672082
-5,5,0.675582
-21,9,0.681779
-9,5,0.685331
-10,5,0.688815
-8,5,0.760847
-8,5,0.764469
-10,6,0.768871
-45,18,0.7807
-29,12,0.788893
-10,6,0.793149
-11,5,0.796659
-3,5,0.8004
-5,5,0.803899
-14,8,0.809305
-4,6,0.813444
-11,7,0.818375
-9,5,0.821863
-15,7,0.826653
-7,5,0.830138
-15,7,0.835086
-10,6,0.839224
-12,6,0.843376
-26,10,0.918785
-13,7,0.923779
-15,7,0.928591
-22,9,0.934834
-8,6,0.938959
-9,5,0.942476
-6,5,0.945987
-13,7,0.950944
-5,5,0.954449
-24,10,0.961136
-11,7,0.96611
-5,5,0.969609
-12,6,0.973748
-9,6,0.977892
-5,5,0.981384
-18,7,0.98638
-16,7,0.991166
-21,9,0.997223
-9,6,1.001607
-14,7,1.076465
-13,7,1.081486
-11,6,1.085809
-7,5,1.089308
-7,5,1.092829
-10,5,1.096351
-6,5,1.100015
-8,8,1.105439
-13,8,1.110879
-12,6,1.115101
-6,6,1.119315
-8,6,1.12346
-4,5,1.126962
-4,5,1.130471
-8,5,1.13414
-10,7,1.138935
-8,5,1.142449
-7,5,1.145945
-10,5,1.149606
-17,8,1.155034
-6,5,1.158536
-28,11,1.237125
-4,5,1.240819
-6,5,1.244466
-4,5,1.248024
-12,6,1.25234
-27,11,1.259678
-26,10,1.266546
-17,8,1.271952
-8,6,1.276082
-17,8,1.281508
-7,5,1.285208
-10,6,1.289335
-11,6,1.293485
-3,5,1.296997
-12,6,1.301311
-8,6,1.305443
-13,7,1.310211
-14,7,1.314988
-18,10,1.321862
-19,9,1.405727
-17,7,1.410628
-7,5,1.414117
-8,6,1.418433
-3,5,1.42194
-7,5,1.425446
-9,6,1.429583
-11,6,1.433896
-11,6,1.438043
-9,7,1.442855
-6,5,1.446366
-10,7,1.451452
-11,6,1.455594
-12,6,1.459731
-11,7,1.464505
-4,5,1.468171
-5,5,1.471677
-8,5,1.475167
-4,5,1.478646
-6,5,1.482237
-8,5,1.485798
-4,5,1.489293
-6,5,1.492807
-9,6,1.568727
-13,8,1.574227
-14,8,1.579711
-8,5,1.583375
-14,6,1.587514
-8,7,1.592308
-8,6,1.596452
-3,5,1.6002
-12,6,1.60436
-8,5,1.607839
-7,6,1.611982
-19,10,1.618891
-3,5,1.622389
-4,5,1.625866
-7,5,1.629356
-13,7,1.634341
-7,5,1.637832
-6,6,1.641988
-7,5,1.645491
-8,5,1.64913
-4,5,1.65273
-5,5,1.730899
-3,6,1.735339
-7,5,1.738842
-5,5,1.742368
-4,5,1.74586
-7,5,1.749545
-20,10,1.756273
-6,5,1.759767
-6,6,1.763909
-12,8,1.770289
-2,5,1.773858
-2,5,1.777369
-8,6,1.78155
-13,7,1.786645
-6,5,1.790143
