#{"t_start": 1660922272.4103432, "env_id": null}
r,l,t
-31,14,0.014039
-10,6,0.018226
-14,9,0.025393
-9,6,0.029581
-3,5,0.033097
-27,11,0.040673
-18,8,0.04611
-14,8,0.051552
-16,11,0.059061
-31,13,0.067712
-15,9,0.074019
-18,11,0.081388
-30,12,0.089562
-22,12,0.125323
-8,7,0.130395
-37,18,0.142498
-42,16,0.15319
-41,17,0.164498
-78,31,0.185266
-7,7,0.190851
-40,16,0.201533
-17,9,0.208424
-13,7,0.240786
-23,10,0.247596
-61,24,0.26349
-33,14,0.272918
-49,21,0.286832
-46,20,0.300061
-56,25,0.316545
-35,15,0.35385
-58,25,0.370415
-127,49,0.402382
-103,42,0.429963
-23,11,0.465045
-10,7,0.469902
-38,16,0.480635
-32,14,0.490085
-7,6,0.494247
-56,28,0.512733
-10,7,0.517532
-33,17,0.528903
-34,14,0.538354
-20,11,0.545725
-15,8,0.577914
-14,8,0.583472
0,5,0.587076
-27,12,0.595164
-9,8,0.600598
-17,8,0.606208
-20,8,0.611639
-8,7,0.616425
-51,21,0.63045
-14,9,0.636531
-16,8,0.642114
-6,6,0.646272
-29,11,0.653702
-13,7,0.658546
-25,10,0.692383
-22,12,0.700641
-28,12,0.708818
-33,14,0.718156
-6,7,0.723111
-20,11,0.73051
-9,8,0.735935
-7,7,0.740843
-29,12,0.748877
-20,9,0.755096
-5,7,0.759892
-7,7,0.76473
-11,8,0.770234
-18,9,0.803182
-30,14,0.813034
-11,8,0.818564
-29,13,0.827625
-12,10,0.834367
-14,11,0.841851
-4,8,0.847297
-13,11,0.854836
-30,14,0.864194
-17,10,0.87106
-9,7,0.875866
-10,8,0.881296
-12,9,0.887504
-13,11,0.922037
-20,11,0.929469
-28,12,0.93756
-33,14,0.946972
-13,10,0.95375
-9,8,0.959328
-15,8,0.964788
-18,10,0.971634
-12,8,0.977038
-26,12,0.985047
-21,10,0.991914
-14,11,0.999274
-11,8,1.031553
-23,11,1.039062
-21,12,1.047119
-15,10,1.053885
-5,7,1.058763
-3,5,1.062274
-6,7,1.067084
-3,7,1.071985
-2,6,1.076118
-5,7,1.080909
-4,6,1.085078
-18,10,1.091889
-26,12,1.099907
-8,8,1.105502
-7,7,1.110521
-12,9,1.116594
-12,9,1.1491
-13,10,1.15595
-7,7,1.16075
-10,8,1.166222
-24,15,1.176285
-23,13,1.185005
-5,8,1.190593
-31,15,1.200534
-4,7,1.205483
-5,7,1.210263
-17,10,1.216988
-2,6,1.221227
-12,10,1.228137
-22,12,1.263049
-9,8,1.268548
-25,11,1.276025
-28,13,1.284687
-16,9,1.290866
-11,9,1.297047
-10,9,1.303111
-10,9,1.309287
-10,7,1.314084
-14,10,1.320846
-5,6,1.325049
-48,19,1.337621
-12,9,1.343876
-12,10,1.377661
-3,6,1.381982
-7,9,1.388226
-8,7,1.393026
-13,10,1.399741
-20,12,1.407872
-9,7,1.412848
-20,12,1.421052
-2,6,1.425503
-20,11,1.432897
0,6,1.437046
-25,11,1.444539
-6,6,1.448978
-12,8,1.45453
-7,8,1.460023
-6,6,1.490891
-23,13,1.499565
-6,8,1.505146
-1,6,1.509314
-1,6,1.513457
-11,9,1.519768
-13,8,1.525403
-3,6,1.529574
-4,6,1.533722
-12,8,1.539269
-4,6,1.543416
-23,11,1.550818
-8,8,1.556395
-17,11,1.563745
-7,7,1.568542
-3,6,1.5728
-8,7,1.604223
-1,5,1.607822
-12,10,1.614588
-7,8,1.620035
1,5,1.623866
1,6,1.628117
-8,8,1.63356
-42,18,1.645639
-5,7,1.650471
-6,8,1.656055
-5,6,1.660218
-51,21,1.674339
-9,7,1.679128
-12,8,1.684579
-6,6,1.688974
-5,6,1.719817
-10,7,1.724861
-5,7,1.729662
-36,15,1.739824
-10,10,1.746547
0,5,1.750064
-1,5,1.753561
-9,7,1.75856
-11,8,1.764003
-5,6,1.768194
-10,8,1.773827
-10,8,1.779253
-9,7,1.784041
-29,14,1.793424
-5,7,1.798197
-5,7,1.802984
-2,6,1.834259
1,5,1.83792
-1,5,1.841662
-7,6,1.845822
-9,7,1.850667
-3,6,1.854896
-23,11,1.862289
3,5,1.865776
-11,8,1.871302
-3,6,1.875493
-11,8,1.880927
0,5,1.884428
-9,7,1.88932
-2,6,1.893456
-9,8,1.898903
-2,6,1.903063
-1,5,1.906689
-2,5,1.910192
-6,7,1.914975
-14,9,1.921041
-2,5,1.951415
-1,5,1.955178
3,5,1.958747
-7,6,1.96301
-7,6,1.967175
0,6,1.971406
-8,8,1.97689
-1,6,1.981026
-7,6,1.985174
-14,8,1.990714
-2,6,1.994859
-4,8,2.000295
1,5,2.003808
-6,7,2.008717
2,5,2.01286
3,5,2.016367
-5,6,2.020507
-4,6,2.024986
-12,8,2.03048
-4,6,2.034683
-5,7,2.066482
-3,6,2.070919
2,5,2.074573
-8,7,2.079358
2,5,2.08285
2,5,2.086355
-1,6,2.090658
-5,6,2.09481
-11,8,2.100242
-5,6,2.104394
5,5,2.108088
-2,6,2.112241
-6,8,2.117663
-2,6,2.121966
-3,6,2.126154
-2,6,2.130289
-4,6,2.134447
2,5,2.138003
-4,6,2.142244
5,5,2.145727
-2,5,2.149219
-2,6,2.153358
0,6,2.184578
2,5,2.18838
-3,7,2.193309
-8,7,2.198115
1,5,2.201634
-1,5,2.205414
-2,6,2.209553
-12,8,2.214985
3,5,2.218581
-6,7,2.223667
-5,7,2.228456
3,5,2.231968
-5,7,2.236759
-10,8,2.242387
-4,7,2.247174
-10,8,2.252615
1,5,2.256278
-2,6,2.260419
-9,7,2.265209
-8,8,2.270647
-6,7,2.30259
-1,5,2.306359
-3,6,2.310573
2,5,2.314087
0,5,2.317616
-5,6,2.321898
0,5,2.32549
-1,6,2.329632
-3,6,2.333775
-15,9,2.340062
1,5,2.343654
3,5,2.347156
1,5,2.350661
3,5,2.354156
-5,8,2.359957
-1,7,2.364751
1,5,2.368261
2,5,2.371924
4,5,2.375497
-2,7,2.38027
-2,5,2.383886
3,5,2.388222
-4,7,2.420864
-10,8,2.426556
-9,7,2.431366
-5,7,2.436161
3,5,2.439746
3,5,2.443257
0,5,2.44685
0,7,2.45163
-2,6,2.45586
