#{"t_start": 1660921020.5785544, "env_id": null}
r,l,t
-24,11,0.012092
-35,15,0.022997
-7,6,0.027133
-25,13,0.035748
-22,12,0.043555
-34,14,0.052821
-33,15,0.062554
-8,6,0.066586
-17,11,0.073882
-34,13,0.08231
-15,8,0.087714
-21,9,0.093642
-23,11,0.100831
-12,7,0.105649
-23,12,0.11344
-22,10,0.120122
-13,9,0.126048
-18,10,0.132597
-23,11,0.140036
-32,14,0.149081
-21,10,0.155811
-66,26,0.172519
-17,10,0.451019
-12,6,0.455253
-33,14,0.464352
-19,10,0.471275
-38,15,0.48125
-9,7,0.486092
-10,6,0.490186
-17,10,0.496734
-17,7,0.501413
-18,8,0.506888
-9,6,0.510913
-9,7,0.515578
-22,11,0.522927
-11,7,0.527575
-12,7,0.532217
-17,10,0.539081
-10,6,0.543118
-16,8,0.548404
-28,12,0.556369
-8,6,0.560404
-4,6,0.564429
-9,6,0.568453
-18,9,0.574495
-13,8,0.579764
-24,13,0.588363
-44,17,0.599262
-14,8,0.604707
-29,13,0.613113
-13,9,0.904073
-17,8,0.909485
-11,7,0.914174
-12,9,0.920307
-7,6,0.924356
-12,7,0.929018
-5,6,0.933081
-25,12,0.942311
-3,6,0.946331
-9,6,0.950863
-5,5,0.95451
-28,16,0.965754
-8,7,0.971395
-27,12,0.979299
-15,9,0.985198
-5,6,0.989416
-17,9,0.995337
-15,9,1.001245
-16,9,1.0074
-15,9,1.013289
-21,10,1.020023
-13,9,1.025949
-7,7,1.031572
-17,9,1.038816
-14,8,1.044115
-19,11,1.051326
-18,10,1.058107
-12,7,1.062775
-10,7,1.067614
-29,14,1.077106
-15,8,1.370381
-7,6,1.374511
-6,6,1.378549
-8,7,1.383205
-13,7,1.388005
-4,5,1.391426
-12,7,1.396079
-11,8,1.401379
-17,10,1.408079
-8,7,1.412739
-13,8,1.41802
-14,9,1.424092
-1,6,1.428124
-9,7,1.432791
-8,8,1.438231
-11,8,1.443534
-31,13,1.451934
-15,9,1.457973
-16,8,1.463256
-18,9,1.469163
-9,7,1.474018
-11,8,1.479304
-15,8,1.484591
-12,8,1.490007
-11,8,1.495297
-7,7,1.499958
-10,7,1.504733
-16,10,1.511252
-33,14,1.520496
-12,6,1.524967
-11,8,1.530268
-14,9,1.536242
-11,8,1.8297
-10,8,1.835039
-7,6,1.839177
-11,8,1.844475
-19,9,1.850388
-5,6,1.854499
-22,12,1.862322
-15,9,1.868232
-13,9,1.874227
-7,6,1.878254
-6,5,1.881669
-16,8,1.887028
-6,6,1.891107
-23,11,1.898269
-7,7,1.902912
-16,10,1.909548
-5,6,1.913587
-7,8,1.919111
-5,6,1.923225
-4,5,1.92663
-7,5,1.930051
-1,5,1.933466
-17,10,1.940207
-5,6,1.944237
-12,8,1.949511
-4,5,1.952914
-7,6,1.957086
-9,8,1.962378
-11,6,1.966417
-10,6,1.97054
-7,7,1.975359
-3,7,1.980023
-11,7,1.984688
-9,7,1.98949
-10,8,1.994908
-8,6,2.303054
-3,6,2.307288
-7,7,2.311983
-7,7,2.316683
-8,6,2.320786
-4,5,2.324227
-19,11,2.331404
-6,6,2.335443
-20,10,2.342201
-2,5,2.345606
-3,5,2.349007
-17,12,2.356969
-17,10,2.363512
-5,5,2.366915
-16,10,2.373576
-10,7,2.378227
-21,10,2.384765
-4,6,2.388942
-13,9,2.394879
-14,8,2.400147
-3,5,2.403661
-26,12,2.411518
-11,8,2.416803
-8,8,2.422237
-8,6,2.426272
-8,6,2.430304
-14,9,2.436554
1,5,2.440112
-11,7,2.444775
-6,6,2.448824
-9,6,2.452862
-4,5,2.456435
-15,9,2.462343
-17,10,2.468889
-9,7,2.473696
-12,7,2.782913
-10,8,2.788538
-13,9,2.794492
-4,6,2.798536
-5,6,2.802593
-8,7,2.807442
-6,8,2.812752
-9,6,2.816797
-7,6,2.82094
-6,6,2.825046
-5,7,2.829725
-9,7,2.834416
-12,7,2.839268
-11,7,2.843939
-7,6,2.847972
-5,7,2.852649
-14,8,2.858088
-6,6,2.862162
-4,5,2.865574
-7,6,2.869833
-6,6,2.874201
-3,5,2.877846
-8,6,2.881891
0,5,2.885334
-4,5,2.888938
-5,5,2.892351
-1,6,2.896391
-9,7,2.901053
-2,5,2.904571
-8,6,2.908677
-15,10,2.915224
-18,9,2.921241
-8,7,2.925957
-32,14,2.935038
-5,5,2.938672
-5,5,2.942119
-9,7,2.946784
1,5,2.950184
-6,6,3.259906
-4,6,3.264014
-2,5,3.267439
