#{"t_start": 1660921183.2509737, "env_id": null}
r,l,t
-31,14,0.01315
-10,6,0.017647
-14,9,0.023937
-25,11,0.11704
-14,8,0.122366
-16,9,0.128306
-21,11,0.222846
-12,9,0.228853
-13,10,0.235647
-35,14,0.333088
-9,6,0.337294
-16,9,0.343359
-17,11,0.350776
-21,10,0.445792
-27,12,0.453817
-9,7,0.458497
-23,11,0.552984
-8,7,0.55765
-32,14,0.566797
-12,10,0.661766
-1,5,0.66521
-14,8,0.670658
-12,9,0.676529
-13,7,0.768328
-15,8,0.773634
-19,10,0.780152
-11,8,0.785685
-5,6,0.878092
-11,9,0.884429
-25,10,0.891177
-15,8,0.89645
-13,9,0.989506
-19,9,0.995438
-14,10,1.002192
-12,10,1.097363
-6,7,1.102233
-10,7,1.106925
-21,11,1.114083
-11,7,1.206204
-11,9,1.212217
-21,13,1.220867
-4,7,1.312418
-6,7,1.317163
-6,7,1.32198
-5,7,1.326814
-4,6,1.330863
-8,6,1.422009
-3,6,1.426092
-17,10,1.432643
-9,9,1.438742
-10,8,1.53231
