#{"t_start": 1660921207.5981905, "env_id": null}
r,l,t
-24,11,0.011793
-36,15,0.021645
-7,6,0.025867
-25,13,0.03487
-22,12,0.042898
-49,20,0.056089
-33,13,0.065053
-21,12,0.07293
-31,12,0.080807
-31,12,0.088572
-21,9,0.147838
-44,16,0.158324
-25,11,0.165479
-18,9,0.171437
-45,16,0.181862
-18,10,0.188397
-15,9,0.194476
-40,16,0.204842
-12,8,0.210251
-12,8,0.21556
-26,12,0.22343
-21,11,0.291833
-28,11,0.299083
-33,16,0.309409
-39,14,0.318467
-9,6,0.322499
-15,8,0.327864
-9,6,0.331902
-7,6,0.335917
-24,12,0.34387
-7,6,0.347886
-10,7,0.352593
-20,10,0.359196
-12,8,0.364455
-10,6,0.368483
-17,8,0.438294
-6,6,0.442673
-22,12,0.45067
-10,7,0.455383
-2,5,0.458893
-19,9,0.464812
-13,7,0.469473
-18,9,0.475524
-21,11,0.482677
-7,6,0.486705
-9,7,0.491614
-9,6,0.495662
-14,9,0.501562
-5,5,0.504983
-14,9,0.51101
-9,8,0.516316
-27,12,0.592289
-19,10,0.599282
-3,5,0.602684
-7,6,0.606757
-15,8,0.612104
-9,7,0.616777
-10,8,0.622031
-37,19,0.634287
-17,10,0.640985
-8,6,0.645013
-15,10,0.651887
-15,10,0.658706
-31,15,0.668334
-7,6,0.672388
-6,8,0.748076
-7,5,0.751646
-2,5,0.755098
-10,6,0.759287
-23,11,0.766469
-11,8,0.771778
-11,7,0.776567
-9,6,0.780612
-28,11,0.787745
-13,7,0.792595
-19,8,0.797859
-7,6,0.801881
-10,6,0.805907
-18,10,0.812625
-15,8,0.817911
-22,10,0.824569
-1,7,0.829206
-16,11,0.904758
-18,8,0.910287
-10,7,0.914982
-4,5,0.918405
-6,6,0.922442
-8,7,0.927234
-4,6,0.931256
-2,5,0.934675
1,5,0.938061
-14,8,0.9435
-16,8,0.948767
-29,13,0.957261
-12,7,0.961956
-13,8,0.967236
-10,9,0.973145
-8,6,0.977298
-9,6,0.981322
-19,10,1.057868
-12,8,1.063237
-6,7,1.067888
-12,7,1.072558
-1,5,1.07612
1,5,1.079525
-7,7,1.084183
-13,8,1.089466
-11,8,1.095022
-3,5,1.098437
-6,6,1.10261
-20,9,1.108684
-13,7,1.113348
-9,8,1.118664
-19,10,1.125323
-10,6,1.129368
-8,6,1.133423
-5,6,1.137468
-13,7,1.14238
-10,7,1.217233
-5,5,1.220766
-2,5,1.224342
-7,6,1.22843
-8,7,1.233085
-6,7,1.237771
-2,6,1.242029
-20,10,1.248887
-34,15,1.258874
-15,8,1.264155
-5,6,1.268189
-9,6,1.272407
-5,6,1.276676
-7,6,1.280715
-9,6,1.284751
-3,6,1.28878
-4,6,1.293143
-10,7,1.297844
-7,6,1.373019
-8,8,1.378561
-3,5,1.381974
-1,6,1.386014
-6,6,1.390125
-9,6,1.394418
-6,5,1.39781
-10,7,1.402465
-2,6,1.406512
-8,7,1.411368
-29,13,1.419784
-7,6,1.423862
-4,6,1.428152
-16,10,1.434859
-1,5,1.438255
3,5,1.441862
0,5,1.445297
-6,6,1.449328
-5,7,1.453969
-9,7,1.458844
-10,7,1.545973
-1,5,1.549405
-12,9,1.555324
-11,8,1.560789
-2,5,1.564191
-10,8,1.569465
1,5,1.572867
-6,5,1.576478
-8,7,1.581137
-10,8,1.586428
1,5,1.589834
-5,5,1.593396
-12,9,1.599302
-6,6,1.603328
-17,9,1.609413
1,5,1.612814
-8,7,1.617489
-6,6,1.621733
2,5,1.625333
-9,8,1.710753
-2,5,1.714406
0,5,1.717875
-1,5,1.721292
-3,5,1.72489
-4,7,1.729556
-1,5,1.732974
-3,5,1.736381
-7,6,1.740424
-6,6,1.74462
-3,5,1.748025
-17,9,1.75393
-8,6,1.758083
-11,7,1.762782
-2,5,1.766186
-34,15,1.776037
-2,6,1.780074
-4,6,1.784099
-4,6,1.788115
-5,7,1.792921
-14,9,1.879986
0,5,1.883426
-6,6,1.887479
-4,5,1.890954
-3,6,1.895233
-5,6,1.899285
-7,6,1.903409
-1,5,1.906828
-3,6,1.911045
2,5,1.914454
-6,6,1.918506
-3,7,1.92326
-6,6,1.927537
-13,9,1.933473
-2,6,1.937505
-4,6,1.941712
-3,6,1.945743
-3,6,1.949775
-6,6,1.953816
1,5,1.957222
-6,5,1.96084
-5,6,2.045172
-1,5,2.048839
0,5,2.052244
-4,5,2.055678
-5,6,2.05992
-4,6,2.063952
0,5,2.06735
-5,5,2.070752
-2,5,2.074162
-3,5,2.077742
-16,7,2.082394
-1,6,2.08641
-2,5,2.089813
-2,6,2.094181
-2,6,2.098245
-4,5,2.101657
-1,5,2.10507
-2,6,2.109475
-6,7,2.114147
1,5,2.117612
-10,9,2.123507
-5,6,2.12765
-3,6,2.131681
-2,5,2.217205
0,5,2.22072
-1,6,2.224896
4,5,2.228376
0,6,2.232392
-1,5,2.23579
-6,6,2.239831
-1,5,2.243448
-4,7,2.248111
-2,6,2.25215
-12,7,2.256818
-3,5,2.260473
-1,6,2.264505
1,5,2.267906
1,5,2.271292
2,5,2.274758
-4,5,2.278252
-6,7,2.282908
2,5,2.286313
0,6,2.290337
0,5,2.294028
-1,5,2.297494
0,5,2.300906
-2,6,2.3837
-5,6,2.387876
-7,7,2.392746
-2,5,2.39619
-13,8,2.401484
1,5,2.404881
-2,6,2.409031
-2,6,2.413158
1,5,2.416579
2,5,2.420016
-5,6,2.42405
-4,5,2.427638
1,5,2.431047
-1,6,2.435076
2,5,2.438501
0,5,2.442016
2,5,2.445507
0,5,2.448913
-6,8,2.454382
1,5,2.457797
-1,7,2.462968
-3,6,2.467027
1,5,2.551156
-2,7,2.555908
1,6,2.560133
-1,6,2.56417
0,5,2.567583
2,5,2.57099
-1,5,2.574388
0,5,2.577963
-2,5,2.581366
1,5,2.584787
1,5,2.588206
1,6,2.592423
0,5,2.59585
0,6,2.599893
4,5,2.6033
-5,7,2.607953
2,5,2.611562
-3,5,2.614973
2,5,2.618394
-3,6,2.622431
3,5,2.626036
2,5,2.629447
-4,7,2.634109
-3,7,2.719356
3,5,2.723024
3,5,2.726638
1,6,2.730684
-5,8,2.735965
4,5,2.739386
1,6,2.743638
2,6,2.74767
2,5,2.751087
2,5,2.754503
1,5,2.757909
3,5,2.761458
0,5,2.764877
2,5,2.768305
2,5,2.771751
0,5,2.775243
-2,6,2.779329
0,6,2.783351
0,6,2.787392
3,5,2.790809
3,5,2.794356
2,5,2.797751
-1,6,2.801765
-1,5,2.805164
1,5,2.889344
-1,7,2.894398
4,5,2.89781
2,5,2.901221
-3,6,2.905266
3,5,2.908779
2,5,2.912248
-2,6,2.916276
3,5,2.919705
2,5,2.923107
2,5,2.92666
3,6,2.930721
3,5,2.934125
-2,6,2.93817
2,5,2.941687
1,5,2.94527
-2,7,2.949928
-1,6,2.953965
0,6,2.958001
-2,7,2.962797
0,5,2.966205
1,5,2.969612
1,5,2.973243
1,6,3.057848
1,5,3.061717
2,5,3.065309
2,5,3.068726
-10,9,3.074635
1,5,3.078286
3,5,3.081699
3,5,3.085109
0,6,3.089136
-7,7,3.095148
3,6,3.09937
2,5,3.102787
4,5,3.106197
1,6,3.110506
3,6,3.114575
3,5,3.118013
4,5,3.121419
1,6,3.125628
1,5,3.129157
1,6,3.133198
-5,8,3.138502
2,5,3.141911
2,6,3.227026
-6,8,3.232361
-9,8,3.237666
-2,6,3.241705
2,5,3.245297
-2,6,3.249345
2,5,3.252759
-1,5,3.256174
-3,7,3.260995
4,5,3.264403
-1,5,3.267811
2,5,3.271216
2,5,3.274636
3,5,3.278209
-2,6,3.282242
-2,6,3.286276
2,5,3.289689
-1,5,3.293888
3,5,3.298146
-5,7,3.302815
0,6,3.306849
2,5,3.310504
2,5,3.314005
0,5,3.398275
4,5,3.401716
-2,6,3.405789
3,5,3.409364
3,5,3.412814
3,5,3.416232
2,5,3.419663
0,5,3.423079
2,5,3.426621
2,5,3.430023
1,7,3.434676
3,5,3.438063
1,5,3.441472
4,5,3.444992
-2,5,3.448396
3,5,3.451792
-4,8,3.457045
0,5,3.4606
4,5,3.464006
1,6,3.468022
-3,6,3.472044
3,5,3.475447
3,5,3.478985
1,5,3.482396
3,5,3.566574
5,5,3.570161
5,5,3.57359
3,5,3.57713
3,5,3.580554
3,5,3.583965
4,5,3.587382
3,5,3.590795
1,5,3.594316
4,5,3.597716
3,5,3.601121
2,5,3.604521
0,6,3.608546
3,5,3.612082
-2,6,3.616119
5,5,3.619545
0,6,3.623588
5,5,3.627144
3,5,3.630562
1,5,3.633973
3,5,3.637376
-20,14,3.646517
4,5,3.64992
0,5,3.73455
4,5,3.738118
1,6,3.742232
4,5,3.745815
5,5,3.749238
2,5,3.752639
4,5,3.756049
2,5,3.759564
4,5,3.763047
4,5,3.766463
2,5,3.769873
2,5,3.773396
5,5,3.776988
2,6,3.781029
-2,6,3.785094
4,5,3.788489
1,5,3.791891
-3,7,3.796718
1,6,3.800752
4,5,3.804159
5,5,3.807572
4,5,3.811145
-1,6,3.815182
