#{"t_start": 1660922212.5615618, "env_id": null}
r,l,t
-28,11,0.017663
-7,6,0.023614
-9,6,0.029186
-14,9,0.03698
-11,6,0.042558
-30,12,0.052904
-26,11,0.062219
-18,10,0.070897
-17,10,0.079699
-8,7,0.085741
-47,19,0.101985
-22,10,0.110374
-24,14,0.122419
-11,7,0.128616
-6,6,0.134
-9,7,0.140104
-19,10,0.148788
-15,9,0.156371
-32,14,0.168358
-10,8,0.17539
-21,11,0.18498
-30,12,0.195191
-20,12,0.205751
-36,14,0.217519
-10,6,0.222891
-10,6,0.228271
-18,9,0.322376
-26,13,0.333422
-7,5,0.337858
-13,9,0.345783
-19,11,0.355242
-5,6,0.360708
-18,8,0.367787
-30,14,0.379618
-35,16,0.393432
-22,10,0.402169
-12,8,0.409588
-13,9,0.417536
-10,6,0.422963
-23,10,0.431588
-37,16,0.445273
-18,10,0.45415
-13,8,0.46122
-10,7,0.467339
-10,9,0.475177
-3,5,0.479716
-13,8,0.486808
-8,7,0.492983
-22,10,0.50201
-23,12,0.512596
-11,7,0.518871
-8,6,0.524079
-25,11,0.533704
-12,8,0.54205
-3,7,0.660887
-13,9,0.668766
