#{"t_start": 1660922008.6739779, "env_id": null}
r,l,t
-18,11,0.018588
-22,10,0.027665
-20,10,0.03622
-35,14,0.048187
-18,9,0.056086
-17,9,0.063915
-17,8,0.070842
-25,14,0.082945
-25,12,0.093162
-27,14,0.105158
-15,8,0.112281
-12,7,0.118353
-15,8,0.170026
-19,9,0.178216
-15,8,0.18514
-7,5,0.189621
-14,9,0.197629
-19,9,0.205521
-26,10,0.214273
-16,9,0.222258
-6,6,0.227616
-16,8,0.234658
-3,5,0.239221
-21,8,0.246189
-8,5,0.250675
-24,12,0.261163
-9,8,0.268164
-12,7,0.274445
-8,6,0.324272
-12,8,0.331224
-13,7,0.337423
-14,8,0.344512
-47,19,0.360813
-18,10,0.369218
-15,10,0.377797
-34,15,0.390672
-24,13,0.401676
-20,10,0.41039
-25,10,0.418846
-22,10,0.427449
-16,10,0.481089
-25,14,0.49338
-4,7,0.499381
-8,8,0.506362
-14,8,0.513467
-22,14,0.525417
-49,22,0.544161
-3,5,0.548751
-20,12,0.559383
-15,9,0.567273
-22,13,0.578599
-7,6,0.583984
-10,8,0.636267
-4,6,0.641686
-56,27,0.664431
-15,10,0.673118
-26,13,0.684351
-39,19,0.70049
-35,15,0.713287
-21,11,0.722818
-22,13,0.734105
-8,7,0.740413
-20,10,0.794185
-4,5,0.798577
-15,10,0.807226
-27,13,0.818319
-24,12,0.828522
-5,5,0.833129
-35,18,0.848308
-6,7,0.854375
-12,9,0.862202
-7,7,0.868391
-16,10,0.877007
-15,10,0.885507
-32,17,0.900033
-9,7,0.952022
-22,10,0.96083
-13,9,0.968552
-15,7,0.974662
-18,10,0.983285
-12,8,0.990285
-23,10,0.998945
-31,16,1.012784
-9,7,1.018888
-20,9,1.026542
-6,5,1.030967
-1,6,1.036265
-10,6,1.041711
-18,11,1.051126
-17,9,1.104066
-19,9,1.112204
-8,7,1.118253
-9,8,1.125102
-10,6,1.130434
-9,6,1.135661
-12,8,1.142636
-20,10,1.151547
-8,8,1.158574
-16,10,1.167349
-13,8,1.17421
-17,9,1.182031
-14,10,1.190729
-10,7,1.196869
-9,7,1.203092
-7,6,1.20848
-5,5,1.213052
-10,7,1.264627
-4,5,1.26923
-7,5,1.273687
-3,5,1.278356
-9,7,1.284448
-6,5,1.288968
-14,10,1.297621
-21,10,1.306526
-23,11,1.316013
-2,5,1.320354
-12,7,1.326508
-10,7,1.332687
-14,8,1.339602
-13,7,1.345706
-3,5,1.350211
-13,7,1.356405
-23,13,1.367611
-6,8,1.420308
-7,6,1.425704
-14,8,1.432629
-6,5,1.43703
-8,6,1.442422
-27,12,1.453101
-11,8,1.460194
-10,7,1.466364
-7,7,1.472435
-9,5,1.476928
-4,6,1.482245
-13,8,1.489338
-3,5,1.493827
-26,12,1.504203
-7,5,1.508735
-8,6,1.514227
-11,7,1.520507
-6,5,1.524936
-12,9,1.578691
-15,7,1.584897
-7,5,1.589469
-7,6,1.594743
-8,5,1.599346
-7,6,1.605993
-5,5,1.610506
-11,8,1.61764
-16,8,1.624744
-11,8,1.631671
-2,5,1.636189
-38,14,1.648398
-7,6,1.653886
-8,7,1.659982
-18,9,1.667874
-8,6,1.673331
-2,5,1.677826
-21,10,1.68662
-4,5,1.691078
-11,9,1.744528
-12,8,1.751634
-9,6,1.757086
-9,6,1.762465
-10,7,1.768456
-1,5,1.77305
-7,6,1.778341
-4,5,1.782826
-7,6,1.788196
-14,8,1.795175
-13,8,1.802293
-7,6,1.808926
-6,6,1.8141
-5,6,1.819522
-9,6,1.824908
-4,6,1.830312
-9,7,1.836638
-6,5,1.841183
-12,8,1.848059
-6,6,1.853453
-7,6,1.90394
-4,6,1.909176
-4,5,1.913659
-6,5,1.91806
-16,9,1.925896
-8,7,1.932041
-21,10,1.94092
-1,5,1.945537
-1,5,1.950164
-10,6,1.95568
-4,5,1.960236
-24,10,1.968788
-4,6,1.974235
-4,6,1.979674
-5,7,1.985989
-7,5,1.990497
-42,17,2.006302
-13,7,2.012502
0,5,2.062601
1,5,2.067013
-11,7,2.073323
-4,5,2.077878
2,5,2.082475
1,5,2.087123
-10,7,2.093163
-15,9,2.101069
-6,6,2.106589
-6,6,2.112072
-6,6,2.117533
-2,5,2.122216
-2,5,2.126589
-4,5,2.131056
-5,5,2.135602
-12,8,2.142743
-3,5,2.147256
-10,7,2.153388
-17,11,2.162782
-6,5,2.167291
-8,6,2.172757
-7,7,2.225731
-7,6,2.231217
-3,6,2.23664
0,5,2.241223
-1,5,2.245798
-4,5,2.250324
-6,5,2.254803
-4,5,2.259249
-4,5,2.263753
2,5,2.268221
-2,5,2.272885
-2,5,2.277463
-6,6,2.282837
1,5,2.287546
-4,5,2.292228
-3,5,2.296799
-6,6,2.302227
-3,5,2.306764
-6,6,2.312074
-3,5,2.316712
-13,8,2.323829
-6,6,2.329187
-7,6,2.334667
1,5,2.384695
-3,5,2.389477
-3,5,2.393902
-1,5,2.398347
-4,6,2.404014
-4,5,2.409355
-3,5,2.413833
-3,5,2.418329
-2,6,2.423663
-1,5,2.428186
0,5,2.432716
0,5,2.437204
-9,6,2.442595
-2,5,2.447028
-2,5,2.45154
-1,5,2.456097
-5,6,2.461396
-2,5,2.465874
-1,5,2.470422
-4,6,2.475755
-4,6,2.481131
-1,5,2.485725
-4,6,2.491204
-5,5,2.49556
1,5,2.545547
-3,6,2.551064
-4,7,2.557415
1,5,2.561943
-3,6,2.567337
1,5,2.572017
0,5,2.576598
2,5,2.581204
-3,6,2.58643
-3,6,2.591659
0,5,2.596259
0,5,2.60072
-2,5,2.606219
0,5,2.610931
0,5,2.615505
0,5,2.619972
-3,6,2.62519
-13,9,2.633005
-4,5,2.637671
0,6,2.643194
-2,5,2.647809
-15,9,2.655798
-4,6,2.706452
1,5,2.711039
0,5,2.715628
-4,6,2.720967
-9,8,2.728025
-3,6,2.733431
0,5,2.737911
1,5,2.742299
3,5,2.747136
-6,7,2.753504
0,5,2.757842
-1,5,2.762298
3,5,2.766827
-1,5,2.7713
3,5,2.775744
0,5,2.780326
3,5,2.784847
0,5,2.789393
1,5,2.793938
2,5,2.798464
-3,6,2.804224
-2,5,2.809717
-2,5,2.814227
-4,6,2.819624
1,5,2.869336
1,5,2.87405
