#{"t_start": 1660922130.365994, "env_id": null}
r,l,t
-18,11,0.020306
-22,10,0.028888
-20,10,0.037767
-35,14,0.049793
-18,9,0.057624
-17,9,0.065554
-22,11,0.126162
-28,14,0.138324
-16,9,0.146153
-18,7,0.152447
-19,10,0.161129
-28,12,0.171543
-18,10,0.231551
-15,9,0.239418
-30,14,0.251726
-38,15,0.264567
-8,5,0.269233
-30,10,0.278408
-14,9,0.337526
-33,14,0.349746
-5,6,0.354952
-10,7,0.361168
-55,19,0.377481
-34,15,0.442206
-9,6,0.447621
-15,8,0.454542
-4,5,0.458993
-13,7,0.465346
-19,10,0.473928
-22,11,0.483618
-13,8,0.490621
-16,10,0.550567
-9,7,0.556881
-14,9,0.564667
-9,7,0.570924
-6,6,0.576426
-5,5,0.581029
-13,8,0.588113
-21,11,0.597853
-15,9,0.659545
-12,8,0.666714
-18,11,0.676208
-8,7,0.682422
-25,12,0.693116
-9,8,0.700421
-6,5,0.705011
-11,6,0.710503
-9,7,0.767828
-6,6,0.773122
-7,6,0.77851
-25,11,0.787931
-7,7,0.794091
-11,6,0.799656
-4,5,0.804044
-27,14,0.816133
-20,11,0.878584
-12,6,0.883966
-13,8,0.891014
-7,7,0.897263
-6,7,0.903556
-20,10,0.912231
-5,5,0.916665
-5,6,0.922102
-6,7,0.928315
-15,9,0.987618
-9,6,0.992994
-10,6,0.998426
-14,8,1.005242
-5,6,1.010658
-4,5,1.015213
-7,7,1.021505
-3,5,1.026023
-4,6,1.032784
-15,9,1.04049
-7,6,1.096936
-19,9,1.104793
-6,5,1.109195
-4,5,1.113671
0,5,1.118121
-3,5,1.122672
-3,5,1.127133
-13,8,1.134263
-8,5,1.138723
-10,7,1.144909
-4,5,1.149632
-4,5,1.206012
-9,5,1.21044
-28,12,1.220692
-5,6,1.225874
-4,5,1.230081
-2,5,1.234522
-12,9,1.242378
-7,6,1.247571
-10,6,1.252862
-3,5,1.25743
-2,5,1.31371
-8,6,1.319204
-2,5,1.323882
-3,5,1.328403
-6,5,1.333088
-4,5,1.337633
-4,5,1.342113
-3,5,1.346756
-5,5,1.351346
-3,5,1.355901
-4,5,1.360419
-8,7,1.366708
-18,10,1.426667
-4,5,1.432279
-4,5,1.437232
-5,6,1.442736
-2,5,1.447368
-3,5,1.452098
-2,5,1.456722
-4,5,1.461068
-15,9,1.46913
-7,5,1.473654
-19,9,1.532729
-4,5,1.537115
-1,6,1.542588
-13,8,1.54977
-5,6,1.555131
0,5,1.559694
-4,5,1.564305
-4,5,1.568894
-2,5,1.573494
-7,5,1.577888
-3,5,1.582364
-1,5,1.586911
-4,5,1.644535
-4,5,1.649155
-3,5,1.653476
-7,7,1.659723
-2,5,1.664268
-5,6,1.669655
