#{"t_start": 1660921256.7277234, "env_id": null}
r,l,t
-24,11,0.01152
-36,15,0.021729
-7,6,0.025997
-25,13,0.034379
-22,12,0.042324
-49,20,0.055386
-33,13,0.063888
-21,12,0.071746
-31,12,0.079687
-31,12,0.087545
-9,6,0.091549
-10,7,0.096173
-16,8,0.101502
-36,16,0.111733
-27,12,0.119594
-35,15,0.129166
-10,8,0.134402
-13,8,0.139749
-12,7,0.14436
-46,18,0.15589
-8,9,0.161743
-32,13,0.170195
-16,10,0.206361
-13,6,0.210427
-46,19,0.222776
-13,8,0.228056
-30,12,0.236023
-15,8,0.24129
-9,5,0.244681
-27,13,0.253284
-24,9,0.259189
-23,10,0.265725
-13,8,0.271186
-29,12,0.278977
-32,13,0.28754
-14,9,0.293447
-21,9,0.299328
-11,8,0.304888
-6,5,0.308288
-16,8,0.313573
-8,7,0.31829
-9,6,0.322395
-14,8,0.32766
-10,6,0.331678
-11,9,0.337753
-16,8,0.343009
-45,17,0.35408
-23,10,0.360595
-17,10,0.367115
-3,5,0.370732
-14,9,0.406033
-8,5,0.409479
-12,8,0.41477
-3,6,0.418972
-15,8,0.42429
-22,12,0.432076
-25,13,0.440695
-30,11,0.44783
-8,6,0.451948
-19,11,0.459141
-32,14,0.468142
-7,6,0.472341
-10,8,0.477604
-5,6,0.481632
-16,9,0.48776
-23,12,0.495686
-16,9,0.501673
-40,16,0.512003
-14,7,0.516633
-6,7,0.521484
-20,10,0.527967
-17,8,0.533234
-5,6,0.537431
-12,8,0.542702
-21,11,0.549811
-11,7,0.554603
-19,9,0.560489
-15,9,0.566379
-6,5,0.571753
-12,7,0.609063
-19,10,0.615742
-24,11,0.623045
-20,9,0.628949
-10,6,0.632982
-3,6,0.637132
-11,6,0.641135
-11,9,0.647023
-31,13,0.655513
-27,14,0.664485
-8,6,0.66856
-7,7,0.673272
-4,6,0.677297
-6,6,0.681312
-16,9,0.6873
-13,8,0.692556
-23,11,0.6997
-22,10,0.706328
-19,9,0.712219
-15,8,0.717495
-6,5,0.721034
-9,6,0.725055
-8,7,0.729702
-24,11,0.736945
-12,7,0.741596
-28,13,0.749936
-6,6,0.754079
-6,6,0.75811
-18,8,0.76336
-13,8,0.768664
-16,10,0.804573
-20,10,0.81144
-5,5,0.814847
-18,11,0.822115
-18,8,0.827382
-14,9,0.833262
-13,7,0.838086
-21,9,0.84395
-10,7,0.848588
-9,7,0.853339
-16,7,0.857955
-4,6,0.862165
-21,10,0.868724
-10,6,0.872802
-18,11,0.880063
-8,7,0.884699
-13,8,0.890077
-26,14,0.899085
-11,6,0.903225
-15,7,0.90787
-4,5,0.911566
-14,8,0.916824
-2,5,0.920326
-3,5,0.923711
-10,7,0.928342
-11,7,0.932969
-15,9,0.938987
-13,7,0.943618
-11,6,0.947625
-13,8,0.953003
0,5,0.956388
-4,5,0.959781
-8,6,0.963804
-11,7,0.968442
-12,7,0.973196
-9,7,1.007242
-5,7,1.011908
-14,8,1.017188
-5,5,1.020748
-7,5,1.024147
-6,5,1.027605
-12,9,1.033514
-7,6,1.037676
-25,12,1.045461
-6,6,1.04951
-13,9,1.055524
-18,12,1.063282
-5,5,1.066679
-3,5,1.070194
-8,7,1.074831
-19,10,1.081344
-9,7,1.086093
-13,7,1.091001
-3,5,1.094401
-10,7,1.099032
-4,6,1.103227
-8,6,1.107243
-21,10,1.113756
-2,5,1.11716
-24,12,1.125079
-3,5,1.128465
-19,9,1.134349
-7,6,1.138511
-2,5,1.141905
-6,5,1.145673
-7,6,1.149705
-1,5,1.153264
-4,5,1.15667
-8,7,1.161323
-9,7,1.165981
-11,8,1.17139
-8,6,1.175397
-5,5,1.208056
-6,6,1.212222
-7,6,1.216319
-6,6,1.22051
-9,7,1.225166
-3,5,1.228538
-7,6,1.232565
-6,7,1.237362
-10,7,1.241993
-7,5,1.245374
-4,6,1.249377
-5,5,1.25287
-9,7,1.257548
-3,5,1.260934
-5,5,1.264316
-6,5,1.267688
-6,5,1.271219
-23,11,1.278327
-5,5,1.281711
-4,5,1.285094
-9,7,1.290097
-6,5,1.293493
-11,6,1.297517
-7,5,1.300915
-6,5,1.30448
-8,6,1.308506
-3,5,1.3119
-11,6,1.315912
-6,5,1.319409
-4,5,1.322848
-10,7,1.327475
-5,5,1.330853
-5,5,1.334241
-4,5,1.337805
-3,5,1.3412
-11,6,1.345222
-15,9,1.351084
-4,5,1.354631
-3,6,1.35864
-7,6,1.362651
-3,5,1.366038
-12,6,1.370176
-4,5,1.373569
-19,10,1.409493
-4,5,1.412959
-11,7,1.41762
-51,18,1.429275
-4,5,1.432672
-8,6,1.436905
-4,5,1.440294
-4,5,1.44368
-6,5,1.447064
-6,5,1.450586
-101,30,1.469866
-25,10,1.476395
-5,5,1.479793
-5,5,1.483188
-37,14,1.492391
