#{"t_start": 1660921098.7441614, "env_id": null}
r,l,t
-16,9,1.581486
-12,6,1.586517
-5,5,1.59093
-8,7,1.597031
-10,7,1.603285
-27,12,1.613266
-17,9,1.620938
-10,7,1.627
-13,7,1.633108
-15,9,1.640927
-7,6,1.646052
-11,7,1.651947
-10,7,1.658034
-7,6,1.663191
-3,6,1.668277
-9,8,1.67519
-15,10,1.755296
-19,8,1.762183
-9,7,1.768212
-13,8,1.775296
-19,9,1.783155
-7,5,1.787616
-16,8,1.794328
-11,6,1.79962
-16,9,1.807357
-4,6,1.81248
-15,10,1.821
-12,7,1.827052
-21,9,1.834779
-12,7,1.840682
-8,6,1.845953
-10,9,1.853606
-1,6,1.858644
-14,8,1.865657
-15,8,1.872433
-10,6,1.877664
-9,8,1.884523
-6,6,1.88962
-12,7,1.895545
-10,7,1.901605
-10,7,1.907542
-4,5,1.911901
-17,10,1.92046
-9,7,1.926452
-20,10,1.935009
-9,7,1.941056
-5,5,1.945343
-10,6,1.950591
-12,7,1.956679
-15,9,1.964245
-12,7,1.970337
-12,8,2.049239
-15,8,2.05643
-20,9,2.063984
-7,6,2.069371
-11,7,2.075594
-5,6,2.080758
-20,11,2.090158
-5,5,2.094608
-17,10,2.10307
-7,5,2.10761
-27,12,2.117737
-14,8,2.124662
-5,7,2.130862
0,5,2.135413
-12,8,2.142463
-2,5,2.146955
-10,7,2.152804
-15,9,2.160557
-13,7,2.16679
-11,7,2.17289
-7,6,2.17804
-24,12,2.188185
-42,17,2.202529
-1,5,2.207066
-19,9,2.214726
-8,6,2.219971
-11,7,2.226104
-7,6,2.231267
-5,8,2.238181
-15,9,2.245944
-14,9,2.25354
-10,9,2.261425
-6,6,2.266589
-15,11,2.34802
-5,6,2.353137
-11,9,2.36101
-12,7,2.366935
-9,8,2.373727
-4,6,2.379031
-15,7,2.385027
-5,7,2.391031
-18,10,2.399679
-12,8,2.406345
-6,6,2.411753
-7,7,2.418018
-7,6,2.423104
-11,8,2.429989
-7,6,2.435292
-6,5,2.439769
-17,9,2.447539
-15,8,2.454311
-6,7,2.460385
-12,9,2.467913
-3,5,2.472337
-27,12,2.482571
-10,8,2.489329
-18,11,2.498798
-10,7,2.504726
-5,6,2.509939
-11,7,2.516119
-17,10,2.524787
-3,5,2.529054
-11,8,2.535878
-8,7,2.541968
-10,8,2.548997
-10,6,2.554318
-15,9,2.633898
-13,7,2.64007
-3,5,2.644569
-10,7,2.650798
-3,6,2.655881
-15,8,2.662645
-7,7,2.668653
-18,9,2.676095
-15,9,2.683841
-6,6,2.68912
-11,7,2.695292
-7,6,2.700674
-6,6,2.705926
-2,7,2.712096
-10,7,2.718217
-9,7,2.724245
-16,9,2.731787
-4,6,2.737113
-10,6,2.742317
-4,6,2.747406
-15,8,2.754379
-7,6,2.759664
-14,8,2.766369
-5,6,2.771534
-9,6,2.776817
-11,8,2.783499
-9,8,2.790397
-10,6,2.795732
-20,14,2.807169
-11,8,2.814157
-10,8,2.820946
-12,9,2.828763
-12,7,2.834752
-8,7,2.840631
-12,7,2.846869
-11,8,2.925279
-10,6,2.930593
-6,6,2.935828
-14,9,2.943549
-17,9,2.951185
-15,9,2.958677
-5,6,2.963968
-10,6,2.969209
-12,8,2.975877
-8,7,2.982011
-6,6,2.987145
-13,9,2.994767
-14,8,3.001745
-4,5,3.005956
-5,6,3.011183
-5,6,3.016557
-13,9,3.024351
-4,6,3.029503
-3,6,3.034773
-13,7,3.040652
-11,7,3.04653
-13,8,3.053624
-20,11,3.063059
-6,6,3.068195
-9,6,3.073302
-12,7,3.079506
-10,6,3.084784
-16,8,3.091854
-2,5,3.09611
-4,5,3.100392
-15,8,3.107422
-14,8,3.114387
-10,8,3.121321
-11,6,3.126366
-10,7,3.132448
-9,7,3.138559
-4,6,3.143834
-6,6,3.220972
-7,7,3.227131
-9,6,3.232509
-8,6,3.237809
-7,7,3.243871
-3,6,3.249176
-1,5,3.253553
-13,9,3.261341
-3,5,3.265748
-4,6,3.270872
-11,8,3.277919
-4,5,3.282418
-11,8,3.289278
-2,5,3.293841
-8,7,3.299973
-4,6,3.30515
-11,7,3.311262
-11,7,3.317428
-14,7,3.323314
-9,8,3.330352
-6,7,3.336449
-14,8,3.343101
-6,7,3.349199
-7,6,3.354468
-3,6,3.359562
1,5,3.363948
-7,7,3.370136
-4,6,3.375565
-7,7,3.381763
-7,6,3.387084
-1,5,3.391601
-17,7,3.397758
-2,5,3.402059
-5,5,3.406276
-9,6,3.411632
-8,7,3.417853
-22,12,3.428269
-7,7,3.434241
-4,7,3.440289
-4,6,3.517867
-6,5,3.52233
-4,7,3.528239
-10,9,3.535903
-11,7,3.542032
-18,9,3.549507
-10,8,3.556494
-5,6,3.561741
-7,6,3.567068
-4,6,3.572233
-4,5,3.5766
-7,7,3.582726
-4,6,3.587944
-7,6,3.592986
-6,6,3.598205
-4,5,3.602652
-6,5,3.607031
-4,6,3.612205
-16,9,3.620167
-5,6,3.625464
-13,8,3.632201
-10,6,3.637485
-1,5,3.64197
-7,6,3.647295
-5,6,3.652669
-9,6,3.657999
-11,9,3.665862
-9,8,3.672647
-4,6,3.677923
-6,6,3.683244
-11,8,3.690247
-4,7,3.696395
0,5,3.70064
1,6,3.70586
-8,6,3.711107
-2,5,3.715599
-6,6,3.720921
-6,5,3.725432
-5,5,3.729914
-12,7,3.735826
-8,7,3.813892
-1,5,3.818211
-7,7,3.824268
-1,6,3.830216
-3,6,3.835731
-9,7,3.841923
-5,6,3.847368
-11,8,3.854204
-2,5,3.858679
-4,5,3.863274
-4,6,3.868627
-11,8,3.875622
-6,6,3.880703
-10,8,3.887615
-6,7,3.893814
0,5,3.898084
-12,9,3.905873
-7,8,3.912854
-5,7,3.918975
-3,5,3.923522
-13,8,3.930476
-9,7,3.936374
-12,8,3.943335
-6,7,3.949463
-15,8,3.956397
-7,6,3.96176
-8,8,3.968674
-4,6,3.973791
-15,8,3.980751
-5,6,3.985997
-6,6,3.991213
-13,8,3.998229
-6,8,4.005042
-12,7,4.010795
-11,8,4.017629
-7,6,4.022751
-4,6,4.027866
-9,7,4.106297
-3,5,4.11067
0,5,4.115024
-9,7,4.121071
-3,6,4.126137
-4,6,4.131428
-1,5,4.135949
-1,5,4.140231
-6,5,4.14451
-9,6,4.1498
-4,6,4.15504
-3,5,4.159553
-7,8,4.166491
-7,6,4.171794
-7,6,4.176834
-1,5,4.181157
-2,5,4.185602
-15,8,4.192559
-7,7,4.198751
-6,7,4.204689
-8,7,4.210711
-2,7,4.216856
-3,5,4.221202
-3,5,4.225435
-13,8,4.232402
-6,6,4.237565
-6,6,4.242585
-8,7,4.248645
-10,8,4.255648
-5,5,4.260045
0,5,4.264431
-2,6,4.269605
-5,6,4.274715
-6,7,4.280686
-8,7,4.286775
-9,7,4.292764
-6,7,4.298802
-4,6,4.304024
-3,6,4.30926
-4,6,4.314605
-2,5,4.318932
-8,6,4.324011
-9,8,4.402898
-5,5,4.407342
-6,7,4.413302
-15,8,4.420172
-1,5,4.424716
-3,6,4.429791
-9,8,4.436661
