#{"t_start": 1660922082.6606472, "env_id": null}
r,l,t
-28,11,0.01803
-7,6,0.023614
-9,6,0.028814
-14,9,0.037297
-11,6,0.042617
-30,12,0.052768
-26,11,0.06251
-18,10,0.071141
-17,10,0.079541
-8,7,0.085644
-47,19,0.1019
-22,10,0.110707
-24,14,0.122699
-11,7,0.128875
-6,6,0.134351
-9,7,0.140566
-19,10,0.149065
-15,9,0.156889
-32,14,0.168721
-10,8,0.175775
-21,11,0.185372
-30,12,0.19561
-20,12,0.206049
-36,14,0.218379
-10,6,0.2236
-10,6,0.228591
-18,10,0.237294
-10,7,0.243566
-38,16,0.257088
-8,7,0.263209
-26,12,0.273715
-21,10,0.282089
-19,12,0.292699
-15,9,0.300513
-8,6,0.305818
-12,8,0.312745
-14,8,0.319748
-19,9,0.327614
-18,10,0.336503
-10,7,0.342547
-22,12,0.353017
-20,9,0.360869
-50,21,0.378853
-20,9,0.386671
-14,8,0.393783
-15,9,0.401618
-21,9,0.409406
-32,15,0.422344
-16,7,0.428556
-20,9,0.4364
-18,10,0.445072
-19,8,0.452191
-32,14,0.464413
-17,8,0.471245
-32,15,0.484217
-32,12,0.494482
-14,8,0.501405
-8,7,0.50772
-20,9,0.515378
-12,7,0.521626
-12,8,0.528678
-35,13,0.539925
-29,13,0.55106
-24,11,0.560526
-22,10,0.569115
-21,10,0.578044
-34,15,0.590689
-33,16,0.604239
-14,7,0.610614
-24,11,0.620666
-8,8,0.62766
-19,9,0.635515
-41,17,0.649855
-18,10,0.658545
-21,12,0.669011
-23,10,0.677699
-18,9,0.685473
-33,13,0.696445
-21,11,0.705932
-14,8,0.71293
-30,13,0.724097
-13,7,0.730428
-5,5,0.734785
-42,17,0.749016
-37,16,0.762472
-20,9,0.770343
-24,12,0.780819
-23,11,0.790445
-19,9,0.798384
-3,5,0.802749
-41,16,0.816452
-29,12,0.826744
-28,13,0.838103
-30,12,0.848402
-16,9,0.856383
-17,8,0.863272
-22,12,0.873593
-9,6,0.879807
-38,17,0.894672
-27,13,1.105521
-10,6,1.110855
-13,7,1.117143
-8,6,1.122522
-20,10,1.131312
-9,7,1.137481
-10,6,1.142785
-16,9,1.150687
-6,7,1.156984
-16,10,1.166008
-21,9,1.173975
-11,7,1.180296
-17,9,1.188241
-14,8,1.195253
-13,8,1.202272
-27,11,1.211997
-24,11,1.222179
-9,7,1.228369
-17,7,1.234489
-6,6,1.239761
-19,9,1.247432
-11,6,1.252758
-14,8,1.259794
-7,6,1.26476
-6,7,1.270889
-29,15,1.283784
-28,11,1.293357
-22,9,1.301053
-22,11,1.310844
-15,9,1.318686
-17,8,1.325627
-9,6,1.330921
-13,7,1.337161
-11,7,1.343262
-9,6,1.348761
-21,11,1.358403
-16,9,1.366222
-26,11,1.375632
-16,9,1.383484
-14,8,1.39043
-35,13,1.401681
-7,5,1.406174
-15,8,1.413242
-19,8,1.420224
-12,8,1.427046
-3,5,1.431468
-11,8,1.438493
-10,7,1.444782
-7,8,1.451583
-26,11,1.461018
-12,7,1.467242
-21,9,1.475017
-10,7,1.480976
-20,10,1.489761
-25,13,1.500791
-16,9,1.508757
-13,6,1.514164
-12,7,1.520483
-9,6,1.525855
-34,13,1.536875
-9,5,1.541421
-13,7,1.547619
-20,10,1.556353
-17,10,1.565077
-11,7,1.571132
-6,6,1.576472
-10,7,1.582689
-23,10,1.591447
-15,8,1.598384
-5,6,1.603624
-21,10,1.612246
-8,8,1.619291
-14,7,1.625497
-19,10,1.633538
-8,6,1.638859
-29,11,1.648379
-8,6,1.653749
-13,8,1.660835
-16,8,1.667782
-13,7,1.673838
-14,8,1.680741
-26,13,1.691927
-22,9,1.699729
-10,8,1.706825
-20,11,1.716348
-52,21,1.734044
-17,8,1.741064
-28,12,1.751508
-10,6,1.756684
-17,11,1.765997
-5,5,1.770387
-14,8,1.777409
-24,13,1.788438
-16,8,1.795301
-6,6,1.800556
-25,12,1.811238
-18,9,1.819822
-28,11,1.829188
-13,9,1.83713
-15,9,1.844898
-15,7,1.85095
-6,5,1.855603
-9,7,1.86181
-17,9,1.869639
-13,8,1.876748
-27,12,1.88708
-12,7,1.893316
-12,7,1.899563
-17,9,1.907293
-17,9,1.915234
-18,10,1.923928
-3,5,1.928292
-4,5,1.932772
-13,7,1.939024
-14,9,1.94654
-9,7,1.9527
-11,8,1.959805
-20,9,1.967784
-8,7,1.974117
-27,12,1.984799
-38,15,2.197752
-20,12,2.207981
-12,7,2.214322
-9,7,2.220497
-25,14,2.232335
-8,8,2.239546
-18,10,2.248193
-22,9,2.255889
-9,7,2.262107
-22,9,2.270142
-7,6,2.275578
-19,9,2.283411
-17,9,2.291098
-51,21,2.309233
-11,7,2.31526
-14,7,2.321612
-7,7,2.327852
-30,14,2.339821
-31,16,2.353606
-1,5,2.358031
-10,9,2.365856
-9,6,2.371158
-3,5,2.375739
-15,11,2.38519
-14,8,2.392139
-14,9,2.399905
-6,7,2.406039
-11,7,2.412507
-18,8,2.419821
-21,12,2.430275
-25,14,2.442272
-11,8,2.44937
-7,6,2.454639
-5,6,2.459863
-8,7,2.466006
-9,7,2.472165
-11,7,2.478171
-9,8,2.485312
-11,8,2.492386
-19,9,2.500284
-12,7,2.50649
-12,8,2.513618
-31,15,2.526486
-12,10,2.535205
-10,8,2.541954
-37,16,2.555469
-25,13,2.566571
-26,13,2.577541
-6,6,2.582885
-21,11,2.592335
-9,6,2.597764
-1,5,2.602329
-32,14,2.614589
-33,14,2.626444
-16,9,2.634312
-19,10,2.642909
-41,20,2.65987
-6,6,2.665316
-21,11,2.674952
-4,6,2.681014
-6,6,2.686728
-6,7,2.692923
-20,11,2.702302
-6,6,2.707693
-59,23,2.727406
-9,6,2.732743
-28,14,2.744772
-19,9,2.752698
-27,14,2.765018
-14,8,2.77195
-26,13,2.783029
-11,7,2.789216
-6,7,2.795611
-9,7,2.801692
-12,7,2.807918
-6,5,2.812501
-7,6,2.817815
-39,15,2.830833
-9,7,2.83704
-8,6,2.842321
-25,13,2.853513
-12,8,2.860527
-24,10,2.869257
-13,8,2.876235
-6,7,2.883718
-28,14,2.895741
-10,9,2.903634
-6,6,2.908851
-10,7,2.915119
-8,6,2.920458
-14,7,2.926546
-26,12,2.936899
-20,10,2.945846
-18,11,2.955269
-4,6,2.960792
-32,16,2.97443
-18,10,2.983248
-15,9,2.991056
-13,9,2.999119
-27,13,3.010603
-16,10,3.019194
-20,10,3.02816
-32,16,3.042339
-11,7,3.048709
-19,9,3.056768
-14,8,3.064095
-10,7,3.070355
-27,13,3.082777
-17,11,3.294057
-17,10,3.302758
-10,6,3.308059
-19,11,3.31758
-5,5,3.321932
-10,8,3.328816
-8,6,3.334108
-13,9,3.342037
-9,7,3.348399
