#{"t_start": 1660922768.89359, "env_id": null}
r,l,t
-18,11,0.018616
-22,10,0.027483
-20,10,0.036028
-36,14,0.048356
-18,9,0.056008
-17,9,0.063844
-17,8,0.070843
-25,14,0.083121
-25,12,0.093209
-27,14,0.105249
-15,8,0.112297
-12,7,0.118505
-12,8,0.125559
-12,7,0.131625
-29,11,0.140905
-10,6,0.14631
-33,14,0.158152
-13,8,0.165233
-23,11,0.174545
-17,10,0.183312
-17,8,0.189949
-9,8,0.196897
-6,6,0.202189
-38,16,0.215814
-42,15,0.228884
-6,6,0.234108
-8,6,0.239419
-20,11,0.249035
-26,11,0.258742
-34,12,0.26906
-15,9,0.276865
-35,13,0.288022
-13,9,0.295803
-21,10,0.304501
-40,17,0.318964
-20,10,0.327589
-15,9,0.335238
-5,5,0.339626
-13,7,0.34579
-17,7,0.352014
-26,12,0.362449
-13,7,0.368614
-6,6,0.373903
-20,9,0.38183
-32,13,0.392787
-38,14,0.404792
-13,9,0.412654
-12,10,0.421251
-21,11,0.43072
-31,12,0.440913
-8,7,0.44709
-13,8,0.595508
-20,12,0.606194
-3,5,0.61073
-15,8,0.617747
-22,10,0.626299
-14,10,0.635004
-23,10,0.643701
-15,10,0.652384
-9,8,0.659415
-14,7,0.665508
-15,9,0.673332
-17,9,0.681165
-6,6,0.686511
-21,10,0.695402
-32,14,0.707515
-39,16,0.721547
-12,7,0.7278
-30,13,0.738907
-20,10,0.747938
-13,8,0.755044
-15,8,0.762019
-28,13,0.773178
-10,9,0.780939
-13,7,0.787061
-30,12,0.797304
-14,7,0.803401
-22,10,0.812073
-19,11,0.821677
-22,11,0.83129
-15,8,0.838177
-15,7,0.844429
-13,9,0.852232
-26,12,0.862703
-11,7,0.868868
-4,6,0.874172
-17,9,0.88209
-19,9,0.889817
-13,11,0.899508
-16,8,0.906411
-27,12,0.917396
-20,10,0.926014
-5,7,0.932125
-18,9,0.940109
-7,5,0.944719
-9,8,0.951912
-14,8,0.958925
-6,6,0.964306
-13,7,0.970517
-7,6,0.975796
-13,7,0.981968
-32,15,0.994523
-23,10,1.003236
-20,10,1.011747
-10,7,1.018002
-23,11,1.027564
-29,12,1.038106
-29,15,1.19298
-12,7,1.199187
-8,7,1.20541
-19,10,1.214168
-15,7,1.220351
-6,6,1.225634
-5,6,1.231075
-11,7,1.237347
-12,8,1.244489
-24,12,1.254883
-28,12,1.265089
-8,6,1.270462
-15,9,1.278524
-20,10,1.287345
-2,5,1.291888
-18,10,1.300615
-29,11,1.310101
-14,8,1.317224
-23,13,1.328201
-9,5,1.332671
-26,14,1.34494
-6,6,1.350142
-14,9,1.358009
-14,7,1.364248
-19,11,1.373991
-10,7,1.380234
-19,11,1.389618
-17,11,1.399142
-30,14,1.411167
-8,6,1.416624
-31,14,1.42878
-25,12,1.439106
-13,7,1.44528
-14,9,1.453106
-16,9,1.460826
-14,9,1.4687
