#{"t_start": 1660921220.6770053, "env_id": null}
r,l,t
-11,7,0.008792
-19,12,0.016708
-13,8,0.022434
-20,9,0.028787
-19,8,0.034067
-17,7,0.038969
-29,13,0.047414
-12,8,0.05268
-27,12,0.060623
-28,13,0.069028
-19,10,0.075658
-23,11,0.082788
-37,14,0.091974
-16,7,0.096624
-26,11,0.103753
-23,11,0.11107
-12,8,0.116329
-27,10,0.123025
-12,8,0.128282
-13,7,0.132921
-22,10,0.139634
-47,19,0.151785
-15,8,0.157197
-42,18,0.168692
-19,11,0.175972
-30,13,0.184351
-15,9,0.190379
-21,12,0.198116
-14,8,0.203138
-17,8,0.20814
-23,10,0.21413
-20,11,0.220736
-25,10,0.226988
-21,9,0.23243
-28,12,0.239768
-10,8,0.244623
-49,19,0.25602
-20,9,0.261505
-27,14,0.269887
-20,10,0.276025
-14,8,0.2809
-18,10,0.286863
-10,7,0.291272
-15,8,0.296104
-8,6,0.299828
-39,16,0.309321
-11,7,0.313579
-16,9,0.319071
-8,6,0.322985
-17,9,0.328453
-21,9,0.33387
-10,8,0.338926
-6,6,0.342645
-8,6,0.346347
-25,12,0.35351
-18,9,0.35911
-9,6,0.362816
-24,12,0.370013
-13,8,0.374978
-14,8,0.379871
-25,12,0.387067
-18,9,0.392692
-14,7,0.396967
-17,9,0.40242
-14,7,0.406832
-5,5,0.409961
-24,14,0.418303
-16,10,0.424538
-15,8,0.429363
-33,12,0.436502
-15,9,0.442235
-30,13,0.449952
-36,14,0.458359
-16,8,0.463223
-8,6,0.466935
-25,13,0.474806
-5,6,0.478492
-19,9,0.483933
-16,10,0.490034
-11,7,0.494328
-22,10,0.500369
-25,13,0.508191
-20,10,0.514186
-16,8,0.519067
-17,9,0.524619
-15,8,0.52946
-23,10,0.535431
-21,10,0.541566
-54,21,0.553836
-22,12,0.56115
-27,13,0.568888
-13,9,0.574433
-13,8,0.579272
-18,9,0.584734
-13,7,0.589147
-8,6,0.592843
-14,9,0.598254
-17,10,0.604363
-21,9,0.610229
-7,6,0.613931
-11,7,0.61821
-7,7,0.622695
-27,12,0.629971
-26,11,0.636532
-7,5,0.639886
-23,11,0.646483
-35,15,0.655367
-17,11,0.662153
-16,11,0.66879
-19,10,0.678431
-13,9,0.683904
