#{"t_start": 1660921993.0462205, "env_id": null}
r,l,t
-24,11,0.019241
-36,15,0.035707
-7,6,0.041651
-25,13,0.050462
-22,12,0.058457
-49,20,0.071709
-33,13,0.080342
-21,12,0.08853
-31,12,0.09651
-31,12,0.104731
-9,6,0.108868
-10,7,0.113634
-16,8,0.119225
-36,16,0.129739
-27,12,0.137896
-35,15,0.147782
-10,8,0.153363
-13,8,0.158781
-12,7,0.163553
-46,18,0.175556
-8,9,0.181578
-32,13,0.19037
-13,7,0.195134
-31,11,0.202718
-16,10,0.208878
-39,16,0.218847
-9,7,0.223247
-29,12,0.230551
-10,8,0.235698
-25,12,0.2431
-31,14,0.25188
-11,8,0.256871
-27,10,0.263035
-56,24,0.277705
-37,15,0.287032
-10,7,0.291459
-17,9,0.297008
-27,11,0.304088
-24,9,0.309632
-26,13,0.317683
-29,13,0.325673
-19,9,0.331241
-3,5,0.334609
-14,9,0.340169
-20,11,0.346941
-13,7,0.351532
-23,12,0.35885
-10,8,0.363879
-10,6,0.367843
-16,8,0.372798
-19,10,0.378957
-27,11,0.385855
-20,10,0.39213
-22,9,0.397704
-21,9,0.403705
-25,12,0.411028
-26,12,0.41866
-13,7,0.423065
-43,16,0.432894
-33,16,0.44273
-34,14,0.451554
-29,13,0.45959
-2,5,0.46284
-6,5,0.466185
-18,9,0.471911
-19,9,0.477627
-25,11,0.484583
-23,10,0.490906
-19,10,0.497228
-35,15,0.506575
-18,11,0.513494
-10,6,0.517428
-22,9,0.523149
-9,7,0.527652
-16,8,0.532779
-28,13,0.540903
-34,14,0.549702
-27,12,0.557217
-19,9,0.562937
-35,15,0.572243
-6,6,0.576069
-15,10,0.582217
-12,7,0.586737
-31,12,0.594131
-10,7,0.598647
-11,8,0.604062
-8,7,0.608511
-10,6,0.612357
-20,10,0.61873
-17,11,0.625569
-17,10,0.631831
-19,11,0.638856
-5,6,0.642693
-19,9,0.648289
-9,7,0.652921
-19,10,0.659091
-17,8,0.664196
-18,9,0.669947
-17,9,0.675662
-13,7,0.680157
-28,11,0.687108
-10,8,0.692211
-28,13,0.700427
-20,10,0.706826
-15,9,0.712551
-23,10,0.718912
-30,14,0.727672
-33,14,0.736431
-16,10,0.74274
-29,12,0.754124
-15,8,0.759262
-21,9,0.764982
-6,6,0.769006
-21,9,0.774585
-15,8,0.779579
-11,7,0.784093
-18,10,0.790323
-10,8,0.795303
-12,7,0.800022
-27,11,0.806874
-15,7,0.811262
-16,9,0.81708
-30,12,0.824581
-14,8,0.829535
-17,10,0.83586
-26,11,0.842595
-28,11,0.849473
-30,13,0.857495
-26,15,0.86683
-9,7,0.871617
-7,6,0.875417
-34,16,0.885301
-13,8,0.890379
-22,11,0.897119
-10,7,0.901735
-12,9,0.907418
-23,10,0.913616
-17,9,0.919339
-31,13,0.927284
-33,12,0.934752
-15,9,0.940328
-17,9,0.945924
-16,9,0.951802
-16,9,0.957369
-34,14,0.96592
-21,9,0.971651
-23,11,0.978434
-20,10,0.984796
-26,11,0.991591
-32,12,0.99928
-22,11,1.006402
-11,7,1.010797
-56,21,1.0238
-11,7,1.028221
-18,11,1.035194
-17,9,1.040781
-28,14,1.049347
-14,6,1.053463
-10,7,1.057863
-17,11,1.064666
-26,11,1.071653
-16,9,1.077368
-15,8,1.082498
-35,14,1.091288
-20,8,1.096405
-19,8,1.10156
-14,8,1.106664
-40,16,1.116639
-13,7,1.121146
-22,9,1.126885
-15,9,1.132595
-13,7,1.137141
-31,13,1.145286
-44,17,1.156367
-23,11,1.163285
-14,7,1.167832
-44,18,1.178709
-16,8,1.183816
-33,13,1.191833
-37,15,1.201201
-29,14,1.210138
-15,8,1.215195
-20,10,1.221627
-25,12,1.229074
-5,6,1.232925
-21,9,1.238771
-21,10,1.244923
-17,10,1.251397
-38,13,1.259402
-10,5,1.262667
-25,12,1.270214
-23,12,1.277755
-33,15,1.287148
-29,12,1.294682
-15,9,1.300433
-23,10,1.306763
-16,9,1.312474
-19,10,1.318838
-12,8,1.323947
-12,7,1.426423
-25,10,1.433265
-14,8,1.438816
-11,8,1.44422
-11,6,1.448352
-16,7,1.453301
-13,7,1.458066
-6,6,1.462214
-7,6,1.466361
-18,8,1.471982
-14,7,1.476751
-13,7,1.481518
-12,6,1.485807
-12,7,1.490599
-8,6,1.494727
-13,7,1.499485
-11,7,1.504401
-12,6,1.508523
-13,7,1.513272
-16,8,1.518826
-10,5,1.522308
-19,8,1.527742
-23,12,1.535862
-7,5,1.539356
-13,9,1.545414
-19,10,1.552258
-7,6,1.556368
-22,9,1.562402
-6,6,1.566533
-7,6,1.570852
-13,7,1.57563
-10,7,1.580395
-8,7,1.585304
