#{"t_start": 1660921371.2809024, "env_id": null}
r,l,t
-31,14,0.013265
-10,6,0.017493
-14,9,0.02368
-9,6,0.027746
-3,5,0.031475
-27,11,0.03884
-18,8,0.044154
-14,8,0.049634
-16,11,0.056743
-31,13,0.065305
-15,9,0.071196
-18,11,0.078522
-30,12,0.086318
-24,12,0.145513
-9,7,0.150198
-31,16,0.16047
-27,11,0.167913
-18,10,0.174423
-6,5,0.177921
-17,9,0.18395
-9,7,0.188599
-12,8,0.193876
-21,11,0.201179
-10,8,0.206448
-30,13,0.214963
-36,14,0.223996
-11,7,0.293605
-14,6,0.297934
-12,6,0.302036
-25,11,0.309202
-46,18,0.320871
-13,7,0.32578
-39,15,0.335561
-25,13,0.344109
-7,5,0.347646
-22,11,0.3548
-19,10,0.361381
-23,10,0.368141
-16,10,0.374671
-8,5,0.44144
-9,6,0.44574
-12,6,0.449785
-42,17,0.46083
-11,6,0.465123
-7,5,0.468541
-22,9,0.474488
-21,10,0.481259
-10,5,0.484696
-26,11,0.49185
-6,5,0.495405
-14,7,0.500117
-15,8,0.505412
-11,7,0.510072
-32,11,0.517424
-13,8,0.522711
-29,10,0.596341
-14,6,0.600398
-20,8,0.605911
-20,8,0.611208
-35,12,0.619421
-12,6,0.623459
-10,6,0.627562
-15,7,0.632412
-21,10,0.638912
-12,7,0.643578
-6,5,0.647181
-9,6,0.651217
-15,7,0.655879
-4,5,0.662512
-25,10,0.669058
-9,6,0.673095
-8,5,0.676497
-26,9,0.749321
-16,7,0.753994
-9,6,0.758025
-7,6,0.76217
-10,8,0.76761
-11,6,0.771644
-17,7,0.776296
-10,6,0.780571
-17,6,0.784603
-16,9,0.790503
-32,13,0.799102
-16,8,0.804406
-12,6,0.808444
-33,11,0.81579
-16,8,0.821087
-10,6,0.82511
-14,6,0.829332
-33,12,0.907074
-10,6,0.911248
-7,6,0.915473
-7,5,0.918872
-13,8,0.924147
-7,5,0.927536
-21,9,0.933626
-2,5,0.937022
-5,5,0.940418
-13,7,0.945081
-11,7,0.949881
-10,6,0.953892
-17,7,0.95853
-6,5,0.962004
-8,6,0.966221
-7,5,0.969633
-15,8,0.974899
-25,11,0.982344
-9,6,0.986361
-14,7,1.059382
-12,7,1.064326
-14,7,1.068972
-13,7,1.073611
-8,5,1.077014
-20,9,1.083149
-14,8,1.088411
-14,8,1.0937
-5,5,1.097298
-21,12,1.105075
-13,8,1.110345
-17,9,1.116412
-10,7,1.121065
-19,9,1.126944
-6,5,1.130518
-46,16,1.14077
-25,12,1.220963
-6,5,1.224383
-16,8,1.229839
-8,5,1.233252
-6,6,1.237303
-5,5,1.240773
-8,5,1.244165
-7,5,1.247714
-6,5,1.251126
-8,6,1.255167
