#{"t_start": 1660921248.1941578, "env_id": null}
r,l,t
-24,11,0.011277
-35,15,0.021842
-7,6,0.025903
-25,13,0.034967
-22,12,0.042772
-34,14,0.05203
-33,15,0.061883
-8,6,0.065936
-17,11,0.073102
-34,13,0.081652
-15,8,0.086932
-21,9,0.092835
-23,11,0.100128
-12,7,0.1048
-23,12,0.112729
-22,10,0.119296
-13,9,0.12522
-18,10,0.132027
-23,11,0.139187
-32,14,0.148368
-21,10,0.154908
-66,26,0.171601
-13,7,0.176252
-31,12,0.184201
-27,12,0.192019
-23,11,0.199344
-30,14,0.207815
-16,8,0.212826
-30,14,0.221199
-32,15,0.230193
-32,13,0.237947
-21,9,0.243434
-64,26,0.259035
-15,9,0.264648
-20,10,0.270684
-37,14,0.279317
-21,9,0.284741
-15,7,0.28904
-25,13,0.296992
-27,13,0.304764
-11,7,0.309035
-20,10,0.315202
-34,14,0.323499
-11,7,0.32783
-29,12,0.335315
-32,14,0.343724
-21,10,0.349952
-16,9,0.355428
-24,11,0.362135
-31,12,0.369305
-22,9,0.374727
-21,9,0.380319
-29,13,0.38807
-21,11,0.395052
-13,7,0.399365
-37,15,0.408287
-21,11,0.415115
-3,6,0.418944
-19,10,0.42512
-19,9,0.430704
-20,10,0.43688
-14,8,0.441879
-18,9,0.447455
-19,9,0.453035
-25,11,0.45982
-12,7,0.464226
-39,16,0.473971
-27,12,0.481355
-23,12,0.488723
-24,10,0.494898
-20,9,0.500465
-5,5,0.503683
-30,14,0.51223
-16,9,0.517838
-9,7,0.522252
-23,10,0.528532
-25,12,0.535933
-11,7,0.540342
-22,11,0.547122
-25,12,0.554466
-24,11,0.561271
-20,9,0.566934
-14,8,0.571929
-22,11,0.578709
-14,8,0.583715
-18,10,0.589898
-7,5,0.593129
-38,19,0.604963
-43,18,0.615933
-12,7,0.620332
-9,7,0.624725
-18,10,0.630883
-17,8,0.635876
-27,12,0.643224
-13,7,0.647609
-17,8,0.652598
-19,9,0.65819
-15,9,0.6638
-24,12,0.671149
-22,11,0.677896
-8,7,0.682317
-14,8,0.687297
-11,7,0.691698
-14,9,0.697288
-17,8,0.702274
-9,8,0.707277
-41,18,0.718154
-20,8,0.723016
-6,6,0.726728
-19,8,0.73611
-32,13,0.743933
-15,8,0.749108
-11,7,0.753415
-18,10,0.759515
-10,8,0.764509
-12,7,0.768807
-32,12,0.775981
-41,15,0.785044
-9,7,0.789338
-10,6,0.79306
-14,8,0.798013
-25,12,0.805207
-10,7,0.80956
-17,8,0.814558
-39,15,0.823711
-30,16,0.833412
-20,10,0.839576
-14,8,0.844557
-18,12,0.851922
-13,8,0.857314
-22,11,0.864162
-7,6,0.868005
-12,9,0.873588
-12,7,0.878
-14,9,0.883612
-21,10,0.889793
-22,10,0.89608
-12,7,0.900505
-10,6,0.904324
-8,7,0.908754
-9,7,0.91319
-15,9,0.918798
-16,9,0.92438
-22,11,0.931175
-17,8,0.936168
-9,7,0.94058
-31,14,0.949137
-11,6,0.952959
-19,9,0.958571
-32,12,0.966311
-38,16,0.97604
-30,12,0.983431
-19,11,0.990187
-12,7,0.994587
-18,11,1.001354
-17,9,1.006969
-28,14,1.015535
-14,6,1.019362
-10,7,1.02377
-17,11,1.030566
-26,11,1.037335
-16,9,1.042932
-15,8,1.04791
-35,14,1.056436
-20,8,1.061418
-19,8,1.066407
-14,8,1.071387
-40,16,1.081118
-13,7,1.08553
-22,9,1.091111
-15,9,1.096692
-14,7,1.101095
-31,13,1.109095
-45,17,1.119891
-23,11,1.126673
-14,7,1.131114
-44,18,1.14205
-16,8,1.147056
-33,13,1.155002
-37,15,1.164223
-29,14,1.172765
-15,8,1.177765
-20,10,1.183965
-25,12,1.191326
-5,6,1.195148
-21,9,1.200738
-21,10,1.207231
-17,10,1.213431
-37,13,1.221424
-10,5,1.224637
-25,12,1.232037
-6,7,1.236437
-13,9,1.24202
-16,9,1.24761
-16,8,1.252597
-14,8,1.257605
-28,13,1.265545
-10,6,1.269361
-6,6,1.273185
-25,12,1.280554
-34,14,1.680141
-22,10,1.68679
-14,8,1.692102
-11,8,1.697552
-16,9,1.7035
-25,10,1.710055
-11,7,1.714851
-9,7,1.719531
-19,8,1.724905
-14,7,1.729831
-24,10,1.736528
-13,8,1.741812
-9,7,1.746607
-11,7,1.751405
-20,9,1.757343
-7,5,1.760758
-13,8,1.766165
-25,10,1.7727
-11,6,1.776713
-10,7,1.781501
-24,12,1.789294
-13,9,1.795199
-10,7,1.799963
-14,10,1.806687
-23,10,1.813444
-22,10,1.820392
-2,5,1.823821
-13,7,1.828483
-9,8,1.833966
-11,7,1.838616
-8,6,1.842643
-16,8,1.848109
-11,5,1.851529
-14,9,1.858027
-14,7,1.862786
-13,7,1.867517
-9,7,1.872196
-9,8,1.877209
-16,9,1.882911
-14,6,1.886615
-5,6,1.890315
-15,8,1.895169
-15,7,1.89969
-11,7,1.904006
-8,5,1.907142
-16,8,1.911983
-15,8,1.916974
-17,8,1.921836
-26,10,1.927943
-6,5,1.931328
-20,9,1.936809
-7,7,1.941097
-10,5,1.944272
-8,6,1.948229
-21,9,1.95377
-22,11,1.960378
-17,9,1.965968
-5,6,1.969682
-15,7,1.973971
-16,9,1.979553
-10,7,1.983881
-9,5,1.987022
-20,10,1.993043
-9,6,1.9969
-32,12,2.004172
-12,8,2.009041
-24,10,2.015208
-9,7,2.019493
-12,6,2.02324
-18,8,2.028629
-15,8,2.033676
-12,7,2.03798
-13,8,2.042892
-25,10,2.049186
-6,6,2.052928
-10,7,2.05721
-7,5,2.060358
-14,9,2.065976
-21,10,2.072021
-12,8,2.076912
-23,10,2.083194
-13,7,2.087495
-17,9,2.092954
-31,15,2.102043
-8,6,2.105794
-3,5,2.108999
-8,6,2.112843
-12,7,2.117159
-8,6,2.120881
-24,10,2.126937
-13,8,2.132077
-21,10,2.138142
-10,5,2.141283
-12,7,2.145615
-21,10,2.15194
-6,6,2.155661
-9,5,2.158799
-22,11,2.165757
-10,7,2.17009
-17,9,2.175626
-13,8,2.180632
-18,8,2.185779
-22,11,2.192414
-18,8,2.197406
-16,9,2.202963
-17,9,2.208463
-13,7,2.212865
-32,14,2.221397
-14,7,2.225796
-6,6,2.230281
-13,7,2.234715
-10,6,2.238527
-14,8,2.243536
-29,13,2.251537
-8,6,2.255356
-7,6,2.259163
-1,5,2.262378
-38,13,2.270321
-5,5,2.273577
-19,10,2.27979
-12,7,2.284215
-10,6,2.288046
-17,11,2.294825
-11,7,2.299229
-12,8,2.304213
-11,8,2.309197
-12,7,2.313562
-15,8,2.318444
-4,6,2.322164
-9,7,2.326514
-28,12,2.333893
-23,9,2.339448
-23,11,2.346076
-7,6,2.349986
-23,10,2.356026
-14,7,2.360307
-17,8,2.365365
-9,6,2.369081
-10,6,2.372791
-26,10,2.378783
-17,9,2.384394
-20,10,2.390433
-10,6,2.394251
-21,9,2.399887
-12,8,2.404799
-22,10,2.411069
-25,11,2.418203
-6,6,2.421974
-14,8,2.426963
-9,5,2.430208
-32,13,2.438037
-16,8,2.442932
-8,6,2.446738
-27,12,2.454971
-17,8,2.459877
-13,7,2.464294
-18,10,2.470391
-18,9,2.475847
-12,8,2.480801
-22,10,2.486862
-18,9,2.492296
-14,7,2.496669
-30,11,2.503317
-16,10,2.509436
-13,7,2.513855
-13,7,2.518262
-10,7,2.522679
-14,8,2.52768
-14,9,2.533316
-17,9,2.538923
-15,9,2.544513
-8,6,2.548322
-13,7,2.552715
-18,9,2.558285
-7,6,2.562082
-11,7,2.56648
-15,8,2.571453
-16,8,2.576427
-24,11,2.583203
-12,7,2.587615
-15,8,2.592618
-13,7,2.59704
-12,8,2.602038
-10,7,2.606446
-18,10,2.612526
-24,12,2.619829
-5,6,2.623529
-15,9,2.629095
-9,7,2.633507
-9,7,2.637784
-15,9,2.643208
-12,8,2.648244
-32,14,2.656672
-22,9,2.662133
-15,7,2.666559
-10,7,2.670846
-33,13,2.678583
-10,6,2.68241
-5,6,2.686142
-21,10,2.692186
-10,7,2.696574
-9,7,2.701838
-4,7,2.706203
-15,8,2.711097
-18,9,2.716658
-11,6,2.720375
-2,5,2.723519
-20,11,2.730221
-15,8,2.735288
-10,7,2.739562
-4,5,2.742697
-18,10,2.748833
-22,10,2.754944
-18,9,2.760371
-17,8,2.765325
-11,8,2.770218
-7,6,2.773921
-12,7,2.7782
-16,9,2.783746
-10,7,2.788054
-19,8,2.792908
-40,14,2.801379
-23,11,2.808022
-15,9,2.813541
-20,11,2.820112
-32,14,2.828449
-11,6,2.832378
-8,6,2.83608
-13,7,2.84035
-13,8,2.845208
-22,12,2.852524
-6,6,2.856223
-15,9,2.861632
-8,7,2.865998
-17,8,2.870905
-13,8,2.875782
-21,10,2.881874
-15,8,2.886755
-6,6,2.890496
-19,12,2.897727
-33,14,2.906081
-14,9,2.911531
-22,10,2.917663
-5,5,2.920802
-19,10,2.926824
-23,10,2.933146
-19,10,2.939168
-4,7,2.943447
-9,6,2.947295
-10,6,2.95113
-3,5,2.954269
-14,8,2.959145
-8,6,3.35092
-20,9,3.35688
-20,9,3.362865
-6,5,3.366463
-10,7,3.371153
-13,7,3.375919
-18,9,3.381962
-8,7,3.386631
-7,6,3.39069
-11,7,3.395509
-13,7,3.400332
-10,7,3.405005
-7,6,3.409053
-11,7,3.414006
-3,6,3.418149
-17,9,3.42407
-9,6,3.428101
-10,6,3.432322
-7,7,3.436994
-7,6,3.441027
-3,5,3.444425
-3,6,3.448614
-9,6,3.45268
-17,8,3.457958
-4,5,3.461372
-8,7,3.466192
-6,6,3.470256
-23,12,3.478046
-27,12,3.486026
-9,7,3.490718
-5,6,3.494747
-7,6,3.498943
-6,6,3.502989
-7,5,3.506397
-13,10,3.512959
-3,5,3.516558
-1,5,3.51996
-11,7,3.524605
-15,11,3.532068
-7,6,3.536101
-5,6,3.540132
-9,6,3.544159
-9,6,3.548509
-18,9,3.554153
-13,8,3.559025
0,5,3.562161
-8,6,3.56611
-18,10,3.572156
-16,7,3.576439
-8,5,3.579579
-7,6,3.583443
-9,7,3.587734
-13,8,3.592628
-7,6,3.596346
-14,7,3.600814
-1,5,3.604028
-18,9,3.609627
-15,10,3.615938
-9,7,3.620592
-1,5,3.623734
-4,5,3.626872
-12,7,3.631391
-5,6,3.635137
-7,6,3.638881
-23,9,3.644326
-4,5,3.647543
-19,9,3.653156
-9,6,3.656914
-19,9,3.662435
-14,10,3.669764
-14,8,3.674704
-18,8,3.67958
-12,7,3.684073
-11,7,3.688374
-6,6,3.692106
-11,7,3.696408
-30,13,3.704392
-11,6,3.708135
-5,5,3.711377
-8,6,3.715202
-6,6,3.719021
-12,8,3.724014
-45,18,3.734908
-5,5,3.738117
-14,8,3.743111
-10,8,3.748102
-4,5,3.751348
-8,8,3.756348
-11,7,3.760736
-18,8,3.765724
-4,5,3.768946
-8,6,3.772774
-13,6,3.776592
-18,9,3.78217
-14,8,3.787181
-12,9,3.792811
-23,10,3.799016
-11,7,3.803448
-3,5,3.81055
-4,7,3.815009
-8,8,3.82003
-5,5,3.823272
-4,6,3.827102
-9,6,3.830957
-12,8,3.835969
-10,6,3.839795
-23,10,3.845998
-6,5,3.849224
-7,6,3.853084
-12,8,3.858105
-11,8,3.863359
-7,6,3.867261
-9,7,3.871681
-5,5,3.874896
-1,5,3.878106
-9,7,3.882498
-19,8,3.88748
-10,7,3.891898
-11,7,3.896288
-15,8,3.901268
-6,5,3.904501
-2,5,3.907722
-6,5,3.910876
-10,7,3.915375
-9,7,3.919662
-9,7,3.923954
-5,5,3.927096
-11,8,3.932209
-11,7,3.936503
-18,7,3.940816
0,5,3.943953
-15,7,3.948392
-13,7,3.95285
-18,8,3.957819
-8,6,3.961538
-11,7,3.965965
-9,6,3.969713
-15,8,3.974651
-10,8,3.979522
-18,8,3.984521
-11,7,3.988798
-14,9,3.99546
-17,9,4.001032
-14,8,4.005942
-2,6,4.009718
-4,6,4.013565
-10,6,4.017387
-13,8,4.0224
-14,8,4.027413
-9,8,4.032454
-9,6,4.036278
-3,6,4.040106
-4,5,4.043339
-5,6,4.04717
-5,5,4.050394
-4,5,4.053654
-11,6,4.05748
-19,10,4.063688
-7,7,4.068113
-11,8,4.073135
-12,7,4.077532
-9,5,4.080756
-22,11,4.087529
-10,7,4.091968
-5,6,4.095788
-17,9,4.10139
-7,6,4.105223
-4,5,4.108495
-10,7,4.112791
-11,7,4.117192
-13,8,4.122049
-16,9,4.127498
-3,5,4.130637
-17,8,4.135826
-10,7,4.140143
-22,11,4.146722
-12,8,4.151824
-18,9,4.157367
-8,5,4.16051
-12,8,4.165517
-6,7,4.169806
-4,5,4.172961
-20,10,4.178988
-6,5,4.18226
-12,9,4.187748
-4,7,4.192043
-10,7,4.196352
-7,5,4.199619
-3,5,4.202761
-9,7,4.207101
-13,8,4.212152
-4,5,4.215385
-13,7,4.220044
-19,10,4.22624
-10,7,4.230651
-4,5,4.233926
-8,6,4.237735
-2,5,4.240944
-17,9,4.24652
-14,9,4.252143
-8,6,4.256
-23,10,4.262153
-8,7,4.266572
-17,10,4.272781
-4,5,4.275994
-21,10,4.28215
-4,5,4.285362
-28,14,4.293911
-4,5,4.297125
-10,6,4.300962
-11,7,4.30537
-16,9,4.310966
-5,5,4.314197
-4,5,4.317427
-11,8,4.322431
-6,6,4.326241
-6,6,4.33006
-9,7,4.33454
-15,9,4.340158
-13,8,4.345161
-18,10,4.351358
-8,6,4.35677
-6,6,4.360599
-10,7,4.365019
-11,7,4.369431
-3,5,4.372659
-9,7,4.377198
-11,7,4.382448
-5,6,4.3864
-7,7,4.390885
-8,6,4.395
-17,9,4.400758
-10,8,4.405795
-13,9,4.411437
-6,6,4.4153
-7,6,4.419102
-16,8,4.424097
-7,7,4.4285
-14,9,4.434095
-6,6,4.437901
-14,9,4.443485
-17,9,4.449061
-8,6,4.452875
-9,5,4.456127
-2,6,4.45994
-4,5,4.463159
-9,7,4.4676
-15,8,4.472607
-8,6,4.476458
-10,7,4.480864
-8,6,4.484684
-5,6,4.488509
-15,8,4.493521
-14,8,4.498555
-10,7,4.502966
-3,6,4.506775
-5,5,4.509942
-8,7,4.51425
-14,9,4.519903
-5,5,4.523034
-6,5,4.526158
-27,11,4.532971
-18,7,4.537351
-6,5,4.540535
-7,5,4.543678
-11,6,4.547402
-3,5,4.550699
-17,8,4.555719
-3,5,4.558855
-4,7,4.563125
-7,5,4.566347
-11,7,4.570613
-8,5,4.573761
-4,5,4.576887
-5,6,4.580592
-4,6,4.584393
-18,9,4.589834
-15,8,4.594728
-16,7,4.599123
-23,11,4.605799
-12,8,4.61069
-6,6,4.614403
-6,6,4.618214
-13,7,4.622499
-11,7,4.626778
-6,7,4.63106
-13,9,4.636653
-10,6,4.640373
-7,6,4.644104
-9,7,4.6485
-5,5,4.651713
-1,5,4.65489
-9,6,5.047768
-3,5,5.05149
-15,7,5.056184
-6,5,5.059608
-5,5,5.063024
-6,6,5.067239
-10,6,5.071284
-3,5,5.074711
-4,6,5.078765
-7,6,5.082972
-4,6,5.087037
-1,5,5.090469
-12,8,5.095787
-8,7,5.100613
0,5,5.10401
-7,5,5.107405
-4,5,5.110804
-17,10,5.117724
-1,5,5.121136
-10,9,5.127062
-5,5,5.130477
-7,6,5.1348
-10,7,5.139474
-4,5,5.142891
-9,6,5.146941
-7,7,5.151802
-3,6,5.155843
-3,6,5.159903
-6,5,5.163319
-1,5,5.166903
-5,6,5.170943
-7,6,5.174981
-1,5,5.178431
-7,5,5.181849
-5,6,5.186044
-15,9,5.191969
-8,6,5.196007
-8,6,5.200242
-5,6,5.204277
-6,7,5.208946
-1,5,5.212341
-13,7,5.217163
-7,5,5.220566
-7,5,5.223976
-6,6,5.228003
-10,6,5.232107
-7,6,5.236213
-5,5,5.23964
-4,5,5.243045
-4,5,5.246246
-7,5,5.249525
-9,6,5.253336
-12,7,5.257675
-6,6,5.261416
-11,6,5.265121
-17,8,5.270107
-9,7,5.274434
-6,6,5.278157
-9,8,5.283202
-5,6,5.286945
-3,5,5.290072
-5,6,5.293819
-11,6,5.29754
-8,7,5.301986
-13,8,5.306949
-4,6,5.310693
-2,5,5.313836
-5,5,5.31715
1,5,5.320287
-5,5,5.323426
-6,6,5.327139
