#{"t_start": 1660923108.9195757, "env_id": null}
r,l,t
-28,11,0.017459
-7,6,0.022981
-9,6,0.028438
-14,9,0.036037
-11,6,0.04142
-29,12,0.052364
-26,11,0.066118
-18,10,0.077711
-17,10,0.087911
-8,7,0.094962
-47,19,0.112328
-22,10,0.121719
-23,14,0.133544
-11,7,0.14029
-6,6,0.145803
-9,7,0.152396
-19,10,0.161126
-15,9,0.169122
-31,14,0.181174
-10,8,0.188416
-21,11,0.198287
-29,12,0.209655
-20,12,0.220987
-35,14,0.233097
-9,6,0.239236
-10,6,0.244896
-22,10,0.328164
-5,6,0.33323
-28,11,0.342642
-13,9,0.35061
-19,11,0.360158
-5,6,0.36552
-18,8,0.372517
-30,14,0.384835
-40,17,0.399436
-30,13,0.410929
-23,11,0.42067
-14,7,0.426948
-20,10,0.435614
-11,7,0.441827
-23,11,0.451687
-41,17,0.466768
-21,12,0.477359
-7,6,0.482869
-22,11,0.492785
-17,9,0.500881
-18,9,0.508811
-15,9,0.516722
-6,6,0.522174
-15,8,0.529227
-11,7,0.536594
-18,10,0.545126
-45,17,0.632664
-15,7,0.638861
-12,7,0.645476
-5,5,0.649987
-20,8,0.65701
-18,9,0.66489
-6,6,0.670275
-21,10,0.679139
-3,5,0.683675
-9,6,0.688932
-16,7,0.695128
-27,13,0.706404
-30,13,0.717406
-8,6,0.722884
-25,12,0.733248
-16,8,0.740464
-21,9,0.748506
-13,8,0.75562
-24,10,0.764421
-7,6,0.769841
-4,5,0.774614
-4,5,0.779766
-23,11,0.790389
-21,11,0.80003
-17,8,0.80839
-5,5,0.813072
-15,7,0.819448
-20,11,0.829176
-8,5,0.833702
0,5,0.838504
-6,6,0.844297
-12,7,0.850685
-11,7,0.934517
-6,6,0.940854
-17,9,0.948649
-17,8,0.956367
-11,7,0.962777
-12,7,0.969237
-2,5,0.974215
-22,11,0.98363
-16,9,0.992221
-6,6,0.997813
-12,8,1.005117
-10,7,1.011713
-17,8,1.01896
-11,7,1.025457
-4,5,1.030238
-14,7,1.036883
-3,5,1.041703
-13,8,1.048595
-24,10,1.057933
-13,6,1.06329
-7,6,1.068781
-16,7,1.075116
-5,5,1.079796
-5,5,1.084194
-17,8,1.091084
-6,6,1.096417
-15,7,1.102626
-10,5,1.10715
-1,5,1.111704
-9,7,1.117781
-14,8,1.124733
-6,6,1.130105
-9,6,1.135508
-23,9,1.143399
-15,7,1.149598
-17,8,1.156786
-9,6,1.161985
-27,12,1.243717
-11,7,1.250023
-6,5,1.25456
-2,5,1.259021
-6,5,1.26343
-7,7,1.269685
-15,8,1.277148
-2,5,1.281795
-9,6,1.287071
-11,7,1.293192
-9,6,1.298519
-11,7,1.304627
-4,6,1.309831
-8,6,1.315121
-11,7,1.321304
-14,9,1.329258
-13,7,1.33558
-8,7,1.342285
-16,8,1.349395
-12,7,1.356133
-2,5,1.360743
-8,5,1.365321
-8,7,1.375036
-17,8,1.382079
-3,6,1.388242
-9,6,1.393752
-11,7,1.399775
-16,7,1.406147
-23,9,1.41405
-11,7,1.420205
-4,5,1.425063
-5,5,1.429818
-6,6,1.43547
-15,8,1.442822
-2,5,1.447892
-3,5,1.452661
-15,7,1.459045
-15,8,1.466206
-7,6,1.554602
-9,6,1.560446
-7,6,1.566308
-2,6,1.571859
-4,5,1.576713
-10,7,1.583017
-7,5,1.587735
-6,5,1.592518
-3,5,1.597137
-7,7,1.603902
-3,5,1.609729
-11,7,1.616061
-2,6,1.621425
-4,5,1.626068
-9,6,1.631624
-3,5,1.636117
-11,6,1.644038
-16,8,1.652427
-5,6,1.658101
-10,6,1.663595
-9,6,1.66877
-9,5,1.673335
-4,5,1.6778
-4,5,1.682439
-10,7,1.688639
-11,6,1.693961
-9,7,1.700094
-11,8,1.707385
-8,6,1.712837
-5,6,1.718398
-8,6,1.723885
-9,6,1.729204
-16,8,1.736127
-13,8,1.743396
-7,6,1.748766
-9,6,1.754018
-11,7,1.760345
-6,7,1.766611
-6,6,1.772134
-13,8,1.780071
-8,7,1.78637
-5,7,1.867985
-5,5,1.874037
0,5,1.878772
-7,5,1.883168
0,5,1.888396
-7,6,1.89412
-10,7,1.90045
-6,5,1.905599
-3,5,1.910396
-4,5,1.915281
-1,5,1.919901
-10,7,1.92733
-6,6,1.932848
-9,8,1.941201
-7,6,1.946703
-4,6,1.95222
-19,8,1.960775
-9,6,1.966476
-5,5,1.971184
-1,5,1.976488
-5,6,1.982424
-3,6,1.98823
0,5,1.993992
0,5,1.998503
-6,5,2.003031
-7,6,2.009662
-6,6,2.015355
-4,6,2.020834
-10,6,2.027315
-2,5,2.031969
-5,5,2.036695
-1,5,2.042101
-7,6,2.04769
-5,6,2.053187
-5,7,2.060241
-20,9,2.068267
-5,5,2.073436
-3,5,2.078162
0,5,2.082781
-14,7,2.089286
-8,6,2.09478
-6,6,2.099994
-4,5,2.104439
-5,6,2.109847
-8,6,2.115144
2,5,2.191334
-3,5,2.195912
-4,6,2.201259
-13,6,2.206612
-10,7,2.213044
-1,5,2.217617
0,5,2.222306
-3,6,2.227474
-9,7,2.233938
-5,6,2.23919
0,5,2.243677
0,5,2.248223
-6,6,2.254
-1,5,2.258839
-9,6,2.264317
-4,6,2.269751
-3,5,2.274695
-5,6,2.280218
-1,5,2.284658
-3,5,2.289881
-9,7,2.296294
-3,5,2.300627
-9,8,2.308677
-6,6,2.314117
-13,7,2.320354
-4,5,2.325827
-11,8,2.333013
-7,6,2.33876
-2,5,2.343709
-1,5,2.348372
0,5,2.352757
-4,6,2.359151
-2,5,2.363881
-4,6,2.369319
-8,6,2.375511
-10,7,2.382066
-2,6,2.387393
1,6,2.393543
-11,6,2.399159
0,5,2.403884
-2,5,2.408664
-9,8,2.415896
1,5,2.420514
-4,6,2.4261
-14,10,2.513612
2,5,2.518118
-5,7,2.524629
-7,7,2.530831
-4,6,2.536088
-3,6,2.541585
-1,6,2.546926
-2,5,2.551282
0,5,2.555903
-5,6,2.561272
-4,6,2.566726
-7,8,2.57385
-1,6,2.57933
2,5,2.583898
-6,6,2.589387
-1,5,2.594022
-4,6,2.59942
0,5,2.60373
0,5,2.608188
-4,5,2.61283
2,6,2.618022
-1,5,2.622413
-1,5,2.626828
2,5,2.631293
-2,7,2.637448
-2,5,2.64184
-9,7,2.648062
-2,5,2.652591
-4,6,2.657876
-4,7,2.663987
-2,5,2.668389
-2,5,2.673007
2,5,2.677581
2,5,2.682009
-4,5,2.686307
-1,5,2.690758
1,5,2.6953
-6,6,2.700607
0,5,2.70522
0,5,2.709835
-6,6,2.715295
-2,5,2.719901
0,5,2.72449
-1,5,2.728852
-2,5,2.73329
-3,5,2.808669
0,5,2.813106
-1,5,2.817651
0,5,2.822136
3,5,2.82672
0,5,2.831293
0,5,2.835885
1,5,2.840477
0,5,2.845031
-3,5,2.849582
0,5,2.854143
0,5,2.85863
-1,6,2.86394
-4,6,2.869433
-2,5,2.874066
-9,7,2.880176
1,5,2.884559
-4,7,2.890757
