#{"t_start": 1660923130.4207773, "env_id": null}
r,l,t
-18,11,0.017417
-22,10,0.026534
-20,10,0.035326
-35,14,0.047727
-18,9,0.055678
-17,9,0.063782
-23,11,0.116716
-29,14,0.128563
-16,9,0.136402
-15,6,0.141853
-24,11,0.151269
-29,12,0.161625
-19,10,0.212924
-14,9,0.220772
-35,15,0.23352
-21,10,0.242202
-41,15,0.255009
-12,6,0.260434
-14,9,0.312359
-4,6,0.317841
-18,9,0.325279
-8,7,0.331629
-7,5,0.336149
-5,5,0.340538
-13,9,0.348469
-17,9,0.356372
-19,10,0.409937
-9,5,0.414386
-14,8,0.42149
-5,5,0.4261
-14,7,0.432448
-8,6,0.437905
-7,5,0.442435
-13,8,0.449325
-8,5,0.45383
-9,7,0.460129
-18,10,0.513163
-16,9,0.521393
-10,6,0.526936
-9,6,0.532322
-11,7,0.538478
-7,6,0.543845
-15,9,0.55176
-11,8,0.55856
-9,6,0.563959
-13,9,0.615363
-6,6,0.620645
-20,11,0.630237
-9,6,0.635652
-8,6,0.641014
-10,7,0.64711
-5,6,0.652447
-7,5,0.657016
-4,5,0.661477
-2,5,0.709748
-12,7,0.715894
-6,5,0.720343
-4,5,0.724956
-11,7,0.731214
-10,6,0.737604
-6,5,0.742098
-10,6,0.747489
-31,17,0.762151
-7,5,0.766634
-9,5,0.8151
-9,5,0.81952
-17,8,0.828065
-11,7,0.83508
-4,5,0.842255
-14,7,0.849126
-9,6,0.855134
-41,18,0.871326
-15,8,0.92627
-7,5,0.931104
-8,6,0.936473
-9,6,0.942
-6,5,0.946566
-12,7,0.953452
-11,5,0.958535
-13,6,0.964077
-10,6,0.969723
-7,5,0.974381
-13,7,0.980563
-9,6,1.031064
-11,6,1.036595
-9,5,1.041146
-9,5,1.045746
-10,6,1.050935
-16,7,1.057018
-18,8,1.064005
-16,7,1.070331
-10,6,1.075773
-13,6,1.081175
-17,7,1.130674
-13,6,1.13605
-10,6,1.141347
-6,6,1.146714
-6,5,1.151265
-4,5,1.155848
-14,7,1.162083
-8,6,1.167289
-7,5,1.171819
-12,6,1.177239
-24,10,1.230085
-12,7,1.237738
-7,5,1.242415
-16,8,1.24973
-10,5,1.254241
-4,5,1.258681
-9,6,1.264
-13,6,1.269413
-34,12,1.279997
-17,8,1.286896
-14,6,1.335968
-7,5,1.340575
-5,5,1.344968
-9,6,1.350048
-3,5,1.354572
-15,7,1.360891
-5,5,1.365327
-12,7,1.37131
-9,6,1.376621
-13,6,1.382003
-9,6,1.387296
-7,5,1.434968
-3,5,1.439506
