#{"t_start": 1660922455.9958436, "env_id": null}
r,l,t
-24,11,0.012642
-35,15,0.023635
-7,6,0.028275
-25,13,0.037067
-22,12,0.045329
-34,14,0.054613
-33,15,0.064639
-8,6,0.068788
-17,11,0.076288
-34,13,0.084919
-15,8,0.090472
-18,8,0.13058
-9,6,0.134723
-30,13,0.143519
-31,13,0.152157
-17,9,0.15836
-25,10,0.165061
-14,8,0.170484
-16,9,0.176682
-19,9,0.182739
-30,14,0.192214
-11,7,0.196976
-10,8,0.202381
-26,12,0.210507
-20,11,0.252786
-19,8,0.258555
-22,11,0.265931
-25,12,0.274107
-11,7,0.278896
-13,7,0.283665
-25,10,0.290537
-10,6,0.294684
-17,10,0.301406
-18,9,0.307632
-20,10,0.314462
-8,6,0.318725
-8,7,0.323661
-20,10,0.33038
-13,6,0.33453
-22,9,0.375476
-37,14,0.384801
-34,14,0.394398
-20,8,0.399812
-21,9,0.406002
-8,6,0.410178
-19,8,0.415604
-12,7,0.420402
-22,10,0.427288
-25,12,0.435318
-7,5,0.438892
-8,5,0.442523
-14,8,0.447956
-22,11,0.455378
-17,8,0.495576
-15,8,0.501046
-10,6,0.505191
-5,6,0.509498
-25,10,0.516218
-9,8,0.521661
-16,10,0.528539
-19,10,0.535255
-31,14,0.544746
-17,8,0.550151
-14,10,0.557018
-19,10,0.563719
-15,8,0.569141
-18,10,0.576004
-11,8,0.581402
-10,6,0.621013
-12,8,0.626705
-12,7,0.631489
-20,10,0.638201
-11,8,0.643774
-18,9,0.649873
-14,7,0.654665
-11,7,0.659628
-16,7,0.664422
-9,6,0.668572
-6,6,0.672809
-14,9,0.678888
-19,9,0.68496
-9,6,0.689171
-29,11,0.69659
-6,8,0.702022
-10,8,0.742515
-16,8,0.747946
-17,10,0.754663
-14,7,0.759571
-20,11,0.766911
-7,6,0.771145
-2,5,0.774879
-13,8,0.780303
-22,10,0.787261
-12,7,0.792341
-11,7,0.797123
-23,9,0.8033
-11,7,0.808256
-16,9,0.81433
-28,11,0.821722
-23,10,0.863286
-13,9,0.869635
-28,12,0.87786
-38,16,0.888438
-21,10,0.895342
-13,8,0.900782
-4,5,0.904276
-15,8,0.909887
-6,6,0.914027
-25,10,0.920788
-5,7,0.925927
-12,7,0.930719
-18,8,0.9391
-24,10,0.946047
-10,7,0.950859
-25,10,0.992297
-31,12,1.000499
-13,8,1.00604
-11,8,1.011583
-17,10,1.018378
-12,6,1.022553
-7,7,1.02752
-14,8,1.032964
-6,6,1.037167
-15,8,1.042804
-11,7,1.047603
-15,9,1.053691
-8,5,1.057361
-31,14,1.066684
-8,7,1.07145
-14,8,1.111623
-10,8,1.117185
-5,5,1.120729
-11,8,1.126353
-13,7,1.131166
-12,6,1.135345
-25,12,1.143577
-13,9,1.14965
-21,11,1.157204
-15,9,1.163317
-16,9,1.169395
-5,7,1.174338
-2,5,1.177826
-10,8,1.183256
-37,14,1.192854
-14,9,1.198936
-14,7,1.239431
-17,9,1.245716
-13,9,1.251833
-10,8,1.257449
-7,5,1.261074
-36,14,1.270386
-16,9,1.276602
-14,8,1.28208
-7,6,1.286256
-6,7,1.291193
-9,7,1.295978
-32,12,1.304021
-19,10,1.310955
-37,15,1.320956
-13,9,1.362205
-18,11,1.369755
-10,6,1.37404
-6,7,1.378822
-27,11,1.386242
-18,9,1.392591
-13,7,1.397387
-3,6,1.401553
-32,12,1.409677
-3,5,1.413164
-12,7,1.417927
-3,6,1.422087
-19,11,1.429579
-19,8,1.435032
-14,9,1.441538
-6,6,1.445706
-17,9,1.48639
-4,5,1.490002
-15,7,1.494834
-8,6,1.498979
-29,14,1.508416
-32,15,1.518335
-22,10,1.525212
-4,6,1.529346
-4,6,1.533491
-9,7,1.538333
-13,10,1.54524
-9,7,1.550044
-18,9,1.556115
-18,10,1.563021
-13,6,1.567151
-6,5,1.605551
-35,15,1.615633
-3,5,1.619146
-6,5,1.622703
-23,10,1.629577
-14,7,1.634382
-9,5,1.637891
-10,5,1.641554
-20,10,1.648322
-24,12,1.656319
-10,7,1.661291
-17,9,1.66753
-15,8,1.672955
-8,6,1.677248
-5,7,1.682057
-20,9,1.688156
-9,7,1.727734
-20,10,1.734476
-26,13,1.743341
-15,7,1.748139
-14,7,1.752938
-16,10,1.759776
-8,6,1.76395
-9,6,1.768104
-16,8,1.773619
-10,7,1.778463
-15,10,1.785508
-18,9,1.791864
-12,8,1.797317
-1,5,1.801114
-17,11,1.808901
-17,8,1.814481
-6,6,1.853649
-3,5,1.857244
-12,7,1.862093
-11,6,1.866235
-5,5,1.869727
-11,6,1.873965
-8,6,1.878154
-6,6,1.882334
-4,5,1.885864
-14,7,1.890781
-10,7,1.895551
-6,6,1.899816
-10,6,1.903983
-6,5,1.907596
-5,5,1.911088
-11,8,1.916495
-4,5,1.920006
-17,9,1.926256
-19,11,1.933624
-16,7,1.938434
-5,5,1.976847
-20,11,1.984268
-15,9,1.990456
-12,8,1.996088
-14,7,2.000894
-12,7,2.005715
-15,8,2.01126
-8,7,2.016077
-24,10,2.022814
-10,6,2.027093
-16,9,2.033172
-6,6,2.037378
-16,8,2.04299
-2,5,2.046513
-7,6,2.050635
-23,11,2.058082
-18,11,2.100028
-15,7,2.104892
-3,5,2.108528
-10,7,2.113336
-16,9,2.119427
-8,6,2.123647
-13,9,2.129809
-19,9,2.135909
-8,6,2.14006
-2,5,2.14374
-11,7,2.148569
-10,6,2.152894
-4,6,2.157093
-17,11,2.164539
-7,6,2.168686
-11,8,2.174201
-9,6,2.178363
-6,5,2.181886
-8,6,2.220665
-6,6,2.224998
-10,8,2.230449
-12,8,2.235912
-8,7,2.240878
-13,8,2.246416
-15,8,2.251847
-14,7,2.256631
-6,6,2.260895
-22,10,2.267618
-11,8,2.273044
-13,7,2.277934
-9,7,2.282739
-10,8,2.288178
-12,6,2.292444
-6,6,2.296595
-13,9,2.302701
-15,6,2.306826
-9,7,2.346534
-18,10,2.353265
-3,5,2.356778
-9,6,2.36106
-8,5,2.364588
-7,6,2.36875
-13,8,2.374252
-16,8,2.379742
-21,10,2.386528
-11,7,2.391521
-2,5,2.395085
-12,9,2.401161
-7,6,2.405335
-6,6,2.40995
-9,7,2.414979
-13,6,2.419384
-20,10,2.426374
-16,9,2.467015
-7,6,2.471318
-2,5,2.475001
-10,6,2.479157
-15,8,2.484605
-15,7,2.489408
-5,5,2.493042
-10,6,2.497178
-14,8,2.502587
-6,5,2.506109
-5,5,2.509742
-8,6,2.513884
-11,8,2.519341
-7,6,2.523504
-9,6,2.527805
-4,5,2.531291
-12,6,2.535417
-15,9,2.541719
-11,6,2.545907
-16,9,2.551974
-12,6,2.590662
-7,6,2.59511
-18,9,2.601226
-17,9,2.607429
-1,5,2.611024
-4,6,2.615163
-5,5,2.618662
-22,8,2.624211
-5,6,2.628473
-7,7,2.633275
-3,5,2.636799
-5,5,2.6403
-7,6,2.644638
-12,7,2.649444
-17,8,2.654879
-19,9,2.661126
-8,6,2.665291
-15,8,2.670702
-8,5,2.674284
-10,6,2.678511
-11,8,2.71852
-2,5,2.722047
-3,5,2.725824
-10,6,2.729971
0,5,2.733468
-18,9,2.739577
-10,7,2.744577
-10,6,2.748756
-11,7,2.753544
-16,9,2.759791
-10,7,2.764589
-9,8,2.770024
-8,7,2.774995
-4,6,2.77915
-12,7,2.784053
-9,6,2.788262
-11,7,2.793377
-1,5,2.796881
-4,5,2.800371
-8,7,2.840178
-9,6,2.844568
1,5,2.848066
-8,7,2.852865
-14,8,2.858441
-8,6,2.862562
-6,5,2.866068
-17,10,2.872769
-19,9,2.879006
-3,5,2.882505
-15,8,2.887967
-6,5,2.891622
-9,7,2.896405
-9,6,2.900537
-6,6,2.904744
-15,7,2.90967
-14,8,2.915083
-4,5,2.918566
-5,5,2.922058
-4,6,2.92641
-5,7,2.966127
-5,7,2.970983
-21,10,2.977901
-10,8,2.983359
-12,7,2.988212
-8,6,2.992674
-8,6,2.996838
-13,8,3.002285
-13,8,3.007835
-9,8,3.013636
-6,6,3.017807
-5,7,3.022817
-9,8,3.02848
-3,6,3.032637
-3,5,3.03615
-7,5,3.039716
-9,7,3.044756
-5,5,3.048289
-8,6,3.086944
-4,5,3.090519
-6,6,3.094847
-17,8,3.100277
-12,6,3.104409
-6,5,3.108036
-8,6,3.112233
-9,6,3.116378
-13,8,3.121817
-10,7,3.126814
-1,5,3.130294
-5,6,3.134421
-7,6,3.138593
-6,6,3.142897
-17,8,3.148338
-1,6,3.152478
-15,7,3.157261
-18,8,3.162873
-3,6,3.167033
-1,5,3.17052
-7,6,3.174762
-8,6,3.214083
-3,5,3.217607
-6,8,3.223038
-6,5,3.226687
-17,9,3.232778
-13,8,3.23824
-10,7,3.243145
-6,6,3.247326
-15,8,3.252769
-6,5,3.256253
-9,7,3.261155
-4,6,3.2653
-6,6,3.269474
-7,6,3.273609
-3,5,3.277226
-5,6,3.281366
-9,7,3.286175
1,5,3.289711
-3,5,3.293316
-3,5,3.296813
-5,6,3.335595
-4,7,3.340449
-8,7,3.345382
-3,5,3.348924
-10,6,3.353071
-7,5,3.356565
-7,6,3.360821
-3,5,3.364309
-6,6,3.368577
-8,6,3.372742
-9,7,3.377658
-4,6,3.381805
-6,5,3.385291
-13,8,3.390758
-1,5,3.39456
-5,5,3.398056
-5,6,3.40219
-7,6,3.406338
-5,5,3.41005
-13,8,3.415465
-10,7,3.420264
-8,6,3.459168
-6,6,3.463527
-5,6,3.467706
-3,5,3.471208
-6,6,3.475518
-9,6,3.479664
0,5,3.483171
-7,7,3.487978
-2,5,3.491606
-7,6,3.495831
-16,8,3.501273
-12,8,3.506731
-6,5,3.510448
-2,5,3.513931
-5,5,3.517459
-5,5,3.520962
-2,5,3.524458
-1,5,3.528173
-4,6,3.532322
-4,6,3.536455
-11,8,3.54207
-4,5,3.545597
-9,7,3.584862
-6,7,3.589804
0,5,3.593635
-10,7,3.598444
-20,9,3.604524
-7,6,3.608838
-5,6,3.613406
-10,7,3.618199
-11,5,3.621705
-7,6,3.626107
-3,5,3.629641
-8,7,3.634599
-2,6,3.638938
-7,7,3.643859
-17,9,3.650001
-4,5,3.653503
-10,9,3.659687
-5,6,3.663821
-4,6,3.667976
-18,8,3.707975
-8,6,3.712365
-11,7,3.7172
-2,5,3.720712
-6,7,3.725624
-3,5,3.729145
-15,10,3.735875
-12,9,3.742094
-8,7,3.746922
-7,6,3.751081
-4,6,3.755361
-3,5,3.758985
-3,6,3.763135
-14,8,3.768575
-3,6,3.772724
-6,5,3.776339
-1,5,3.779836
-2,5,3.783565
-4,5,3.787072
-12,8,3.792843
-4,6,3.797063
-5,5,3.835198
-3,5,3.838722
-4,6,3.843091
-7,7,3.847913
-4,5,3.851407
-7,6,3.855555
-4,5,3.859236
-3,5,3.862746
-5,6,3.866902
-1,5,3.87043
-4,6,3.874569
-1,5,3.878237
-2,5,3.881735
-6,6,3.885874
-4,7,3.890713
-3,5,3.894399
-7,6,3.898529
-8,7,3.903311
-13,8,3.908901
-5,6,3.913094
-10,8,3.918502
-9,6,3.957093
-8,6,3.961449
-7,6,3.965604
-6,5,3.969129
-3,6,3.973273
-4,5,3.976967
-5,7,3.981767
-11,7,3.986551
-3,5,3.990088
-5,7,3.995188
-4,6,3.99934
-5,6,4.00349
-5,5,4.007038
-2,5,4.010749
-5,5,4.01439
-7,5,4.017924
2,5,4.021425
-4,5,4.024921
-3,5,4.028607
-3,5,4.032121
-8,6,4.036274
-9,6,4.04048
-5,7,4.045451
-5,6,4.084402
-13,8,4.089877
-1,5,4.093528
-4,5,4.097038
-7,6,4.101192
-3,5,4.104699
0,5,4.108193
1,5,4.111846
