#{"t_start": 1660921510.1904178, "env_id": null}
r,l,t
-31,14,0.014883
-10,6,0.019164
-14,9,0.025325
-9,6,0.029374
-3,5,0.032799
-27,11,0.040209
-18,8,0.045495
-14,8,0.050788
-16,11,0.058095
-31,13,0.066508
-15,9,0.072593
-18,11,0.079752
-30,12,0.087777
-16,8,0.093064
-10,7,0.097719
-19,10,0.104439
-19,10,0.110957
2,5,0.114359
-21,11,0.123041
-13,8,0.128308
-9,6,0.132339
-25,12,0.140363
-21,12,0.148132
-13,9,0.154277
-8,6,0.15832
-48,19,0.17078
-65,25,0.186993
-26,10,0.193537
-14,7,0.198205
-10,7,0.202977
-43,16,0.212537
-18,9,0.218023
-24,11,0.224862
-29,12,0.232071
-11,8,0.237124
-7,7,0.241437
-27,14,0.249837
-36,15,0.258978
-20,9,0.264464
-16,8,0.26946
-18,9,0.274919
-28,10,0.280977
-20,9,0.286643
-25,10,0.292656
-10,6,0.296375
-10,7,0.300692
-16,10,0.306919
-14,7,0.311297
-13,9,0.31673
-12,8,0.323079
-34,13,0.330879
-41,15,0.339973
-11,7,0.344277
-22,10,0.350301
-21,9,0.355964
-48,18,0.366604
-14,7,0.371101
-20,10,0.377121
-13,8,0.38206
-16,9,0.387745
-12,9,0.393254
-16,8,0.398123
-3,6,0.401862
-4,5,0.405252
-19,9,0.410685
-5,6,0.414398
-37,15,0.423529
-19,10,0.429576
-24,10,0.435782
-28,11,0.442643
-19,9,0.448116
-17,9,0.45401
-8,6,0.457737
-18,9,0.4632
-36,15,0.472292
-26,11,0.478901
-35,15,0.488084
-19,10,0.494116
-14,9,0.499575
-32,14,0.508111
-7,6,0.511827
-9,6,0.515547
-36,15,0.526295
-26,13,0.534369
-18,8,0.539453
-30,12,0.546643
-18,10,0.552901
-29,13,0.560661
-12,8,0.565521
-16,9,0.571182
-27,11,0.577749
-25,13,0.585523
-14,7,0.590021
-20,10,0.599098
-18,9,0.60487
-16,9,0.610657
-23,11,0.617357
-40,16,0.62722
-17,10,0.633396
-33,14,0.642006
-25,11,0.648789
-14,8,0.653865
-8,7,0.744483
-16,11,0.751726
-23,9,0.757833
-25,11,0.765059
-12,7,0.769912
-20,9,0.775835
-35,13,0.784239
-9,6,0.788594
-13,8,0.793883
-17,8,0.799188
-7,6,0.803395
-1,6,0.807441
-25,10,0.813984
-21,9,0.820118
-6,6,0.824162
-18,8,0.829436
-22,9,0.83536
-24,10,0.842117
-17,9,0.848032
-12,7,0.852832
-20,10,0.859413
-15,8,0.864681
-6,6,0.868723
-8,5,0.872323
-14,9,0.878239
-8,6,0.882276
-15,9,0.88837
-29,11,0.89581
-17,8,0.901096
-19,9,0.907207
-21,9,0.913112
-32,13,0.921831
-15,8,0.927116
-22,11,0.934291
-11,6,0.938516
-15,8,0.943461
-30,12,0.950683
-9,7,0.955149
-10,7,0.959432
-10,7,0.963733
-18,8,0.968644
-8,6,0.972513
-25,10,0.978568
-10,7,0.982908
-13,8,0.987968
-19,10,0.993978
-12,9,0.999418
-20,11,1.006572
-32,14,1.014923
-19,9,1.020602
-13,8,1.025464
-15,7,1.029787
-15,9,1.035287
-7,6,1.039145
-18,8,1.044023
-32,13,1.051901
-25,10,1.058111
-13,7,1.062404
-12,8,1.06727
-30,13,1.075258
-39,15,1.084179
-9,7,1.088686
-26,9,1.094126
-9,7,1.098449
-9,7,1.102933
-3,6,1.106673
-18,9,1.112139
-8,7,1.116427
-25,9,1.122221
-7,5,1.125349
-13,8,1.130234
-7,5,1.133837
-15,9,1.13948
-22,10,1.145488
-12,7,1.149809
-14,8,1.15491
-12,8,1.159807
-17,9,1.1653
-23,10,1.171543
-15,9,1.176996
-12,8,1.181929
-19,9,1.187599
-26,11,1.194275
-23,9,1.199821
-16,8,1.204963
-24,11,1.211888
-23,10,1.218078
-8,6,1.222018
-13,8,1.227118
-9,6,1.230988
-27,10,1.237259
-18,9,1.242928
-7,5,1.246145
-18,7,1.250551
-15,8,1.2556
-22,10,1.261793
-6,6,1.265614
-15,9,1.271221
-6,7,1.275623
-12,7,1.280519
-17,9,1.286132
-6,5,1.289402
-21,8,1.294419
-14,8,1.299439
-10,6,1.303293
-30,12,1.310657
-16,8,1.315654
-18,9,1.321279
-19,9,1.326874
-14,8,1.331866
-12,8,1.336888
-14,8,1.341909
-19,9,1.347519
-20,9,1.353144
-6,5,1.35637
-13,8,1.361368
-13,7,1.36576
-19,10,1.371963
-9,6,1.375777
-20,10,1.381938
-32,14,1.390525
-25,11,1.504935
-11,7,1.509636
-15,9,1.515561
-24,10,1.522413
-18,10,1.52898
-12,8,1.534288
-11,7,1.539091
-11,7,1.543769
-21,9,1.549667
-5,5,1.553144
-27,13,1.561786
-11,7,1.566455
-19,10,1.57321
-14,8,1.578521
-16,8,1.583806
-12,7,1.58882
-14,7,1.593486
-15,8,1.598781
0,5,1.602185
-1,5,1.605766
-14,9,1.611693
-13,8,1.616967
-2,5,1.620558
-6,5,1.623978
-5,6,1.628017
-8,6,1.632065
-12,7,1.636841
-7,6,1.640948
-2,5,1.64437
-29,13,1.652762
-20,10,1.659484
-18,9,1.665458
-18,9,1.671571
-14,7,1.676232
-21,9,1.682173
-12,7,1.686961
-4,5,1.690427
-13,7,1.695076
-31,13,1.703155
-9,7,1.707603
-10,7,1.711911
-5,7,1.71618
-7,6,1.720091
-27,11,1.726877
-4,5,1.730013
-2,5,1.733246
-9,7,1.738302
-22,10,1.744342
-8,7,1.748642
-22,11,1.755486
-3,5,1.758633
-23,10,1.764674
-13,8,1.769553
-12,7,1.774039
-13,8,1.77892
-3,5,1.782075
-20,9,1.787759
-17,8,1.792693
-13,8,1.797574
-14,7,1.801944
-7,6,1.805895
-17,9,1.811572
-5,7,1.815974
-17,8,1.821152
-16,8,1.826179
-21,8,1.831197
-8,5,1.834438
-14,7,1.838879
-7,5,1.842111
-23,10,1.848306
-28,11,1.855143
-5,5,1.858364
-20,8,1.86338
0,5,1.866615
-11,7,1.871098
-25,10,1.877285
-22,10,1.883486
-26,12,1.890902
-18,9,1.896486
-14,8,1.901477
-14,8,1.906517
-21,11,1.913248
-25,10,1.919388
-23,11,1.926338
-9,6,1.930055
-28,12,1.937443
-17,8,1.943038
-12,7,1.947323
-18,8,1.952224
-14,8,1.95729
-8,7,1.961581
-15,9,1.967015
-14,8,1.972069
-2,5,1.975237
-12,8,1.980085
-18,7,1.984413
-25,11,1.991223
-17,9,1.996702
-10,7,2.001
-19,9,2.006676
-13,7,2.010974
-4,6,2.01472
-10,7,2.019076
-11,9,2.024686
-18,10,2.030699
-19,11,2.037544
-12,8,2.042428
-10,7,2.046717
-8,6,2.050434
-11,8,2.055522
-19,10,2.061571
-11,7,2.065842
-5,6,2.069551
-20,9,2.075135
-22,9,2.080561
-21,9,2.086024
-12,6,2.089893
-13,8,2.094786
-7,6,2.098532
-5,6,2.102248
-19,9,2.107886
-12,8,2.112785
-4,5,2.115923
-13,8,2.121118
-18,9,2.126606
-6,6,2.130316
-8,7,2.134733
-15,8,2.13974
-18,9,2.145159
-23,9,2.15063
-10,7,2.268627
-17,9,2.27476
-4,5,2.278188
-11,9,2.284114
-7,6,2.288302
-22,8,2.293586
-17,8,2.298904
-12,7,2.303579
-11,7,2.308388
-6,6,2.312442
-8,6,2.31649
-9,5,2.31995
-4,5,2.323604
-7,5,2.327025
-13,8,2.332324
-15,8,2.337749
-18,8,2.343062
-6,6,2.347098
-8,7,2.351775
-12,7,2.356614
-9,6,2.360649
-10,6,2.364683
-17,10,2.371372
-9,6,2.37541
-10,6,2.379437
-8,6,2.383467
-8,6,2.387614
-15,7,2.392339
-9,7,2.396994
-16,8,2.402454
-13,9,2.408682
-5,5,2.412092
-5,5,2.415499
-16,7,2.420187
-8,6,2.424419
-37,15,2.434059
-13,8,2.439579
-13,7,2.444246
-5,5,2.447665
-11,7,2.452343
-14,8,2.457846
-15,9,2.463737
-2,5,2.466914
-23,11,2.473707
-15,7,2.478077
-7,6,2.481776
-1,5,2.484909
-11,7,2.48937
-18,12,2.497294
-7,6,2.501005
-3,5,2.504259
-9,6,2.507977
-11,8,2.512839
-21,10,2.518974
-16,8,2.524246
-32,12,2.531463
-17,8,2.536405
-13,7,2.540831
-10,7,2.545112
-24,10,2.551118
-11,7,2.555564
-12,8,2.560406
-14,8,2.565269
-14,9,2.570893
-19,9,2.576378
-15,7,2.58067
-10,8,2.585547
-10,7,2.59006
-4,6,2.593757
-16,9,2.599252
-18,9,2.604822
-10,7,2.609121
-8,6,2.612874
-11,7,2.617219
-14,8,2.622399
-8,6,2.626117
-11,7,2.630405
0,5,2.633552
-2,5,2.636904
-11,8,2.641941
-2,6,2.645659
-18,9,2.651136
-7,5,2.65442
-13,7,2.65874
-5,6,2.662459
-13,8,2.667339
-6,7,2.6718
-22,9,2.677318
-8,6,2.681039
-8,7,2.685345
-25,10,2.691605
-11,7,2.695953
-13,9,2.701393
-20,8,2.706494
-14,8,2.711364
-14,8,2.71626
-18,9,2.722039
-4,5,2.725203
-13,8,2.730107
-11,7,2.734402
-23,10,2.740626
-5,6,2.744345
-6,5,2.747481
-3,5,2.750622
-22,11,2.758292
-7,7,2.762613
-9,7,2.76692
-12,8,2.771988
-7,6,2.775797
-7,8,2.780679
-6,5,2.78383
-12,7,2.788302
-19,10,2.794349
-9,7,2.798668
-19,8,2.803538
-9,7,2.808006
-6,5,2.811148
-7,7,2.815436
-11,6,2.81918
-10,7,2.823678
-9,7,2.827964
-7,8,2.83284
-11,8,2.837929
-10,7,2.842233
-19,9,2.847678
-14,9,2.853118
-13,7,2.857581
-7,6,2.8613
-6,6,2.86501
-9,7,2.869306
-10,7,2.873776
-10,7,2.87812
-13,8,2.882993
-13,8,2.888023
-8,6,2.891739
-7,6,2.89546
-10,6,2.899202
-8,6,2.902959
-4,5,2.906242
-17,8,2.911105
-3,5,2.914244
-13,7,2.918561
-3,5,3.041148
-6,5,3.044606
-2,5,3.048018
-11,8,3.053373
-2,5,3.056976
-7,6,3.061013
-1,5,3.064423
-8,6,3.068446
-4,5,3.072109
-6,6,3.07615
-2,5,3.079562
-10,7,3.084227
0,5,3.087732
-7,7,3.092599
-7,7,3.097265
-12,7,3.101923
-3,5,3.105556
-1,5,3.10896
-5,6,3.112992
-5,5,3.116406
-20,10,3.124433
-15,7,3.12918
-6,5,3.135546
-8,7,3.140451
-14,7,3.145109
-3,5,3.148516
-4,6,3.152869
1,5,3.156485
-10,7,3.161257
-12,7,3.165905
-5,6,3.169942
0,5,3.173536
-7,5,3.176948
-4,5,3.180351
-4,6,3.184383
-4,5,3.187925
-9,6,3.192062
-13,8,3.197338
-11,8,3.202633
-6,5,3.206242
-6,6,3.210281
-2,6,3.214313
-30,13,3.222994
-6,5,3.226408
-26,11,3.233538
-4,5,3.236861
-9,8,3.241958
-3,5,3.24509
-10,7,3.249373
-5,5,3.252509
-10,7,3.257012
-1,6,3.260771
-19,9,3.266219
-5,5,3.269351
-6,5,3.272692
-5,5,3.275872
-3,5,3.279068
-4,5,3.28221
-4,5,3.285344
-1,5,3.288729
-4,5,3.291941
-3,5,3.295127
1,5,3.298332
-6,6,3.302046
-13,8,3.307178
-5,5,3.310409
-6,7,3.3147
-6,6,3.318453
-3,5,3.321946
-3,6,3.326693
-7,7,3.330965
-6,5,3.334096
-18,8,3.339136
0,5,3.342303
-7,6,3.346002
-7,5,3.349137
-6,6,3.352855
-19,10,3.359083
-1,5,3.362214
-5,6,3.365912
-7,8,3.370767
-10,7,3.375304
-4,5,3.3785
-6,5,3.381622
-7,5,3.384754
-5,5,3.387888
-7,6,3.391768
-6,7,3.396063
-8,6,3.399795
-2,5,3.40293
-4,6,3.406805
-9,7,3.41109
-2,6,3.414798
-14,8,3.419701
-9,7,3.424224
-10,7,3.428498
-9,6,3.432199
-9,7,3.43647
-20,9,3.44338
-3,5,3.446524
-4,5,3.449652
-13,8,3.454918
-4,7,3.459271
-2,6,3.462992
-22,10,3.468997
-4,5,3.472315
-3,5,3.475444
-12,6,3.479183
-17,11,3.485777
-15,8,3.490841
-8,6,3.494588
-1,5,3.497727
-10,7,3.502054
-5,7,3.506541
-6,6,3.510251
-3,5,3.513383
-7,6,3.517089
-4,5,3.520263
-34,14,3.530061
-5,6,3.533786
-11,7,3.53816
-2,5,3.541421
-4,5,3.544608
-6,6,3.548328
-8,6,3.552047
-4,5,3.555369
-4,5,3.558519
-5,5,3.561689
-10,6,3.565403
-8,8,3.570267
-3,5,3.573579
-32,12,3.580757
-2,5,3.583896
-2,6,3.587689
-8,6,3.59155
-9,6,3.595295
-16,9,3.600771
-14,8,3.605915
-10,6,3.609873
-5,6,3.613647
-6,6,3.617366
-2,5,3.620557
-7,6,3.624521
-2,5,3.627672
-4,6,3.631393
-5,7,3.635724
-3,6,3.639595
-4,5,3.642814
-2,5,3.645953
-5,6,3.649714
-6,6,3.653445
-5,6,3.657315
-7,6,3.661137
-7,6,3.664861
-13,8,3.669743
0,5,3.673061
-7,5,3.676205
-20,10,3.682272
-7,6,3.686009
-4,6,3.689877
-12,7,3.694244
-12,7,3.698533
-1,5,3.701701
-12,7,3.828454
-3,6,3.832808
