#{"t_start": 1660922147.5969062, "env_id": null}
r,l,t
-28,11,0.018587
-7,6,0.024399
-9,6,0.029998
-14,9,0.038222
-11,6,0.043661
-29,12,0.053859
-26,11,0.063292
-18,10,0.071987
-17,10,0.080624
-8,7,0.086768
-47,19,0.10283
-22,10,0.111666
-23,14,0.123413
-11,7,0.129574
-6,6,0.135006
-9,7,0.141197
-19,10,0.149705
-15,9,0.157552
-31,14,0.169493
-10,8,0.176396
-21,11,0.185625
-29,12,0.196011
-20,12,0.206315
-35,14,0.21815
-9,6,0.223509
-10,6,0.228723
-18,10,0.237284
-10,7,0.24347
-38,16,0.257034
-8,7,0.263019
-26,12,0.273038
-21,10,0.281732
-19,12,0.292345
-16,9,0.30025
-8,6,0.305419
-12,8,0.312422
-14,8,0.319399
-19,9,0.32737
-18,10,0.335938
-10,7,0.34222
-22,12,0.352569
-20,9,0.360509
-49,21,0.378157
-20,9,0.385742
-14,8,0.392635
-15,9,0.400435
-21,9,0.40839
-30,15,0.420884
-16,7,0.427095
-20,9,0.434549
-18,10,0.44335
-19,8,0.450421
-32,14,0.462315
-17,8,0.469495
-32,15,0.482397
-32,12,0.492579
-13,8,0.499596
-8,7,0.505699
-19,9,0.513427
-12,7,0.51958
-12,8,0.526632
-34,13,0.537645
-29,13,0.548858
-24,11,0.558469
-22,10,0.566906
-21,10,0.575564
-32,15,0.5885
-33,16,0.602183
-14,7,0.608747
-24,11,0.618307
-8,8,0.625446
-19,9,0.633436
-41,17,0.647743
-18,10,0.656292
-21,12,0.666179
-23,10,0.674848
-18,9,0.682725
-32,13,0.693749
-21,11,0.703053
-14,8,0.710162
-30,13,0.721132
-13,7,0.727193
-5,5,0.731735
-42,17,0.746326
-37,16,0.759829
-20,9,0.767416
-24,12,0.777884
-19,10,0.786228
-15,8,0.793216
-15,8,0.800132
-28,13,0.811395
-17,9,0.819227
-8,6,0.824542
-15,10,0.832906
-27,11,0.842331
-20,10,0.850745
-10,7,0.856992
-21,11,0.866348
-21,9,0.874069
-23,12,0.884175
-6,8,0.891184
-14,9,1.276089
-19,8,1.283077
-22,10,1.291812
-21,9,1.299767
-1,5,1.304155
-7,6,1.309431
-8,6,1.314793
-28,13,1.325801
-34,16,1.339622
-16,7,1.34584
-43,16,1.359657
-34,14,1.371633
-17,9,1.379606
-13,7,1.385902
-29,14,1.398203
-33,12,1.408669
-13,7,1.414578
-8,6,1.420022
-8,6,1.425469
-29,12,1.435876
-45,20,1.452886
-16,9,1.460545
-21,10,1.469357
-18,9,1.477438
-12,9,1.484703
-19,9,1.492544
-14,7,1.49883
-16,8,1.505874
-29,11,1.515383
-14,8,1.522447
-16,9,1.530334
-8,7,1.536502
-17,10,1.545187
-30,13,1.556359
-32,13,1.56741
-10,6,1.572732
-8,6,1.57814
-19,9,1.586024
-19,10,1.594782
-27,13,1.605721
-18,10,1.614371
-22,12,1.624762
-20,9,1.63236
-8,6,1.637679
-9,7,1.643861
-41,17,1.658512
-43,19,1.674693
-17,8,1.681508
-11,6,1.686885
-21,9,1.69463
-16,9,1.70263
-19,8,1.709749
-22,10,1.718632
-11,7,1.724999
-28,12,1.735307
-29,12,1.745795
-16,10,1.754578
-24,10,1.763112
-17,10,1.771828
-21,10,1.780406
-1,5,1.784693
-27,12,1.795221
-7,7,1.801239
-19,9,1.809392
-8,6,1.814926
-10,7,1.821573
-14,7,1.828039
-19,10,1.836831
-21,9,1.844817
-17,10,1.853521
-17,10,1.862167
-15,7,1.868364
-7,7,1.874571
-21,11,1.884337
-20,11,1.893771
-6,5,1.89821
-10,8,1.905256
-32,13,1.916507
-26,11,1.925972
-22,12,1.936404
-40,15,1.949042
-5,6,1.954468
-12,9,1.962087
-34,15,1.97488
-14,9,1.982424
-30,12,1.992961
-49,20,2.010169
-22,10,2.018608
-19,7,2.025066
-18,10,2.033769
-29,12,2.044173
-21,11,2.053741
-18,8,2.060698
-18,9,2.068503
-9,7,2.074659
-15,8,2.081685
-2,5,2.086203
-17,9,2.094148
-31,13,2.105229
-32,14,2.117508
-24,13,2.128853
-5,6,2.134019
-21,9,2.141824
-10,8,2.14879
-19,10,2.157342
-12,7,2.607294
-19,11,2.61709
-23,10,2.62585
-15,8,2.634117
-10,8,2.641208
-18,10,2.6498
-28,12,2.660126
-25,10,2.66884
-13,7,2.674913
-5,5,2.679447
-29,10,2.688164
-17,8,2.694951
-12,6,2.700311
-5,5,2.704794
-21,9,2.712493
-11,8,2.719669
-32,12,2.729731
-22,10,2.738608
-9,6,2.744009
-26,12,2.754468
-15,9,2.762237
-11,8,2.769323
-5,6,2.774618
-24,10,2.783457
-33,14,2.795676
-21,10,2.804298
-3,5,2.808849
-22,11,2.818278
-10,7,2.824352
-10,7,2.830562
-7,5,2.836222
-15,8,2.843102
-1,6,2.848411
-13,8,2.855463
-12,7,2.861761
-6,6,2.867096
-7,6,2.872297
-17,8,2.879317
-16,9,2.887217
-7,6,2.892497
-8,6,2.897762
-10,7,2.903809
-17,8,2.910755
-6,5,2.915234
-8,6,2.920487
-19,10,2.929164
-9,8,2.936199
-12,7,2.942483
-4,6,2.947904
-8,7,2.953938
-12,8,2.960948
-19,10,2.969864
-12,8,2.976994
-17,9,2.984911
-13,9,2.992598
-22,10,3.001312
-21,10,3.010192
-11,7,3.016525
-10,7,3.023235
-13,7,3.029414
-38,15,3.042081
-21,11,3.051456
-19,10,3.060034
-16,10,3.068523
-2,5,3.072975
1,5,3.07745
-7,6,3.082807
-3,5,3.087442
-12,7,3.093557
-18,9,3.101195
-7,7,3.107342
-8,6,3.112796
-3,6,3.118083
-11,7,3.124314
-16,8,3.131305
-14,7,3.137387
-11,8,3.144345
-26,10,3.152936
-14,8,3.159979
-17,8,3.166905
-12,8,3.173817
-16,9,3.181593
-15,8,3.188516
-11,8,3.19566
-14,8,3.202751
-16,8,3.209737
-14,7,3.215694
-8,5,3.220259
-4,5,3.22482
-7,5,3.229328
-9,6,3.234699
-13,7,3.24083
-16,8,3.248008
-17,9,3.255797
-15,8,3.262699
-14,8,3.269667
-17,9,3.277643
-22,10,3.286427
-7,6,3.291751
-21,10,3.300367
-10,7,3.306487
-29,14,3.31833
-14,7,3.324583
-10,7,3.330816
-17,8,3.337863
-12,7,3.344009
-19,10,3.352625
-13,7,3.358748
-13,10,3.367402
-31,13,3.378629
-10,9,3.386589
-14,8,3.393739
-8,8,3.40075
-13,7,3.406931
-11,7,3.41299
-7,6,3.418246
-17,9,3.426155
-16,10,3.434951
-11,7,3.441115
-5,5,3.445622
-8,7,3.451836
-3,5,3.456295
-20,9,3.464045
-21,9,3.471731
-13,8,3.478635
-14,8,3.485611
-13,8,3.492902
-4,5,3.497361
-9,8,3.504166
-12,8,3.964535
-8,7,3.970784
-10,7,3.976868
-18,10,3.98542
-9,7,3.991662
-2,5,3.99601
-28,12,4.006263
-26,10,4.014856
-8,5,4.019234
-8,7,4.025454
-7,6,4.030887
-12,7,4.037067
-13,7,4.043123
-10,7,4.049309
-17,8,4.056291
-5,6,4.061603
-4,6,4.067017
-9,6,4.072441
-6,6,4.077784
-9,7,4.083993
-10,8,4.091004
-15,9,4.09864
-4,5,4.103046
-12,9,4.110775
-8,5,4.115158
-16,9,4.123089
-21,9,4.130852
-5,5,4.135247
-22,10,4.144058
-18,8,4.150939
-8,6,4.156258
-14,9,4.164198
-10,7,4.170501
-12,6,4.175868
-21,9,4.183914
-8,7,4.190213
-8,6,4.195571
-4,5,4.200159
-8,6,4.205594
-8,6,4.211003
-4,6,4.216614
-9,6,4.222142
-16,10,4.230748
-20,12,4.241323
-6,6,4.246547
-2,5,4.250868
-5,6,4.256266
-11,7,4.262386
-17,10,4.270904
-6,6,4.276232
-4,6,4.281495
-7,6,4.28666
-19,9,4.294587
-23,10,4.303383
-25,11,4.312714
-22,10,4.32156
-16,8,4.328764
-4,5,4.333257
-18,10,4.342084
-44,16,4.355648
-16,8,4.362683
-21,12,4.373035
-7,6,4.37839
-5,5,4.382985
-13,8,4.389992
-21,10,4.398626
-19,10,4.407248
-15,9,4.414902
-20,11,4.424464
-14,8,4.431387
-23,11,4.440985
-3,7,4.447129
-12,6,4.452502
-11,7,4.458617
-10,6,4.464046
-5,5,4.468577
-9,8,4.475471
-19,9,4.483502
-19,10,4.491997
-8,6,4.497296
-10,7,4.50347
-25,12,4.513777
-1,6,4.519104
-5,6,4.524401
-12,6,4.529658
-13,8,4.536817
-11,6,4.542094
-10,8,4.549036
-6,6,4.554303
-15,7,4.560396
-3,5,4.564843
-12,7,4.571134
-10,8,4.578255
-17,9,4.586247
-25,9,4.594184
-20,9,4.601842
-5,5,4.6063
-11,8,4.613357
-4,6,4.618775
-7,6,4.624089
-7,7,4.630158
-10,6,4.635484
-17,8,4.642479
-23,11,4.652041
-3,5,4.656563
-5,6,4.661951
-15,11,4.671506
-21,10,4.6801
-12,6,4.685491
-10,7,4.691621
-11,6,4.69707
-15,8,4.704123
-7,6,4.709345
-42,15,4.722337
-7,6,4.727652
-36,12,4.738282
-5,5,4.742706
-3,6,4.747964
-15,9,4.755952
-16,8,4.762766
-6,6,4.768031
-8,7,4.774227
-13,8,4.78101
-15,7,4.78723
-2,7,4.7934
-22,10,4.80211
-19,10,4.810774
-8,7,4.817208
-18,9,4.825392
-16,9,4.833455
-7,6,4.838735
-14,8,4.845515
-15,7,4.851793
-7,6,4.857252
-9,6,5.336151
-26,13,5.34764
-21,10,5.356583
-18,9,5.364478
-5,6,5.369809
-5,5,5.374159
-11,8,5.381173
-10,7,5.387431
-12,8,5.394639
-5,6,5.400048
-10,6,5.405443
-12,9,5.413138
-20,10,5.422037
-3,6,5.42732
-20,9,5.436533
-18,8,5.443439
-6,7,5.449706
-6,6,5.45498
-16,10,5.463676
-8,7,5.470033
-6,5,5.474589
-13,7,5.481008
-10,8,5.488153
-5,6,5.493513
-11,8,5.500827
-27,12,5.511042
-8,6,5.516604
-7,6,5.522039
-13,8,5.529261
-9,7,5.535485
-10,8,5.542546
-20,9,5.55048
-21,11,5.56006
-5,6,5.5653
-19,8,5.57253
-8,7,5.578843
-9,7,5.585198
-9,7,5.591478
-9,6,5.596866
-3,5,5.601545
-6,5,5.60586
-5,5,5.610313
-4,5,5.614771
-10,7,5.621073
-7,6,5.626504
-4,6,5.631723
-14,8,5.639874
-11,8,5.647052
-10,6,5.652329
-11,9,5.660246
-7,7,5.66646
-5,6,5.671775
-12,8,5.678946
-16,9,5.686891
-30,12,5.69717
-6,6,5.702592
-14,6,5.708031
-9,5,5.71237
-9,6,5.717671
-20,10,5.726654
-9,6,5.732124
-14,9,5.739965
-17,9,5.747764
-18,11,5.757311
-15,8,5.76444
-4,6,5.76992
-3,5,5.774365
-6,6,5.779568
-17,9,5.787331
-14,9,5.795134
-14,8,5.802226
-3,5,5.80674
-4,5,5.81131
-11,8,5.818443
-8,7,5.824758
-15,8,5.831685
-15,9,5.839406
-4,5,5.843984
-6,6,5.849284
-19,10,5.857918
-5,6,5.863328
-7,6,5.868616
-17,7,5.874756
-11,7,5.880904
-1,5,5.88527
-12,8,5.892302
-15,9,5.900177
-8,6,5.905473
-7,7,5.911541
-6,6,5.916957
-9,8,5.924031
-1,5,5.928525
-15,9,5.936604
-22,9,5.944615
-14,9,5.952679
-8,7,5.958928
-7,5,5.963487
-23,10,5.972358
-12,8,5.97951
-8,6,5.984603
-17,9,5.992357
-2,5,5.996851
-4,5,6.001418
-12,7,6.007691
-19,9,6.015496
-5,5,6.020078
-10,8,6.027288
-10,7,6.033405
-9,5,6.037943
-32,12,6.048205
-15,8,6.055174
-36,15,6.067854
-5,7,6.074009
-9,7,6.080209
-20,11,6.089849
-10,6,6.095064
-6,5,6.099589
-11,6,6.104948
-10,8,6.112071
-15,7,6.118257
-10,7,6.124455
-10,6,6.129824
-11,8,6.137
-13,8,6.144119
-11,7,6.150401
-7,6,6.15586
-12,8,6.162978
-8,6,6.168464
-6,6,6.17363
-16,9,6.181464
-2,5,6.186004
-15,7,6.192233
-12,7,6.198364
-21,12,6.208848
-14,8,6.215908
-8,6,6.221122
-17,9,6.229136
-20,10,6.237633
-7,5,6.70659
-13,7,6.712884
-21,10,6.721931
-4,5,6.726488
-8,6,6.731662
-7,7,6.737878
-4,6,6.743182
-22,12,6.753613
-4,5,6.758166
-4,6,6.763458
-4,5,6.767883
-7,6,6.773067
-4,5,6.777559
-4,5,6.782044
-4,6,6.787386
-9,7,6.793547
-6,6,6.798908
0,6,6.804296
-12,8,6.811252
-5,6,6.816614
-7,7,6.822936
-3,6,6.828261
-4,5,6.8326
-19,10,6.842752
-7,5,6.847309
-3,6,6.852757
-18,9,6.86044
-7,6,6.865795
-14,8,6.87286
-8,6,6.878117
-9,6,6.883409
-4,6,6.88875
-1,5,6.893223
-24,11,6.902838
-16,7,6.90912
-11,6,6.914504
-41,15,6.92748
-6,6,6.932662
-11,8,6.939823
-7,5,6.94437
-4,6,6.949762
-14,7,6.955952
-5,7,6.961997
-9,7,6.968193
-18,8,6.975033
-10,9,6.98286
-2,5,6.987449
-20,9,6.995079
-15,9,7.003003
-26,11,7.012484
-11,7,7.018551
-27,12,7.028873
-16,8,7.037064
-5,6,7.042649
-11,6,7.047859
-5,5,7.052334
-9,6,7.05772
-15,8,7.064772
-8,6,7.070308
-17,9,7.078326
-3,5,7.082716
-7,6,7.088057
-14,7,7.094246
-10,8,7.101286
-11,7,7.107478
-6,7,7.113659
-8,5,7.118215
-8,5,7.122726
-3,6,7.127915
-6,6,7.133128
-14,8,7.140276
-10,6,7.145647
-7,6,7.150958
-5,6,7.156217
-6,7,7.162348
-11,6,7.16777
-5,6,7.173135
-11,6,7.178483
-9,6,7.183749
