#{"t_start": 1660922878.1673205, "env_id": null}
r,l,t
-18,11,0.017115
-22,10,0.026086
-20,10,0.034971
-26,13,0.122983
-35,15,0.135612
-40,17,0.249005
-18,11,0.258433
-11,8,0.265719
-14,9,0.37145
-36,17,0.38613
-11,8,0.496735
-24,11,0.506251
-31,13,0.517673
-10,8,0.62684
-9,9,0.634889
-41,18,0.6502
-23,12,0.766502
-11,7,0.772593
-13,7,0.778564
-9,5,0.783021
-18,11,0.890046
-6,6,0.895249
-13,8,0.902372
-15,9,0.910137
-16,8,1.021359
-46,22,1.040059
-18,9,1.161712
-8,5,1.166264
-12,7,1.172262
-11,8,1.179187
-10,5,1.183617
-9,6,1.295831
-13,7,1.30216
-6,5,1.306591
-13,7,1.312789
-18,8,1.31989
-3,5,1.429314
-7,5,1.433731
-6,5,1.438251
-8,6,1.443566
-9,5,1.448064
-14,8,1.454968
-11,8,1.56554
-8,6,1.570828
-5,5,1.57533
-13,7,1.58148
-9,5,1.585931
-8,6,1.700985
-5,5,1.705591
-8,7,1.71164
-2,5,1.716073
-10,6,1.721385
-4,5,1.834203
-7,5,1.838565
-4,5,1.843049
-6,5,1.847731
-9,7,1.853909
-5,5,1.858366
-5,5,1.968429
-3,5,1.972864
-4,5,1.977361
-4,7,1.983517
-5,5,1.988068
-8,6,1.993431
0,5,2.103734
-11,8,2.110686
-8,8,2.11773
-3,5,2.122254
-5,7,2.12841
-3,6,2.243226
-9,8,2.250496
-3,5,2.255144
-42,16,2.38463
-1,6,2.389921
-4,5,2.396739
-8,6,2.402006
-3,5,2.406378
-21,11,2.526967
-25,13,2.538072
-5,5,2.542604
1,5,2.547051
-2,5,2.551528
-2,6,2.668048
0,5,2.672751
-3,5,2.677368
-2,5,2.681973
-3,6,2.687323
-3,5,2.691798
-5,5,2.805611
-1,6,2.811121
-3,5,2.815643
-17,10,2.824377
-159,50,3.098976
-1,5,3.103489
-11,7,3.109825
0,5,3.114127
-16,9,3.239552
-4,6,3.244953
1,5,3.249439
0,5,3.253924
-12,8,3.260866
-4,6,3.384679
-1,5,3.389272
-18,10,3.398091
-1,6,3.4035
3,5,3.408003
0,6,3.535055
0,5,3.539596
-1,5,3.544115
0,5,3.5486
-1,5,3.553066
2,5,3.55752
0,6,3.691373
-2,5,3.696021
3,5,3.700467
-1,5,3.704906
-3,5,3.709432
-52,23,3.867701
0,5,3.87228
-1,5,3.876768
3,5,3.881377
-3,5,3.885855
-1,6,4.028992
2,5,4.033432
0,5,4.037854
2,5,4.042407
2,5,4.04695
-4,6,4.052381
2,5,4.190019
3,5,4.194459
-3,5,4.1989
1,5,4.203375
2,5,4.207884
-1,5,4.212482
1,5,4.348221
-1,6,4.353628
2,5,4.358036
1,6,4.36333
-1,6,4.36873
2,5,4.373209
1,5,4.515613
-1,5,4.520051
2,5,4.524564
0,7,4.530719
2,5,4.535229
0,5,4.539759
4,5,4.677619
0,5,4.68206
1,5,4.686561
-4,5,4.691019
-1,6,4.696396
1,5,4.700856
1,5,4.836525
-2,7,4.842809
-6,8,4.849793
-3,8,4.85671
1,5,4.861108
1,5,5.003999
2,5,5.008602
-11,11,5.017962
2,5,5.022419
5,5,5.026924
0,5,5.169516
3,5,5.174025
1,5,5.178532
3,5,5.182961
2,5,5.187465
3,5,5.191923
2,5,5.322572
3,5,5.326971
3,5,5.331361
0,6,5.336638
3,5,5.341115
3,5,5.345678
2,5,5.350309
3,5,5.484057
3,5,5.488642
2,5,5.493195
3,5,5.49773
0,6,5.503105
0,5,5.507677
4,5,5.644734
4,5,5.649299
1,5,5.653777
-1,5,5.658255
2,5,5.662669
2,5,5.667138
2,5,5.801121
3,5,5.805765
4,5,5.810313
1,5,5.814625
5,5,5.818995
2,5,5.823433
5,5,5.827923
5,5,5.952013
2,5,5.956597
4,5,5.961168
4,5,5.965676
4,5,5.970315
1,7,5.976589
1,7,6.106715
4,5,6.111089
-454,239,7.054753
2,5,7.05924
-569,407,8.696456
5,5,8.700904
