#{"t_start": 1660922663.5884862, "env_id": null}
r,l,t
-18,11,0.017516
-22,10,0.026675
-20,10,0.035633
-34,16,0.15299
-41,18,0.291466
-12,7,0.29768
-34,16,0.311557
-24,12,0.445198
-4,6,0.450595
-4,5,0.455091
-8,6,0.4605
-6,6,0.465926
-14,8,0.59676
-27,12,0.607409
-22,10,0.615929
-19,11,0.749985
-13,9,0.75791
-11,7,0.764242
-19,10,0.772992
-18,10,0.904962
-5,5,0.910746
-4,5,0.91711
-29,10,0.925793
-13,9,1.057204
-6,6,1.06258
-7,6,1.067853
-13,9,1.075754
-26,11,1.212
-20,9,1.220723
-23,12,1.231444
-12,7,1.361045
-4,5,1.365639
-19,9,1.373551
-18,9,1.381613
-9,5,1.386205
-4,5,1.513718
-8,6,1.519187
-11,6,1.524449
-9,6,1.529871
-27,11,1.53942
-9,6,1.667958
-8,6,1.673305
-12,8,1.680293
-4,5,1.684925
-10,7,1.69118
-4,5,1.819649
-10,6,1.824981
-7,5,1.829487
-4,5,1.833944
-5,5,1.838437
-14,6,1.843746
-8,6,1.971847
-15,8,1.978985
-16,8,1.985972
-7,6,1.991323
-4,6,2.120322
-4,5,2.124678
-23,9,2.132566
-21,10,2.141322
-15,7,2.147555
-13,8,2.280338
-8,6,2.285763
-4,5,2.290079
-19,8,2.297046
-7,6,2.44995
-2,5,2.45436
-10,7,2.460585
1,5,2.465038
-4,5,2.469495
-2,5,2.473964
-5,6,2.640076
-5,6,2.645619
-11,7,2.651683
-3,5,2.656297
-5,6,2.661741
-4,5,2.666165
-8,8,2.834029
-4,5,2.838492
-3,5,2.842988
-5,5,2.847578
-6,5,2.852117
-10,7,3.019094
-1,5,3.023623
-4,5,3.028124
0,5,3.032565
-3,5,3.037002
-6,6,3.042221
-1,5,3.20768
-3,5,3.2123
-1,5,3.216921
-1,5,3.22145
1,5,3.225814
-7,6,3.231155
-6,5,3.235751
-5,6,3.402167
-3,6,3.407678
1,5,3.412224
-2,5,3.416858
2,5,3.421179
-4,5,3.425518
-3,5,3.59125
2,5,3.595853
2,5,3.600316
2,5,3.604674
-6,6,3.610125
2,5,3.614697
2,5,3.780394
2,5,3.784943
-3,6,3.790231
0,5,3.794628
-3,7,3.800923
-3,5,3.8055
-2,6,3.971917
2,5,3.9765
2,5,3.981072
3,5,3.985631
3,5,3.98998
3,5,3.994507
3,5,4.160768
-2,5,4.165279
-2,5,4.169743
0,5,4.174209
0,6,4.179466
3,5,4.183969
2,5,4.34944
0,5,4.354055
2,5,4.358397
1,5,4.36285
2,5,4.367319
2,6,4.372627
1,6,4.538699
2,5,4.543281
4,5,4.547649
-1,6,4.552987
-20,12,4.563289
2,5,4.728903
2,5,4.733499
-1,6,4.739049
-9,8,4.746089
0,6,4.751464
3,5,4.916814
5,5,4.921296
4,5,4.925831
-5,8,4.932855
2,5,4.937359
4,5,4.941814
0,6,5.108285
3,5,5.11286
2,5,5.117549
-2,7,5.123878
3,5,5.128443
-2,6,5.13397
4,5,5.299981
-3,6,5.305301
4,5,5.30975
1,5,5.314257
3,5,5.318898
5,5,5.323372
4,5,5.489106
4,5,5.493595
0,6,5.49885
2,5,5.50343
5,5,5.507943
-16,12,5.67955
5,5,5.684193
-6,8,5.691128
-4,8,5.698067
3,5,5.70267
-91,35,6.05565
3,5,6.060323
2,5,6.067895
4,5,6.07249
0,6,6.077665
5,5,6.082108
5,5,6.247416
3,5,6.251821
1,6,6.257292
4,5,6.261892
5,5,6.266332
5,5,6.270698
0,6,6.436434
5,5,6.440934
4,5,6.445486
-455,174,7.339478
5,5,7.344071
0,7,7.505621
5,5,7.510105
5,5,7.514604
2,6,7.519934
2,6,7.52524
5,5,7.529787
5,5,7.694777
5,5,7.699174
4,5,7.703701
5,5,7.708306
5,5,7.712831
4,5,7.71742
5,5,7.879042
4,5,7.883572
4,5,7.887987
5,5,7.892423
5,5,7.896961
4,5,7.901478
3,5,8.062775
-148,74,8.45183
-36,24,8.635172
-40,26,8.657101
1,7,8.823667
-3,8,8.830832
-3,8,8.837981
-2,8,8.84521
0,7,9.011634
1,7,9.017794
4,5,9.022218
-42,25,9.204602
5,5,9.209011
-2,8,9.216141
5,5,9.220692
5,5,9.225146
5,5,9.390708
1,7,9.39691
3,6,9.402338
-5,10,9.411292
3,6,9.576466
