#{"t_start": 1660922809.156368, "env_id": null}
r,l,t
-18,11,0.018632
-22,10,0.027411
-20,10,0.036813
-35,14,0.048794
-18,9,0.056725
-17,9,0.064305
-17,8,0.071334
-25,14,0.083243
-25,12,0.093853
-27,14,0.105767
-15,8,0.112638
-12,7,0.118894
-12,8,0.125696
-12,7,0.131788
-29,11,0.141361
-10,6,0.146573
-33,14,0.158534
-13,8,0.165465
-23,11,0.175059
-17,10,0.18382
-17,8,0.190816
-9,8,0.197748
-6,6,0.203036
-49,19,0.219162
-4,5,0.223651
-20,10,0.232392
-12,7,0.238475
-23,12,0.248792
-31,12,0.259152
-34,12,0.269437
-15,9,0.277202
-35,13,0.288376
-13,9,0.296023
-21,10,0.30468
-40,17,0.319433
-20,10,0.327953
-15,9,0.33579
-5,5,0.340272
-13,7,0.346439
-17,7,0.352618
-16,9,0.36032
-19,9,0.368206
-9,7,0.374311
-20,9,0.382093
-32,13,0.393322
-37,14,0.405436
-13,9,0.413379
-12,10,0.421957
-26,12,0.432163
-41,16,0.446026
-36,15,0.459176
-12,8,0.466115
-7,7,0.472267
-21,10,0.481006
-19,9,0.489041
-7,7,0.495285
-6,6,0.500581
-56,23,0.520142
-8,6,0.525597
-6,6,0.530739
-22,11,0.540168
-21,10,0.54907
-29,13,0.559854
-21,10,0.56878
-24,10,0.577569
-16,8,0.585009
-21,11,0.594618
-21,9,0.602472
-19,9,0.610186
-30,14,0.622038
-34,16,0.635945
-31,14,0.648166
-19,10,0.65676
-23,11,0.666379
-31,15,0.679432
-18,10,0.68817
-21,10,0.696925
-2,6,0.702108
-40,17,0.716659
-11,7,0.722706
-37,14,0.734913
-15,8,0.741837
-20,13,0.753166
-18,9,0.761006
-22,11,0.770527
-35,14,0.78251
-13,9,0.790368
-12,7,0.796592
-13,8,0.803431
-12,6,0.808898
-19,9,0.816622
-9,7,0.822711
-22,11,0.832346
-18,11,0.841912
-24,10,0.850782
-15,8,0.857653
-9,6,0.862968
-32,14,0.875067
-38,15,0.888101
-20,9,0.895781
-49,19,3.224385
-17,9,3.232569
-21,10,3.241153
-14,8,3.248186
-7,6,3.253727
-20,12,3.26414
-8,6,3.269491
-6,6,3.274992
-11,7,3.281347
-17,11,3.290933
-12,8,3.297803
-36,15,3.31094
-20,10,3.319675
-4,5,3.324199
-23,10,3.332709
-10,7,3.33894
-22,11,3.348469
-11,8,3.355607
-19,10,3.364411
-4,6,3.369774
-8,7,3.376016
-9,7,3.382291
-20,8,3.389326
-8,7,3.395734
-18,10,3.404474
-38,17,3.419326
-24,12,3.429583
-32,14,3.441788
-9,8,3.448779
-10,7,3.455355
-12,6,3.461006
-44,16,3.475241
-2,5,3.479722
-40,15,3.49273
-14,8,3.499783
-6,6,3.505237
-8,7,3.5115
-14,9,3.519454
-14,10,3.528416
-22,10,3.537259
-22,10,3.545849
-9,8,3.552851
-7,7,3.559071
-7,7,3.565365
-31,13,3.576921
-11,7,3.583241
-13,8,3.590341
-5,5,3.594908
-6,6,3.600284
-8,7,3.606485
-28,11,3.616158
-20,9,3.624054
-15,9,3.631737
-21,11,3.641419
-16,10,3.649844
-8,6,3.655222
-17,10,3.663964
-8,6,3.669363
-16,10,3.678066
-11,8,3.685066
-14,8,3.691975
-21,11,3.701658
-15,8,3.708658
-15,8,3.715677
-1,5,3.72031
-13,9,3.728369
-10,8,3.735427
-27,12,3.746124
-6,6,3.75159
-9,7,3.75781
