#{"t_start": 1660921225.3987896, "env_id": null}
r,l,t
-11,7,0.008963
-19,12,0.016986
-13,8,0.022419
-20,9,0.028641
-19,8,0.034043
-17,7,0.038918
-29,13,0.047355
-12,8,0.05266
-27,12,0.060571
-28,13,0.068997
-19,10,0.075647
-23,11,0.082802
-37,14,0.092186
-16,7,0.096898
-26,11,0.104281
-23,11,0.111651
-12,8,0.116943
-27,10,0.123654
-12,8,0.128942
-13,7,0.133604
-22,10,0.140415
-47,19,0.152594
-15,8,0.158033
-42,18,0.169515
-19,11,0.176825
-30,13,0.185389
-15,9,0.191466
-21,12,0.199228
-14,8,0.204344
-17,8,0.209209
-23,10,0.215195
-20,11,0.221951
-25,10,0.227977
-21,9,0.233442
-28,12,0.240761
-10,8,0.245601
-49,19,0.256922
-20,9,0.262417
-27,14,0.27088
-20,10,0.276873
-14,8,0.281781
-18,10,0.287922
-10,7,0.292259
-15,8,0.2971
-8,6,0.300861
-39,16,0.310623
-11,7,0.314911
-16,9,0.320412
-8,6,0.324304
-17,9,0.329787
-10,7,0.396706
-7,6,0.400866
-14,7,0.405707
-11,7,0.410374
-9,7,0.415036
-18,9,0.421101
-21,11,0.428335
-20,10,0.43487
-10,7,0.439673
-12,10,0.446181
-8,8,0.451442
-16,7,0.456249
-16,9,0.462202
-19,11,0.469362
-24,11,0.476677
-7,7,0.481333
-8,9,0.487229
-13,7,0.492059
-17,9,0.497981
-11,7,0.502652
-5,5,0.506368
-7,8,0.511641
-19,11,0.518802
-11,8,0.52425
-17,9,0.530165
-16,10,0.536696
-16,10,0.543381
-14,8,0.548645
-15,9,0.554656
-22,11,0.561904
-10,7,0.56655
-13,9,0.572625
-8,6,0.576657
-17,10,0.583174
-5,7,0.587917
-9,7,0.59258
-10,8,0.597422
-13,9,0.602917
-2,5,0.606216
-33,14,0.614507
-10,8,0.619371
-5,7,0.623832
-8,8,0.628689
-23,11,0.635286
-11,8,0.640252
-12,10,0.646255
-15,9,0.651728
-8,5,0.655029
-13,7,0.659336
-7,6,0.663109
-8,7,0.667399
-13,10,0.673553
-14,10,0.67958
-11,8,0.684539
-15,8,0.689526
-12,7,0.694355
-6,6,0.698066
-23,11,0.704853
-8,7,0.709291
-2,5,0.713843
-28,13,0.721763
-4,6,0.725465
-6,7,0.793527
