#{"t_start": 1660920878.8679419, "env_id": null}
r,l,t
-24,11,0.011307
-35,15,0.02135
-7,6,0.025386
-25,13,0.034013
-22,12,0.041777
-34,14,0.051135
-33,15,0.060891
-8,6,0.064912
-17,11,0.072037
-34,13,0.080543
-15,8,0.085809
-21,9,0.091691
-23,11,0.098969
-12,7,0.103616
-23,12,0.111465
-22,10,0.117964
-13,9,0.123837
-18,10,0.130478
-23,11,0.137603
-32,14,0.146732
-21,10,0.153232
-66,26,0.169922
-13,7,0.174553
-31,12,0.182443
-27,12,0.19021
-23,11,0.197518
-30,14,0.206073
-16,8,0.211118
-30,14,0.21953
-32,15,0.228505
-32,13,0.236292
-21,9,0.241821
-64,26,0.257432
-15,9,0.26297
-20,10,0.268984
-37,14,0.277687
-21,9,0.28319
-15,7,0.287455
-25,13,0.295572
-27,13,0.303564
-11,7,0.308003
-20,10,0.314264
-34,14,0.322585
-11,7,0.326961
-26,14,0.440313
-24,12,0.448421
-36,16,0.458693
-40,17,0.469743
