#{"t_start": 1660921118.3228652, "env_id": null}
r,l,t
-11,7,0.00941
-19,12,0.017862
-13,8,0.023788
-20,9,0.030151
-19,8,0.035428
-17,7,0.040237
-29,13,0.0487
-12,8,0.053994
-27,12,0.061939
-28,13,0.070355
-19,10,0.077018
-23,11,0.08416
-28,12,0.134845
-46,17,0.146005
-25,11,0.15314
-25,11,0.160472
-13,9,0.166384
-25,9,0.172277
-9,6,0.176438
-38,16,0.18671
-9,7,0.191492
-30,13,0.199908
-17,9,0.205842
-21,10,0.212538
-5,6,0.216561
-39,16,0.268416
-20,9,0.274493
-12,7,0.279158
-46,18,0.29084
-16,8,0.29615
-13,7,0.300793
-13,8,0.306106
-5,5,0.309682
-14,9,0.315581
-18,8,0.320859
-27,14,0.330057
-9,6,0.334069
-26,12,0.341987
-10,7,0.387927
-21,10,0.394677
-15,8,0.399954
-19,9,0.405877
-22,11,0.413244
-13,8,0.418629
-53,19,0.430965
-30,14,0.440075
-25,12,0.447923
-20,10,0.454476
-26,11,0.461793
-7,6,0.465816
-13,9,0.513706
-19,11,0.520889
-11,8,0.526347
-34,15,0.536067
-24,11,0.543387
-16,8,0.548685
-15,8,0.55395
-33,14,0.563198
-23,11,0.570342
-15,8,0.575809
-28,12,0.583571
-7,5,0.586961
-42,18,0.641291
-22,11,0.648475
-6,6,0.652502
-19,9,0.65858
-11,8,0.663838
-15,8,0.669103
-18,7,0.673834
-28,12,0.681629
-5,5,0.685006
-8,6,0.689005
-19,9,0.695083
-23,11,0.702198
-15,7,0.706926
-12,6,0.710989
-7,5,0.714379
-20,10,0.720879
-12,6,0.766615
-44,15,0.776407
-15,8,0.781684
-22,11,0.788827
-14,8,0.794263
-17,9,0.800173
-17,10,0.806754
-12,7,0.811531
-23,10,0.818033
-9,7,0.822681
-17,9,0.828719
-23,10,0.835219
-31,12,0.843075
-31,13,0.893281
-15,7,0.897981
-24,12,0.905834
-13,8,0.911254
-8,7,0.915909
-19,9,0.921803
-12,8,0.927212
-21,8,0.932487
-24,11,0.939623
-15,10,0.94627
-9,8,0.95151
-21,11,0.958858
-6,6,0.962894
-24,12,0.970676
-10,6,0.97483
-8,7,1.021217
-24,10,1.027884
-13,7,1.032529
-12,9,1.038493
-28,11,1.045768
-12,7,1.05043
-17,10,1.057003
-16,11,1.064256
-39,15,1.073954
-14,8,1.079277
-17,8,1.084541
-20,10,1.091281
-14,10,1.097846
-17,9,1.145596
-15,10,1.152148
-29,11,1.159462
-16,10,1.165979
-14,7,1.170614
-95,33,1.191751
-20,10,1.19826
-36,14,1.207913
-25,11,1.215495
-14,8,1.220845
-27,11,1.228451
-17,9,1.277018
-15,7,1.281689
-32,12,1.289446
-15,8,1.295049
-11,7,1.299688
-5,6,1.303698
-17,10,1.310411
-8,6,1.314437
-18,11,1.321562
-17,10,1.328223
-10,6,1.332263
-30,14,1.341391
-45,17,1.352296
-19,8,1.39937
-11,7,1.404047
-12,8,1.409512
-14,7,1.414236
-9,5,1.417637
-16,9,1.423532
-20,10,1.430274
-16,9,1.436198
-5,7,1.44091
-11,7,1.445637
-14,9,1.45265
-36,17,1.464058
-11,8,1.469341
-5,6,1.473408
-31,13,1.482065
-19,9,1.531434
-23,11,1.538655
-21,9,1.544716
-18,10,1.551252
-22,11,1.558566
-6,7,1.563212
-19,12,1.570984
-15,8,1.576447
-27,12,1.584208
-23,12,1.592115
-12,7,1.596778
-32,13,1.605152
-22,12,1.654438
-8,5,1.657957
-43,16,1.668238
-19,10,1.674875
-10,6,1.67891
