#{"t_start": 1660922004.204389, "env_id": null}
r,l,t
-31,14,0.022561
-10,6,0.029343
-14,9,0.035716
-9,6,0.039893
-3,5,0.043448
-27,11,0.050975
-18,8,0.056426
-14,8,0.061869
-16,11,0.069435
-31,13,0.078102
-16,9,0.084301
-17,11,0.091642
-30,12,0.099634
-16,8,0.105235
-10,7,0.110012
-19,10,0.116798
-19,10,0.12363
1,5,0.127131
-20,11,0.134625
-13,8,0.140057
-9,6,0.144205
-24,12,0.152394
-21,12,0.160384
-13,9,0.166449
-8,6,0.170717
-49,19,0.183284
-65,25,0.199809
-26,10,0.206476
-14,7,0.210871
-10,7,0.215325
-41,15,0.224621
-30,12,0.231984
-18,9,0.237791
-29,12,0.245212
-11,8,0.250494
-8,7,0.254935
-23,12,0.262292
-13,9,0.268099
-40,15,0.277337
-14,7,0.281729
-26,11,0.288663
-23,9,0.294277
-13,7,0.298687
-32,12,0.30627
-21,9,0.311862
-16,10,0.318267
-23,10,0.324502
-28,13,0.332441
-22,11,0.339376
-23,10,0.345629
-22,10,0.352043
-17,9,0.357677
-13,7,0.362107
-25,10,0.368492
-12,7,0.372939
-18,10,0.379131
-9,6,0.383039
-9,6,0.387037
-21,10,0.393271
-13,8,0.398272
-17,9,0.404071
-3,7,0.408482
-12,6,0.412291
-16,10,0.418808
-4,5,0.422091
-19,9,0.427669
-5,6,0.431482
-37,15,0.440859
-19,10,0.447099
-10,6,0.451125
-14,9,0.456779
-45,15,0.465903
-15,8,0.471223
-22,10,0.477606
-10,7,0.482009
-10,8,0.4871
-29,12,0.494498
-11,6,0.498315
-14,10,0.50494
-31,13,0.513111
-11,8,0.51826
-9,6,0.525136
-12,9,0.530883
-22,10,0.537273
-14,8,0.542403
-39,17,0.55304
-27,11,0.560034
-14,7,0.564579
-14,8,0.569737
-31,15,0.579197
-20,10,0.585788
-7,6,0.589927
-16,9,0.59573
-19,9,0.601585
-12,8,0.60673
-10,8,0.61188
-12,7,0.616449
-34,14,0.62558
-32,13,0.633765
-23,11,0.640762
-24,10,0.647122
-39,17,0.657837
-16,10,0.664191
-9,6,0.668159
-14,8,0.673326
-14,8,0.678473
-28,14,0.687247
-15,9,0.693001
-22,9,0.698767
-19,8,0.707561
-14,8,0.712614
-21,10,0.718944
-18,9,0.724606
-26,11,0.731383
-46,18,0.742396
-10,8,0.747516
-5,6,0.751505
-14,8,0.756565
-10,6,0.760388
-50,22,0.773912
-7,7,0.778343
-10,8,0.783338
-54,19,0.794984
-29,12,0.802514
-19,9,0.808088
-24,12,0.81545
-14,9,0.821182
-29,13,0.829184
-17,8,0.834316
-39,16,0.844557
-21,9,0.850165
-10,6,0.854187
-9,7,0.858642
-29,12,0.866012
-28,14,0.874838
-10,7,0.879279
-23,9,0.885033
-32,15,0.894269
-13,8,0.899282
-14,7,0.903867
-16,10,0.910059
-13,8,0.915076
-20,10,0.921466
-9,6,0.925337
-22,10,0.931514
-24,12,0.939051
-7,6,0.942915
-27,13,0.951044
-29,12,0.95852
-36,14,0.96763
-19,9,0.973317
-35,16,0.983106
-31,14,0.991829
-22,11,0.998636
-30,13,1.006817
-49,17,1.017152
-41,16,1.027056
-27,14,1.035841
-24,10,1.042047
-23,10,1.048275
-16,10,1.054618
-17,9,1.060225
-10,7,1.064621
-50,17,1.075228
-9,6,1.079075
-32,14,1.087808
-15,8,1.092818
-14,9,1.098473
-19,9,1.104292
-2,5,1.107508
-10,9,1.11323
-7,6,1.117062
-21,10,1.12342
-21,12,1.131343
-29,12,1.138905
-6,5,1.142141
-27,12,1.14961
-12,7,1.154208
-10,8,1.159214
-20,10,1.16539
-16,9,1.171113
-26,11,1.177927
-37,16,1.18774
-19,9,1.193325
-39,17,1.204069
0,5,1.207454
-21,11,1.214294
-12,7,1.218919
-15,8,1.224001
-24,13,1.231974
-38,15,1.241403
-43,16,1.251464
-26,12,1.258948
-20,10,1.265145
-14,8,1.270328
-18,9,1.275975
