#{"t_start": 1660922545.2655907, "env_id": null}
r,l,t
-24,11,0.012232
-35,15,0.022954
-7,6,0.027146
-25,13,0.037898
-22,12,0.046147
-34,14,0.055484
-33,15,0.065629
-8,6,0.069778
-17,11,0.077179
-34,13,0.085932
-15,8,0.091384
-17,8,0.201342
-9,6,0.205553
-29,13,0.214395
-19,10,0.221125
-17,9,0.227225
-10,6,0.232876
-12,7,0.237661
-15,8,0.243116
-3,5,0.246847
-7,6,0.251028
-21,10,0.257768
-33,15,0.267941
-17,11,0.275308
-25,12,0.283496
-5,6,0.287674
-29,14,0.412087
-19,10,0.418836
-14,11,0.426199
-8,6,0.431814
-26,11,0.439201
-13,8,0.444806
-10,6,0.448999
-24,13,0.457676
-14,8,0.463322
-26,11,0.470706
-13,9,0.476804
-19,10,0.483748
-15,7,0.488546
-19,9,0.612941
-21,11,0.620637
-4,5,0.624159
-14,8,0.63102
-21,10,0.637908
-19,8,0.643379
-6,6,0.647738
-9,6,0.651921
-15,8,0.657378
-19,9,0.663669
-28,15,0.673637
-11,7,0.678612
-5,5,0.682119
-16,10,0.688821
-22,11,0.696409
-4,5,0.818349
-9,7,0.823213
-29,13,0.833345
-22,10,0.840096
-3,5,0.843608
-16,10,0.850537
-2,7,0.855369
-6,7,0.860145
-7,8,0.865774
-21,11,0.873121
-25,14,0.882569
-14,9,0.888654
-12,8,0.89406
-11,9,0.900313
-8,6,0.904447
-5,7,1.027505
-7,7,1.033776
-13,7,1.03857
-19,11,1.04629
-14,11,1.053682
-3,5,1.057178
-5,5,1.060672
-4,5,1.064433
-3,5,1.067939
-12,7,1.072721
-15,8,1.078281
-12,7,1.08316
-8,9,1.089232
-6,6,1.093391
-14,10,1.100334
-7,6,1.104483
