#{"t_start": 1660922803.127261, "env_id": null}
r,l,t
-24,11,0.011949
-35,15,0.022703
-7,6,0.026865
-25,13,0.03578
-22,12,0.0438
-34,14,0.0533
-33,15,0.063205
-8,6,0.067493
-17,11,0.074879
-34,13,0.083683
-15,8,0.089104
-18,8,0.372893
-6,5,0.376155
-10,7,0.380571
-21,11,0.387479
-24,9,0.393124
-18,9,0.398751
-14,7,0.403285
-12,7,0.407684
-16,9,0.413293
-7,6,0.417303
-18,9,0.422875
-25,12,0.430296
-11,7,0.434824
-11,8,0.439786
-25,12,0.447134
-5,6,0.45106
-26,11,0.750651
-9,6,0.754564
-20,12,0.761934
-5,5,0.765151
-10,6,0.769099
-14,7,0.773514
-11,6,0.777358
-8,6,0.781157
-7,5,0.784477
-14,7,0.788867
-20,11,0.795697
-16,8,0.800857
-12,7,0.805285
-10,6,0.809084
0,5,0.812303
-13,8,0.817469
-9,6,0.821276
-11,5,0.824485
-11,7,1.120569
-10,7,1.125011
-15,8,1.13006
-10,6,1.133939
-8,6,1.137926
-20,8,1.14292
-6,5,1.146196
-6,5,1.149415
-14,7,1.15397
-11,6,1.157811
-14,7,1.162216
-19,9,1.167929
-8,5,1.17116
-14,8,1.176179
-8,5,1.179396
-9,5,1.182617
-17,8,1.188353
-6,6,1.19222
-14,8,1.197345
-17,7,1.505412
-4,5,1.508669
-10,5,1.511893
-10,7,1.51631
-17,8,1.521457
-12,6,1.525274
-13,8,1.530327
-7,7,1.534988
-12,8,1.540049
-11,8,1.545106
-9,6,1.548919
-14,7,1.553492
-5,5,1.556719
-18,9,1.562339
-11,7,1.56674
-13,7,1.571242
-7,5,1.574464
-2,5,1.577712
-7,5,1.581035
-13,8,1.900669
-9,5,1.904
-12,7,1.908417
-9,5,1.911643
-16,8,1.91662
-11,7,1.921167
-16,8,1.92615
-10,6,1.929972
-18,7,1.934584
-4,5,1.937955
-17,7,1.942394
-23,8,1.947411
-7,5,1.950704
-12,7,1.955299
-9,7,1.959732
-14,7,1.964113
-5,5,1.967407
-8,6,1.971318
-20,10,1.977481
-13,8,2.295138
-18,8,2.300221
-11,8,2.305366
-7,6,2.309158
-15,7,2.313565
-5,6,2.317371
-5,7,2.321965
-20,10,2.328219
-17,8,2.333297
-13,7,2.338034
-8,6,2.341879
-11,7,2.346302
-6,5,2.34958
-7,5,2.352951
-4,5,2.356231
-8,7,2.360682
-11,7,2.365112
-13,7,2.369788
-11,7,2.374179
-16,8,2.693006
-2,5,2.69626
-14,9,2.70208
-13,6,2.706238
-4,6,2.710082
-6,6,2.713897
-8,6,2.717718
-5,6,2.722169
-8,6,2.726117
-7,5,2.729344
-13,8,2.734407
-1,5,2.737907
-5,5,2.741116
-4,5,2.744398
-1,5,2.74765
-13,7,2.752248
-5,5,2.755501
-10,6,2.75935
-12,6,2.763183
-17,9,2.768901
-6,5,2.772165
-8,6,3.08927
-10,6,3.093133
-3,5,3.096365
-4,5,3.099619
-9,7,3.104164
-3,5,3.107411
-4,5,3.110632
-2,5,3.113925
-10,6,3.117745
-4,5,3.121113
-4,5,3.124359
-13,8,3.129358
-5,5,3.132623
-11,7,3.137307
-8,6,3.141148
-5,5,3.144384
-3,6,3.148183
-6,5,3.151481
-3,5,3.15488
-4,6,3.158687
-9,6,3.162497
-7,6,3.166333
-10,8,3.48583
-5,6,3.489736
-5,5,3.492963
-1,5,3.49619
-3,5,3.499423
-4,5,3.502884
-5,5,3.50613
-11,6,3.509953
-5,6,3.513764
1,5,3.517068
-8,7,3.521739
0,5,3.524967
-4,5,3.528214
-6,7,3.532639
-7,6,3.537509
-7,7,3.542475
-4,6,3.54629
-5,6,3.550113
-4,5,3.553585
-10,6,3.557405
-3,5,3.56061
-3,5,3.563823
-6,6,3.567654
-2,5,3.886983
-9,7,3.89148
-3,5,3.898549
2,5,3.901842
-6,7,3.906443
-6,5,3.909695
-3,5,3.912908
-5,5,3.916137
-11,7,3.920758
-2,5,3.923984
0,5,3.927232
-5,6,3.931073
0,5,3.934301
-5,5,3.938958
-4,6,3.943045
-1,5,3.94627
-2,5,3.949528
-5,5,3.953156
-8,7,3.958108
0,5,3.961333
-6,6,3.965136
-7,6,3.96907
3,5,3.972658
1,5,4.295557
-3,5,4.298854
1,5,4.302153
1,5,4.305524
-3,5,4.308765
0,5,4.311988
-2,5,4.315205
-1,5,4.318429
-8,5,4.321817
-1,5,4.325027
-1,5,4.328251
0,5,4.331556
0,5,4.334768
-10,7,4.339356
-7,6,4.343166
-2,5,4.346405
-1,5,4.349969
-7,7,4.35457
-3,5,4.357795
-2,5,4.361026
-3,6,4.365119
1,5,4.368344
-3,5,4.371696
-4,7,4.376354
0,5,4.692007
1,5,4.695328
-1,6,4.699152
0,6,4.703022
-3,5,4.706569
0,6,4.710435
-2,7,4.714832
0,5,4.718054
1,5,4.721392
2,5,4.724599
-2,6,4.728405
-1,6,4.732288
0,6,4.736104
2,5,4.73963
-4,6,4.743512
0,6,4.747309
-2,6,4.751141
-1,5,4.754571
-3,6,4.758384
-2,5,4.761601
0,5,4.764811
0,5,4.768025
-4,5,4.771463
-1,5,5.089615
-1,6,5.093541
-3,7,5.097959
-1,5,5.10119
-3,6,5.105187
0,5,5.10846
2,5,5.11175
-1,5,5.114976
-5,5,5.118199
-3,5,5.121629
-3,5,5.12485
1,5,5.128063
2,5,5.131406
1,5,5.134746
5,5,5.138207
2,5,5.141466
-1,6,5.145291
0,5,5.148501
1,5,5.151753
-3,6,5.155737
-2,5,5.15897
-4,9,5.164568
-1,5,5.167796
3,5,5.171178
1,5,5.488015
3,5,5.491305
3,5,5.494565
5,5,5.497788
3,5,5.501001
0,5,5.50443
1,5,5.507675
-2,5,5.510899
4,5,5.514151
0,6,5.517966
-2,6,5.522003
-1,5,5.525218
2,5,5.528439
2,5,5.53167
1,6,5.535574
1,6,5.54088
-1,6,5.544706
-4,6,5.548518
2,5,5.551744
-1,5,5.555232
2,5,5.558479
2,5,5.561691
2,5,5.564901
0,5,5.568122
2,5,5.885521
2,5,5.88891
0,5,5.892153
3,5,5.895427
-1,5,5.898703
-1,6,5.902538
3,5,5.905925
0,5,5.909151
-1,5,5.912371
4,5,5.915626
3,5,5.918845
3,5,5.922192
1,5,5.925408
-1,5,5.928631
3,5,5.93184
2,5,5.935125
3,5,5.938695
3,5,5.941955
