#{"t_start": 1660922444.5658202, "env_id": null}
r,l,t
-28,11,0.017379
-7,6,0.023132
-9,6,0.02836
-14,9,0.036295
-11,6,0.041305
-29,12,0.051703
-26,11,0.061312
-18,10,0.070096
-17,10,0.078612
-8,7,0.084858
-47,19,0.101126
-22,10,0.109855
-24,14,0.195279
-14,7,0.201281
-8,6,0.206543
-14,9,0.214186
-26,11,0.223696
-13,6,0.228932
-14,9,0.237009
-25,12,0.247472
-27,11,0.256743
-16,9,0.26464
-14,7,0.270646
-13,7,0.276707
-29,12,0.287064
-22,9,0.294664
-18,9,0.30261
-1,6,0.380819
-8,6,0.38611
-11,6,0.391473
-1,5,0.395925
-21,9,0.403758
-4,6,0.408995
-13,9,0.417034
-11,5,0.42162
-15,8,0.428741
-14,8,0.435532
-9,6,0.440823
-7,6,0.446162
-21,9,0.454006
-8,5,0.458482
-16,9,0.466336
-11,8,0.473314
-23,10,0.481996
-3,6,0.48742
-2,5,0.565554
-23,12,0.575957
-3,5,0.580343
-17,8,0.587481
-21,11,0.597034
-26,12,0.607858
-4,6,0.613475
-7,6,0.619055
-20,10,0.627748
-11,8,0.634872
-14,7,0.641227
-38,16,0.655271
-15,7,0.661261
-7,6,0.666726
-11,7,0.672998
-7,6,0.751632
-2,5,0.75618
-17,10,0.76492
-8,6,0.77024
-7,6,0.77555
-6,6,0.78086
-10,7,0.787124
-9,7,0.793443
-15,8,0.800537
-2,5,0.805143
-17,9,0.812723
-17,8,0.819857
-2,6,0.825185
-4,5,0.829699
-12,8,0.836749
-6,6,0.842061
-14,8,0.849153
-15,10,0.857696
-14,7,0.93705
-4,6,0.942416
-4,6,0.947668
-1,5,0.952116
-1,7,0.958069
-4,7,0.964255
-4,5,0.968755
-11,8,0.975647
-4,5,0.980149
-1,5,0.984748
-16,12,0.995156
-6,7,1.001425
-2,5,1.005946
-6,6,1.011129
-4,5,1.015621
-4,7,1.021871
-9,7,1.028095
-15,8,1.035242
-19,8,1.042274
-16,9,1.12374
-3,6,1.128934
-4,5,1.133496
-5,6,1.138969
-1,5,1.143567
-17,9,1.15135
-2,5,1.155802
-5,6,1.161235
-4,7,1.167491
-1,5,1.171867
-5,5,1.176339
-6,7,1.182646
-5,6,1.188061
-4,6,1.193387
-4,5,1.19782
-2,6,1.203193
-3,6,1.208761
-10,7,1.21519
-1,6,1.220828
-4,6,1.22631
-11,9,1.234246
-4,5,1.312343
-5,6,1.317673
0,5,1.322215
-10,7,1.328201
-5,7,1.334423
-1,6,1.33984
-9,7,1.345815
2,5,1.350371
-1,6,1.355868
-3,6,1.361353
-3,6,1.366713
0,6,1.372014
1,5,1.376641
-8,5,1.381173
-4,6,1.386413
-6,8,1.393297
-15,8,1.400459
-6,7,1.406689
-11,8,1.413769
-5,6,1.419064
-2,7,1.425316
-7,7,1.505309
-2,5,1.509821
1,5,1.514107
-5,7,1.520176
-7,6,1.525594
4,5,1.530019
-12,9,1.537999
-4,6,1.543328
-4,6,1.54866
0,5,1.553239
0,6,1.558492
-1,5,1.56295
-6,6,1.568322
2,5,1.572852
0,6,1.577998
1,5,1.582446
-9,7,1.588808
-7,6,1.594172
-5,6,1.599483
1,5,1.603841
-1,6,1.609122
2,5,1.686997
-8,9,1.695029
3,5,1.699629
0,5,1.704228
-1,5,1.708693
2,5,1.713089
-3,6,1.718472
-1,6,1.723955
-1,5,1.728518
-5,8,1.735654
2,5,1.740287
1,5,1.744703
2,5,1.749125
