#{"t_start": 1660922088.0179267, "env_id": null}
r,l,t
-69,25,0.02953
-24,11,0.03928
-25,11,0.048749
-13,8,0.055943
-23,12,0.124651
-10,7,0.130795
-15,8,0.137778
-14,9,0.145707
-15,7,0.151869
-17,8,0.158899
-9,7,0.165026
-8,6,0.170324
-9,7,0.176363
-33,14,0.245606
-18,9,0.25334
-11,7,0.259514
-20,9,0.267416
-8,7,0.273677
-6,7,0.27989
-16,9,0.287838
-26,13,0.36313
-14,7,0.369303
-37,14,0.381284
-29,13,0.392478
-26,11,0.401998
-27,13,0.476532
-10,6,0.48183
-30,15,0.494693
-7,7,0.500843
-23,13,0.51208
-24,14,0.524321
-10,7,0.593697
-20,9,0.601542
-17,8,0.608633
-9,6,0.613994
-27,13,0.625388
-16,9,0.633437
-12,7,0.639463
-11,7,0.645756
-31,14,0.722156
-26,13,0.733435
-24,11,0.742762
-14,8,0.749593
-17,10,0.758219
-7,8,0.765249
-36,14,0.840978
-27,13,0.852189
-19,11,0.861479
-23,12,0.871789
-8,8,0.878899
-15,10,0.887623
-11,7,0.957063
-42,19,0.973366
-8,6,0.978603
-17,9,0.986405
-32,14,0.998428
-24,13,1.072703
-11,6,1.078025
-22,12,1.088243
-41,18,1.103552
-17,9,1.111402
-3,5,1.115911
-12,8,1.123029
-27,13,1.198796
-15,7,1.20484
-27,14,1.21661
-24,11,1.226025
-41,20,1.24337
-16,10,1.316604
-15,9,1.324695
-21,11,1.335384
-18,9,1.343165
0,5,1.347692
-30,12,1.357965
-14,8,1.364984
-12,7,1.434723
-23,11,1.444515
-11,6,1.449958
-10,5,1.454539
-30,16,1.468653
-13,10,1.47716
-10,7,1.483345
-15,8,1.555473
-19,10,1.564154
-4,7,1.570342
-18,10,1.579156
-13,7,1.585135
-7,7,1.591174
-13,9,1.599257
-12,8,1.606382
-20,10,1.67895
-21,10,1.687757
-2,6,1.69297
-10,8,1.700042
-26,12,1.710751
-25,12,1.721393
-24,11,1.795922
-13,9,1.803704
-16,9,1.81156
-19,9,1.819366
-5,5,1.823814
-17,9,1.831702
-17,9,1.839576
-24,12,1.91477
-14,7,1.921009
-15,9,1.93146
-13,8,1.938626
-6,7,1.944985
-22,13,1.956524
-21,10,1.965134
-9,7,1.971236
-15,8,2.041866
-8,6,2.047253
-15,9,2.055089
-12,9,2.062561
-10,8,2.069633
-1,6,2.075098
-13,8,2.082023
-18,11,2.091651
-11,8,2.163992
-13,8,2.171038
-14,9,2.17884
-31,13,2.190179
-10,7,2.19622
-15,10,2.205039
-19,9,2.212892
-4,6,2.282668
0,5,2.287297
-8,6,2.292694
-9,7,2.29876
-22,11,2.308285
-10,6,2.313748
-32,12,2.324467
-13,9,2.333419
-15,9,2.405133
-31,13,2.416399
-26,10,2.425291
-8,7,2.431509
-20,13,2.442763
-6,7,2.44899
-25,12,2.523689
-5,6,2.530092
-27,13,2.541417
-20,11,2.550808
-17,10,2.559333
-7,6,2.564585
-18,10,2.573251
-15,10,2.646135
-18,10,2.654912
-8,7,2.661333
-3,5,2.665875
-22,12,2.676369
-16,11,2.685694
-9,7,2.691889
-14,7,2.763991
-15,9,2.771994
-9,7,2.778299
-32,16,2.792275
-8,8,2.799254
-16,8,2.806293
-21,10,2.815197
-15,9,2.88699
-19,10,2.895775
-21,11,2.905296
-5,6,2.910678
-14,8,2.917825
-17,11,2.927945
-18,9,2.93665
-12,8,3.007139
-30,12,3.017697
-23,12,3.028349
-18,8,3.035358
-12,8,3.042345
-12,8,3.049488
-23,11,3.058959
-12,9,3.13236
-20,10,3.140956
-4,7,3.147346
-10,8,3.15451
-10,7,3.160909
-4,5,3.165446
-8,7,3.171666
-11,8,3.178454
-15,8,3.249163
-23,11,3.258725
-12,9,3.266571
-4,5,3.271038
-7,6,3.276356
-26,12,3.286709
-19,12,3.29703
-13,9,3.370768
-14,8,3.377972
-3,5,3.382367
-35,14,3.394463
-11,8,3.401311
-6,5,3.405798
-9,7,3.412111
-2,6,3.41747
-14,8,3.488236
-7,8,3.495349
-12,9,3.503374
-15,9,3.511033
-10,7,3.517311
-9,7,3.523598
-5,6,3.530171
-3,6,3.535649
-10,7,3.54181
-8,7,3.611632
-10,7,3.617913
-15,9,3.625814
-6,6,3.631249
-20,10,3.639784
-7,8,3.646865
-9,8,3.653977
-22,12,3.664259
-17,9,3.737935
-12,8,3.744989
-13,9,3.752941
-10,7,3.75913
-8,6,3.764477
-14,8,3.771346
-12,7,3.777569
-12,8,3.784492
-4,5,3.852262
-19,9,3.860179
-11,7,3.866398
-6,7,3.872639
-7,7,3.878833
-5,6,3.884248
-9,7,3.890507
-5,5,3.894774
-4,6,3.899977
-5,6,3.905329
-8,6,3.974084
-25,11,3.983541
-10,7,3.989704
-4,6,3.995033
-21,10,4.003884
-4,5,4.008411
-1,5,4.012849
-25,12,4.023216
-17,10,4.095566
-4,6,4.100935
-17,9,4.108848
-12,7,4.11505
-27,12,4.125412
-5,8,4.132375
-11,7,4.138412
-15,8,4.145374
-10,10,4.217489
-14,9,4.225416
-21,11,4.235012
-15,9,4.242782
-10,6,4.248174
-6,6,4.253445
-9,9,4.261261
-11,9,4.333928
-10,7,4.340259
-6,6,4.345371
-7,7,4.351521
-4,5,4.356044
-21,11,4.365468
-19,10,4.374211
-9,8,4.381172
-9,6,4.386481
-4,7,4.456094
-12,7,4.462373
-9,6,4.467705
-8,6,4.473015
-12,7,4.479167
-10,7,4.485365
-10,7,4.491481
-11,8,4.498475
-8,8,4.505451
-8,7,4.575488
-5,5,4.580542
-9,8,4.587596
-8,8,4.594587
-9,6,4.599991
-2,5,4.604572
-13,9,4.612525
-9,7,4.618753
-13,7,4.624833
-19,10,4.697326
-7,7,4.703531
-17,10,4.712326
-4,6,4.717818
-8,7,4.724098
-17,9,4.732036
-4,6,4.737376
-11,6,4.74263
-2,6,4.747992
-8,7,4.817603
-17,9,4.82547
-11,8,4.832544
-7,7,4.838746
-10,6,4.844089
-9,8,4.851129
-8,7,4.857282
-6,6,4.862552
-5,6,4.868105
-4,7,4.938328
-7,7,4.944589
-2,6,4.950023
-3,5,4.954548
-18,9,4.962393
-9,9,4.9701
-3,5,4.974751
2,5,4.979208
-15,9,4.987135
-6,6,5.056113
-14,8,5.063044
-3,6,5.068211
-18,10,5.077121
-4,5,5.08177
-3,5,5.086309
-3,5,5.090766
-9,6,5.09602
-3,6,5.101392
-13,8,5.108314
-18,10,5.180721
-13,8,5.18778
-13,9,5.195691
-1,5,5.200279
-13,10,5.20895
-8,6,5.214418
-12,9,5.222511
-16,9,5.294089
-7,7,5.300462
-5,6,5.305766
-3,5,5.310205
-12,8,5.317158
-17,10,5.325871
-8,7,5.332037
-10,7,5.338165
-4,5,5.342592
-11,8,5.349567
-8,7,5.419572
-10,8,5.426754
-4,7,5.43291
-11,9,5.44077
-15,10,5.449294
-5,5,5.453806
-1,5,5.458267
-18,9,5.466083
-4,5,5.53681
-9,8,5.543942
-14,10,5.552779
2,5,5.557271
-4,6,5.562476
-6,6,5.567737
-14,8,5.574791
-7,7,5.580953
-1,5,5.585526
-2,6,5.590924
-6,6,5.660363
-7,7,5.666844
-4,6,5.672255
-16,8,5.67935
-10,7,5.685524
-4,5,5.68994
-1,6,5.695556
-11,8,5.702459
-8,7,5.708521
-12,8,5.781289
-26,13,5.792594
-15,11,5.802249
-2,5,5.806831
-9,9,5.814908
-11,6,5.820364
-6,7,5.826703
-13,8,5.833963
-3,6,5.903021
-8,7,5.909169
1,5,5.913625
-4,6,5.918942
-13,10,5.927552
-8,8,5.935948
-4,6,5.941237
-3,6,5.946557
-3,6,5.95197
-6,7,5.958186
1,5,6.026508
-3,6,6.032006
-9,9,6.039676
-3,5,6.044203
-7,7,6.050369
-8,8,6.057409
-6,6,6.062765
-7,7,6.068951
-5,7,6.075094
-6,8,6.148092
-2,5,6.152684
-4,6,6.158058
-3,6,6.163363
1,5,6.167784
-2,5,6.172392
-2,5,6.176996
-2,6,6.182383
-1,6,6.187622
-2,5,6.191996
-5,5,6.19653
-11,8,6.267686
-8,5,6.27215
-8,8,6.279392
-9,9,6.287369
-5,6,6.29278
-14,10,6.301294
-3,8,6.308391
-2,6,6.31374
-2,5,6.318392
-8,7,6.389577
-16,9,6.397359
-3,5,6.401828
-9,8,6.409041
-4,5,6.413576
-6,6,6.418978
-5,6,6.424422
1,5,6.428983
-12,8,6.435786
-2,5,6.440376
-6,6,6.509768
-10,9,6.517478
-5,7,6.52362
-17,8,6.531329
-1,7,6.538002
1,6,6.543234
-6,6,6.548528
-3,5,6.553026
-1,5,6.557585
-2,5,6.562082
-4,6,6.631491
-2,5,6.636051
-5,7,6.642172
2,6,6.647549
0,5,6.652046
-6,5,6.656585
-1,5,6.661058
-6,5,6.665678
-2,6,6.671063
-1,5,6.675536
-8,6,6.680932
-2,5,6.685564
5,5,6.755438
-3,7,6.761588
1,5,6.76613
-3,5,6.770541
2,5,6.774964
-2,5,6.779923
-1,5,6.784645
0,5,6.789205
-11,9,6.796967
-6,6,6.802302
-3,5,6.806877
0,5,6.811431
-6,6,6.880817
-8,7,6.887092
0,5,6.891423
-3,7,6.897626
-2,6,6.903153
-4,6,6.90861
-9,9,6.916664
2,5,6.921284
-2,6,6.926638
-1,6,6.935496
-3,6,7.004504
0,5,7.008993
-6,7,7.015172
-6,7,7.021339
-7,8,7.028381
-4,7,7.034714
-6,5,7.039295
0,5,7.043702
-3,5,7.048175
1,5,7.052715
1,5,7.05728
-1,6,7.126896
-1,5,7.132303
2,5,7.137196
-3,5,7.141671
0,5,7.14614
-6,7,7.152969
-2,6,7.158342
0,5,7.162779
-8,7,7.168962
-2,6,7.174247
-5,6,7.179596
2,5,7.248182
-2,6,7.253409
-6,6,7.258717
-2,5,7.263282
-2,6,7.268614
-5,6,7.274019
-4,7,7.280074
0,5,7.284646
2,5,7.289215
-1,5,7.293736
-4,7,7.300078
1,5,7.373785
-2,6,7.379307
-5,7,7.385492
1,6,7.390652
-2,5,7.394949
-1,5,7.399471
1,5,7.404657
-2,6,7.409937
-5,7,7.416158
0,5,7.420619
0,6,7.425901
1,5,7.494176
0,5,7.498794
-2,6,7.504039
-2,5,7.508568
3,5,7.513034
-1,5,7.517638
-7,6,7.522985
-1,5,7.527449
1,5,7.532929
1,5,7.537805
-1,5,7.542362
2,5,7.546947
-2,5,7.551368
-3,7,7.62155
1,5,7.626023
0,5,7.630513
-1,5,7.634938
-1,5,7.63942
-1,6,7.644769
3,5,7.649317
0,5,7.653797
1,5,7.658242
0,5,7.6627
-1,5,7.667279
-7,8,7.739841
-1,6,7.745116
1,5,7.749608
-4,6,7.75489
3,5,7.759302
-2,6,7.764719
-1,6,7.770059
-1,5,7.774411
1,5,7.778867
-5,6,7.784406
-6,6,7.78966
-2,6,7.794838
1,7,7.864998
0,5,7.869587
0,5,7.874183
3,5,7.878757
2,5,7.883409
-4,8,7.890447
-1,5,7.894866
4,6,7.900253
-3,8,7.907189
-1,5,7.911577
-1,5,7.916138
-4,5,7.985915
-2,5,7.990413
-2,5,7.994855
-2,6,8.000199
1,5,8.004755
2,5,8.009242
0,7,8.015551
0,5,8.020116
2,5,8.024628
-2,5,8.0292
2,5,8.033601
-3,6,8.038878
-2,5,8.107179
-8,7,8.113364
2,5,8.11791
-2,5,8.122366
-2,6,8.127757
3,5,8.133153
-3,6,8.138898
3,6,8.144161
0,5,8.148765
1,6,8.154226
-3,8,8.161131
-1,6,8.230669
1,5,8.235155
-4,7,8.241145
-1,6,8.246401
-2,5,8.250982
2,5,8.25546
-1,5,8.259962
-7,10,8.26866
-1,5,8.273195
1,7,8.279403
2,5,8.349398
-1,5,8.353847
-5,6,8.359176
-3,7,8.365391
-2,7,8.371503
-7,8,8.378554
4,5,8.383111
0,5,8.387499
2,6,8.392794
-1,6,8.398189
2,5,8.402756
2,5,8.471315
3,5,8.475762
0,5,8.480167
1,5,8.484748
-8,6,8.490009
-1,7,8.496169
2,5,8.500716
3,5,8.505188
-2,7,8.51133
4,5,8.515816
-2,6,8.521124
-1,7,8.591991
1,6,8.597531
3,5,8.602079
-1,6,8.607464
1,6,8.612801
-3,5,8.617444
0,6,8.622877
-2,7,8.629221
2,6,8.634872
1,5,8.63932
2,6,8.644648
1,5,8.712835
-1,5,8.717463
0,6,8.72287
2,6,8.728253
-2,6,8.734906
1,5,8.739515
-1,6,8.744744
2,5,8.749168
1,6,8.754556
-1,6,8.759923
-1,5,8.764457
2,5,8.768826
1,5,8.837751
-2,5,8.842295
0,6,8.847838
2,6,8.853207
-8,8,8.860336
4,5,8.86486
3,5,8.869356
-4,7,8.875538
3,5,8.879975
1,8,8.887055
4,5,8.891568
4,5,8.961181
-2,6,8.966616
-1,5,8.971076
0,5,8.975522
4,5,8.980019
-2,6,8.985324
-1,6,8.990555
3,5,8.99497
0,5,8.999454
3,5,9.003895
4,5,9.008322
2,5,9.012858
1,5,9.081474
0,5,9.085993
-4,8,9.093045
3,5,9.09738
-1,6,9.102653
2,7,9.108992
0,6,9.114433
2,6,9.119898
3,5,9.124272
1,7,9.13043
4,5,9.136238
2,5,9.204954
3,6,9.210303
4,5,9.214767
1,6,9.219938
4,5,9.224429
5,5,9.228883
-1,5,9.233317
0,5,9.23778
5,5,9.242204
3,5,9.246665
0,6,9.252094
2,5,9.256497
3,5,9.324706
2,5,9.329223
3,5,9.334885
1,5,9.339578
1,6,9.344872
4,5,9.349541
1,5,9.35398
2,5,9.358478
2,5,9.362953
-1,6,9.368265
3,5,9.372855
4,5,9.377375
1,5,9.445898
4,5,9.450452
3,5,9.454966
2,6,9.460372
0,9,9.46823
3,5,9.472753
4,5,9.477175
1,6,9.482526
1,5,9.48687
-1,6,9.492309
3,5,9.496834
-1,6,9.502076
1,6,9.57284
1,7,9.579172
2,5,9.58363
2,6,9.588904
1,5,9.59337
4,5,9.597883
2,5,9.60244
1,5,9.607048
-1,5,9.611574
2,6,9.61702
2,6,9.622374
-1,6,9.69178
3,6,9.697075
5,5,9.701673
4,5,9.706126
3,5,9.7107
4,5,9.715302
4,5,9.719754
1,5,9.72419
0,6,9.729391
3,5,9.734933
2,6,9.740551
1,7,9.746673
2,5,9.81566
1,5,9.820106
-4,10,9.828974
4,5,9.83369
1,5,9.838218
0,5,9.842641
1,6,9.847835
3,5,9.852472
1,5,9.856966
4,5,9.861528
3,6,9.866965
0,6,9.93715
0,6,9.942596
2,5,9.947188
4,5,9.951673
1,6,9.956944
3,5,9.961404
4,5,9.965954
1,5,9.9704
1,6,9.975696
-2,8,9.982766
2,7,9.988943
4,5,10.05728
1,6,10.062592
3,5,10.067148
2,5,10.071613
2,5,10.076132
4,5,10.080619
2,5,10.085174
3,6,10.090542
2,5,10.094995
1,5,10.099445
1,6,10.104795
2,5,10.109326
2,7,10.181269
1,5,10.18575
5,5,10.19015
5,5,10.19467
