#{"t_start": 1660922195.0654223, "env_id": null}
r,l,t
-28,11,0.021941
-7,6,0.027294
-9,6,0.032619
-14,9,0.040546
-11,6,0.045824
-30,12,0.056056
-26,11,0.065516
-6,6,0.147549
-31,15,0.16042
-19,10,0.169182
-27,13,0.180418
-10,7,0.18667
-14,7,0.192985
-21,12,0.281176
-34,14,0.293375
-14,8,0.300443
-14,8,0.307438
-8,7,0.313625
-10,6,0.31899
-12,8,0.326153
-67,26,0.425993
-22,11,0.435335
-22,10,0.443922
-14,10,0.452873
-57,21,0.54829
-13,7,0.554674
-15,8,0.56166
-16,11,0.571173
-22,9,0.578941
-20,11,0.58842
-11,7,0.59468
-24,13,0.682535
-20,12,0.693072
-26,12,0.703336
-29,12,0.713774
-16,8,0.720721
-10,7,0.726779
-16,10,0.812006
-22,11,0.821533
-42,17,0.835943
-13,8,0.842893
-14,8,0.849896
