#{"t_start": 1660922059.5539584, "env_id": null}
r,l,t
-31,14,0.021875
-10,6,0.028807
-14,9,0.036701
-9,6,0.040855
-3,5,0.044384
-27,11,0.051852
-18,8,0.057294
-14,8,0.062732
-16,11,0.070245
-31,13,0.078849
-15,9,0.085109
-18,11,0.092454
-30,12,0.100625
-16,8,0.106094
-10,7,0.110864
-19,10,0.117727
-19,10,0.124454
2,5,0.127972
-21,11,0.135497
-13,8,0.140921
-9,6,0.145072
-25,12,0.153245
-21,12,0.161253
-13,9,0.167681
-8,6,0.171808
-48,19,0.184453
-104,34,0.250467
-12,8,0.255904
-12,7,0.260693
-19,8,0.266306
-14,8,0.271731
-10,8,0.27713
-15,8,0.282731
-25,12,0.290733
-10,7,0.29551
-12,8,0.301099
-29,14,0.3104
-82,27,0.328109
-19,9,0.334312
-24,11,0.341639
-19,9,0.347929
-5,6,0.352052
-27,11,0.359362
-30,15,0.36958
-109,33,0.391174
-86,29,0.484782
-22,10,0.491551
-11,7,0.496346
-9,5,0.50001
-16,8,0.505471
-15,8,0.510888
-22,10,0.51777
-32,12,0.525783
-31,12,0.533922
-39,14,0.543207
-41,16,0.553892
-4,5,0.557383
-19,8,0.562812
-65,21,0.576865
-17,9,0.583105
-6,6,0.58728
-25,12,0.595249
-19,10,0.602485
-24,11,0.609866
-15,9,0.616153
-18,8,0.621573
-34,14,0.630892
-21,10,0.637669
-12,7,0.642478
-14,8,0.648011
-24,10,0.65474
-9,5,0.723654
-1,5,0.727397
-12,7,0.732359
-25,12,0.740379
-5,5,0.743872
-16,9,0.750107
-12,8,0.755535
-6,6,0.759679
-24,9,0.766073
-11,7,0.770905
-13,8,0.776316
-29,12,0.784487
-31,12,0.792474
-15,8,0.797987
-14,8,0.803482
-3,5,0.806973
-7,5,0.810439
-13,8,0.816021
-7,6,0.820152
-14,7,0.824914
-10,8,0.830325
-31,13,0.839125
-13,7,0.843901
-14,9,0.850113
-5,5,0.853604
-23,9,0.859668
-16,8,0.865308
-6,6,0.869431
-8,7,0.874194
-14,9,0.880414
-11,7,0.88536
-19,10,0.892059
-21,11,0.964324
-24,11,0.972052
-14,8,0.977504
-29,11,0.985034
-12,7,0.989808
-5,5,0.993299
-18,9,0.999659
-11,7,1.004455
-5,6,1.008581
-2,5,1.012078
-7,5,1.015738
-16,7,1.020517
-2,5,1.024019
-21,9,1.030083
-6,5,1.033748
