#{"t_start": 1660922504.5828793, "env_id": null}
r,l,t
-31,14,0.013755
-10,6,0.017959
-14,9,0.024236
-9,6,0.028699
-3,5,0.032405
-27,11,0.039758
-18,8,0.045431
-14,8,0.050884
-16,11,0.058208
-31,13,0.06701
-16,9,0.073078
-17,11,0.080697
-30,12,0.088709
-16,8,0.094364
-10,7,0.099139
-19,10,0.105848
-19,10,0.112807
1,5,0.116344
-20,11,0.123702
-13,8,0.129314
-9,6,0.133462
-24,12,0.141465
-21,12,0.149678
-13,9,0.155741
-8,6,0.160062
-49,19,0.172589
-65,25,0.189145
-26,10,0.196049
-14,7,0.200834
-10,7,0.205407
-41,15,0.214746
-30,12,0.222127
-18,9,0.227967
-29,12,0.235333
-11,8,0.240316
-8,7,0.244881
-23,12,0.252266
-13,9,0.257852
-40,15,0.267154
-14,7,0.271558
-26,11,0.278538
-23,9,0.284127
-13,7,0.288538
-32,12,0.296119
-21,9,0.301776
-16,10,0.307961
-23,10,0.314328
-28,13,0.32226
-22,11,0.329117
-23,10,0.33529
-22,10,0.341455
-17,9,0.34715
-13,7,0.351563
-25,10,0.357734
-12,7,0.362214
-18,10,0.368412
-9,6,0.372232
-9,6,0.376104
-21,10,0.382363
-13,8,0.38735
-17,9,0.393039
-3,7,0.397512
-12,6,0.401306
-16,10,0.407476
-4,5,0.410865
-19,9,0.416464
-5,6,0.420272
-37,15,0.429512
-19,10,0.435698
-10,6,0.439512
-14,9,0.445197
-45,15,0.454379
-15,8,0.459523
-22,10,0.465734
-10,7,0.470145
-10,8,0.475127
-29,12,0.482751
-11,6,0.486571
-14,10,0.492819
-31,13,0.500903
-11,8,0.505894
-9,6,0.509765
-12,9,0.515439
-22,10,0.521619
-14,8,0.5267
-39,17,0.537033
-27,11,0.543943
-14,7,0.548366
-14,8,0.553371
-31,15,0.562596
-20,10,0.568774
-7,6,0.572592
-16,9,0.57827
-19,9,0.583857
-12,8,0.588824
-10,8,0.59397
-12,7,0.598452
-34,14,0.607089
-32,13,0.615502
-23,11,0.622267
-24,10,0.628575
-39,17,0.638897
-16,10,0.645207
-9,6,0.649
-14,8,0.65403
-14,8,0.65901
-27,15,0.750489
-10,7,0.755391
-19,10,0.762305
-7,6,0.76657
-39,16,0.777338
-4,7,0.782121
-16,8,0.787536
-47,17,0.799066
-22,11,0.80645
-8,8,0.812127
-2,5,0.81566
-10,7,0.820449
-16,9,0.826662
-17,8,0.832179
-25,12,0.840182
-13,8,0.845839
-18,10,0.852591
-37,15,0.86266
-20,10,0.869387
-12,7,0.874201
-17,9,0.880553
-9,7,0.885329
-16,10,0.892059
-28,13,0.901349
-21,8,0.906794
-10,8,0.912424
-16,8,0.917888
-34,15,0.928022
-31,15,0.937999
-11,6,0.942009
-31,14,0.950737
-27,13,0.958797
-36,15,0.968467
-31,12,0.975873
-14,8,0.981063
-9,6,0.984879
-15,9,0.990498
-11,8,0.995673
-23,13,1.003739
-4,7,1.008146
-23,13,1.016288
-23,12,1.023649
-19,10,1.029958
-7,6,1.034182
-20,11,1.040962
-19,10,1.047394
-12,7,1.051832
-5,6,1.055664
-34,13,1.063837
-13,7,1.068286
-32,14,1.07702
-14,10,1.083323
-20,10,1.089482
-19,10,1.095826
-4,5,1.099115
-27,12,1.106478
-35,17,1.116957
-39,15,1.126108
-11,6,1.130058
-26,12,1.137429
