#{"t_start": 1660922069.7231863, "env_id": null}
r,l,t
-18,11,0.018361
-22,10,0.027827
-20,10,0.036444
-35,14,0.048542
-18,9,0.05717
-17,9,0.065296
-17,8,0.072127
-25,14,0.084151
-25,12,0.094537
-27,14,0.106389
-15,8,0.113554
-12,7,0.1198
-12,8,0.12684
-12,7,0.132907
-29,11,0.142436
-10,6,0.147887
-33,14,0.160314
-13,8,0.167411
-23,11,0.177081
-17,10,0.18567
-17,8,0.192674
-9,8,0.199729
-6,6,0.204859
-49,19,0.220929
-4,5,0.225365
-20,10,0.234079
-12,7,0.240317
-23,12,0.250785
-31,12,0.261264
-34,12,0.271767
-15,9,0.279456
-35,13,0.290833
-13,9,0.298736
-21,10,0.307157
-40,17,0.321704
-20,10,0.330492
-15,9,0.338678
-5,5,0.343257
-13,7,0.349451
-17,7,0.355688
-16,9,0.363714
-19,9,0.371667
-9,7,0.377756
-20,9,0.385614
-32,13,0.397074
-37,14,0.409473
-13,9,0.417267
-12,10,0.42599
-26,12,0.436559
-41,16,0.450099
-19,10,0.57839
-16,11,0.587768
-5,6,0.593158
-2,5,0.597682
-15,8,0.604523
-22,11,0.613936
-7,8,0.620958
-21,9,0.628704
-8,7,0.635003
-8,8,0.642024
-11,7,0.648296
-16,9,0.656444
-12,8,0.664042
-1,5,0.668658
-16,8,0.675558
-4,6,0.681057
-5,6,0.686412
-4,5,0.690719
-23,13,0.701953
-11,7,0.708064
-17,9,0.716007
-10,8,0.722958
-4,6,0.728303
-14,9,0.736185
-12,8,0.743355
-37,16,0.756963
-14,11,0.766576
-2,5,0.7709
-4,5,0.77531
-36,14,0.787672
-27,12,0.79834
-15,10,0.806899
-3,6,0.812267
-6,6,0.817667
-22,11,0.827251
-31,13,0.838691
-19,10,0.847361
-39,15,0.860362
-15,8,0.867334
-6,6,0.872529
-10,10,0.881513
-20,10,0.890393
-17,9,0.898271
-19,10,0.907195
-17,11,0.916604
-18,9,0.924527
-5,5,0.928999
-8,8,0.935915
-13,8,0.943089
-4,6,0.948402
-14,7,0.954507
-16,9,0.962445
-17,10,0.971387
-20,9,0.979453
-12,8,0.986576
-4,5,0.991156
0,5,0.995779
-18,10,1.004333
-12,8,1.011463
-12,8,1.018576
-29,16,1.221603
-12,11,1.230963
-5,7,1.237151
-28,16,1.250825
-38,18,1.26626
-17,12,1.276598
-17,12,1.287164
-31,15,1.299938
-4,6,1.305354
-3,6,1.310815
-18,13,1.32186
-67,27,1.34492
-5,8,1.351775
-20,14,1.363848
-16,14,1.376018
-24,14,1.387771
-5,6,1.393083
2,6,1.398418
-13,10,1.407115
-26,15,1.420162
-13,12,1.430703
-10,10,1.439214
-12,9,1.447022
-19,13,1.457978
-20,14,1.469977
-41,18,1.485329
-20,13,1.496548
-20,16,1.510214
-21,11,1.519803
-40,19,1.535949
-1,5,1.540451
-60,27,1.563303
-15,9,1.571079
-35,18,1.586489
-6,6,1.591861
-8,9,1.599758
-1,6,1.605035
-9,9,1.613038
-49,21,1.630708
-20,11,1.640143
-16,12,1.650571
-47,23,1.874243
-12,9,1.882045
2,5,1.886486
-11,9,1.894219
-27,14,1.906182
-8,7,1.912213
-7,7,1.918318
-9,8,1.925264
-15,9,1.933072
-4,6,1.938374
-4,5,1.942879
-2,6,1.948149
-4,5,1.952535
-2,5,1.957027
1,6,1.962399
-14,10,1.97129
-9,8,1.978453
-8,9,1.986387
-26,13,1.99775
1,5,2.002171
-1,5,2.006521
-2,6,2.01196
-4,7,2.018127
-12,8,2.024989
-12,10,2.03363
-4,7,2.039658
-9,9,2.047589
-3,6,2.053007
-16,11,2.062522
-7,6,2.067798
-23,14,2.079873
-6,7,2.086065
-7,8,2.092893
-2,6,2.098231
-8,8,2.105399
-12,8,2.11254
-32,15,2.125232
-4,6,2.130674
-8,8,2.137575
-48,22,2.156347
-12,9,2.164188
-7,7,2.170288
-2,6,2.175591
-7,8,2.182797
-14,10,2.191562
-1,5,2.196107
-6,7,2.202216
-7,7,2.208307
-2,5,2.212788
-62,27,2.235821
-6,5,2.240098
-18,11,2.249697
-1,5,2.25409
-3,6,2.25929
-9,9,2.267393
-19,10,2.276091
-9,8,2.283157
-8,8,2.290114
-7,7,2.29625
-16,11,2.305745
-11,9,2.526842
-2,6,2.532161
-9,7,2.538412
-6,8,2.545554
-4,7,2.551783
-4,5,2.556245
-3,5,2.560674
-5,5,2.565155
-3,6,2.57043
-7,8,2.577417
-7,8,2.584324
-6,8,2.591391
-4,7,2.597645
-15,10,2.606461
-18,12,2.616594
-14,9,2.624239
-7,7,2.630434
-9,8,2.637395
-3,6,2.642734
-2,7,2.648888
-2,5,2.653406
-12,10,2.662288
-1,6,2.667723
-11,8,2.674831
-2,5,2.679399
-29,15,2.691997
-6,7,2.698241
1,5,2.702759
-10,8,2.709721
-8,8,2.716757
-3,6,2.722072
2,5,2.726496
-5,7,2.732701
-21,11,2.742318
-10,11,2.751716
-25,12,2.761994
-1,6,2.767368
0,5,2.771868
4,5,2.776303
3,5,2.780785
-4,6,2.78611
-2,6,2.791442
-7,8,2.798569
-2,7,2.804661
-6,7,2.81081
-4,6,2.816238
-8,8,2.823042
-23,10,2.831753
-1,5,2.836213
-4,6,2.841552
-17,10,2.850341
-8,8,2.857212
-8,7,2.863277
1,5,2.867762
-1,5,2.872254
-5,5,2.876761
0,5,2.881278
-8,9,2.88898
-32,14,2.90097
-1,6,2.906324
-5,7,2.912562
-21,11,2.922287
0,5,2.926742
-6,7,2.932781
2,5,2.937268
-1,6,2.942595
-5,7,2.948761
1,5,2.953233
-27,14,2.965271
-23,13,3.182344
-2,5,3.186831
-3,6,3.192249
-6,7,3.198454
1,5,3.20293
0,5,3.207382
-1,5,3.211788
1,5,3.216368
-2,6,3.221881
-2,6,3.227221
-3,7,3.233322
-3,6,3.238677
1,5,3.243208
-3,5,3.247783
-3,5,3.252177
-5,6,3.257321
-2,6,3.262778
0,5,3.267354
0,5,3.271839
1,5,3.276316
-1,5,3.280889
-12,9,3.288829
-1,5,3.293186
1,5,3.297706
-2,5,3.302177
-1,5,3.306664
1,5,3.311137
-17,11,3.320531
-6,8,3.327523
0,5,3.332093
1,5,3.336651
-8,7,3.34262
-5,7,3.348702
-3,6,3.354107
1,6,3.359538
-10,8,3.366771
-18,10,3.375323
-3,6,3.38063
-3,7,3.386966
