#{"t_start": 1660922315.8349454, "env_id": null}
r,l,t
-31,14,0.01384
-10,6,0.018203
-14,9,0.024782
-26,11,0.11739
-14,8,0.122838
-19,9,0.12891
-22,11,0.220954
-14,9,0.227043
-15,10,0.234013
-35,14,0.327631
-10,6,0.331833
-16,9,0.337971
-17,11,0.345329
-23,10,0.437618
-36,14,0.446891
-16,10,0.537976
-5,6,0.542167
-51,21,0.556045
-10,8,0.646011
-6,6,0.650351
-10,7,0.655111
-10,6,0.659242
-32,12,0.751475
-30,13,0.760149
-37,14,0.769524
-5,5,0.857584
-24,11,0.864938
-23,10,0.871777
-23,9,0.963102
-24,10,0.970252
-29,14,0.979555
-22,12,1.072461
-19,11,1.079867
-6,6,1.084151
-20,10,1.090866
-19,8,1.18068
-34,17,1.19205
-14,8,1.282562
-23,11,1.290045
-11,9,1.29611
-14,8,1.301685
-21,10,1.394279
-17,7,1.3991
-21,13,1.407901
-25,12,1.505878
-29,14,1.515196
-17,10,1.522067
-13,9,1.619988
-3,5,1.623513
-12,9,1.629552
-8,6,1.633928
-11,7,1.729907
-18,10,1.73682
-13,7,1.741615
-27,14,1.844778
-28,12,1.853627
-8,5,1.857116
-7,7,1.861914
-33,15,1.963314
-18,8,1.96891
-10,7,1.973702
-29,13,2.073724
-11,7,2.078538
-12,6,2.082676
-10,7,2.087559
-41,17,2.190511
-22,13,2.199169
-14,8,2.204799
-7,6,2.300237
-8,6,2.304499
-11,7,2.309277
-3,5,2.312773
-16,7,2.317762
-10,5,2.41224
-21,8,2.417903
-20,10,2.424604
-24,10,2.431301
-36,16,2.533204
-25,9,2.539493
-26,12,2.640387
-10,6,2.644576
-13,7,2.649376
-10,7,2.654402
-25,12,2.753844
-6,5,2.75736
-32,12,2.765768
-22,8,2.7715
-10,6,2.866716
-3,5,2.870425
-23,9,2.876466
-14,7,2.881232
-4,5,2.884875
-24,10,2.982473
-22,12,2.990654
-5,5,2.994151
-18,9,3.091526
-24,11,3.098943
-15,10,3.105808
-19,8,3.111229
-5,5,3.205579
-7,5,3.209101
-18,9,3.21513
-13,7,3.220005
-6,5,3.22351
-19,8,3.319899
-6,5,3.323438
-11,6,3.327606
-3,5,3.331097
-13,6,3.335359
-10,7,3.431843
-28,12,3.440088
-8,6,3.444234
-23,10,3.450935
-13,7,3.546881
-8,5,3.550398
-18,10,3.557279
-24,10,3.563966
-10,6,3.659256
-13,8,3.664705
-12,6,3.669036
-13,8,3.674505
-16,8,3.771226
-15,7,3.776043
-19,8,3.781449
-7,6,3.785748
-7,6,3.78989
-2,5,3.884364
-5,6,3.888793
-16,8,3.894239
-7,6,3.898434
-11,5,3.90207
-13,7,4.000787
-8,7,4.005751
-10,6,4.009906
-16,9,4.015952
-13,8,4.021482
-12,8,4.1183
-13,6,4.122584
