#{"t_start": 1660922936.7113464, "env_id": null}
r,l,t
-70,25,0.030411
-23,11,0.040318
-25,11,0.049785
-13,8,0.056762
-18,11,0.066281
-11,6,0.071674
-13,8,0.078784
-42,18,0.094506
-21,10,0.103102
-23,12,0.113524
-11,9,0.121643
-22,11,0.130968
-18,9,0.138846
-34,13,0.149656
-28,12,0.160097
-6,6,0.165608
-16,10,0.174327
-16,8,0.181544
-11,8,0.188338
-27,14,0.200328
-3,5,0.204803
-32,13,0.216057
-29,13,0.227246
-20,9,0.235234
-12,7,0.241467
-19,11,0.250991
-22,11,0.2605
-18,10,0.269339
-20,11,0.278637
-13,8,0.285662
-21,10,0.294456
-29,12,0.304845
-4,5,0.309525
-10,7,0.315811
-31,13,0.327168
-15,7,0.333089
-15,8,0.340098
-13,7,0.346291
-14,9,0.354304
-34,16,0.368255
-19,10,0.377033
-14,8,0.384099
-13,9,0.392085
-29,12,0.402401
-29,12,0.412598
-9,7,0.41875
-15,9,0.426614
-45,19,0.442796
-11,7,0.448794
-13,8,0.455896
-13,7,0.462316
-15,8,0.469383
-6,8,0.47615
-22,11,0.485884
-27,13,0.496916
-11,6,0.502296
-26,12,0.512703
-25,11,0.52221
-10,6,0.527568
-17,10,0.536344
-21,10,0.545113
-49,20,0.562203
-27,12,0.572504
-53,23,0.592108
-25,12,0.602653
-24,11,0.612312
-28,13,0.62328
-16,8,0.630397
-15,8,0.637574
-15,9,0.645435
-28,11,0.654975
-18,11,0.664538
-21,10,0.67314
-41,16,0.686984
-20,12,0.697443
-17,8,0.704484
-7,7,0.711484
-23,10,0.720606
-22,9,0.728618
-23,10,0.737489
-44,19,0.75364
-18,11,0.763182
-18,10,0.771697
-11,7,0.777854
-24,9,0.785852
-15,8,0.792933
-11,9,0.800728
-24,11,0.810411
-7,7,0.816566
-25,13,0.827764
-36,16,0.841621
-6,6,0.846842
-14,8,0.853922
-13,7,0.859965
-19,10,0.868452
-25,10,0.87729
-16,7,0.883652
-28,11,0.893354
-30,14,2.610928
-17,8,2.617797
-14,9,2.625648
-37,15,2.638627
-4,5,2.64322
-18,9,2.651139
-14,9,2.658995
-20,10,2.667715
-7,8,2.67473
-31,12,2.685126
-37,15,2.697836
-4,5,2.702335
-34,14,2.7143
-23,10,2.723154
-21,11,2.732661
-12,8,2.739696
-43,17,2.754439
-8,6,2.759824
-10,7,2.766053
-20,10,2.774658
-30,12,2.785275
-13,7,2.791558
-13,7,2.797608
-14,7,2.803777
-12,8,2.810823
-35,17,2.82554
-15,9,2.833247
-12,8,2.840376
-22,11,2.849986
-23,12,2.86034
-5,5,2.86476
-6,5,2.869215
-7,7,2.87544
-34,13,2.886824
-25,11,2.89661
-17,10,2.905339
-15,8,2.912367
-10,8,2.919564
-18,10,2.928451
-19,9,2.936385
-17,8,2.943288
-6,6,2.948658
-17,9,2.956667
-5,6,2.962061
-16,7,2.968197
-38,15,2.981199
-17,10,2.990091
-10,8,2.996973
-15,7,3.003097
-14,8,3.010139
-27,13,3.021454
-17,10,3.030122
-19,10,3.038787
-30,11,3.048265
-23,12,3.058728
-24,11,3.068568
-7,7,3.074696
-32,15,3.08777
-13,8,3.094761
-10,8,3.101881
-18,8,3.108978
-13,7,3.114969
-5,6,3.120603
-35,14,3.132927
-28,12,3.143375
-16,8,3.150526
-19,8,3.157777
-11,6,3.163212
-19,9,3.171078
-37,15,3.183722
-12,7,3.18999
-24,11,3.199436
-21,11,3.208873
-17,9,3.216805
-21,11,3.226421
-11,7,3.232619
-12,7,3.23892
-6,5,3.243465
-5,5,3.247757
-24,11,3.257262
-41,17,3.27159
-25,13,3.282785
-7,6,3.288067
-14,8,3.295037
-12,7,3.301244
-25,11,3.310908
-16,8,3.318205
-19,9,3.326084
-14,8,3.333014
-13,7,3.339197
-13,8,3.346186
-15,9,3.35412
-12,8,3.361278
-6,6,3.366796
-12,8,3.373946
-7,6,3.379298
-13,7,3.385324
-14,8,3.392357
-31,16,3.406199
-8,8,3.413381
-23,11,3.422726
-11,6,3.427978
-23,9,3.435708
-10,6,3.441068
-33,14,3.453075
-11,8,3.460063
-20,9,3.467882
-33,14,3.479934
-8,6,3.485302
-20,9,3.492941
-13,7,3.498974
