#{"t_start": 1660921785.7315683, "env_id": null}
r,l,t
-11,7,0.008698
-15,7,0.032242
-19,10,0.057899
-18,10,0.101737
-11,7,0.125105
-25,11,0.151003
-22,11,0.176934
-8,6,0.199713
-5,6,0.220681
-20,8,0.242569
-10,6,0.263474
-27,10,0.286687
-8,5,0.289868
-17,8,0.311745
-19,8,0.333802
-19,8,0.355744
-40,14,0.398503
-42,13,0.440957
-20,9,0.463769
-25,10,0.486901
-19,9,0.50951
-21,9,0.532084
-12,7,0.553502
-17,8,0.575561
-39,12,0.616804
-21,9,0.639356
-19,10,0.662482
-20,9,0.686052
-18,9,0.708726
-21,10,0.748756
-7,6,0.752638
-19,8,0.775172
-22,10,0.815566
-18,10,0.838683
-4,5,0.858914
-8,6,0.86272
-4,5,0.883187
-10,6,0.904018
-13,8,0.925975
-10,7,0.94771
-10,6,0.951495
-41,15,0.9951
-23,10,1.01868
-22,10,1.05977
-23,10,1.083613
-16,9,1.106735
-30,11,1.130913
-5,5,1.152034
-24,11,1.176207
-15,8,1.198202
-19,8,1.220159
-42,16,1.263828
-8,6,1.285841
-7,5,1.306273
-12,8,1.328254
-19,9,1.350875
-13,7,1.372229
-19,8,1.394252
-80,27,1.461499
-7,6,1.482961
-11,7,1.504413
-13,6,1.525343
-21,8,1.547448
-27,9,1.569955
-16,7,1.591634
-11,5,1.594947
-11,6,1.616182
-20,7,1.638013
-27,9,1.661079
-10,5,1.681684
-24,9,1.704302
-9,6,1.708213
-7,6,1.729158
-11,6,1.750481
-13,7,1.771891
-5,5,1.775099
-7,6,1.7959
-25,10,1.819208
-9,6,1.840092
-22,9,1.863344
-15,8,1.885287
-32,11,1.926165
-7,6,1.929937
-8,6,1.95134
-15,7,1.973049
-14,7,1.99484
0,5,2.015464
-6,5,2.018741
-8,6,2.039978
-12,7,2.061776
-10,6,2.082957
-22,8,2.104987
-7,6,2.108768
-12,6,2.129677
-9,6,2.150689
-9,6,2.171545
-16,7,2.176116
-12,6,2.198063
-14,7,2.219531
-6,5,2.239835
-4,5,2.243073
-5,5,2.26326
-6,5,2.283376
-12,6,2.287141
-18,7,2.308646
-9,6,2.329438
-12,6,2.350255
-4,5,2.353526
-10,6,2.374523
-10,7,2.395992
-15,7,2.41795
-9,6,2.438694
-17,7,2.443123
-8,6,2.463811
-2,5,2.484156
-5,5,2.487335
-10,6,2.508218
-6,5,2.528476
-3,5,2.531846
-12,7,2.553216
-8,6,2.574753
-4,5,2.595023
-5,5,2.59832
-8,6,2.619121
-6,6,2.639949
-2,5,2.643195
-9,6,2.664062
-2,5,2.684315
-3,5,2.687529
-8,6,2.70851
-11,6,2.729439
-11,7,2.750721
-3,5,2.753891
-13,7,2.776033
-4,5,2.796289
-7,5,2.816532
-9,6,2.820302
-18,8,2.842911
-13,7,2.864304
-5,5,2.884529
-5,5,2.887874
-16,7,2.909309
-15,7,2.930717
-4,5,2.95124
-5,5,2.954423
-7,5,2.974694
-17,7,2.996266
-13,6,3.017263
-5,5,3.020453
-15,6,3.041207
-17,7,3.062653
-10,5,3.083533
-9,5,3.086737
-3,5,3.107024
-7,5,3.110247
-11,6,3.131158
-9,5,3.151369
-7,5,3.154553
-12,6,3.175433
-6,5,3.19599
-6,5,3.199182
-12,6,3.220083
-2,5,3.24032
-7,5,3.24359
-7,5,3.26429
-4,5,3.284528
-7,5,3.287712
-5,5,3.308116
-17,7,3.329549
-8,6,3.350389
-8,6,3.354316
-9,6,3.375333
-18,8,3.397373
-3,5,3.41784
-5,5,3.421151
-5,5,3.441429
-8,6,3.462389
-3,5,3.46558
-8,6,3.48665
-8,6,3.507818
-29,10,3.531242
-3,5,3.552352
-10,6,3.556109
-5,5,3.576656
-8,6,3.59786
-24,10,3.621675
-13,7,3.643455
-6,5,3.664217
-3,5,3.667417
-7,5,3.68818
-4,5,3.691397
-10,6,3.712816
-11,6,3.734105
-9,6,3.755541
-6,6,3.759312
-11,7,3.781492
-3,5,3.802282
-4,5,3.823036
-6,5,3.826509
-6,5,3.847259
-64,18,3.893292
-4,5,3.914638
-11,6,3.918411
-5,5,3.939218
-6,5,3.960599
-7,5,3.963782
-5,5,3.984521
-7,5,4.005538
-13,6,4.009311
-13,6,4.030602
-10,6,4.052182
-3,5,4.055372
-7,5,4.076006
-217,48,4.212224
-14,7,4.234206
-5,5,4.254995
-8,5,4.258219
-6,5,4.279007
-8,6,4.30035
-9,6,4.304196
-6,6,4.325543
-10,6,4.34699
-6,6,4.368792
-11,6,4.372573
-3,5,4.393387
-3,5,4.414309
-6,6,4.418101
-16,7,4.441176
-16,8,4.463812
-15,7,4.485671
-6,6,4.507205
-13,7,4.529057
-12,7,4.550975
-5,5,4.554324
-11,6,4.575583
-4,5,4.596767
-9,5,4.600001
-7,5,4.620942
-2,5,4.624149
-11,6,4.645437
-9,5,4.666399
-16,7,4.688511
-12,6,4.692297
-4,5,4.713126
-11,6,4.734573
-6,5,4.737794
-4,5,4.758526
-16,7,4.780584
-6,5,4.801237
-8,5,4.804547
-6,5,4.825246
-11,6,4.84664
-6,5,4.849867
-8,6,4.871749
-3,5,4.89272
-10,6,4.896552
-11,6,4.917957
-9,6,4.939247
-7,5,4.942897
-9,6,4.964454
-14,7,4.986385
-14,7,5.008515
-10,6,5.029826
-5,5,5.033006
-11,7,5.055075
-5,5,5.075711
-8,5,5.078952
-8,6,5.100453
-17,8,5.12319
-20,9,5.146163
-14,7,5.168179
-8,5,5.188952
-8,6,5.210294
-15,8,5.232874
0,5,5.236074
-6,6,5.257375
0,5,5.278124
-135,32,5.378363
-14,7,5.382831
-8,6,5.404155
-34,11,5.446439
-6,5,5.44964
-2,5,5.470372
-12,6,5.491777
-14,6,5.49557
-5,5,5.516485
-7,5,5.537239
-14,7,5.541729
-6,5,5.562406
-18,7,5.584292
-17,7,5.606315
-3,5,5.609502
-5,5,5.630149
-9,6,5.651442
-9,5,5.654786
-9,6,5.676074
-14,6,5.697406
-5,5,5.718479
-7,5,5.721733
-6,5,5.742552
-10,6,5.763829
-5,5,5.767144
-7,6,5.788412
-5,5,5.809148
-10,6,5.812911
-17,7,5.834995
-8,5,5.855696
-7,5,5.858879
-13,6,5.880332
-12,6,5.902223
-12,6,5.923536
-13,6,5.927298
-19,8,5.950293
-7,5,5.97105
-4,5,5.992584
-4,5,5.995807
-11,6,6.017333
-7,5,6.038204
-9,6,6.042077
-10,6,6.06334
-6,5,6.083971
-6,5,6.087159
-16,7,6.109115
-8,5,6.129745
-10,6,6.151131
-21,8,6.173693
-3,5,6.176958
-6,5,6.197623
-4,5,6.218336
-10,6,6.222195
-7,5,6.242803
-4,5,6.263486
-5,5,6.266714
-5,5,6.287452
-10,6,6.308748
-4,5,6.311953
-4,5,6.332612
-5,5,6.335865
-2,5,6.356766
-11,6,6.378067
-3,5,6.381256
-10,6,6.403119
0,5,6.423996
-5,5,6.427204
-7,6,6.448493
-1,5,6.469192
-3,5,6.472365
-14,8,6.49474
-9,7,6.516788
-6,6,6.538148
1,5,6.558846
-15,9,6.582158
-8,6,6.603352
-6,6,6.607287
-14,8,6.629723
-4,6,6.650959
-2,5,6.67163
0,5,6.674874
-6,6,6.697325
-7,6,6.718706
-1,5,6.721885
1,5,6.742592
-8,7,6.764431
-2,6,6.785841
-6,6,6.789755
-4,6,6.811084
-6,6,6.832282
-3,6,6.855064
-6,6,6.859457
-1,5,6.88112
0,5,6.903054
-2,5,6.906388
-4,6,6.928083
-7,6,6.949853
-6,6,6.971595
0,5,6.974887
-3,5,6.996067
-6,6,7.018904
0,5,7.022203
0,5,7.043311
0,5,7.046581
-3,6,7.06831
-9,7,7.090622
-2,5,7.112055
-3,5,7.115351
-4,6,7.137127
-4,6,7.158849
-5,6,7.180629
-8,6,7.184556
-6,6,7.207534
-12,8,7.230443
-5,6,7.25206
-4,6,7.27372
-7,6,7.277602
-2,5,7.298654
-1,5,7.319776
-4,5,7.32306
-3,5,7.344184
-1,5,7.347452
-2,5,7.368561
-2,5,7.389401
-7,6,7.393203
-7,7,7.415831
-5,6,7.437211
-5,6,7.458449
-1,5,7.461632
-7,6,7.482983
-10,7,7.505504
-5,6,7.527218
-7,6,7.548794
-4,6,7.552667
-12,7,7.575484
-2,5,7.596281
-6,6,7.617721
-7,6,7.621514
-7,6,7.642799
-8,6,7.664058
-6,5,7.667297
-1,5,7.6882
-2,5,7.70921
-8,6,7.713089
-7,7,7.736505
-16,8,7.759346
0,5,7.780483
1,5,7.801564
0,5,7.804828
-6,6,7.826629
-7,6,7.848409
