#{"t_start": 1660922550.899766, "env_id": null}
r,l,t
-24,11,0.011865
-36,15,0.022399
-7,6,0.026567
-25,13,0.035415
-22,12,0.043464
-25,11,0.082584
-16,8,0.088197
-7,5,0.091721
-14,9,0.097879
-18,9,0.104031
-17,9,0.110095
-29,12,0.118254
-18,11,0.157009
-26,11,0.164379
-7,5,0.168031
-16,8,0.173474
-4,5,0.176969
-24,11,0.184469
-15,9,0.190577
-14,9,0.196658
-21,11,0.235652
-10,6,0.239904
-16,8,0.245351
-26,10,0.252265
-11,6,0.2564
-16,8,0.261842
-31,14,0.271317
-22,9,0.308716
-31,16,0.319608
-13,6,0.323782
-12,7,0.328572
-11,6,0.332924
-12,6,0.337081
-15,6,0.341225
-9,7,0.346001
-8,5,0.349697
-26,10,0.388003
-27,11,0.395423
-14,7,0.400536
-14,6,0.404786
-8,6,0.408942
-23,10,0.415852
-10,6,0.419998
-17,9,0.457364
-17,8,0.46318
-9,5,0.466889
-12,7,0.471701
-21,9,0.477782
-9,6,0.482079
-20,9,0.488193
-24,11,0.495548
-15,7,0.500511
-19,9,0.538089
-13,6,0.542265
-5,5,0.545775
-19,8,0.55143
-10,6,0.555594
-8,5,0.559104
-9,6,0.563246
-25,10,0.570139
-8,5,0.573644
-7,5,0.577148
-17,7,0.61316
-24,10,0.620047
-15,7,0.624843
-8,5,0.628329
-6,5,0.631937
-7,5,0.635513
-9,5,0.639025
-13,7,0.6438
-9,5,0.647305
-17,9,0.68468
-8,5,0.688418
-13,6,0.692567
-9,5,0.696071
-10,5,0.699724
-8,5,0.703237
-14,8,0.708692
-13,6,0.712851
-19,8,0.718448
-6,5,0.721958
-9,6,0.726138
-10,5,0.760674
-10,6,0.765053
-10,5,0.768719
-8,5,0.772239
-23,9,0.778334
-9,5,0.781952
-8,5,0.785524
-10,5,0.789033
-32,10,0.79574
-8,5,0.799498
-7,5,0.803043
-18,10,0.841176
-35,12,0.849343
-7,5,0.852881
-7,5,0.856387
-6,5,0.859891
-11,6,0.864022
-11,6,0.868334
-16,7,0.873131
-14,6,0.877257
-9,5,0.88075
-7,6,0.916214
-13,6,0.920369
-7,5,0.923905
-10,5,0.927431
-9,5,0.930943
-5,5,0.934623
-9,5,0.938222
-13,7,0.943004
-10,6,0.94717
-13,6,0.951491
-7,5,0.955001
-14,7,0.991656
-14,7,0.996585
-12,6,1.001042
-4,5,1.004598
