#{"t_start": 1660920760.319131, "env_id": null}
r,l,t
-18,11,0.018626
-22,10,0.027726
-20,10,0.036226
-35,14,0.04832
-18,9,0.056133
-17,9,0.064096
-17,8,0.071199
-25,14,0.083001
-25,12,0.093327
-27,14,0.105301
-15,8,0.11222
-12,7,0.118457
-12,8,0.125538
-12,7,0.131734
-29,11,0.141392
-10,6,0.146838
-33,14,0.15867
-13,8,0.165771
-23,11,0.175087
-17,10,0.183545
-17,8,0.190356
-9,8,0.197315
-6,6,0.202656
-49,19,0.218571
-4,5,0.223014
-20,10,0.231618
-12,7,0.23769
-23,12,0.247877
-31,12,0.258481
-34,12,0.268806
-15,9,0.276574
-35,13,0.287769
-13,9,0.295453
-21,10,0.304167
-40,17,0.318746
-20,10,0.327228
-15,9,0.335016
-5,5,0.339417
-13,7,0.345677
-17,7,0.351882
-16,9,0.359551
-19,9,0.367368
-9,7,0.373531
-20,9,0.382366
-32,13,0.393721
-37,14,0.405923
-13,9,0.413621
-12,10,0.422259
-26,12,0.432564
-41,16,0.446246
-36,15,0.458974
-12,8,0.466022
-7,7,0.472251
-21,10,0.481529
-19,9,0.489439
-7,7,0.495769
-6,6,0.501747
-56,23,0.521736
-8,6,0.527196
-6,6,0.532417
-22,11,0.542225
-21,10,0.551242
-29,13,0.562727
-21,10,0.571463
-24,10,0.581301
-16,8,0.588614
-21,11,0.598016
-21,9,0.606228
-19,9,0.616724
-30,14,0.629632
-34,16,0.644266
-31,14,0.656202
-19,10,0.664792
-23,11,0.674428
-31,15,0.687518
-18,10,0.696284
-21,10,0.704589
-2,6,0.709926
-40,17,0.72434
-11,7,0.730588
-37,14,0.742353
-15,8,0.749451
-20,13,0.760647
-18,9,0.768488
-22,11,0.777669
-35,14,0.789786
-13,9,0.797639
-12,7,0.803859
-13,8,0.810402
-12,6,0.815607
-19,9,0.823434
-9,7,0.829668
-22,11,0.839218
-18,11,0.849066
-24,10,0.858049
-15,8,0.865221
-9,6,0.870847
-32,14,0.882752
-38,15,0.896022
-20,9,0.90407
-13,9,0.911969
-19,10,0.920813
-24,8,0.927958
-11,7,0.934175
-47,18,0.949294
-27,12,0.959694
-16,7,0.966027
-22,12,0.976297
-21,9,0.984287
-21,9,0.992348
-21,9,0.99991
-25,10,1.008732
-19,10,1.017601
-7,7,1.023798
-20,10,1.032594
-15,11,1.042506
-10,8,1.049449
-13,7,1.055844
-14,8,1.062633
-30,11,1.07252
-23,10,1.080868
-5,5,1.085441
-29,14,1.097836
-20,8,1.104901
-17,10,1.113723
-14,8,1.120869
-15,9,1.12891
-14,7,1.135531
-7,6,1.140989
-12,6,1.146274
-33,15,1.15957
-15,10,1.168031
-15,10,1.176694
-14,10,1.185221
-8,6,1.190549
-27,13,1.201718
-18,11,1.211617
-8,7,1.217927
-10,7,1.224117
-11,7,1.230138
-7,6,1.235497
-17,9,1.24344
-21,9,1.251492
-24,10,1.260451
-42,18,1.276462
-30,13,1.287969
-53,21,1.306091
-11,7,1.312328
-24,11,1.321754
-8,6,1.327041
-35,14,1.339109
-49,17,1.353582
-2,5,1.357987
-10,8,1.365025
-14,7,1.371265
-7,7,1.377521
-51,22,1.396234
-40,15,1.409138
-26,12,1.419238
-35,15,1.432042
-17,10,1.441057
-20,10,1.450125
-23,12,1.460981
-15,8,1.467853
-50,18,1.48358
-21,10,1.492315
-14,9,1.500278
-12,7,1.506497
-39,14,1.518723
-20,11,1.530942
-15,7,1.538254
-17,9,1.550251
-38,14,1.56721
-9,7,1.573676
-22,11,1.583522
-31,15,1.599814
-23,13,1.614145
-19,8,1.621172
-30,15,1.642431
-29,14,1.656615
-24,13,1.669339
-4,5,1.674375
-38,16,1.689111
-7,7,1.695655
-31,12,1.707186
-10,7,1.713539
