#{"t_start": 1660921501.0176275, "env_id": null}
r,l,t
-69,25,0.029258
-24,11,0.039064
-25,11,0.048558
-13,8,0.055762
-18,11,0.065151
-11,6,0.070631
-13,8,0.077812
-42,18,0.093236
-21,10,0.102154
-24,12,0.112359
-12,9,0.120355
-22,11,0.129672
-18,9,0.137631
-33,13,0.148605
-44,17,0.163129
-24,12,0.173582
-12,7,0.17973
-20,11,0.189277
-2,6,0.194729
-44,18,0.210129
-7,5,0.214565
-15,9,0.222443
-4,5,0.227018
-21,10,0.235533
-27,11,0.245415
-35,16,0.258995
-18,10,0.267798
-16,10,0.276347
-14,8,0.283524
-5,6,0.288796
-48,17,0.303196
-4,5,0.307781
-21,10,0.316396
-15,9,0.324249
-9,5,0.328783
-34,13,0.340249
-5,5,0.344827
-47,20,0.36233
-24,11,0.371751
-24,11,0.381438
-27,13,0.392487
-17,9,0.400582
-20,10,0.408988
-34,14,0.42126
-10,7,0.427586
-13,8,0.434458
-32,15,0.447525
-5,5,0.452111
-11,7,0.458419
-15,9,0.466407
-9,7,0.472672
-26,12,0.483193
-15,10,0.491691
-16,9,0.499771
-5,5,0.504403
-23,11,0.513883
-15,8,0.520802
-10,6,0.526249
-10,7,0.532518
-24,12,0.542803
-33,15,0.555801
-9,7,0.561865
-27,12,0.572487
-53,23,0.592098
-25,12,0.602414
-24,11,0.612161
-28,13,0.62357
-16,8,0.630589
-15,8,0.637509
-15,9,0.645588
-32,13,0.656889
-22,11,0.666359
-17,10,0.674996
-13,8,0.682072
-14,8,0.688837
-26,13,0.700192
-5,5,0.704815
-26,13,0.716223
-29,10,0.724664
-11,6,0.7301
-14,9,0.738104
-38,17,0.752948
-18,11,0.762589
-30,13,0.7736
-8,6,0.77901
-24,10,0.787522
-10,7,0.793785
-23,12,0.804032
-18,10,0.812862
-9,7,0.819063
-15,10,0.827721
-33,15,0.840582
-11,7,0.847021
-34,13,0.85967
-16,10,0.868205
-10,6,0.873684
-17,8,0.880726
-23,9,0.888683
-14,7,0.894763
-23,12,0.905362
-40,15,0.918077
-29,14,0.930529
-34,15,0.94345
-7,5,0.94809
-21,11,0.957551
-12,7,0.963847
-18,9,0.971756
-23,12,0.982188
-26,12,0.99285
-35,14,1.004715
-29,12,1.015139
-19,9,1.022873
-25,11,1.032499
-24,12,1.042749
-29,15,1.057056
-31,14,1.069444
-10,8,1.076622
-21,11,1.086494
-30,13,1.097576
-13,7,1.103686
-26,13,1.115111
-26,14,1.127047
-16,10,1.135828
-3,5,1.140346
-49,20,1.157455
-23,11,1.166841
-32,15,1.17978
-11,7,1.186023
-8,6,1.191505
-17,9,1.199175
-14,9,1.207036
-15,8,1.214216
-16,7,1.220405
-18,10,1.229014
-33,13,1.240388
-24,11,1.249781
-5,6,1.256245
-17,8,1.263411
-9,7,1.269595
-35,14,1.281535
-30,12,1.292197
-31,12,1.302386
-19,11,1.311959
-15,10,1.320789
-28,12,1.331299
-21,10,1.34002
-5,6,1.345462
-18,12,1.355982
-17,10,1.364355
-16,9,1.372414
-15,8,1.379261
-42,16,1.393312
-12,7,1.399641
-7,6,1.405118
-39,15,1.418297
-12,8,1.424964
-21,8,1.432008
-36,14,1.444542
-54,20,1.463071
-39,14,1.475142
-33,13,1.48622
-21,11,1.495784
-43,16,1.509735
-12,7,1.515684
-27,11,1.525567
-20,10,1.534109
-31,13,1.545611
-10,6,1.55104
-24,11,1.560851
-16,9,1.568889
-25,12,1.579477
-14,8,1.586337
-14,8,1.593481
-21,10,1.602311
-33,15,1.615202
-11,7,1.621266
-22,11,1.630679
-42,18,1.645992
-35,16,1.660669
-20,9,1.668919
-17,8,1.676414
-12,8,1.683283
-16,8,1.690397
-20,12,1.700734
-9,7,1.706836
-9,7,1.713157
-19,9,1.720863
-16,10,1.729713
-30,14,1.741995
-18,9,1.749654
-14,8,1.756879
-17,9,1.764855
-16,8,1.771934
-37,16,1.785576
-20,9,1.793636
-13,7,1.799777
-7,6,2.365072
-4,5,2.3698
-8,6,2.375248
-12,8,2.382297
-11,7,2.388457
-1,5,2.393109
-7,6,2.398516
-13,8,2.405349
-10,7,2.411546
-15,8,2.418665
-13,7,2.424723
-16,8,2.431871
-11,6,2.43733
-5,6,2.442671
-19,9,2.45059
-12,6,2.456095
-10,7,2.462372
-2,5,2.466748
-9,6,2.473125
-22,11,2.482758
-11,9,2.490688
-16,8,2.497823
-10,7,2.504031
-9,5,2.508503
-14,7,2.514784
-11,9,2.522886
-14,8,2.529771
-11,7,2.536021
-13,8,2.543035
-12,7,2.549083
-8,6,2.55455
-9,6,2.559991
-6,5,2.564663
-16,8,2.571842
-8,6,2.577345
-23,10,2.585974
-8,6,2.591298
-15,8,2.598434
-7,6,2.603942
-7,5,2.608411
-19,9,2.616128
-14,8,2.623461
-5,6,2.628549
-23,10,2.637419
-13,7,2.643566
-6,5,2.648116
-8,6,2.653774
-9,7,2.65997
-7,6,2.665146
-18,8,2.673361
-2,5,2.677868
-21,12,2.688229
-5,6,2.693692
-22,11,2.703506
-3,5,2.707852
-3,5,2.712234
-16,8,2.719432
-19,8,2.726431
-9,6,2.731641
-6,5,2.73628
-9,5,2.74081
-12,7,2.747019
-13,8,2.754247
-16,9,2.762208
