#{"t_start": 1660922419.9477954, "env_id": null}
r,l,t
-24,11,0.012525
-35,15,0.022851
-7,6,0.027497
-25,13,0.037193
-22,12,0.049055
-24,11,0.091381
-15,8,0.097008
-6,5,0.100525
-14,9,0.106695
-17,9,0.112821
-16,9,0.118886
-21,12,0.127007
-18,11,0.165546
-19,10,0.172519
-6,5,0.176183
-8,7,0.180982
-22,10,0.187706
-4,6,0.191991
-18,11,0.199324
-15,9,0.205353
-10,8,0.242002
-13,8,0.247429
-9,6,0.251583
-17,8,0.257274
-6,5,0.260814
-12,6,0.264953
-14,9,0.270994
-11,8,0.27656
-9,7,0.281339
-21,10,0.318451
-11,7,0.323343
-17,9,0.329515
-16,8,0.334946
-10,6,0.339092
-12,7,0.344032
-12,6,0.348179
-4,5,0.351684
-25,11,0.389974
-11,7,0.395033
-19,9,0.401107
-18,9,0.407399
-5,5,0.41098
-16,9,0.417057
-30,12,0.425205
-8,7,0.429974
-8,6,0.464823
-4,5,0.46842
-15,6,0.472564
-16,9,0.478801
-26,10,0.485495
-17,8,0.49106
-18,8,0.496475
-12,7,0.501248
-8,6,0.505399
-30,11,0.543606
-13,8,0.549036
-14,7,0.553824
-25,10,0.560688
-10,7,0.565468
-7,6,0.569614
-12,7,0.574566
-7,6,0.578766
-14,7,0.614367
-13,7,0.619321
-13,7,0.624323
-5,5,0.627832
-22,10,0.634559
-11,6,0.638698
-8,6,0.643037
-10,7,0.647814
-10,6,0.651961
-5,7,0.656837
-8,5,0.692044
-5,5,0.695569
-25,10,0.702314
-17,7,0.707208
0,5,0.710776
-5,6,0.714926
-5,5,0.718429
-9,7,0.723213
-11,6,0.727526
-5,5,0.731017
-10,7,0.767035
-5,6,0.771463
-5,5,0.775224
-10,7,0.780017
-14,8,0.785436
-7,7,0.790496
-7,6,0.794694
-8,6,0.798848
-5,6,0.803004
-4,5,0.806512
-4,6,0.841801
