#{"t_start": 1660923045.4368446, "env_id": null}
r,l,t
-28,11,0.017195
-7,6,0.022735
-9,6,0.028178
-14,9,0.03621
-11,6,0.041743
-29,12,0.051947
-26,11,0.061453
-18,10,0.07027
-17,10,0.078848
-8,7,0.08494
-47,19,0.101128
-22,10,0.109837
-23,14,0.121758
-11,7,0.128051
-6,6,0.133475
-9,7,0.139765
-19,10,0.148389
-15,9,0.156065
-31,14,0.168128
-10,8,0.174951
-21,11,0.184492
-29,12,0.194834
-20,12,0.205225
-35,14,0.217241
-9,6,0.222538
-10,6,0.22787
-18,10,0.236501
-10,7,0.242599
-38,16,0.256339
-8,7,0.262161
-26,12,0.272449
-21,10,0.281255
-19,12,0.29179
-16,9,0.299551
-8,6,0.304853
-12,8,0.311787
-14,8,0.318798
-19,9,0.326728
-18,10,0.335214
-10,7,0.341481
-22,12,0.351587
-20,9,0.359523
-49,21,0.377547
-20,9,0.385453
-14,8,0.392363
-15,9,0.40022
-21,9,0.408159
-30,15,0.420931
-16,7,0.427107
-20,9,0.434921
-18,10,0.443476
-19,8,0.450613
-32,14,0.462673
-17,8,0.469571
-32,15,0.482644
-32,12,0.493103
-13,8,0.500059
-8,7,0.50626
-19,9,0.513914
-12,7,0.52015
-12,8,0.527197
-34,13,0.538454
-29,13,0.549734
-24,11,0.559111
-22,10,0.567914
-21,10,0.576567
-32,15,0.589751
-33,16,0.603544
-14,7,0.609966
-24,11,0.619545
-8,8,0.626582
-19,9,0.634719
-41,17,0.649201
-18,10,0.657819
-21,12,0.668119
-23,10,0.676878
-18,9,0.684591
-32,13,0.695964
-21,11,0.705545
-14,8,0.71244
-30,13,0.723725
-13,7,0.729807
-5,5,0.734418
-42,17,0.749066
-37,16,0.762615
-20,9,0.770439
-24,12,0.780799
-19,10,0.789456
-15,8,0.796445
-15,8,0.803349
-28,13,0.814663
-17,9,0.8226
-8,6,0.827836
-15,10,0.836526
-27,11,0.846097
-20,10,0.854781
-10,7,0.860879
-21,11,0.870386
-21,9,0.878268
-23,12,0.888524
-6,8,0.895501
-13,9,1.465643
-18,8,1.472772
-22,10,1.481767
-26,12,1.492357
-24,11,1.502148
-41,17,1.51655
-13,9,1.524426
-17,9,1.53239
-17,8,1.539519
-28,12,1.550133
-22,10,1.558972
-32,14,1.571044
-12,8,1.57811
-13,9,1.585873
-19,8,1.592869
-29,12,1.602924
-17,8,1.609965
-13,8,1.617112
-18,9,1.624998
-11,9,1.633028
-21,12,1.643429
