#{"t_start": 1660922780.7648647, "env_id": null}
r,l,t
-11,7,0.009451
-19,12,0.018806
-13,8,0.024597
-20,9,0.031422
-19,8,0.037037
-17,7,0.041889
-28,13,0.051
-12,8,0.056454
-27,12,0.064708
-28,13,0.07338
-19,10,0.080296
-23,11,0.087656
-36,14,0.097027
-16,7,0.101831
-26,11,0.109236
-23,11,0.116698
-12,8,0.122113
-27,10,0.128997
-12,8,0.134419
-13,7,0.139203
-22,10,0.146019
-47,19,0.15856
-15,8,0.164105
-38,17,0.175292
-24,12,0.183439
-30,13,0.192103
-15,9,0.19833
-21,12,0.205955
-14,8,0.211155
-18,8,0.216221
-23,10,0.222398
-20,11,0.229252
-25,10,0.235446
-21,9,0.241015
-28,12,0.248536
-11,8,0.253542
-49,19,0.265169
-20,9,0.270804
-19,12,0.278623
-13,7,0.283019
-21,10,0.289192
-19,11,0.296061
-11,8,0.301057
-9,6,0.304843
-8,6,0.308685
-13,7,0.313264
-6,7,0.317646
-19,9,0.323226
-19,10,0.329585
-35,14,0.338109
-23,10,0.344402
-24,12,0.351778
-11,7,0.356186
-11,7,0.360762
-7,7,0.365169
-34,13,0.373235
-23,10,0.379497
-21,11,0.386307
-19,10,0.392561
-25,12,0.400073
-11,7,0.404481
-18,8,0.409492
-13,7,0.414032
-6,6,0.41782
-31,12,0.425135
-11,9,0.430903
-21,12,0.438259
-16,8,0.443371
-23,9,0.449009
-23,11,0.455862
-29,13,0.464021
-19,9,0.469783
-37,14,0.478548
-14,8,0.483694
-11,9,0.489437
-31,12,0.496998
-30,14,0.505759
-39,15,0.515113
-18,8,0.520222
-33,16,0.530229
-9,6,0.53414
-34,13,0.542268
-15,8,0.547368
-12,7,0.551999
-12,8,0.557092
-9,6,0.561028
-25,13,0.569044
-26,11,0.575867
-40,18,0.586897
-37,17,0.597393
-22,10,0.603621
-9,5,0.60697
-7,6,0.610916
-13,8,0.616351
-25,13,0.624325
-22,10,0.630678
-13,7,0.635058
-12,7,0.639457
-17,9,0.645152
-4,6,0.649013
-11,8,0.654102
-18,8,0.659229
-12,7,0.663756
-36,17,0.803105
-16,8,0.808576
-23,12,0.816803
-9,7,0.821599
2,5,0.825126
-18,9,0.831429
-27,11,0.838961
-14,8,0.844589
-21,9,0.850687
-26,14,0.860108
-35,15,0.87017
-18,10,0.876976
-8,7,0.881994
-17,9,0.888057
-12,9,0.894346
-23,11,0.901739
-25,11,0.909117
-14,7,0.914133
-24,11,0.921484
-7,6,0.925613
-17,9,0.931885
-15,9,0.93796
-13,8,0.943443
-10,8,0.948978
-8,7,0.953817
-35,17,0.965216
-12,6,0.9698
-5,5,0.973302
-12,9,0.979557
-22,11,0.986948
-18,9,0.992833
-17,8,0.998004
-9,7,1.00285
-7,7,1.007298
-12,7,1.01202
-14,8,1.017028
-42,17,1.027528
-20,9,1.033191
-16,9,1.038785
-16,8,1.043879
-28,12,1.051289
-11,8,1.056331
-18,9,1.062091
-26,13,1.070451
-32,14,1.079208
-53,19,1.091143
-8,7,1.0961
-14,8,1.101096
-13,7,1.105559
-9,6,1.109379
-9,7,1.113923
-14,8,1.118915
-11,6,1.122723
-15,10,1.12906
-10,7,1.133473
-25,10,1.139641
-21,11,1.146557
-19,9,1.152181
-27,13,1.160327
-31,12,1.167897
-15,11,1.174885
-8,6,1.17882
-17,9,1.184559
-24,11,1.191537
-7,5,1.19485
-21,11,1.201832
-13,8,1.206981
-12,7,1.211545
-14,8,1.216722
-8,6,1.220626
-13,8,1.226212
-25,11,1.233307
-13,8,1.23845
-23,11,1.245464
-33,13,1.253749
-6,7,1.25822
-30,15,1.267484
-13,7,1.27198
-27,11,1.279033
-13,7,1.283481
-7,5,1.286741
-8,6,1.29055
-11,7,1.295101
-12,7,1.299509
-15,8,1.304589
-19,11,1.311489
-24,11,1.318293
-15,8,1.323303
-8,7,1.327817
-8,7,1.332296
-25,13,1.340256
-10,6,1.344227
-44,17,1.354651
-15,11,1.361568
-11,8,1.366581
-21,10,1.372896
-8,8,1.378019
-19,9,1.383612
-15,7,1.388515
-27,13,1.396597
-16,9,1.402191
-12,9,1.407836
-10,7,1.412407
-10,7,1.416823
-34,15,1.425969
-28,13,1.434074
-31,16,1.443834
-19,9,1.449486
-20,11,1.45634
-20,9,1.592309
-20,10,1.599278
-9,6,1.603464
-15,10,1.610187
-20,11,1.617765
-8,7,1.62256
-8,7,1.627428
-16,9,1.633641
-17,9,1.639702
-24,13,1.648514
-13,10,1.655288
-41,16,1.666018
-7,6,1.670145
-9,7,1.674941
-26,12,1.683312
-22,9,1.68943
-18,8,1.69522
-8,8,1.700645
-20,11,1.708013
-6,6,1.71229
-19,10,1.719009
-15,10,1.726253
-7,7,1.731192
-20,10,1.737919
-12,8,1.743526
-19,9,1.749753
-14,8,1.755211
-21,11,1.762711
-17,9,1.76877
-16,8,1.774199
-10,6,1.778502
-5,6,1.78262
-38,17,1.793033
-9,9,1.798744
-21,10,1.804916
-24,12,1.812648
