#{"t_start": 1660922605.728212, "env_id": null}
r,l,t
-24,11,0.012281
-35,15,0.023099
-7,6,0.027299
-25,13,0.036422
-22,12,0.044496
-34,14,0.054057
-33,15,0.06403
-8,6,0.068374
-17,11,0.075863
-34,13,0.084709
-15,8,0.090166
-21,9,0.096246
-23,11,0.1038
-12,7,0.108633
-23,12,0.116934
-22,10,0.123711
-13,9,0.129856
-18,10,0.136783
-23,11,0.144189
-32,14,0.153685
-21,10,0.160486
-66,26,0.177701
-13,7,0.182587
-31,12,0.190724
-27,12,0.198791
-23,11,0.205899
-30,14,0.214487
-16,8,0.219741
-30,14,0.228849
-32,15,0.238134
-32,13,0.246172
-21,9,0.251968
-64,26,0.267887
-15,9,0.273544
-20,10,0.279759
-37,14,0.288471
-21,9,0.294105
-15,7,0.298516
-25,13,0.306679
-27,13,0.314693
-11,7,0.319506
-20,10,0.325747
-34,14,0.334685
-11,7,0.339138
-29,12,0.346593
-32,14,0.355333
-21,10,0.361563
-16,9,0.367354
-24,11,0.374193
-31,12,0.381623
-22,9,0.387435
-21,9,0.393085
-29,13,0.401296
-21,11,0.408131
-13,7,0.412596
-37,15,0.421957
-21,11,0.428733
-3,6,0.432805
-19,10,0.439013
-19,9,0.444608
-20,10,0.451037
-14,8,0.456073
-18,9,0.461679
-19,9,0.467444
-25,11,0.474257
-12,7,0.478655
-39,16,0.488584
-27,12,0.496002
-23,12,0.503595
-24,10,0.509813
-20,9,0.51543
-5,5,0.519007
-30,14,0.527586
-16,9,0.533453
-9,7,0.537894
-23,10,0.544098
-25,12,0.551749
-11,7,0.556194
-22,11,0.562988
-25,12,0.570603
-24,11,0.577404
-20,9,0.58323
-14,8,0.588268
-22,11,0.595078
-14,8,0.600237
-18,10,0.606698
-7,5,0.610001
-38,19,0.62186
-43,18,0.633153
-12,7,0.637851
-9,7,0.642315
-18,10,0.648683
-17,8,0.653966
-27,12,0.66142
-13,7,0.66583
-17,8,0.671097
-19,9,0.676706
-15,9,0.682372
-24,12,0.690018
-22,11,0.696993
-8,7,0.701542
-14,8,0.706684
-11,7,0.711211
-14,9,0.717063
-17,8,0.72222
-9,8,0.727375
-41,18,0.738648
-20,8,0.743791
-6,6,0.747708
-19,8,0.756886
-32,13,0.765124
-15,8,0.770308
-11,7,0.77486
-18,10,0.781239
-10,8,0.786421
-12,7,0.790916
-32,12,0.798353
-41,15,0.807747
-9,7,0.812201
-10,6,0.816149
-14,8,0.821265
-25,12,0.828666
-10,7,0.833259
-17,8,0.838325
-39,15,0.847566
-30,16,0.857582
-20,10,0.863782
-14,8,0.868969
-18,12,0.876393
-13,8,0.881809
-22,11,0.888839
-7,6,0.892699
-12,9,0.898291
-12,7,0.902909
-14,9,0.908612
-21,10,0.914851
-22,10,0.921324
-12,7,0.925741
-10,6,0.929563
-8,7,0.934237
-9,7,0.938679
-15,9,0.944301
-16,9,0.950154
-22,11,0.957025
-17,8,0.962085
-9,7,0.966719
-31,14,0.975365
-11,6,0.979197
-19,9,0.985055
-32,12,0.992857
-38,16,1.002788
-30,12,1.01024
-19,11,1.017262
-12,7,1.021686
-18,11,1.028515
-17,9,1.034393
-28,14,1.042983
-14,6,1.046863
-10,7,1.051446
-17,11,1.058295
-26,11,1.065081
-16,9,1.070841
-15,8,1.076135
-35,14,1.084945
-20,8,1.08997
-19,8,1.095014
-14,8,1.100193
-40,16,1.110002
-13,7,1.11445
-22,9,1.120339
-15,9,1.125954
-14,7,1.130368
-31,13,1.138524
-45,17,1.14952
-23,11,1.156598
-14,7,1.161083
-44,18,1.172266
-16,8,1.177299
-33,13,1.185518
-37,15,1.194759
-29,14,1.20351
-15,8,1.209
-20,10,1.215272
-25,12,1.222869
-5,6,1.226704
-21,9,1.232433
-21,10,1.238903
-17,10,1.245177
-37,13,1.253409
-10,5,1.256668
-25,12,1.264078
-6,7,1.268687
-13,9,1.274308
-16,9,1.279904
-16,8,1.285081
-14,8,1.290092
-28,13,1.298097
-10,6,1.302118
-6,6,1.305933
-25,12,1.313337
-32,14,1.665562
-16,8,1.671249
-7,9,1.677398
-24,13,1.686293
-4,6,1.690496
-17,9,1.696625
-9,7,1.70161
-8,7,1.706438
-13,8,1.711911
-6,6,1.716105
-9,7,1.72121
-7,6,1.72537
-8,7,1.73018
-12,9,1.736478
-10,8,1.741947
-11,8,1.747409
-11,8,1.753031
-10,7,1.757843
-4,5,1.761362
-6,6,1.765519
0,6,1.76985
-9,10,1.776575
-6,6,1.780715
-8,8,1.786323
-13,10,1.793071
