#{"t_start": 1660922482.2040582, "env_id": null}
r,l,t
-11,7,0.009129
-19,12,0.017233
-13,8,0.023082
-20,9,0.029293
-19,8,0.034879
-17,7,0.040017
-28,13,0.04867
-12,8,0.054356
-27,12,0.06234
-28,13,0.071059
-19,10,0.077758
-23,11,0.085121
-36,14,0.094493
-16,7,0.099277
-26,11,0.106773
-23,11,0.114116
-12,8,0.119623
-27,10,0.126365
-12,8,0.131778
-13,7,0.136732
-22,10,0.143449
-47,19,0.156132
-15,8,0.161544
-38,17,0.172852
-24,12,0.180796
-30,13,0.189622
-15,9,0.195698
-21,12,0.203566
-14,8,0.208529
-18,8,0.213521
-23,10,0.219818
-20,11,0.226556
-25,10,0.232788
-21,9,0.238674
-28,12,0.246004
-11,8,0.250979
-49,19,0.262671
-20,9,0.268238
-19,12,0.275742
-13,7,0.280127
-21,10,0.286485
-19,11,0.293296
-11,8,0.298265
-9,6,0.302063
-8,6,0.306065
-13,7,0.310445
-6,7,0.314882
-19,9,0.320615
-19,10,0.32677
-35,14,0.335437
-22,10,0.412159
-10,6,0.41647
-21,9,0.422909
-13,7,0.42789
-14,8,0.43333
-11,7,0.438429
-18,8,0.443856
-16,8,0.449295
-17,9,0.455535
-6,7,0.46029
-9,7,0.465061
-31,12,0.473225
-28,11,0.480525
-29,13,0.489396
-18,9,0.495448
-20,11,0.502878
-12,7,0.507734
-8,7,0.512509
-23,9,0.518569
-21,9,0.524809
-29,14,0.534065
-36,13,0.542915
-13,7,0.54768
-51,19,0.560343
-19,10,0.567051
-18,9,0.573298
-8,6,0.577438
-15,8,0.58301
-17,9,0.58937
-9,7,0.59415
-15,6,0.598278
-23,11,0.605813
-16,9,0.611461
-4,5,0.614719
-12,9,0.620461
-19,8,0.625439
-27,12,0.632772
-11,7,0.637482
-6,7,0.641886
-7,6,0.645685
-57,19,0.657423
-14,8,0.662439
-32,14,0.671146
-11,7,0.675577
-15,7,0.679967
-25,10,0.686233
-5,5,0.689508
-12,9,0.695111
-17,10,0.70129
-31,13,0.709386
-24,10,0.715585
-16,8,0.720721
-40,15,0.729855
-9,7,0.734296
-25,10,0.740602
-16,8,0.745582
-24,10,0.822791
-19,10,0.829633
-22,9,0.836749
-5,6,0.841179
-6,6,0.845326
-9,6,0.849472
-13,7,0.854418
-24,11,0.861763
-17,9,0.867823
-11,7,0.872795
-30,12,0.880787
-20,10,0.887751
-11,8,0.8932
-16,7,0.897988
-16,9,0.904231
-22,9,0.910286
-4,5,0.913775
-33,13,0.922571
-16,8,0.927973
-9,7,0.932745
-27,11,0.940279
-13,6,0.944438
-9,6,0.948564
-22,9,0.955116
-10,6,0.959289
-23,11,0.96664
-12,8,0.972215
-28,14,0.9815
-12,7,0.986305
-12,9,0.992545
-11,6,0.996669
-24,12,1.004853
-19,10,1.011517
-10,8,1.017019
-11,7,1.021598
-6,7,1.026336
-7,8,1.031331
-4,5,1.034554
-7,6,1.038668
-15,8,1.043689
-62,24,1.058458
-12,9,1.064044
-18,9,1.069665
-15,7,1.074717
-5,5,1.07796
-32,11,1.084726
-13,9,1.090484
-11,7,1.094868
-30,13,1.102827
-12,8,1.107974
-27,10,1.114218
-16,8,1.119345
-29,12,1.126914
-8,6,1.13081
-15,8,1.135935
-17,9,1.141708
-15,7,1.146228
-23,9,1.15194
-15,8,1.157057
-9,6,1.230691
-12,8,1.236188
-20,10,1.243263
-18,10,1.249989
-11,7,1.25495
-6,6,1.259179
-16,9,1.265259
-4,6,1.269398
-10,7,1.274477
-3,5,1.277983
-10,6,1.282138
-9,6,1.286296
-7,6,1.290633
-17,10,1.297361
-20,9,1.303496
-13,7,1.308367
-24,10,1.315093
-14,8,1.320633
-19,9,1.326749
-9,6,1.330877
-15,8,1.336305
-7,7,1.341295
-28,12,1.349288
-12,7,1.354218
-12,8,1.359636
-4,5,1.363127
-3,5,1.36662
-32,14,1.376035
-10,8,1.381445
-7,6,1.385601
-12,8,1.391183
-30,11,1.398513
-7,6,1.402638
-14,7,1.407559
-17,9,1.413591
-15,8,1.41901
-10,7,1.424359
-4,5,1.427667
-16,9,1.433246
-15,8,1.438585
-8,6,1.4424
-14,8,1.447373
-9,7,1.451752
