#{"t_start": 1660920976.5005684, "env_id": null}
r,l,t
-24,11,0.011757
-35,15,0.02206
-7,6,0.026227
-25,13,0.035125
-22,12,0.043109
-34,14,0.05222
-33,15,0.062094
-8,6,0.066135
-17,11,0.07328
-34,13,0.081813
-15,8,0.087074
-21,9,0.093069
-23,11,0.100272
-12,7,0.104887
-23,12,0.112813
-22,10,0.119335
-13,9,0.125224
-18,10,0.131976
-23,11,0.139117
-32,14,0.148244
-21,10,0.15474
-66,26,0.171487
-13,7,0.176195
-31,12,0.184042
-27,12,0.191794
-23,11,0.19905
-30,14,0.207478
-16,8,0.212596
-30,14,0.221236
-32,15,0.230191
-32,13,0.238065
-21,9,0.243653
-64,26,0.258953
-15,9,0.264632
-20,10,0.270601
-37,14,0.279096
-21,9,0.284551
-15,7,0.288802
-25,13,0.296935
-27,13,0.304865
-11,7,0.309244
-20,10,0.315422
-34,14,0.323902
-11,7,0.328378
-29,14,0.397445
-30,12,0.405229
-37,15,0.415108
-12,8,0.420413
-25,10,0.427112
-12,7,0.43176
-17,9,0.437655
-24,10,0.444346
-30,9,0.450232
-21,11,0.457377
-35,16,0.467873
-4,5,0.471277
-35,13,0.479831
-13,7,0.484483
-11,7,0.489111
-14,8,0.494534
-13,7,0.499164
-11,7,0.503794
-14,7,0.50843
-17,9,0.514509
-5,5,0.517896
-7,6,0.521906
-14,8,0.527405
-4,5,0.530859
-8,5,0.534261
-14,8,0.539536
-14,8,0.544971
-23,9,0.550871
-16,7,0.555509
-10,8,0.560989
-20,8,0.566279
-6,6,0.570293
-4,5,0.573685
-22,10,0.580352
-28,12,0.58812
-11,6,0.591845
-16,10,0.597997
-39,18,0.608779
-19,10,0.615366
-12,7,0.61973
-25,10,0.625766
-22,11,0.632544
-8,5,0.635669
-14,8,0.640562
-11,7,0.645022
-8,7,0.649351
-16,8,0.654255
-25,12,0.661637
-7,6,0.665386
-21,10,0.671389
-33,15,0.680514
-22,12,0.687657
-21,11,0.694401
-21,11,0.701057
-10,6,0.704856
-8,5,0.708065
-11,6,0.711905
-25,12,0.71925
-15,9,0.789534
-14,8,0.795094
-15,7,0.799761
-12,7,0.80442
-15,8,0.809698
-27,10,0.816496
-3,5,0.819877
-17,7,0.824626
-6,5,0.828262
-30,13,0.836627
-10,6,0.840644
-3,5,0.844207
-6,6,0.848225
-15,7,0.852872
-25,12,0.860811
-6,6,0.864946
-15,8,0.870223
-6,6,0.874246
-18,9,0.880298
-12,8,0.885553
-10,5,0.888943
-3,6,0.892948
-10,6,0.897123
-16,8,0.902369
-3,5,0.905751
-25,12,0.91378
-10,5,0.917168
-11,6,0.921443
-6,6,0.925476
-7,5,0.929181
-23,10,0.935694
-15,8,0.940968
-16,9,0.947057
-9,6,0.951075
-11,6,0.955089
-9,6,0.959116
-8,6,0.963439
-6,5,0.966837
-20,10,0.973374
-11,7,0.978199
-8,6,0.984854
-12,7,0.98912
-4,5,0.992287
-29,12,0.999657
-12,8,1.004606
-4,6,1.008319
-23,11,1.01511
-8,6,1.019066
-9,7,1.02337
-4,5,1.02649
-23,10,1.032695
-10,5,1.035811
-11,6,1.039505
-18,9,1.045197
-8,7,1.049472
-10,5,1.052596
-8,6,1.05629
-22,10,1.062564
-24,10,1.068602
-21,10,1.074704
-11,7,1.079191
-12,8,1.084077
-8,6,1.087773
-4,5,1.0909
-8,5,1.094204
