#{"t_start": 1660922969.4205623, "env_id": null}
r,l,t
-31,14,0.054316
-30,11,0.158071
-19,9,0.212265
-12,8,0.262095
-3,5,0.265414
-26,10,0.362149
-10,7,0.366789
-24,11,0.466806
-12,7,0.51815
-9,6,0.521992
-17,8,0.573891
-10,6,0.623023
-9,6,0.670854
-8,6,0.719538
-9,7,0.768628
-15,7,0.773063
-11,7,0.822217
-39,15,0.924119
-144,41,1.144329
-36,16,1.240042
-49,17,1.346738
-21,9,1.452207
-19,9,1.505659
-22,10,1.559879
-32,12,1.61158
-31,12,1.710362
-18,8,1.761385
-16,8,1.815685
-15,8,1.867243
-16,8,1.920149
-15,8,1.972518
-16,8,2.026939
-12,7,2.079448
-9,6,2.130027
-134,45,2.370402
-21,10,2.420692
-12,9,2.518057
-12,9,2.57369
-121,44,2.797469
-19,13,2.897739
-16,12,2.954153
-24,13,3.053891
-57,29,3.247362
-47,27,3.38772
-28,17,3.491464
-22,15,3.602465
-22,14,3.701483
-42,19,3.799491
-4,7,3.849602
-15,10,3.901407
-9,10,3.952885
-17,9,4.05768
1,5,4.060975
-5,7,4.114446
-13,9,4.170227
-24,13,4.273736
-6,7,4.324771
-72,24,4.45789
-24,10,4.516171
-14,8,4.569468
-56,17,4.678387
-29,11,4.733087
-2,5,4.782307
-7,5,4.835113
-12,6,4.839048
-15,7,4.892059
-8,6,4.947047
-13,7,5.007444
-11,7,5.063759
-21,11,5.123071
-14,8,5.176962
-16,9,5.238742
-11,7,5.296733
-12,7,5.35483
-39,14,5.466765
-6,5,5.470164
-10,6,5.525176
-22,8,5.583609
-19,8,5.641076
-10,6,5.69486
-19,8,5.752355
-9,6,5.804116
-202,49,6.070376
-204,53,6.329692
-124,35,6.543378
-61,20,6.643685
-11,7,6.692724
-19,10,6.750218
-13,8,6.806552
-31,11,6.910967
-26,10,6.968549
-19,8,7.023612
-10,6,7.076571
-6,6,7.129298
-12,6,7.133152
-11,6,7.185894
-16,7,7.23881
-14,7,7.291489
-8,5,7.294728
-17,7,7.350203
-13,6,7.403002
-8,5,7.455924
-7,5,7.45919
-15,7,7.511644
-25,8,7.562014
-17,7,7.611705
-17,7,7.660779
-17,7,7.712015
-10,6,7.762503
-14,6,7.766386
-12,6,7.821853
-10,6,7.878659
-5,5,7.881943
-10,6,7.937186
-24,9,7.993147
-15,7,8.05058
-17,7,8.105597
-21,8,8.16049
-9,6,8.211561
-7,6,8.269125
-13,7,8.273733
-17,7,8.327202
-10,6,8.381124
-9,7,8.435319
-19,8,8.489905
-9,6,8.541632
-6,6,8.545575
-6,6,8.600625
0,5,8.654557
