#{"t_start": 1660922101.1877828, "env_id": null}
r,l,t
-31,14,0.013602
-10,6,0.018231
-14,9,0.024488
-9,6,0.028636
-3,5,0.032295
-27,11,0.039658
-18,8,0.045097
-14,8,0.050814
-16,11,0.058376
-31,13,0.067228
-15,9,0.073301
-18,11,0.080635
-30,12,0.088801
-16,8,0.094234
-10,7,0.099161
-19,10,0.105861
-19,10,0.112528
2,5,0.116155
-21,11,0.123487
-13,8,0.128884
-9,6,0.133175
-25,12,0.141171
-21,12,0.149297
-13,9,0.155365
-8,6,0.159516
-48,19,0.17228
-57,21,0.405797
-9,7,0.41061
-16,9,0.416923
-9,7,0.421708
-10,6,0.425841
-22,9,0.432036
-8,6,0.436277
-18,10,0.443047
-1,5,0.446575
-15,9,0.452847
-11,7,0.457651
-4,5,0.461148
-30,14,0.470598
-21,11,0.477949
-6,6,0.482222
-21,11,0.489642
-14,8,0.49506
-7,6,0.499387
-17,9,0.505474
-13,8,0.510901
-12,7,0.515864
-33,14,0.525131
-36,15,0.535305
-14,8,0.540761
-22,12,0.548911
-28,12,0.556969
-12,8,0.562387
-55,22,0.802966
-24,11,0.810375
-31,11,0.817945
-21,10,0.824689
-17,7,0.829474
-56,21,0.843464
-26,12,0.851621
-20,8,0.85706
-33,16,0.867818
-30,13,0.876452
-17,8,0.881888
-26,12,0.890075
-8,6,0.89421
-15,10,0.901091
-8,6,0.905219
-23,12,0.913174
-26,13,0.922057
-18,11,0.929398
-10,7,0.934407
-6,5,0.937911
-27,12,0.945888
-7,6,0.950209
-15,9,0.95625
-23,9,0.962295
-10,7,0.967412
-17,8,0.972855
-7,5,1.200594
-5,5,1.204219
-27,13,1.212877
-8,6,1.217203
-8,6,1.221342
-24,11,1.228706
-13,8,1.234399
-26,11,1.241784
-24,10,1.248874
-20,10,1.256212
-14,9,1.262424
-11,7,1.267476
-10,7,1.272286
-25,11,1.279653
-5,5,1.283626
-28,10,1.29036
-4,6,1.294496
-16,8,1.300107
-11,8,1.305649
-14,8,1.311076
-5,6,1.315212
-7,6,1.319529
-28,12,1.327513
-26,10,1.334438
-12,5,1.337932
-17,8,1.343345
-18,9,1.349546
-10,8,1.355039
-27,11,1.362412
-20,10,1.369436
-1,6,1.374157
-21,12,1.608123
-35,16,1.618934
-11,7,1.62373
-13,8,1.629169
-9,7,1.634123
-10,8,1.639545
-16,9,1.645628
-39,14,1.655051
-3,5,1.658553
-39,15,1.668638
-13,6,1.672796
-2,5,1.676288
-14,9,1.682363
-14,8,1.687948
-33,13,1.696583
-32,13,1.705401
-19,9,1.711442
-19,9,1.717732
-19,10,1.724458
-38,16,1.735584
-26,10,1.742331
-25,11,1.749789
-13,10,1.756581
-21,13,1.765236
-18,9,1.771591
-19,12,2.013948
-16,9,2.020241
-24,10,2.026978
-29,13,2.035786
-12,8,2.041232
-12,9,2.047301
-6,6,2.051612
-50,20,2.064768
-10,6,2.069072
-22,10,2.075754
-12,7,2.080523
-18,9,2.086743
-11,8,2.09214
-15,8,2.097538
-7,6,2.10207
-11,8,2.107475
-14,7,2.112246
-4,6,2.116381
-28,12,2.124561
-3,5,2.128052
-7,7,2.132823
0,5,2.136468
-10,8,2.141896
-6,7,2.146663
-23,12,2.154834
-4,6,2.158945
-23,10,2.165732
-14,8,2.171407
-17,8,2.176851
-46,17,2.440328
-7,5,2.443864
-11,7,2.44892
-10,8,2.45493
-20,10,2.461671
-12,7,2.466465
-15,8,2.472123
-22,9,2.478215
-14,9,2.48443
-8,6,2.488732
-17,8,2.494155
-9,7,2.498947
-14,8,2.504567
-10,6,2.508705
-14,10,2.515423
-9,8,2.520993
-13,8,2.526407
-6,5,2.529903
-22,11,2.537685
-12,7,2.542474
-16,9,2.548538
-6,7,2.553721
-5,5,2.557228
-8,6,2.561379
-10,8,2.566788
-8,7,2.571846
-19,8,2.577259
-7,5,2.580731
-24,10,2.587575
-19,10,2.594264
-9,7,2.59902
-29,13,2.607817
-7,6,2.611948
