#{"t_start": 1660922654.453123, "env_id": null}
r,l,t
-31,14,0.013498
-10,6,0.017985
-14,9,0.024538
-9,6,0.028689
-3,5,0.032384
-27,11,0.03983
-18,8,0.045245
-14,8,0.05081
-16,11,0.05812
-31,13,0.066836
-15,9,0.072883
-18,11,0.080189
-30,12,0.088282
-16,8,0.093679
-10,7,0.098536
-19,10,0.105303
-19,10,0.112009
2,5,0.1156
-21,11,0.123032
-13,8,0.128453
-9,6,0.132716
-25,12,0.140685
-21,12,0.148708
-13,9,0.154776
-8,6,0.158883
-48,19,0.171428
-58,22,0.221977
-29,13,0.230615
-12,8,0.236293
-14,7,0.241071
-21,9,0.247129
-4,5,0.2508
-13,9,0.256847
-19,10,0.263554
-13,8,0.26912
-37,14,0.278397
-42,18,0.290378
-23,12,0.298437
-16,9,0.304571
-25,11,0.311904
-4,6,0.316158
-15,7,0.320924
-19,9,0.326969
-33,14,0.336374
-45,17,0.347571
-14,8,0.353086
-6,6,0.357333
-8,8,0.362723
-28,12,0.370837
-16,9,0.376896
-53,21,0.43104
-21,11,0.438653
-16,8,0.444111
-25,10,0.450968
-11,7,0.45578
-30,13,0.464407
-28,12,0.472529
-18,10,0.47921
-35,15,0.489361
-8,7,0.494134
-8,8,0.499686
-39,15,0.509574
-26,12,0.517642
-18,9,0.523689
-13,10,0.530387
-20,10,0.537201
-44,19,0.549809
-26,13,0.55843
-17,7,0.56319
-21,11,0.570678
-12,8,0.576083
-18,10,0.582883
-22,10,0.589566
-24,12,0.597541
-29,10,0.644988
-14,9,0.651222
-19,10,0.657953
-15,9,0.664028
-22,11,0.671512
-11,8,0.67692
-26,11,0.684411
-30,13,0.693031
-24,13,0.701781
-28,12,0.709757
-30,12,0.717858
-31,14,0.727093
-20,11,0.734534
-14,8,0.739965
-19,12,0.747933
-8,7,0.752832
-3,6,0.756962
-12,7,0.761731
-23,12,0.769856
-6,6,0.773981
-11,5,0.777462
-22,10,0.784312
-11,8,0.789731
-10,9,0.795792
-15,9,0.802016
-22,12,0.809965
-15,11,0.857666
-32,16,0.868402
-50,20,0.88157
-15,10,0.888405
-5,6,0.89253
-6,7,0.897288
-20,10,0.904147
-23,10,0.910833
-26,12,0.918947
-14,7,0.923918
-15,8,0.929303
-29,14,0.938695
-16,10,0.945386
-49,18,0.957299
-17,8,0.962698
-5,6,0.966964
-30,13,0.975578
-24,12,0.983647
-10,7,0.988395
-21,9,0.994442
-23,11,1.001904
-8,9,1.007939
-34,18,1.019853
-24,13,1.068741
-20,11,1.076357
-6,6,1.0805
-30,12,1.088583
-7,7,1.093349
-25,14,1.102794
-9,7,1.107715
-20,11,1.115071
-25,12,1.123248
-17,8,1.128672
-30,13,1.137446
-26,11,1.144789
-21,9,1.15098
-35,16,1.161528
-12,8,1.167105
-38,16,1.177654
-12,7,1.182496
-36,19,1.195014
-36,18,1.207194
-12,8,1.212757
-20,10,1.219751
-14,8,1.225165
-21,10,1.23188
-41,17,1.283418
-6,5,1.286928
-6,7,1.291716
-14,9,1.297812
-30,13,1.306579
-26,11,1.313937
-19,9,1.320111
-17,10,1.326806
-20,10,1.333612
-14,8,1.33902
-20,11,1.346359
-19,10,1.353139
-19,12,1.361317
-9,7,1.366156
-24,10,1.373152
-30,14,1.382419
-27,13,1.391135
-49,18,1.403053
-57,20,1.416224
-14,7,1.421032
-13,7,1.425808
-12,8,1.431228
-11,8,1.436892
-6,6,1.441029
-2,6,1.445162
-6,5,1.448646
-37,16,1.499077
-16,9,1.505356
-28,12,1.51336
-4,5,1.516984
-18,9,1.523065
-36,15,1.533054
-21,9,1.539173
-8,7,1.543947
-19,11,1.55147
-13,9,1.557512
-11,9,1.563569
-29,12,1.571708
-26,13,1.580318
-19,11,1.587859
-26,13,1.596488
-21,9,1.602714
-8,6,1.606843
-16,8,1.612264
-24,11,1.61978
-14,9,1.625836
-21,12,1.634094
-16,9,1.640194
-17,9,1.646225
-15,9,1.652447
-11,8,1.657861
-15,8,1.663261
-21,12,1.711218
-13,7,1.716059
-16,9,1.722306
-9,7,1.727155
-33,14,1.736595
-5,5,1.740084
-23,10,1.746791
-22,11,1.754309
-11,7,1.759095
-10,7,1.763892
-14,8,1.769462
-23,12,1.777436
-33,14,1.786865
-11,8,1.792295
-10,8,1.797719
-14,8,1.803305
-11,7,1.808191
-20,12,1.816534
-21,9,1.822719
-31,15,1.832654
-37,18,1.844694
-29,14,1.854155
-39,16,1.864671
-7,7,1.8696
-12,8,1.875038
-18,9,1.921018
-13,9,1.927097
-12,7,1.931948
-30,13,1.940753
-34,13,1.949462
-35,13,1.958304
-13,7,1.963069
-7,7,1.967999
-25,13,1.976648
-26,9,1.982733
-13,6,1.987231
-30,13,1.995921
-5,5,1.999418
-27,13,2.008229
-19,11,2.015627
-10,7,2.020528
-29,14,2.029818
-3,6,2.034162
-22,11,2.041558
-29,12,2.04956
-5,5,2.053251
-11,7,2.058013
-12,8,2.063427
-13,9,2.06962
-11,8,2.075035
-16,10,2.081754
-16,8,2.087308
-35,16,2.137859
-3,5,2.141387
-25,12,2.149447
-35,15,2.15955
-10,7,2.164328
-14,9,2.170548
-13,8,2.175967
-11,7,2.180773
-26,15,2.190887
-11,8,2.196308
-30,13,2.205129
-9,6,2.209263
-16,9,2.215339
-14,10,2.222185
-16,9,2.228264
-15,9,2.234602
-13,7,2.239424
-12,8,2.244839
-16,9,2.251077
-20,10,2.258175
-12,9,2.264258
-15,8,2.269861
-16,9,2.275921
-16,8,2.281355
-22,10,2.288211
-14,7,2.292985
-23,9,2.299026
-48,19,2.351766
-21,10,2.358602
-15,10,2.365301
-12,8,2.370918
-7,5,2.374402
-12,8,2.379823
-12,9,2.386041
-6,6,2.390183
-13,7,2.394962
-26,12,2.403073
-11,7,2.407845
-17,9,2.414238
-10,8,2.419977
-13,9,2.426268
-8,7,2.431081
-12,7,2.436232
-18,11,2.443561
-10,7,2.448318
-19,10,2.455213
-4,6,2.459357
-33,12,2.467483
-15,8,2.472975
-39,16,2.483805
-17,9,2.489928
-14,7,2.494727
-14,9,2.500979
-16,7,2.505735
-24,14,2.515014
-9,7,2.520014
-20,11,2.567409
-15,8,2.57296
-29,11,2.580326
-21,10,2.587332
-11,10,2.594076
-10,8,2.599519
-16,10,2.606479
-11,7,2.611274
-14,9,2.617542
-15,9,2.623669
-8,7,2.628456
-16,10,2.635534
-5,6,2.639674
-11,7,2.64445
-11,8,2.649872
-16,9,2.656131
-13,8,2.661533
-16,9,2.667704
-10,8,2.673185
-25,11,2.680528
-14,7,2.685444
-6,6,2.689577
-9,8,2.695014
-8,7,2.699799
-10,8,2.705329
-6,7,2.710087
-9,6,2.714236
-19,10,2.721049
-15,9,2.727097
-29,14,2.736531
-9,7,2.78111
-16,10,2.788037
-17,9,2.794094
-13,8,2.799506
-18,9,2.805689
-13,8,2.811086
-12,7,2.815879
-6,7,2.820795
-25,12,2.828752
-9,8,2.834323
-11,8,2.839884
-7,6,2.844001
-6,5,2.847492
-3,5,2.851081
-10,7,2.855934
-6,6,2.860071
-9,6,2.864211
-36,15,2.874585
-6,6,2.878714
-15,10,2.885597
-7,6,2.889737
-20,10,2.89648
-5,7,2.901379
-20,9,2.907438
-30,14,2.916719
-4,5,2.920344
-7,7,2.925097
-28,13,2.933728
-19,9,2.939935
-8,5,2.943431
-7,6,2.947556
-7,5,2.951128
-10,8,2.996446
-12,7,3.001541
-11,9,3.007594
-6,6,3.012016
-14,9,3.018372
-10,7,3.02344
-10,8,3.028874
-17,10,3.035976
-15,8,3.04145
-10,8,3.04688
-14,10,3.053835
-13,8,3.059239
-14,9,3.065285
-4,6,3.069558
-14,8,3.07497
-9,9,3.081023
-25,12,3.089151
-17,10,3.095855
-22,11,3.103348
-32,12,3.111408
-23,11,3.118992
-38,17,3.130173
-11,8,3.135801
-21,11,3.143103
-22,13,3.151824
-5,6,3.156002
-6,7,3.160774
-6,5,3.164269
-15,8,3.169827
-12,7,3.214811
-6,6,3.219165
-10,7,3.223945
-16,8,3.229342
-11,9,3.235772
-9,6,3.239966
-10,7,3.244754
-6,6,3.248888
-10,6,3.253251
-1,6,3.25739
-1,5,3.260887
-7,7,3.265656
-3,5,3.269307
-3,6,3.273465
-25,11,3.280823
-30,14,3.290252
-29,12,3.298228
-6,5,3.301891
-14,8,3.307283
-7,6,3.311406
-15,8,3.316843
-15,9,3.323069
-1,5,3.326564
-8,7,3.331341
-1,5,3.335036
-51,20,3.348107
-6,5,3.351726
-10,8,3.357358
-6,6,3.361488
-11,8,3.366899
-14,9,3.373108
-11,7,3.377906
-14,10,3.384711
-10,7,3.429641
-12,8,3.435451
-9,7,3.4403
-7,6,3.444436
-16,8,3.449846
-11,7,3.454837
-9,7,3.459637
-11,9,3.465704
-9,6,3.470006
-9,7,3.474827
-10,8,3.480233
-35,15,3.490332
-4,5,3.493855
-10,7,3.498636
-10,7,3.503599
-6,6,3.507726
-13,10,3.51442
-8,7,3.519376
-14,9,3.525437
-11,7,3.530216
-15,8,3.535852
-23,10,3.542548
-14,9,3.548596
-10,7,3.553544
-14,8,3.55899
-7,7,3.563773
-2,5,3.567251
-8,8,3.573213
-10,8,3.578659
-13,9,3.584845
-2,5,3.58839
-24,11,3.595768
-4,5,3.599259
-14,8,3.645275
-10,7,3.650099
-23,10,3.657038
-13,8,3.662449
-5,7,3.667217
-6,7,3.672112
-20,11,3.679464
-5,6,3.683622
-11,7,3.688502
-4,6,3.692643
-16,8,3.69808
-26,12,3.706144
-13,8,3.711552
-9,9,3.717625
-9,7,3.72251
-18,10,3.729208
-26,12,3.737365
-12,7,3.742147
-3,5,3.745643
-11,8,3.751062
-7,5,3.754671
-9,7,3.759479
-4,5,3.762962
-15,8,3.768484
-10,6,3.772649
-11,7,3.777462
-10,5,3.780956
-18,9,3.787158
-8,7,3.791947
-15,9,3.798022
-12,7,3.80292
-17,10,3.809609
-5,6,3.81373
-13,8,3.859337
-14,11,3.866959
-20,10,3.873804
-11,8,3.879258
-9,7,3.884092
-13,8,3.88965
-6,7,3.894422
-7,7,3.899219
-11,8,3.904787
-18,10,3.911512
-22,12,3.919667
-7,7,3.924432
-7,6,3.928577
-4,7,3.933325
-7,6,3.93762
-26,12,3.945598
-4,5,3.949086
-14,8,3.95473
-6,6,3.958918
-18,10,3.965585
-6,6,3.969866
-22,10,3.976554
-16,9,3.982588
-13,7,3.987535
-20,9,3.993573
-17,9,4.000025
-6,5,4.003705
-18,10,4.010413
-5,7,4.015195
-21,12,4.02336
-16,9,4.029407
-8,7,4.034196
-9,8,4.079792
-5,5,4.0833
-7,6,4.08765
-12,7,4.092427
-18,10,4.099124
-14,7,4.104084
-12,8,4.109518
-34,17,4.12082
-6,6,4.124943
-7,5,4.128418
1,5,4.13189
-17,10,4.138796
-12,8,4.144194
-6,7,4.148949
-7,7,4.153898
-12,7,4.158684
-8,6,4.162822
-7,7,4.167611
-4,6,4.171905
-18,11,4.17927
-8,7,4.184053
-13,9,4.190308
-11,9,4.196363
-13,8,4.201829
-13,7,4.206702
-17,10,4.21356
-26,12,4.22174
-5,5,4.225398
-6,5,4.228888
-1,7,4.23364
-8,7,4.240231
-13,9,4.248722
-13,8,4.254872
-11,9,4.301389
-16,10,4.30825
-4,5,4.311734
-3,5,4.315216
-17,11,4.322664
-10,6,4.326818
-12,7,4.331604
-12,8,4.337156
-6,5,4.340653
-5,5,4.344138
-16,9,4.350159
-11,7,4.355059
-8,5,4.358742
-17,9,4.3648
-9,7,4.369684
-8,5,4.373337
-5,6,4.377461
-14,8,4.382853
-10,6,4.387092
-9,8,4.392517
-8,6,4.396642
-18,9,4.402811
-7,5,4.406316
-6,8,4.411733
-4,5,4.415195
-10,7,4.420074
-14,9,4.426083
-3,5,4.429549
-9,6,4.433672
-5,8,4.439341
-28,13,4.447954
-23,11,4.45541
-24,10,4.462636
-10,7,4.467414
-17,10,4.513947
-10,7,4.519079
-8,7,4.523916
-8,7,4.528692
-10,7,4.533476
-14,8,4.539069
-5,5,4.542559
-4,6,4.546692
-8,6,4.550825
-4,5,4.554456
-10,8,4.559911
-3,5,4.563395
-9,6,4.567517
-9,8,4.573024
-6,6,4.577143
0,5,4.580649
-9,7,4.585484
-11,7,4.590304
-3,6,4.594434
-9,7,4.599231
-21,10,4.606107
-2,5,4.609599
