#{"t_start": 1660921024.0675063, "env_id": null}
r,l,t
-28,11,0.017597
-7,6,0.023427
-9,6,0.028661
-14,9,0.036559
-11,6,0.041966
-29,12,0.052031
-26,11,0.061659
-18,10,0.070242
-17,10,0.078608
-8,7,0.084743
-47,19,0.100814
-22,10,0.109495
-23,14,0.121264
-11,7,0.127397
-6,6,0.132809
-9,7,0.139098
-19,10,0.147501
-15,9,0.155336
-31,14,0.167079
-10,8,0.174171
-21,11,0.183623
-29,12,0.193626
-20,12,0.203965
-35,14,0.215704
-9,6,0.221088
-10,6,0.226396
-23,11,0.338938
-29,14,0.351269
-12,8,0.358286
-27,14,0.370269
-24,11,0.379676
-45,17,0.393987
-39,17,0.408417
-44,17,0.422762
-19,10,0.431484
-25,10,0.439907
-15,9,0.447847
-17,10,0.456154
-12,8,0.463248
-33,14,0.475025
-12,10,0.483713
-7,6,0.489
-22,11,0.498286
-16,9,0.506073
-29,13,0.517001
-27,12,0.527431
-12,7,0.533347
-13,7,0.539438
-14,9,0.547328
-3,6,0.655539
-16,9,0.663208
-12,6,0.668509
-27,11,0.677904
-6,6,0.683146
-10,6,0.688564
-18,9,0.696288
-15,8,0.703208
-29,13,0.714281
-14,8,0.721093
-13,7,0.727142
-37,16,0.740387
-22,11,0.749871
-6,7,0.755816
-32,14,0.767441
-18,9,0.775062
-20,10,0.783756
-11,6,0.789101
-11,7,0.794908
-14,8,0.801649
-17,10,0.810289
-11,7,0.81638
-27,13,0.827446
-26,11,0.836888
-14,7,0.843053
-26,13,0.854229
-8,7,0.860163
-24,11,0.869476
-20,10,0.980166
-13,8,0.987315
-7,7,0.993212
-23,11,1.002841
-14,9,1.010868
-7,6,1.016078
-6,7,1.022037
-17,11,1.031803
-21,11,1.041028
-13,8,1.048149
-21,10,1.056428
-8,7,1.062602
-36,13,1.074
-37,16,1.087804
-12,8,1.094613
-24,10,1.10347
-18,8,1.110293
-12,7,1.116408
-5,5,1.120924
-21,10,1.129742
-6,7,1.135867
-19,7,1.142073
-18,10,1.150521
-22,12,1.160807
-35,14,1.172624
-34,12,1.182655
-24,11,1.192324
-12,8,1.303245
-19,10,1.311917
-21,9,1.319297
-9,7,1.32547
-6,5,1.329897
-29,14,1.341584
-7,6,1.346851
-9,7,1.352721
-17,8,1.359513
-11,7,1.365542
-9,7,1.371732
-19,10,1.380449
-11,7,1.386543
-15,10,1.39532
-9,7,1.401504
-20,12,1.411867
-11,7,1.417935
-25,11,1.427626
-17,10,1.435991
-27,12,1.446403
-32,14,1.458017
-17,8,1.464951
-11,6,1.470105
-20,10,1.47881
-12,7,1.484707
-12,8,1.491514
-24,11,1.501072
-9,6,1.506444
-8,7,1.5125
-17,9,1.520028
-16,9,1.630628
-5,5,1.635184
-21,10,1.644013
-8,8,1.650848
-16,8,1.657804
-11,6,1.66309
-3,6,1.668487
-17,9,1.676173
-9,6,1.681499
-8,7,1.687648
-19,10,1.696119
-7,5,1.700541
-5,5,1.704965
-22,10,1.713868
-23,11,1.723534
-7,6,1.728699
-15,7,1.734662
-20,9,1.742655
-11,7,1.748604
-30,11,1.75813
-21,11,1.767772
-21,10,1.776291
-20,10,1.784855
-7,6,1.790328
-9,6,1.795789
-4,5,1.80039
-13,8,1.807425
-26,11,1.817023
-26,12,1.827072
-14,9,1.834834
-2,6,1.840005
-16,10,1.951307
-14,6,1.956462
-9,6,1.961688
0,5,1.966154
-9,7,1.972192
-6,5,1.976696
-6,6,1.981964
-13,7,1.988092
-19,9,1.995864
-2,5,2.000163
-8,6,2.005431
-27,14,2.017486
-14,8,2.02439
-29,10,2.033072
-16,8,2.03982
-25,12,2.050353
-14,9,2.057932
-11,8,2.06495
-19,9,2.072828
-17,9,2.080512
-9,8,2.087402
-35,13,2.098362
-11,7,2.10424
-18,8,2.111193
-10,8,2.118139
-34,13,2.129079
-22,10,2.137786
-29,11,2.14731
-8,6,2.152417
-8,7,2.158479
-8,6,2.163846
-12,7,2.170014
-14,8,2.27984
-18,9,2.287632
-5,5,2.292134
-22,9,2.299683
-10,7,2.305933
-36,15,2.318498
-3,5,2.322864
-18,10,2.331375
-8,5,2.335664
-23,11,2.345302
-20,10,2.354078
-19,11,2.363709
-9,7,2.369673
-5,5,2.374148
-17,10,2.382879
-20,9,2.390634
-24,9,2.398335
-10,7,2.404258
-26,12,2.414473
-21,10,2.423017
-14,8,2.429946
-20,9,2.437886
-21,10,2.446692
-14,8,2.453797
-14,8,2.460843
-31,14,2.47299
-13,8,2.47974
-11,9,2.487713
-1,5,2.49217
-18,10,2.603251
-23,11,2.612716
-15,9,2.620234
-7,5,2.624588
-13,9,2.632346
-33,12,2.642507
-7,7,2.648406
-33,14,2.660191
-25,12,2.670071
-16,8,2.677115
-14,9,2.684687
-7,6,2.689754
-7,6,2.695046
-24,10,2.703679
