#{"t_start": 1660920995.6494124, "env_id": null}
r,l,t
-11,7,0.008999
-19,12,0.017686
-13,8,0.02363
-20,9,0.02982
-19,8,0.03534
-17,7,0.039978
-28,13,0.049923
-12,8,0.055218
-27,12,0.06309
-28,13,0.071529
-19,10,0.078162
-23,11,0.085292
-27,12,0.267635
-34,14,0.276826
-28,13,0.285273
-16,8,0.29057
-10,6,0.29471
-29,12,0.302477
-13,7,0.307119
-19,9,0.312845
-21,11,0.319423
-18,11,0.326003
-21,9,0.331594
-30,12,0.338715
-24,11,0.345458
-10,7,0.524283
-5,6,0.528529
-17,8,0.533849
-14,8,0.539119
-31,13,0.547661
-22,10,0.55422
-9,6,0.558239
-30,12,0.565968
-27,11,0.572568
-12,7,0.576936
-16,8,0.581865
-19,12,0.589026
-16,7,0.593333
-31,14,0.601776
-35,14,0.785248
-20,9,0.791232
-21,9,0.797282
-25,12,0.805061
-12,8,0.810351
-41,16,0.820729
-13,8,0.825612
-19,11,0.832366
-27,14,0.840712
-14,7,0.845215
-19,8,0.850104
-10,7,0.854422
-21,11,1.036315
-18,10,1.042903
-9,7,1.049012
-9,7,1.05372
-14,8,1.059004
-21,8,1.0644
-10,8,1.069691
-17,8,1.075035
-5,6,1.078881
-15,8,1.083749
-21,12,1.091122
-32,12,1.098526
-28,11,1.105084
-8,5,1.108265
-38,16,1.295131
-14,8,1.300483
-16,9,1.306404
-3,5,1.309823
-8,6,1.314043
-9,6,1.318091
-8,7,1.322743
-8,6,1.326813
-17,7,1.331632
-9,7,1.336076
-11,7,1.340367
-11,6,1.344079
-27,11,1.350786
-14,7,1.355128
-17,8,1.359985
-11,6,1.363815
-7,5,1.366934
-7,6,1.370636
-12,6,1.374359
-12,7,1.570855
-14,7,1.575674
-17,8,1.581228
-32,13,1.589636
-10,6,1.593591
-5,5,1.596812
-12,8,1.601663
-12,9,1.607166
-15,7,1.611542
-12,7,1.615854
-14,9,1.621299
-2,5,1.624439
-26,11,1.631212
-14,7,1.635518
-18,8,1.640357
-18,8,1.645417
-23,10,1.843308
-19,8,1.848891
-7,6,1.852968
-43,16,1.863392
-13,7,1.867849
-13,7,1.872146
-17,9,1.877645
-16,8,1.88263
-13,8,1.887497
-2,6,1.891338
-7,6,1.895215
-4,5,1.898337
-19,11,1.905049
-36,15,1.914062
-17,8,1.9194
-12,8,2.118452
-28,11,2.125633
-12,7,2.130472
-3,5,2.133881
-13,8,2.139198
-21,9,2.144617
-17,8,2.149649
-3,6,2.153382
-2,6,2.157118
-19,11,2.163899
-8,7,2.168185
-2,5,2.171662
-14,8,2.17657
-7,6,2.180508
-21,10,2.186709
-7,6,2.190428
-19,11,2.197136
-7,6,2.393326
-32,12,2.401333
-10,6,2.405367
-12,9,2.411272
-11,7,2.415916
-9,6,2.419652
-12,8,2.424528
-2,5,2.427665
-5,5,2.430939
-15,8,2.435812
-2,5,2.438961
-17,10,2.444998
-19,9,2.450722
-4,5,2.453874
-14,8,2.458763
-15,8,2.463794
-27,10,2.469769
-11,7,2.666797
-9,7,2.671498
-4,5,2.674904
-8,6,2.679104
-12,7,2.68382
-12,7,2.688395
-5,6,2.692206
-9,7,2.696648
-18,9,2.702112
-15,9,2.707531
-11,7,2.71182
-4,5,2.71521
0,5,2.71837
-9,6,2.722117
-24,11,2.728909
-15,8,2.73377
-7,6,2.737473
-5,6,2.741194
-24,9,2.939669
-14,8,2.945014
-4,6,2.949262
-14,7,2.953965
-7,6,2.958024
-9,7,2.962722
-7,6,2.966539
-16,9,2.97199
-9,7,2.976272
-4,6,2.98015
-8,7,2.98443
-6,7,2.988708
-4,7,2.993003
