#{"t_start": 1660921761.3121345, "env_id": null}
r,l,t
-28,11,0.017478
-7,6,0.023194
-9,6,0.028759
-14,9,0.036776
-11,6,0.042174
-29,12,0.052738
-26,11,0.062483
-18,10,0.071124
-17,10,0.079729
-8,7,0.085663
-47,19,0.102213
-22,10,0.110975
-28,15,0.196957
-21,8,0.204256
-35,14,0.216505
-42,15,0.229129
-16,9,0.236905
-17,10,0.24563
-16,9,0.253537
-34,14,0.265877
-9,6,0.271477
-14,7,0.277398
-27,12,0.287749
-19,9,0.29546
-21,12,0.379451
-12,8,0.386588
-14,7,0.39286
-22,12,0.403091
-36,16,0.417273
-18,7,0.423752
-38,16,0.437724
-13,7,0.443769
-16,8,0.450881
-16,9,0.458743
-19,11,0.468789
-11,8,0.475957
-23,10,0.484532
-4,6,0.48995
-6,6,0.567935
-36,17,0.58292
-11,7,0.589254
-18,11,0.598525
-23,12,0.608892
-8,8,0.615758
-8,7,0.621936
-28,14,0.633863
-10,7,0.639867
-8,7,0.645984
-16,10,0.654562
-13,7,0.660812
-15,7,0.666884
-10,8,0.673954
-17,9,0.755512
-28,12,0.765966
-29,11,0.77572
-9,6,0.781013
-20,10,0.789547
-13,7,0.795819
-4,6,0.801243
-10,6,0.80664
-8,6,0.812139
-5,6,0.817827
-19,9,0.825945
-13,7,0.832068
-8,7,0.838251
-5,5,0.842673
-8,6,0.847897
-27,12,0.858461
-31,12,0.942702
-11,7,0.949411
-8,7,0.955655
-19,11,0.965579
-9,6,0.970855
-12,8,0.977795
-8,7,0.984092
-34,16,0.998049
-14,9,1.005841
-6,6,1.01097
-10,7,1.017971
-11,9,1.025833
-30,12,1.036558
-16,8,1.043595
-7,6,1.048977
-11,8,1.130417
-31,15,1.143265
-18,9,1.15198
-13,7,1.158252
-8,6,1.163543
-27,13,1.174922
-12,7,1.181152
-7,6,1.18664
-12,7,1.192873
-5,5,1.197398
-8,6,1.202622
-8,7,1.208559
-9,6,1.214408
-9,6,1.219908
-3,6,1.225118
-6,6,1.230607
-12,8,1.237627
-9,6,1.319614
-6,5,1.324238
-6,6,1.33276
-20,11,1.342307
-13,7,1.348598
-10,7,1.354917
-12,8,1.361839
-2,5,1.367067
-9,8,1.37434
-13,9,1.382191
-11,6,1.387668
-9,6,1.392972
-11,8,1.399862
-5,5,1.404413
-9,6,1.409734
-8,7,1.415714
-18,10,1.424605
-3,5,1.428955
-4,6,1.508
-1,5,1.512477
-11,6,1.517724
-3,5,1.522067
-3,5,1.52652
-7,5,1.53157
-8,6,1.537003
-10,9,1.544849
0,5,1.549264
-3,5,1.553766
-9,6,1.559137
-1,5,1.563753
-13,8,1.570876
-4,5,1.575493
-6,6,1.580827
-13,8,1.5877
-8,7,1.593925
-11,6,1.599526
-15,7,1.605721
-6,6,1.610919
-14,8,1.618672
-6,6,1.69749
-3,5,1.702224
-22,11,1.712108
-14,8,1.719247
-5,6,1.724635
-9,6,1.72995
-4,5,1.734489
-8,7,1.74071
-6,6,1.745901
-3,5,1.750336
-4,5,1.754847
-10,7,1.760887
-3,6,1.766214
-1,5,1.770813
-8,7,1.777053
-19,10,1.786241
-4,6,1.791751
-8,6,1.797114
-13,9,1.804966
-5,6,1.810124
-7,8,1.89051
-5,6,1.895879
-3,6,1.901047
-7,8,1.908111
-6,6,1.913366
-4,6,1.91862
-10,7,1.924823
-10,8,1.931851
-6,6,1.937067
-6,7,1.943434
-1,5,1.947985
-3,5,1.952563
-11,9,1.960317
-4,5,1.965199
-2,6,1.970727
-11,6,1.976224
-11,8,1.982873
-2,5,1.987411
-11,8,1.994416
-4,6,2.072853
-7,5,2.077313
-1,5,2.081833
-4,6,2.087175
-2,6,2.092554
-5,5,2.096919
-7,5,2.101384
-11,8,2.108446
-3,5,2.112726
-3,5,2.117121
-14,8,2.124283
-2,5,2.128886
-9,6,2.134301
-57,24,2.154588
-5,6,2.159847
-9,7,2.165903
-9,8,2.173036
-11,7,2.1793
-1,5,2.25662
-8,7,2.262804
0,5,2.267245
-6,6,2.272557
-7,6,2.277922
-7,8,2.285039
-8,7,2.291179
-2,5,2.29547
-5,5,2.300649
-5,6,2.306162
-2,5,2.310918
-9,6,2.31646
-4,6,2.321617
-5,6,2.327021
-7,6,2.332479
2,6,2.337847
-7,5,2.342385
-4,5,2.346775
-2,5,2.351125
-5,5,2.355704
-20,10,2.364425
-7,6,2.369863
-8,7,2.44907
-2,5,2.453711
-5,5,2.458208
-6,6,2.463521
-6,5,2.468003
-7,6,2.473427
-4,5,2.477968
-5,5,2.482461
-10,7,2.488497
-7,6,2.493811
-5,5,2.498347
0,5,2.502955
-1,5,2.507535
0,5,2.512039
-4,6,2.517551
-10,7,2.523719
-6,5,2.528156
-5,7,2.534336
-3,5,2.538795
0,5,2.543209
-1,5,2.547788
-13,9,2.555906
0,5,2.632774
-2,5,2.637145
-14,9,2.645003
-8,6,2.650369
-7,7,2.656464
-5,6,2.66182
-4,6,2.66714
-6,8,2.674214
-5,5,2.678801
-4,5,2.683338
-5,6,2.688608
-7,6,2.693898
0,5,2.699678
-1,6,2.705154
-4,6,2.710538
1,5,2.714969
-1,5,2.719506
-8,6,2.72479
0,5,2.72909
-5,6,2.734476
-10,8,2.741443
-20,12,2.823906
0,5,2.828436
1,5,2.832959
-6,5,2.837518
-3,5,2.841999
0,5,2.84646
1,5,2.850979
-6,6,2.856389
-1,5,2.860876
-4,5,2.865277
-4,6,2.870929
-3,5,2.875425
-6,7,2.881667
-7,6,2.887107
-1,5,2.89167
2,5,2.897302
-3,5,2.901802
0,5,2.906264
-13,8,2.913284
5,5,2.917721
-1,6,2.923075
-4,5,2.927669
-2,5,2.932235
-2,5,3.009059
-1,5,3.013701
2,5,3.018287
1,5,3.022776
-3,5,3.027402
-1,5,3.031834
-4,6,3.037087
-2,5,3.041625
-3,6,3.047141
1,6,3.052625
-1,5,3.057017
2,5,3.061443
-2,5,3.065992
-5,7,3.07238
-4,6,3.077839
-2,5,3.082423
0,5,3.086982
0,5,3.09147
0,5,3.097056
-3,5,3.101766
-3,5,3.106183
3,5,3.110847
0,6,3.116236
-1,5,3.120865
0,5,3.198003
-1,5,3.202534
0,5,3.20709
1,5,3.211751
-1,6,3.217095
-7,7,3.223151
-2,6,3.228657
0,6,3.234018
3,5,3.238405
-2,5,3.242744
-1,6,3.248166
0,5,3.252684
0,5,3.257298
-2,5,3.261874
-4,5,3.266467
-2,6,3.27195
0,5,3.276556
-6,7,3.282834
0,5,3.28743
-2,5,3.291844
-3,6,3.298313
-1,5,3.302803
2,5,3.307237
